hEntrez,humanSymbol,n_studies,n_tissues,n_systems,n_species,max_abs_lfc,min_padj,n_up,n_down,n_strict,studies,n_mouse_studies,mouse_lfc,mouse_tissues,mouse_fanout,n_fly_studies,fly_fanout,fly_lfc,dir_consistency,consensus_dir,in_ocular,in_cns,in_cardio,in_flyhead,systems,xspecies_ok,mouse_systems,score,rank,tier
85446,ZFHX2,2,2,2,2,1.04293,4.95693e-05,1,1,2,OSD-347|OSD-612,1,1.04293,cerebral hemisphere,1.0,1,1.0,-1.02826,0.5,UP,False,True,True,False,CNS+cardio,True,2,28.121,112,B
1350,COX7C,2,2,2,2,1.04242,4.68701e-08,0,2,1,OSD-100|OSD-207,1,-0.23482,left eye,1.0,1,1.0,-1.04242,1.0,DOWN,True,False,False,True,ocular+flyhead,True,1,28.12,113,B
7220,TRPC1,2,2,2,2,1.00591,2.80702e-17,0,2,1,OSD-207|OSD-255,1,-0.318779,retina,1.0,1,3.0,-1.00591,1.0,DOWN,True,False,False,True,ocular+flyhead,True,1,28.105,114,B
56729,RETN,2,2,2,1,6.99751,0.000403637,0,2,2,OSD-564|OSD-599,2,-6.99751,heart|hippocampus,1.0,0,,,1.0,DOWN,False,True,True,False,CNS+cardio,False,2,27.806,115,B
4878,NPPA,2,2,2,1,6.67352,8.70694e-05,0,2,2,OSD-599|OSD-613,2,-6.67352,cerebral hemisphere|heart,1.0,0,,,1.0,DOWN,False,True,True,False,CNS+cardio,False,2,27.77,116,B
283807,FBXL22,3,3,2,2,2.8656,8.13583e-14,1,2,3,OSD-207|OSD-525|OSD-612,2,-2.00015,cerebellum|cerebral hemisphere,1.0,1,13.0,2.8656,0.6666666666666666,DOWN,False,True,False,True,CNS+flyhead,False,1,27.674,117,B
6900,CNTN2,2,2,2,1,4.29399,1.29244e-06,0,2,2,OSD-599|OSD-612,2,-4.29399,cerebral hemisphere|heart,1.0,0,,,1.0,DOWN,False,True,True,False,CNS+cardio,False,2,27.448,118,B
100130827,SBK3,2,2,2,2,7.49786,1.99722e-06,0,2,2,OSD-207|OSD-599,1,-7.49786,heart,1.0,1,2.0,-1.01018,1.0,DOWN,False,False,True,True,cardio+flyhead,True,1,27.359,119,B
339453,TMEM240,2,2,2,1,3.43577,0.0183639,0,2,2,OSD-599|OSD-612,2,-3.43577,cerebral hemisphere|heart,1.0,0,,,1.0,DOWN,False,True,True,False,CNS+cardio,False,2,27.294,120,B
81796,SLCO5A1,2,2,2,2,6.78784,0.000262488,1,1,1,OSD-207|OSD-255,1,-0.316041,retina,1.0,1,1.0,6.78784,0.5,UP,True,False,False,True,ocular+flyhead,True,1,27.283,121,B
93035,PKHD1L1,2,2,2,1,3.17394,4.62875e-12,0,2,2,OSD-564|OSD-599,2,-3.17394,heart|hippocampus,1.0,0,,,1.0,DOWN,False,True,True,False,CNS+cardio,False,2,27.241,122,B
6029,RN7SL1,2,2,2,1,2.86924,5.84793e-05,0,2,2,OSD-564|OSD-599,2,-2.86924,heart|hippocampus,1.0,0,,,1.0,DOWN,False,True,True,False,CNS+cardio,False,2,27.175,123,B
522,ATP5PF,2,2,2,2,4.27311,0.0139287,1,1,1,OSD-100|OSD-207,1,-0.18926,left eye,1.0,1,1.0,4.27311,0.5,UP,True,False,False,True,ocular+flyhead,True,1,26.944,124,B
51312,SLC25A37,2,2,2,1,1.91095,0.0214852,2,0,2,OSD-580|OSD-612,2,1.91095,cerebral hemisphere|heart right ventricle,1.0,0,,,1.0,UP,False,True,True,False,CNS+cardio,False,2,26.928,125,B
3993,LLGL2,2,2,2,1,1.8057,0.00930421,1,1,1,OSD-100|OSD-564,2,-1.8057,hippocampus|left eye,1.0,0,,,0.5,UP,True,True,False,False,ocular+CNS,False,2,26.896,126,B
3099,HK2,2,2,2,1,1.77036,0.00674444,1,1,1,OSD-255|OSD-612,2,-1.77036,cerebral hemisphere|retina,1.0,0,,,0.5,UP,True,True,False,False,ocular+CNS,False,2,26.885,127,B
4081,MAB21L1,2,2,2,2,3.85017,1.96838e-19,0,2,2,OSD-207|OSD-612,1,-3.85017,cerebral hemisphere,1.0,1,2.0,-1.15736,1.0,DOWN,False,True,False,True,CNS+flyhead,True,1,26.872,128,B
677832,SNORA53,2,2,2,1,1.67104,0.005447,1,1,1,OSD-255|OSD-564,2,-1.67104,hippocampus|retina,1.0,0,,,0.5,UP,True,True,False,False,ocular+CNS,False,2,26.853,129,B
9735,KNTC1,2,2,2,1,1.66242,0.00276731,1,1,1,OSD-100|OSD-613,2,-1.66242,cerebral hemisphere|left eye,1.0,0,,,0.5,UP,True,True,False,False,ocular+CNS,False,2,26.851,130,B
79442,LRRC2,2,2,2,1,1.53448,0.0336823,1,1,1,OSD-255|OSD-612,2,-1.53448,cerebral hemisphere|retina,1.0,0,,,0.5,UP,True,True,False,False,ocular+CNS,False,2,26.808,131,B
1734,DIO2,2,2,2,1,1.35291,0.0052147,1,1,1,OSD-255|OSD-612,2,1.35291,cerebral hemisphere|retina,1.0,0,,,0.5,UP,True,True,False,False,ocular+CNS,False,2,26.743,132,B
489,ATP2A3,2,2,2,2,3.10727,1.96108e-05,0,2,2,OSD-207|OSD-612,1,-3.10727,cerebral hemisphere,1.0,1,1.0,-1.86458,1.0,DOWN,False,True,False,True,CNS+flyhead,True,1,26.727,133,B
5033,P4HA1,2,2,2,1,1.27857,2.70194e-11,1,1,1,OSD-255|OSD-525,2,-1.27857,cerebellum|retina,1.0,0,,,0.5,UP,True,True,False,False,ocular+CNS,False,2,26.715,134,B
80021,TMEM62,2,2,2,1,1.21133,0.0156186,1,1,1,OSD-397|OSD-612,2,-1.21133,cerebral hemisphere|retina,1.0,0,,,0.5,UP,True,True,False,False,ocular+CNS,False,2,26.689,135,B
23467,NPTXR,2,2,2,1,1.21036,0.000473114,1,1,1,OSD-255|OSD-612,2,1.21036,cerebral hemisphere|retina,1.0,0,,,0.5,UP,True,True,False,False,ocular+CNS,False,2,26.689,136,B
79174,CRELD2,2,2,2,1,1.17232,0.000848304,1,1,1,OSD-255|OSD-525,2,-1.17232,cerebellum|retina,1.0,0,,,0.5,UP,True,True,False,False,ocular+CNS,False,2,26.674,137,B
8445,DYRK2,2,2,2,1,1.06173,0.0209908,1,1,1,OSD-255|OSD-612,2,1.06173,cerebral hemisphere|retina,1.0,0,,,0.5,UP,True,True,False,False,ocular+CNS,False,2,26.628,138,B
200150,PLD5,2,2,2,2,2.64695,7.71218e-06,0,2,2,OSD-207|OSD-612,1,-2.64695,cerebral hemisphere,1.0,1,3.0,-1.07413,1.0,DOWN,False,True,False,True,CNS+flyhead,True,1,26.624,139,B
794,CALB2,2,2,2,2,2.61865,3.87434e-06,0,2,2,OSD-207|OSD-612,1,-2.61865,cerebral hemisphere,1.0,1,3.0,-1.0392,1.0,DOWN,False,True,False,True,CNS+flyhead,True,1,26.617,140,B
8339,H2BC8,2,2,2,1,1.01003,4.56476e-12,1,1,1,OSD-255|OSD-525,2,-1.01003,cerebellum|retina,7.0,0,,,0.5,UP,True,True,False,False,ocular+CNS,False,2,26.606,141,B
8343,H2BC7,2,2,2,1,1.01003,4.56476e-12,1,1,1,OSD-255|OSD-525,2,-1.01003,cerebellum|retina,7.0,0,,,0.5,UP,True,True,False,False,ocular+CNS,False,2,26.606,142,B
8344,H2BC6,2,2,2,1,1.01003,4.56476e-12,1,1,1,OSD-255|OSD-525,2,-1.01003,cerebellum|retina,7.0,0,,,0.5,UP,True,True,False,False,ocular+CNS,False,2,26.606,143,B
8346,H2BC10,2,2,2,1,1.01003,4.56476e-12,1,1,1,OSD-255|OSD-525,2,-1.01003,cerebellum|retina,7.0,0,,,0.5,UP,True,True,False,False,ocular+CNS,False,2,26.606,144,B
8347,H2BC4,2,2,2,1,1.01003,4.56476e-12,1,1,1,OSD-255|OSD-525,2,-1.01003,cerebellum|retina,7.0,0,,,0.5,UP,True,True,False,False,ocular+CNS,False,2,26.606,145,B
8349,H2BC21,2,2,2,1,1.01003,4.56476e-12,1,1,1,OSD-255|OSD-525,2,-1.01003,cerebellum|retina,7.0,0,,,0.5,UP,True,True,False,False,ocular+CNS,False,2,26.606,146,B
23139,MAST2,2,2,2,1,1.00386,0.00841999,1,1,1,OSD-255|OSD-612,2,1.00386,cerebral hemisphere|retina,1.0,0,,,0.5,UP,True,True,False,False,ocular+CNS,False,2,26.604,147,B
56001,NXF2,2,2,2,2,2.42408,0.0185292,2,0,2,OSD-207|OSD-612,1,2.42408,cerebral hemisphere,1.0,1,3.0,1.04788,1.0,UP,False,True,False,True,CNS+flyhead,True,1,26.569,148,B
1579,CYP4A11,3,3,2,2,17.9237,4.10384e-07,2,1,3,OSD-207|OSD-347|OSD-580,1,17.9237,heart right ventricle,2.0,2,13.0,3.33857,0.6666666666666666,UP,False,False,True,True,cardio+flyhead,False,1,26.554,149,B
284541,CYP4A22,3,3,2,2,17.9237,4.10384e-07,2,1,3,OSD-207|OSD-347|OSD-580,1,17.9237,heart right ventricle,2.0,2,13.0,3.33857,0.6666666666666666,UP,False,False,True,True,cardio+flyhead,False,1,26.554,150,B
54869,EPS8L1,2,2,2,2,2.28244,0.0239909,2,0,2,OSD-207|OSD-599,1,1.26862,heart,1.0,1,3.0,2.28244,1.0,UP,False,False,True,True,cardio+flyhead,True,1,26.532,151,C
4482,MSRA,2,2,2,2,2.19604,0.000140279,1,1,1,OSD-207|OSD-397,1,-0.410184,retina,1.0,1,3.0,2.19604,0.5,UP,True,False,False,True,ocular+flyhead,True,1,26.509,152,C
1066,CES1,3,3,2,2,16.2058,1.31708e-08,2,1,3,OSD-207|OSD-347|OSD-580,1,16.2058,heart right ventricle,2.0,2,12.0,-2.57071,0.6666666666666666,UP,False,False,True,True,cardio+flyhead,False,1,26.471,153,C
793,CALB1,2,2,2,2,2.03193,3.87434e-06,0,2,2,OSD-207|OSD-612,1,-2.03193,cerebral hemisphere,1.0,1,3.0,-1.0392,1.0,DOWN,False,True,False,True,CNS+flyhead,True,1,26.463,154,C
990,CDC6,2,2,2,2,1.76852,2.20825e-05,0,2,2,OSD-207|OSD-613,1,-1.4616,cerebral hemisphere,1.0,1,1.0,-1.76852,1.0,DOWN,False,True,False,True,CNS+flyhead,True,1,26.384,155,C
7137,TNNI3,2,2,2,2,1.7373,2.03799e-05,0,2,2,OSD-207|OSD-612,1,-1.7373,cerebral hemisphere,1.0,1,3.0,-1.58024,1.0,DOWN,False,True,False,True,CNS+flyhead,True,1,26.375,156,C
161003,STOML3,2,2,2,2,1.68157,0.00574434,2,0,2,OSD-207|OSD-564,1,1.54671,hippocampus,1.0,1,2.0,1.68157,1.0,UP,False,True,False,True,CNS+flyhead,True,1,26.357,157,C
83932,SPRTN,2,2,2,2,1.64319,0.000126338,1,1,1,OSD-207|OSD-255,1,-0.379956,retina,1.0,1,1.0,1.64319,0.5,UP,True,False,False,True,ocular+flyhead,True,1,26.344,158,C
6750,SST,2,2,1,1,1.56375,2.32546e-06,2,0,2,OSD-100|OSD-397,2,1.56375,left eye|retina,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,26.318,159,C
444,ASPH,2,2,2,2,1.48629,1.88102e-05,0,2,2,OSD-207|OSD-612,1,-1.25584,cerebral hemisphere,1.0,1,3.0,-1.48629,1.0,DOWN,False,True,False,True,CNS+flyhead,True,1,26.291,160,C
6646,SOAT1,2,2,2,2,1.34466,0.00317094,0,2,2,OSD-207|OSD-599,1,-1.34466,heart,1.0,1,2.0,-1.26678,1.0,DOWN,False,False,True,True,cardio+flyhead,True,1,26.24,161,C
9520,NPEPPS,2,2,2,2,1.30995,0.00665386,1,1,1,OSD-207|OSD-255,1,0.218946,retina,1.0,1,1.0,-1.30995,0.5,UP,True,False,False,True,ocular+flyhead,True,1,26.227,162,C
3320,HSP90AA1,2,2,2,2,1.27263,9.06884e-05,1,1,1,OSD-207|OSD-255,1,0.270404,retina,1.0,1,2.0,-1.27263,0.5,UP,True,False,False,True,ocular+flyhead,True,1,26.213,163,C
9927,MFN2,2,2,2,2,1.18591,0.0104576,1,1,1,OSD-207|OSD-255,1,-0.140989,retina,1.0,1,2.0,1.18591,0.5,UP,True,False,False,True,ocular+flyhead,True,1,26.179,164,C
6745,SSR1,2,2,2,2,1.08152,0.000247916,1,1,1,OSD-207|OSD-255,1,-0.117628,retina,1.0,1,1.0,1.08152,0.5,UP,True,False,False,True,ocular+flyhead,True,1,26.137,165,C
54443,ANLN,2,2,2,2,1.04699,0.0020556,1,1,1,OSD-100|OSD-207,1,0.49885,left eye,1.0,1,1.0,-1.04699,0.5,UP,True,False,False,True,ocular+flyhead,True,1,26.122,166,C
7314,UBB,2,2,2,2,1.03552,0.00672629,1,1,1,OSD-207|OSD-255,1,-0.232415,retina,1.0,1,1.0,1.03552,0.5,UP,True,False,False,True,ocular+flyhead,True,1,26.117,167,C
8567,MADD,2,2,2,2,1.0094,1.84046e-21,1,1,1,OSD-100|OSD-207,1,0.205054,left eye,1.0,1,1.0,-1.0094,0.5,UP,True,False,False,True,ocular+flyhead,True,1,26.106,168,C
441282,AKR1B15,2,2,2,2,7.0616,0.00212275,1,1,2,OSD-207|OSD-612,1,-7.0616,cerebral hemisphere,2.0,1,1.0,1.44574,0.5,UP,False,True,False,True,CNS+flyhead,True,1,25.313,169,C
187,APLNR,2,2,2,1,2.21256,0.00302359,1,1,2,OSD-599|OSD-612,2,-2.21256,cerebral hemisphere|heart,1.0,0,,,0.5,UP,False,True,True,False,CNS+cardio,False,2,25.014,170,C
1103,CHAT,2,2,2,2,4.55395,1.29374e-13,1,1,2,OSD-207|OSD-525,1,4.55395,cerebellum,1.0,1,1.0,-1.24543,0.5,UP,False,True,False,True,CNS+flyhead,True,1,24.989,171,C
5889,RAD51C,2,2,2,2,4.35103,0.00377014,1,1,2,OSD-207|OSD-612,1,-1.19493,cerebral hemisphere,1.0,1,1.0,4.35103,0.5,UP,False,True,False,True,CNS+flyhead,True,1,24.957,172,C
2035,EPB41,2,2,2,1,1.59185,0.0156389,1,1,2,OSD-580|OSD-612,2,-1.59185,cerebral hemisphere|heart right ventricle,1.0,0,,,0.5,UP,False,True,True,False,CNS+cardio,False,2,24.827,173,C
6999,TDO2,2,2,2,2,3.56945,0.00204378,1,1,2,OSD-207|OSD-612,1,-3.56945,cerebral hemisphere,1.0,1,1.0,1.04062,0.5,UP,False,True,False,True,CNS+flyhead,True,1,24.82,174,C
383,ARG1,2,2,2,2,3.37323,0.0218191,1,1,2,OSD-207|OSD-612,1,-3.37323,cerebral hemisphere,1.0,1,2.0,1.19276,0.5,UP,False,True,False,True,CNS+flyhead,True,1,24.782,175,C
163404,PLPPR5,3,2,2,2,6.74193,0.00302359,0,3,3,OSD-207|OSD-347|OSD-599,1,-6.74193,heart,1.0,2,10.0,-1.97044,1.0,DOWN,False,False,True,True,cardio+flyhead,False,1,24.778,176,C
4488,MSX2,2,2,2,2,3.24072,0.00268341,1,1,2,OSD-207|OSD-612,1,-3.24072,cerebral hemisphere,1.0,1,2.0,1.20645,0.5,UP,False,True,False,True,CNS+flyhead,True,1,24.755,177,C
105375355,UPK3B,2,2,1,1,1.27465,0.00808138,0,2,1,OSD-100|OSD-397,2,-1.27465,left eye|retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,24.714,178,C
2914,GRM4,2,2,2,2,2.66223,0.00908911,0,2,2,OSD-347|OSD-612,1,-2.38579,cerebral hemisphere,1.0,1,4.0,-2.66223,1.0,DOWN,False,True,True,False,CNS+cardio,False,2,24.627,179,C
7092,TLL1,2,2,2,2,2.49913,0.00112033,1,1,2,OSD-207|OSD-612,1,-2.49913,cerebral hemisphere,1.0,1,1.0,1.52215,0.5,UP,False,True,False,True,CNS+flyhead,True,1,24.588,180,C
1647,GADD45A,2,2,2,2,2.41567,2.74243e-06,1,1,2,OSD-207|OSD-612,1,-1.12048,cerebral hemisphere,1.0,1,3.0,2.41567,0.5,UP,False,True,False,True,CNS+flyhead,True,1,24.567,181,C
388531,RGS9BP,2,2,2,2,2.01005,4.24948e-06,1,1,2,OSD-207|OSD-612,1,2.01005,cerebral hemisphere,1.0,1,2.0,-1.79766,0.5,UP,False,True,False,True,CNS+flyhead,True,1,24.457,182,C
219699,UNC5B,2,2,2,2,1.8067,0.00278334,0,2,2,OSD-347|OSD-612,1,-1.8067,cerebral hemisphere,1.0,1,5.0,-1.63818,1.0,DOWN,False,True,True,False,CNS+cardio,False,2,24.396,183,C
9455,HOMER2,2,2,2,2,1.71434,2.4611300000000007e-18,1,1,2,OSD-207|OSD-612,1,1.71434,cerebral hemisphere,1.0,1,1.0,-1.174,0.5,UP,False,True,False,True,CNS+flyhead,True,1,24.367,184,C
23753,SDF2L1,2,2,2,2,1.69136,1.0382e-05,1,1,2,OSD-207|OSD-525,1,-1.69136,cerebellum,1.0,1,1.0,1.13842,0.5,UP,False,True,False,True,CNS+flyhead,True,1,24.36,185,C
196385,DNAH10,2,2,2,2,1.66904,0.00594048,1,1,2,OSD-207|OSD-564,1,1.66904,hippocampus,1.0,1,1.0,-1.09631,0.5,UP,False,True,False,True,CNS+flyhead,True,1,24.353,186,C
2487,FRZB,2,2,2,2,1.65637,4.60182e-07,1,1,2,OSD-207|OSD-612,1,1.65637,cerebral hemisphere,1.0,1,1.0,-1.03315,0.5,UP,False,True,False,True,CNS+flyhead,True,1,24.349,187,C
90249,UNC5A,2,2,2,2,1.63818,0.00278334,1,1,1,OSD-255|OSD-347,1,0.288238,retina,1.0,1,5.0,-1.63818,0.5,UP,True,False,True,False,ocular+cardio,False,2,24.343,188,C
11346,SYNPO,2,2,2,2,1.63689,3.70227e-07,1,1,2,OSD-207|OSD-612,1,1.63689,cerebral hemisphere,1.0,1,3.0,-1.27555,0.5,UP,False,True,False,True,CNS+flyhead,True,1,24.342,189,C
2905,GRIN2C,3,2,2,2,3.03189,7.46751e-08,0,3,3,OSD-207|OSD-347|OSD-599,1,-2.32153,heart,1.0,2,17.0,-3.03189,1.0,DOWN,False,False,True,True,cardio+flyhead,False,1,24.211,190,C
10130,PDIA6,2,2,2,2,1.06075,9.04131e-05,1,1,2,OSD-207|OSD-525,1,-1.00646,cerebellum,1.0,1,1.0,1.06075,0.5,UP,False,True,False,True,CNS+flyhead,True,1,24.128,191,C
124599,CD300LB,2,2,1,1,5.10856,0.000836979,0,2,2,OSD-525|OSD-612,2,-5.10856,cerebellum|cerebral hemisphere,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,23.572,192,C
677833,SNORA54,2,2,1,1,3.77203,0.00530627,0,2,2,OSD-564|OSD-613,2,-3.77203,cerebral hemisphere|hippocampus,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,23.357,193,C
2693,GHSR,2,2,1,1,3.62095,0.0267727,2,0,2,OSD-564|OSD-613,2,3.62095,cerebral hemisphere|hippocampus,1.0,0,,,1.0,UP,False,True,False,False,CNS,False,1,23.329,194,C
846,CASR,2,2,1,1,3.16702,0.000186583,2,0,2,OSD-564|OSD-613,2,3.16702,cerebral hemisphere|hippocampus,1.0,0,,,1.0,UP,False,True,False,False,CNS,False,1,23.24,195,C
677810,SNORA26,2,2,1,1,2.56846,1.9549e-07,0,2,2,OSD-564|OSD-613,2,-2.56846,cerebral hemisphere|hippocampus,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,23.105,196,C
388581,C1QTNF12,2,2,1,1,2.42251,0.000124927,2,0,2,OSD-564|OSD-612,2,2.42251,cerebral hemisphere|hippocampus,1.0,0,,,1.0,UP,False,True,False,False,CNS,False,1,23.069,197,C
267010,RNU12,2,2,1,1,2.4046,0.000207652,0,2,2,OSD-564|OSD-613,2,-2.4046,cerebral hemisphere|hippocampus,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,23.064,198,C
109617004,SNORA35B,2,2,1,1,2.39244,2.05061e-06,0,2,2,OSD-564|OSD-613,2,-2.39244,cerebral hemisphere|hippocampus,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,23.061,199,C
100302743,SNORA80B,2,2,1,1,2.28551,8.22797e-05,0,2,2,OSD-564|OSD-613,2,-2.28551,cerebral hemisphere|hippocampus,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,23.033,200,C
80778,ZNF34,2,2,1,1,2.04158,0.000207254,0,2,2,OSD-564|OSD-612,2,-2.04158,cerebral hemisphere|hippocampus,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,22.966,201,C
677829,SNORA49,2,2,1,1,2.02053,3.31757e-08,0,2,2,OSD-564|OSD-613,2,-2.02053,cerebral hemisphere|hippocampus,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,22.96,202,C
677820,SNORA38,2,2,1,1,1.95547,1.60454e-06,0,2,2,OSD-564|OSD-613,2,-1.95547,cerebral hemisphere|hippocampus,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,22.941,203,C
677837,SNORA60,2,2,1,1,1.82392,8.75115e-05,0,2,2,OSD-564|OSD-613,2,-1.82392,cerebral hemisphere|hippocampus,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,22.902,204,C
6023,RMRP,2,2,1,1,1.62035,7.12202e-05,0,2,2,OSD-564|OSD-613,2,-1.62035,cerebral hemisphere|hippocampus,2.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,22.837,205,C
106481874,RMRPP5,2,2,1,1,1.62035,7.12202e-05,0,2,2,OSD-564|OSD-613,2,-1.62035,cerebral hemisphere|hippocampus,2.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,22.837,206,C
8553,BHLHE40,2,2,2,2,3.59013,0.000534153,0,2,1,OSD-100|OSD-207,1,-0.2346,left eye,1.0,1,13.0,-3.59013,1.0,DOWN,True,False,False,True,ocular+flyhead,False,1,22.824,207,C
51079,NDUFA13,2,2,1,1,0.449963,0.0327724,0,2,0,OSD-100|OSD-397,2,-0.449963,left eye|retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,22.823,208,C
26835,RNU4-1,2,2,1,1,1.55377,0.00675638,0,2,2,OSD-564|OSD-613,2,-1.55377,cerebral hemisphere|hippocampus,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,22.814,209,C
442117,GALNTL6,2,2,2,2,3.29878,0.0269259,2,0,1,OSD-100|OSD-207,1,0.458664,left eye,1.0,1,9.0,3.29878,1.0,UP,True,False,False,True,ocular+flyhead,False,1,22.767,210,C
50863,NTM,2,2,2,2,2.87402,0.00701997,0,2,1,OSD-207|OSD-255,1,-0.181958,retina,1.0,1,6.0,-2.87402,1.0,DOWN,True,False,False,True,ocular+flyhead,False,1,22.676,211,C
90390,MED30,2,2,1,1,1.13336,0.0125272,0,2,2,OSD-564|OSD-612,2,-1.13336,cerebral hemisphere|hippocampus,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,22.658,212,C
2923,PDIA3,2,2,2,2,1.36626,4.10453e-06,2,0,1,OSD-207|OSD-255,1,0.212127,retina,1.0,1,8.0,1.36626,1.0,UP,True,False,False,True,ocular+flyhead,False,1,22.248,213,C
3300,DNAJB2,2,2,2,2,1.34255,5.0877e-07,2,0,1,OSD-207|OSD-255,1,0.327562,retina,1.0,1,8.0,1.34255,1.0,UP,True,False,False,True,ocular+flyhead,False,1,22.239,214,C
9120,SLC16A6,2,2,2,2,1.3207,0.0178996,0,2,1,OSD-207|OSD-255,1,-0.189921,retina,1.0,1,14.0,-1.3207,1.0,DOWN,True,False,False,True,ocular+flyhead,False,1,22.231,215,C
150094,SIK1,2,2,2,2,1.31538,2.8420900000000004e-24,0,2,1,OSD-207|OSD-255,1,-0.553086,retina,1.0,1,9.0,-1.31538,1.0,DOWN,True,False,False,True,ocular+flyhead,False,1,22.229,216,C
6541,SLC7A1,2,2,2,2,1.10006,0.00185102,0,2,1,OSD-207|OSD-255,1,-0.412868,retina,1.0,1,12.0,-1.10006,1.0,DOWN,True,False,False,True,ocular+flyhead,False,1,22.144,217,C
8140,SLC7A5,2,2,2,2,1.10006,0.00033216,0,2,1,OSD-207|OSD-255,1,-0.35787,retina,1.0,1,12.0,-1.10006,1.0,DOWN,True,False,False,True,ocular+flyhead,False,1,22.144,218,C
23428,SLC7A8,2,2,2,2,1.10006,0.00597258,0,2,1,OSD-207|OSD-255,1,-0.364644,retina,1.0,1,12.0,-1.10006,1.0,DOWN,True,False,False,True,ocular+flyhead,False,1,22.144,219,C
894,CCND2,2,2,2,2,1.03395,0.000362875,0,2,1,OSD-100|OSD-207,1,-0.300122,left eye,1.0,1,17.0,-1.03395,1.0,DOWN,True,False,False,True,ocular+flyhead,False,1,22.117,220,C
7363,UGT2B4,2,2,2,2,8.26418,1.74035e-19,0,2,2,OSD-207|OSD-612,1,-5.01121,cerebral hemisphere,7.0,1,21.0,-8.26418,1.0,DOWN,False,True,False,True,CNS+flyhead,False,1,21.434,221,C
7364,UGT2B7,2,2,2,2,8.26418,1.74035e-19,0,2,2,OSD-207|OSD-612,1,-5.01121,cerebral hemisphere,7.0,1,21.0,-8.26418,1.0,DOWN,False,True,False,True,CNS+flyhead,False,1,21.434,222,C
7365,UGT2B10,2,2,2,2,8.26418,1.74035e-19,0,2,2,OSD-207|OSD-612,1,-5.01121,cerebral hemisphere,7.0,1,21.0,-8.26418,1.0,DOWN,False,True,False,True,CNS+flyhead,False,1,21.434,223,C
7366,UGT2B15,2,2,2,2,8.26418,1.74035e-19,0,2,2,OSD-207|OSD-612,1,-5.01121,cerebral hemisphere,7.0,1,21.0,-8.26418,1.0,DOWN,False,True,False,True,CNS+flyhead,False,1,21.434,224,C
7367,UGT2B17,2,2,2,2,8.26418,1.74035e-19,0,2,2,OSD-207|OSD-612,1,-5.01121,cerebral hemisphere,7.0,1,21.0,-8.26418,1.0,DOWN,False,True,False,True,CNS+flyhead,False,1,21.434,225,C
10720,UGT2B11,2,2,2,2,8.26418,1.74035e-19,0,2,2,OSD-207|OSD-612,1,-5.01121,cerebral hemisphere,7.0,1,21.0,-8.26418,1.0,DOWN,False,True,False,True,CNS+flyhead,False,1,21.434,226,C
54490,UGT2B28,2,2,2,2,8.26418,1.74035e-19,0,2,2,OSD-207|OSD-612,1,-5.01121,cerebral hemisphere,7.0,1,21.0,-8.26418,1.0,DOWN,False,True,False,True,CNS+flyhead,False,1,21.434,227,C
64699,TMPRSS3,2,2,2,2,7.3322,4.50411e-06,0,2,2,OSD-207|OSD-612,1,-7.3322,cerebral hemisphere,1.0,1,18.0,-2.05836,1.0,DOWN,False,True,False,True,CNS+flyhead,False,1,21.342,228,C
6523,SLC5A1,2,2,2,2,6.35761,2.97372e-10,0,2,2,OSD-207|OSD-612,1,-6.35761,cerebral hemisphere,1.0,1,10.0,-1.18712,1.0,DOWN,False,True,False,True,CNS+flyhead,False,1,21.233,229,C
401236,STMND1,2,2,2,2,5.36469,1.07744e-08,0,2,2,OSD-207|OSD-599,1,-5.36469,heart,1.0,1,5.0,-1.3201,1.0,DOWN,False,False,True,True,cardio+flyhead,False,1,21.108,230,C
487,ATP2A1,2,2,2,2,4.60061,0.0156248,0,2,2,OSD-207|OSD-599,1,-2.6128,heart,1.0,1,17.0,-4.60061,1.0,DOWN,False,False,True,True,cardio+flyhead,False,1,20.996,231,C
390992,HES3,2,2,2,2,4.33271,0.000534153,0,2,2,OSD-207|OSD-612,1,-4.33271,cerebral hemisphere,1.0,1,13.0,-3.59013,1.0,DOWN,False,True,False,True,CNS+flyhead,False,1,20.954,232,C
6520,SLC3A2,2,2,2,2,4.29515,0.0162655,1,1,1,OSD-207|OSD-255,1,-0.195218,retina,1.0,1,5.0,4.29515,0.5,UP,True,False,False,True,ocular+flyhead,False,1,20.948,233,C
