symbol,trait,trait_label
SLC25A37,http://www.ebi.ac.uk/efo/EFO_0004459,ferritin measurement
SLC25A37,http://www.ebi.ac.uk/efo/EFO_0004460,soluble transferrin receptor measurement
SLC25A37,http://www.ebi.ac.uk/efo/EFO_0004461,iron biomarker measurement
SLC25A37,http://www.ebi.ac.uk/efo/EFO_0004509,Hemoglobin
SLC25A37,http://www.ebi.ac.uk/efo/EFO_0004527,Mean corpuscular hemoglobin
SLC25A37,http://www.ebi.ac.uk/efo/EFO_0004528,mean corpuscular hemoglobin concentration
SLC25A37,http://www.ebi.ac.uk/efo/EFO_0004541,HbA1c
SLC25A37,http://www.ebi.ac.uk/efo/EFO_0004570,bilirubin measurement
SLC25A37,http://www.ebi.ac.uk/efo/EFO_0004833,Neutrophil count
SLC25A37,http://www.ebi.ac.uk/efo/EFO_0004838,calcium measurement
SLC25A37,http://www.ebi.ac.uk/efo/EFO_0004908,testosterone measurement
SLC25A37,http://www.ebi.ac.uk/efo/EFO_0005090,Basophil count
SLC25A37,http://www.ebi.ac.uk/efo/EFO_0005091,Monocyte count
SLC25A37,http://www.ebi.ac.uk/efo/EFO_0005663,urinary uromodulin measurement
SLC25A37,http://www.ebi.ac.uk/efo/EFO_0005675,vitamin D-binding protein measurement
SLC25A37,http://www.ebi.ac.uk/efo/EFO_0006335,Systolic blood pressure
SLC25A37,http://www.ebi.ac.uk/efo/EFO_0006336,diastolic blood pressure
SLC25A37,http://www.ebi.ac.uk/efo/EFO_0006340,mean arterial pressure
SLC25A37,http://www.ebi.ac.uk/efo/EFO_0007005,free androgen index
SLC25A37,http://www.ebi.ac.uk/efo/EFO_0007629,hemoglobin A1 measurement
SLC25A37,http://www.ebi.ac.uk/efo/EFO_0007660,neuroticism measurement
SLC25A37,http://www.ebi.ac.uk/efo/EFO_0007800,body fat percentage
SLC25A37,http://www.ebi.ac.uk/efo/EFO_0007874,gut microbiome measurement
SLC25A37,http://www.ebi.ac.uk/efo/EFO_0007959,fetal genotype effect measurement
SLC25A37,http://www.ebi.ac.uk/efo/EFO_0007985,platelet crit
SLC25A37,http://www.ebi.ac.uk/efo/EFO_0007986,reticulocyte count
SLC25A37,http://www.ebi.ac.uk/efo/EFO_0008039,BMI-adjusted hip circumference
SLC25A37,http://www.ebi.ac.uk/efo/EFO_0008378,mosquito bite reaction size measurement
SLC25A37,http://www.ebi.ac.uk/efo/EFO_0008541,response to opioid
SLC25A37,http://www.ebi.ac.uk/efo/EFO_0009188,Red cell distribution width
SLC25A37,http://www.ebi.ac.uk/efo/EFO_0009283,Potassium
SLC25A37,http://www.ebi.ac.uk/efo/EFO_0009933,Thyroid preparation use measurement
SLC25A37,http://www.ebi.ac.uk/efo/EFO_0010067,Corneal resistance factor
SLC25A37,http://www.ebi.ac.uk/efo/EFO_0010117,pyruvate measurement
SLC25A37,http://www.ebi.ac.uk/efo/EFO_0010701,mean reticulocyte volume
SLC25A37,http://www.ebi.ac.uk/efo/EFO_0011013,vaginal microbiome measurement
SLC25A37,http://www.ebi.ac.uk/efo/EFO_0021796,sexual dimorphism measurement
SLC25A37,http://www.ebi.ac.uk/efo/EFO_0803545,immature reticulocyte measurement
SLC25A37,http://www.orpha.net/ORDO/Orphanet_108997,Rare anemia
SLC25A37,http://www.orpha.net/ORDO/Orphanet_158300,Rare genetic hematologic disease
SLC25A37,http://www.orpha.net/ORDO/Orphanet_182043,Rare constitutional hemolytic anemia
SLC25A37,http://www.orpha.net/ORDO/Orphanet_183490,Genetic photodermatosis
SLC25A37,http://www.orpha.net/ORDO/Orphanet_183651,Rare constitutional anemia
SLC25A37,http://www.orpha.net/ORDO/Orphanet_2443,Mitochondrial oxidative phosphorylation disorder due to nuclear DNA anomalies
SLC25A37,http://www.orpha.net/ORDO/Orphanet_248293,Rare deficiency anemia
SLC25A37,http://www.orpha.net/ORDO/Orphanet_248296,Constitutional deficiency anemia
SLC25A37,http://www.orpha.net/ORDO/Orphanet_309824,Disorder of metabolite absorption and transport
SLC25A37,http://www.orpha.net/ORDO/Orphanet_309836,Disorder of mineral absorption and transport
SLC25A37,http://www.orpha.net/ORDO/Orphanet_309842,Disorder of iron metabolism and transport
SLC25A37,http://www.orpha.net/ORDO/Orphanet_466066,Genetic hemoglobinopathy
SLC25A37,http://www.orpha.net/ORDO/Orphanet_519,Acute myeloid leukemia
SLC25A37,http://www.orpha.net/ORDO/Orphanet_619340,Inherited hematologic cancer-predisposing syndrome
SLC25A37,http://www.orpha.net/ORDO/Orphanet_68364,Hemoglobinopathy
SLC25A37,http://www.orpha.net/ORDO/Orphanet_738,Porphyria
SLC25A37,http://www.orpha.net/ORDO/Orphanet_79200,Disorder of energy metabolism
SLC25A37,http://www.orpha.net/ORDO/Orphanet_79387,Metabolic disease with skin involvement
SLC25A37,http://www.orpha.net/ORDO/Orphanet_79390,Rare photodermatosis
SLC25A37,http://www.orpha.net/ORDO/Orphanet_93593,Nephropathy secondary to a storage or other metabolic disease
SLC25A37,http://www.orpha.net/ORDO/Orphanet_97992,Rare hematologic disease
SLC25A37,http://www.orpha.net/ORDO/Orphanet_98363,Rare hemolytic anemia
SLC25A37,http://www.orpha.net/ORDO/Orphanet_98364,Rare constitutional hemolytic anemia due to a red cell membrane anomaly
SLC25A37,http://www.orpha.net/ORDO/Orphanet_98365,Hereditary stomatocytosis
SLC25A37,http://www.orpha.net/ORDO/Orphanet_98427,Polycythemia
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/035f88c137e47d5d4bf1,Mean corpuscular volume
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/0c1cc89d1db5cca75b9a,Short-axis pulmonary artery (cm)
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/11abd472e5774cbb08ef,Exp percent below 856 LUL
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/13f4b98431af18e10d9f,Asthma
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/19f951cf14d59dd9f25f,Bipolar II disorder
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/1ea0d277668217c049a0,Maternal genetic effect on offspring birth weight
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/22b32df7d85c35d5fc4e,Neutrophil percentage
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/25da761ec4365c45f655,Hypothyroidism; not otherwise specified
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/2841a51fb1368b11c909,Basophil percentage
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/29a0fba9a07b1fa3f980,erythrocyte measurement
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/2c7bbac9336e7644ad4c,hypothyroidism
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/2d04aebd3d4276fcc69d,Red blood cell count
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/33c47fbe4c1f81955d87,Gestational age at birth (fetal GWAS)
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/348cabb31aff71b3fb42,Hu 15th Percentile; Exp
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/34b37481c2b74ab3f75e,Parametric Response Mapping: Percent normal
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/38af2a33817de66ba49d,Major depressive disorder in trauma-exposed individuals
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/3a022eea2d0438bf2630,Hip circumference adj BMI
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/3b10714f934e10bc9e01,Direct bilirubin
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/3d8d1a71fac56f9100ba,Minimum oxyhemoglobin saturation (SpO2) during sleep
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/446d1ffc655f6bd32eba,Hemoglobin concentration
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/45a027b98a8470ce5238,Allergic rhinitis (heterodominant model)
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/471730f555204ddbfe26,Clonal haematopoiesis of indeterminate potential (with or without mosaic chromosomal alteration)
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/4930edc17f5d567b9087,Exp/Insp Mean Atten ratio Slicer
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/4b20eaf36ab8e5281bdf,CT Histogram; Expiratory; 15th Percentile in Hu; LLL
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/5163dfc747ec0a264baf,Immature reticulocyte fraction
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/51e5444ee236dab6a538,Parametric Response Mapping: Percent air trapping
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/52b63158fe3aed682dd1,Appendicular lean body mass
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/553e793670d6a0d500a6,Exp MeanAtten RML
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/5b6c933d2bcb0f9da2b8,Anterior thigh muscle fat infiltration percentage
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/5b7fcfe935bd50a68f14,Mean sphered cell volume
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/5d00945fc7474871ad73,Exp percent below 856 RML
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/5f8ca4c2d4a8ec326aa4,Fetal genetic effect on own birth weight
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/6034ba732a5e3afb1355,Hyperparathyroidism
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/6cc3191241ad0dd5fe0c,Type 1 diabetes (T1D)
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/6e3d1f67139d79663537,Hematocrit percentage
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/71dbf97dae0ff3c9098c,Lymphocyte percentage
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/76f68da80c6f5cab02ef,Spontaneous preterm birth (fetal GWAS)
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/7820caa82fef3e6f5d37,Exp MeanAtten LLL
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/785d61d20e7a6cc76def,Fasting insulin at V2 minus fasting insulin at V1
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/7a651d57bffdaf6619e8,Fetal genetic effect on own birth weight adj maternal genotype
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/7bea137a2655bd82de7f,Posterior thigh muscle fat infiltration percentage
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/822d2a7dd4120de88ed8,EHR-defined osteoporosis (dominant model)
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/8346b0799f97e5cdaec1,Emphysematous destruction of the secondary pulmonary lobule including the central bronchovascular bundle
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/83ffcb32961358c670c5,HbA1c adj BMI
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/853d022489a47fc51200,Chloride
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/86ff4e8e8b661373c88b,Highlight scatter reticulocyte count
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/87253553586276297541,Exp percent below 856 LLL
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/87ac5c0b49e2cc61e887,CT Histogram; Inspiratory; 15th Percentile in Hu; LLL
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/880c0e5b07d922c6d3f0,Exp MeanAtten LUL
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a55fbbd2f871eea292d,rare v2
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/8b3facc432b36916e251,CT Histogram; Expiratory; 15th Percentile in Hu; LUL
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/8c0af503a476143c88c3,Reticulocyte percentage
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/8ca9f28c6c6a7d863c69,CT Histogram; Expiratory; 15th Percentile in Hu; RLL
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/8ea811966f0ee24805a7,Mean Attenuation; Insp; total lung; Full-dose
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/8ecdd38f955f72db7c41,reticulocyte measurement
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/9341e9d212df39ced780,ascending aortic diameter
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/93e0ea9ae9f1fe1c5381,mean platelet volume
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/9a097fd10b581f37adc2,Bioavailable testosterone levels
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/9f23a65f20bb83c4c558,Insp MeanAtten LLL
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/a20940c95b19506c925b,red blood cell density measurement
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/a30f10cc93c5bdcba68e,blood nickel measurement
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/a6f45a4eecab52e52562,Bicarbonate levels
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/accac8137a2a3444960e,Age of type 1 diabetes onset
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/afd7e28c816edd556fc1,Total plasma protein
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/b0c40c4bb7e236d13261,CCS phenotypic cryptogenic
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/b32c1147573cd63b2ed7,Keratoconus
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/b827ea1f823feca9bc8e,Red blood cell distribution width
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/b9b1b73efaa3e48d0e98,Plateletcrit (PCT)
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/bb8b9e24b533f8fb8cb6,Mean platelet volume
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/c1ded27eb942ef52669d,Thyroid-stimulating hormone levels
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/c5462d59dd625084b4df,mean corpuscular volume
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/c5cdda1ee86c155cc7c7,Slicer Exp Skewness
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/c6badc2f8f91ed428159,Highlight scatter reticulocyte percentage
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/c9673bf77327646b7980,thyroid peroxidase antibody measurement
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/cac0c3ec0620e149d74d,Mean Attenuation; Exp; total lung
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/cbd80c7c834174459087,Broad vs. Int alcohol consumption
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/d2c532279eb2337fe724,Exp MeanAtten RLL
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/d2e17a7aea821c6e6079,Alcoholic drinks per week
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/d946ab66d3733149e9e2,Weight
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/da3fa474814049c51b0a,Total testosterone levels
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/e151424f4fcb0571bd77,Glucose at 120 min at V1
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/e66114133a6862d361f7,Diurnal inactivity duration; rank-normalized
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/e6ce38ba620f29a1851a,Vitamin D-binding protein levels adj GC haplotype
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/ec6792dc611afa34bd8a,Total body lean mass
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/ece8e3266c79fa638613,Mosaic chromosomal alteration of the Y chromosome
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/ed8f670616a798eb8b40,CT Visual Scoring; emphysema severity (binary)
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/edfc00e5aa3792cc95bf,Total brain subcortical volume
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/f4bed64635235e69055c,Total bilirubin
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/f4ead4ebb4207a87b818,Exp MeanAtten RUL
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/f6fe5e189cbbead3c70e,size
SLC25A37,https://purl.org/okn/frink/kg/digcfdekg/node/trait/fb722f058df5ce488ac1,Functional residual capacity; Thirona
SLC2A5,http://www.ebi.ac.uk/efo/EFO_0003949,eye color
SLC2A5,http://www.ebi.ac.uk/efo/EFO_0004682,QT interval
SLC2A5,http://www.ebi.ac.uk/efo/EFO_0007586,Cannabis use initiation
SLC2A5,http://www.ebi.ac.uk/efo/EFO_0009768,glutamine measurement
SLC2A5,http://www.orpha.net/ORDO/Orphanet_101998,Rare epilepsy
SLC2A5,http://www.orpha.net/ORDO/Orphanet_102015,Autosomal recessive limb-girdle muscular dystrophy
SLC2A5,http://www.orpha.net/ORDO/Orphanet_166481,Metabolic diseases with epilepsy
SLC2A5,http://www.orpha.net/ORDO/Orphanet_183512,Rare genetic epilepsy
SLC2A5,http://www.orpha.net/ORDO/Orphanet_2032,Idiopathic pulmonary fibrosis
SLC2A5,http://www.orpha.net/ORDO/Orphanet_225689,Amino acid or protein metabolism disease with epilepsy
SLC2A5,http://www.orpha.net/ORDO/Orphanet_263,Limb-girdle muscular dystrophy
SLC2A5,http://www.orpha.net/ORDO/Orphanet_79161,Disorder of carbohydrate metabolism
SLC2A5,http://www.orpha.net/ORDO/Orphanet_79173,Disorder of methionine cycle and sulfur amino acid metabolism
SLC2A5,http://www.orpha.net/ORDO/Orphanet_79201,Glycogen storage disease
SLC2A5,https://purl.org/okn/frink/kg/digcfdekg/node/trait/0944d733d4783929cc15,Very severe respiratory confirmed COVID-19 vs population
SLC2A5,https://purl.org/okn/frink/kg/digcfdekg/node/trait/108ed1849156f76a1b9d,gout
SLC2A5,https://purl.org/okn/frink/kg/digcfdekg/node/trait/1b403fb22ca5e59f520d,eGFRcreat median annual decline in individuals with diabetes
SLC2A5,https://purl.org/okn/frink/kg/digcfdekg/node/trait/2ffc778e2d7134bfbe6b,response to tenofovir
SLC2A5,https://purl.org/okn/frink/kg/digcfdekg/node/trait/3489647b3b22e77c8dd1,Hypertension in type 2 diabetes
SLC2A5,https://purl.org/okn/frink/kg/digcfdekg/node/trait/417d621c12c347a213c2,idiopathic pulmonary fibrosis
SLC2A5,https://purl.org/okn/frink/kg/digcfdekg/node/trait/4e83c1d73ea294926d22,Random glucose
SLC2A5,https://purl.org/okn/frink/kg/digcfdekg/node/trait/66c90e93a8e31b0d68d7,Type 2 diabetes (T2D) adj BMI
SLC2A5,https://purl.org/okn/frink/kg/digcfdekg/node/trait/6df410ef1493c3540255,Claudication in type 2 diabetes
SLC2A5,https://purl.org/okn/frink/kg/digcfdekg/node/trait/c2cbc47b059c03f76893,Chronotype (binary sMEQ score)
SLCO5A1,http://www.ebi.ac.uk/efo/EFO_0000180,HIV-1 infection
SLCO5A1,http://www.ebi.ac.uk/efo/EFO_0004725,metabolite measurement
SLCO5A1,http://www.ebi.ac.uk/efo/EFO_0005090,Basophil count
SLCO5A1,http://www.ebi.ac.uk/efo/EFO_0005276,hydroxy-leucine measurement
SLCO5A1,http://www.ebi.ac.uk/efo/EFO_0007999,lower body strength measurement
SLCO5A1,http://www.ebi.ac.uk/efo/EFO_0008412,susceptibility to vaginal yeast infection measurement
SLCO5A1,http://www.ebi.ac.uk/efo/EFO_0008487,lateral ventricle volume measurement
SLCO5A1,http://www.ebi.ac.uk/efo/EFO_0009959,Diverticular disease
SLCO5A1,http://www.ebi.ac.uk/efo/EFO_0021821,Right ventricular stroke volume to left ventricular stroke volume ratio
SLCO5A1,http://www.ebi.ac.uk/efo/EFO_0803548,neutrophil measurement
SLCO5A1,http://www.orpha.net/ORDO/Orphanet_2073,Narcolepsy type 1
SLCO5A1,http://www.orpha.net/ORDO/Orphanet_213500,Ovarian cancer
SLCO5A1,http://www.orpha.net/ORDO/Orphanet_3287,Takayasu arteritis
SLCO5A1,http://www.orpha.net/ORDO/Orphanet_589,Myasthenia gravis
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/081433407f35f7034b3b,ceramide measurement
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/0a839fcaa0accb18054d,CT Histogram; Expiratory; 15th Percentile in Hu; RUL
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/11abd472e5774cbb08ef,Exp percent below 856 LUL
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/1b403fb22ca5e59f520d,eGFRcreat median annual decline in individuals with diabetes
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/348cabb31aff71b3fb42,Hu 15th Percentile; Exp
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/34b37481c2b74ab3f75e,Parametric Response Mapping: Percent normal
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/35f2eb6ad9f3571bf9b9,Lobar intracerebral hemorrhage or small vessel ischemic stroke
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/3b041a60cd4748d198ae,FRC to TLC ratio; Thirona
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/51e5444ee236dab6a538,Parametric Response Mapping: Percent air trapping
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/51fdaa01a752c27cf830,Moderate to vigorous physical activity levels
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/553e793670d6a0d500a6,Exp MeanAtten RML
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/5d00945fc7474871ad73,Exp percent below 856 RML
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/6e4b310a308a0ee47c9f,Exp percent below 856 RUL
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/7191cf86f106e81c8d87,Fasting plasma glucose in subjects with and without diabetes
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/72f73b6497f565734677,Chronotype (continuous sMEQ score)
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/739e6e5e386a8f800a24,Pituitary hypofunction
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/7820caa82fef3e6f5d37,Exp MeanAtten LLL
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/7fb3a3bda20fabba1e91,Paternal history of Alzheimer's disease
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/8241a7678ffac5ab8d93,White matter hyperintensities in cerebral small vessel disease
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/87253553586276297541,Exp percent below 856 LLL
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/880c0e5b07d922c6d3f0,Exp MeanAtten LUL
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/8b3facc432b36916e251,CT Histogram; Expiratory; 15th Percentile in Hu; LUL
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/8fd5c6d5ea94d2a71048,Glucocorticoid deficiency
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/9313d36a301a05412a0c,eGFRcreat decline; CKDi25 definition
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/9d95b07d7c685b232f7d,Fasting glucose adj BMI
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/a523ac3075c56990c336,Pancreatic cancer
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/ae99105b1d5880597eb7,CT visual scoring; wall thickening
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/b45d43b8f75d647adb7d,carotid artery intima media thickness
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/b65809b20ac722c2f580,visual perception measurement
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/b77c4dd2c7b0c02b43de,Slicer Exp Intensity Hu Mode
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/c35d9d79cb217a64c1e2,Type 2 diabetes (recessive model)
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/c5cdda1ee86c155cc7c7,Slicer Exp Skewness
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/cab3f4887524e2a4566d,Depression in Parkinson's disease
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/cac0c3ec0620e149d74d,Mean Attenuation; Exp; total lung
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/d221659a2ec80c15ca69,Slicer Insp Skewness
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/d2c532279eb2337fe724,Exp MeanAtten RLL
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/d47028a98f7a059beb94,Longevity (age >99th survival percentile)
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/d9c45787a4535d9729bc,Urinary albumin
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/e151424f4fcb0571bd77,Glucose at 120 min at V1
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/e400916c9394f952ebfe,Primary open-angle glaucoma
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/e847e62c80b246ba7593,Atrioventricular nodal reentrant tachycardia (AVNRT)
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/e85f840cef966d713504,sphingolipid measurement
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/eb2be5a7577f9eb24a6c,Diffusing capacity for lung of carbon monoxide (DLco) in idiopathic pulmonary fibrosis
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/f4ead4ebb4207a87b818,Exp MeanAtten RUL
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/f652c6c00a9475f56e51,Longevity (age >90th survival percentile)
SLCO5A1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/fb722f058df5ce488ac1,Functional residual capacity; Thirona
SLN,http://purl.obolibrary.org/obo/HP_0001513,Obesity
SLN,http://purl.obolibrary.org/obo/MONDO_0002442,Long QT syndrome
SLN,http://purl.obolibrary.org/obo/MONDO_0005148,type 2 diabetes mellitus
SLN,http://purl.obolibrary.org/obo/MONDO_0005266,Diabetic retinopathy
SLN,http://www.ebi.ac.uk/efo/EFO_0000195,metabolic syndrome
SLN,http://www.ebi.ac.uk/efo/EFO_0004327,electrocardiography
SLN,http://www.ebi.ac.uk/efo/EFO_0004340,Body mass index (BMI)
SLN,http://www.ebi.ac.uk/efo/EFO_0004462,PR interval
SLN,http://www.ebi.ac.uk/efo/EFO_0004534,creatine kinase measurement
SLN,http://www.ebi.ac.uk/efo/EFO_0004541,HbA1c
SLN,http://www.ebi.ac.uk/efo/EFO_0004682,QT interval
SLN,http://www.ebi.ac.uk/efo/EFO_0004736,Aspartate aminotransferase (AST)
SLN,http://www.ebi.ac.uk/efo/EFO_0008373,Left ventricular ejection fraction
