symbol,prot,aspect,go,go_label,go_id
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,BP,http://purl.obolibrary.org/obo/GO_0031396,regulation of protein ubiquitination,GO_0031396
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,BP,http://purl.obolibrary.org/obo/GO_0032212,positive regulation of telomere maintenance via telomerase,GO_0032212
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,BP,http://purl.obolibrary.org/obo/GO_0032273,positive regulation of protein polymerization,GO_0032273
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,BP,http://purl.obolibrary.org/obo/GO_0032728,positive regulation of interferon-beta production,GO_0032728
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,BP,http://purl.obolibrary.org/obo/GO_0032880,regulation of protein localization,GO_0032880
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,BP,http://purl.obolibrary.org/obo/GO_0034605,cellular response to heat,GO_0034605
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,BP,http://purl.obolibrary.org/obo/GO_0042026,protein refolding,GO_0042026
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,BP,http://purl.obolibrary.org/obo/GO_0042220,response to cocaine,GO_0042220
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,BP,http://purl.obolibrary.org/obo/GO_0042307,positive regulation of protein import into nucleus,GO_0042307
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,BP,http://purl.obolibrary.org/obo/GO_0042981,regulation of apoptotic process,GO_0042981
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,BP,http://purl.obolibrary.org/obo/GO_0043254,regulation of protein-containing complex assembly,GO_0043254
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,BP,http://purl.obolibrary.org/obo/GO_0043335,protein unfolding,GO_0043335
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,BP,http://purl.obolibrary.org/obo/GO_0043627,response to estrogen,GO_0043627
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,BP,http://purl.obolibrary.org/obo/GO_0045429,positive regulation of nitric oxide biosynthetic process,GO_0045429
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,BP,http://purl.obolibrary.org/obo/GO_0045732,positive regulation of protein catabolic process,GO_0045732
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,BP,http://purl.obolibrary.org/obo/GO_0045793,positive regulation of cell size,GO_0045793
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,BP,http://purl.obolibrary.org/obo/GO_0046209,nitric oxide metabolic process,GO_0046209
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,BP,http://purl.obolibrary.org/obo/GO_0046677,response to antibiotic,GO_0046677
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,BP,http://purl.obolibrary.org/obo/GO_0050821,protein stabilization,GO_0050821
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,BP,http://purl.obolibrary.org/obo/GO_0051131,chaperone-mediated protein complex assembly,GO_0051131
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,BP,http://purl.obolibrary.org/obo/GO_0060452,positive regulation of cardiac muscle contraction,GO_0060452
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,BP,http://purl.obolibrary.org/obo/GO_0061684,chaperone-mediated autophagy,GO_0061684
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,BP,http://purl.obolibrary.org/obo/GO_0098586,cellular response to virus,GO_0098586
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,BP,http://purl.obolibrary.org/obo/GO_0099072,regulation of postsynaptic membrane neurotransmitter receptor levels,GO_0099072
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,BP,http://purl.obolibrary.org/obo/GO_1902988,neurofibrillary tangle assembly,GO_1902988
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,BP,http://purl.obolibrary.org/obo/GO_1905323,telomerase holoenzyme complex assembly,GO_1905323
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,CC,http://purl.obolibrary.org/obo/GO_0005576,extracellular region,GO_0005576
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,CC,http://purl.obolibrary.org/obo/GO_0005634,nucleus,GO_0005634
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,CC,http://purl.obolibrary.org/obo/GO_0005654,nucleoplasm,GO_0005654
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,CC,http://purl.obolibrary.org/obo/GO_0005737,cytoplasm,GO_0005737
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,CC,http://purl.obolibrary.org/obo/GO_0005739,mitochondrion,GO_0005739
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,CC,http://purl.obolibrary.org/obo/GO_0005829,cytosol,GO_0005829
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,CC,http://purl.obolibrary.org/obo/GO_0005886,plasma membrane,GO_0005886
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,CC,http://purl.obolibrary.org/obo/GO_0009986,cell surface,GO_0009986
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,CC,http://purl.obolibrary.org/obo/GO_0016020,membrane,GO_0016020
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,CC,http://purl.obolibrary.org/obo/GO_0016323,basolateral plasma membrane,GO_0016323
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,CC,http://purl.obolibrary.org/obo/GO_0016324,apical plasma membrane,GO_0016324
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,CC,http://purl.obolibrary.org/obo/GO_0031012,extracellular matrix,GO_0031012
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,CC,http://purl.obolibrary.org/obo/GO_0031526,brush border membrane,GO_0031526
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,CC,http://purl.obolibrary.org/obo/GO_0034774,secretory granule lumen,GO_0034774
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,CC,http://purl.obolibrary.org/obo/GO_0036126,sperm flagellum,GO_0036126
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,CC,http://purl.obolibrary.org/obo/GO_0042470,melanosome,GO_0042470
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,CC,http://purl.obolibrary.org/obo/GO_0043025,neuronal cell body,GO_0043025
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,CC,http://purl.obolibrary.org/obo/GO_0043202,lysosomal lumen,GO_0043202
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,CC,http://purl.obolibrary.org/obo/GO_0043209,myelin sheath,GO_0043209
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,CC,http://purl.obolibrary.org/obo/GO_0044294,dendritic growth cone,GO_0044294
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,CC,http://purl.obolibrary.org/obo/GO_0044295,axonal growth cone,GO_0044295
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,CC,http://purl.obolibrary.org/obo/GO_0048471,perinuclear region of cytoplasm,GO_0048471
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,CC,http://purl.obolibrary.org/obo/GO_0070062,extracellular exosome,GO_0070062
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,CC,http://purl.obolibrary.org/obo/GO_0071682,endocytic vesicle lumen,GO_0071682
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,CC,http://purl.obolibrary.org/obo/GO_0097226,sperm mitochondrial sheath,GO_0097226
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,CC,http://purl.obolibrary.org/obo/GO_0097524,sperm plasma membrane,GO_0097524
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,CC,http://purl.obolibrary.org/obo/GO_1904813,ficolin-1-rich granule lumen,GO_1904813
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,MF,http://purl.obolibrary.org/obo/GO_0000166,nucleotide binding,GO_0000166
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,MF,http://purl.obolibrary.org/obo/GO_0002134,UTP binding,GO_0002134
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,MF,http://purl.obolibrary.org/obo/GO_0002135,CTP binding,GO_0002135
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,MF,http://purl.obolibrary.org/obo/GO_0003723,RNA binding,GO_0003723
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,MF,http://purl.obolibrary.org/obo/GO_0003729,mRNA binding,GO_0003729
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,MF,http://purl.obolibrary.org/obo/GO_0005515,protein binding,GO_0005515
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,MF,http://purl.obolibrary.org/obo/GO_0005524,ATP binding,GO_0005524
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,MF,http://purl.obolibrary.org/obo/GO_0005525,GTP binding,GO_0005525
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,MF,http://purl.obolibrary.org/obo/GO_0016787,hydrolase activity,GO_0016787
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,MF,http://purl.obolibrary.org/obo/GO_0016887,ATP hydrolysis activity,GO_0016887
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,MF,http://purl.obolibrary.org/obo/GO_0017098,sulfonylurea receptor binding,GO_0017098
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,MF,http://purl.obolibrary.org/obo/GO_0019903,protein phosphatase binding,GO_0019903
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,MF,http://purl.obolibrary.org/obo/GO_0023026,MHC class II protein complex binding,GO_0023026
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,MF,http://purl.obolibrary.org/obo/GO_0030235,nitric-oxide synthase regulator activity,GO_0030235
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,MF,http://purl.obolibrary.org/obo/GO_0030911,TPR domain binding,GO_0030911
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,MF,http://purl.obolibrary.org/obo/GO_0031625,ubiquitin protein ligase binding,GO_0031625
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,MF,http://purl.obolibrary.org/obo/GO_0032564,dATP binding,GO_0032564
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,MF,http://purl.obolibrary.org/obo/GO_0035651,AP-3 adaptor complex binding,GO_0035651
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,MF,http://purl.obolibrary.org/obo/GO_0042802,identical protein binding,GO_0042802
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,MF,http://purl.obolibrary.org/obo/GO_0042803,protein homodimerization activity,GO_0042803
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,MF,http://purl.obolibrary.org/obo/GO_0042826,histone deacetylase binding,GO_0042826
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,MF,http://purl.obolibrary.org/obo/GO_0044183,protein folding chaperone,GO_0044183
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,MF,http://purl.obolibrary.org/obo/GO_0044325,transmembrane transporter binding,GO_0044325
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,MF,http://purl.obolibrary.org/obo/GO_0048156,tau protein binding,GO_0048156
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,MF,http://purl.obolibrary.org/obo/GO_0051020,GTPase binding,GO_0051020
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,MF,http://purl.obolibrary.org/obo/GO_0051022,Rho GDP-dissociation inhibitor binding,GO_0051022
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,MF,http://purl.obolibrary.org/obo/GO_0051082,unfolded protein binding,GO_0051082
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,MF,http://purl.obolibrary.org/obo/GO_0070182,DNA polymerase binding,GO_0070182
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,MF,http://purl.obolibrary.org/obo/GO_0097110,scaffold protein binding,GO_0097110
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,MF,http://purl.obolibrary.org/obo/GO_0097718,disordered domain specific binding,GO_0097718
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,MF,http://purl.obolibrary.org/obo/GO_0140662,ATP-dependent protein folding chaperone,GO_0140662
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,MF,http://purl.obolibrary.org/obo/GO_0140767,enzyme-substrate adaptor activity,GO_0140767
HSP90AA1,http://purl.uniprot.org/uniprot/P07900,MF,http://purl.obolibrary.org/obo/GO_1990782,protein tyrosine kinase binding,GO_1990782
HSP90B1,http://purl.uniprot.org/uniprot/P14625,BP,http://purl.obolibrary.org/obo/GO_0001666,response to hypoxia,GO_0001666
HSP90B1,http://purl.uniprot.org/uniprot/P14625,BP,http://purl.obolibrary.org/obo/GO_0006457,protein folding,GO_0006457
HSP90B1,http://purl.uniprot.org/uniprot/P14625,BP,http://purl.obolibrary.org/obo/GO_0015031,protein transport,GO_0015031
HSP90B1,http://purl.uniprot.org/uniprot/P14625,BP,http://purl.obolibrary.org/obo/GO_0030177,positive regulation of Wnt signaling pathway,GO_0030177
HSP90B1,http://purl.uniprot.org/uniprot/P14625,BP,http://purl.obolibrary.org/obo/GO_0030970,"retrograde protein transport, ER to cytosol",GO_0030970
HSP90B1,http://purl.uniprot.org/uniprot/P14625,BP,http://purl.obolibrary.org/obo/GO_0034123,positive regulation of toll-like receptor signaling pathway,GO_0034123
HSP90B1,http://purl.uniprot.org/uniprot/P14625,BP,http://purl.obolibrary.org/obo/GO_0034975,protein folding in endoplasmic reticulum,GO_0034975
HSP90B1,http://purl.uniprot.org/uniprot/P14625,BP,http://purl.obolibrary.org/obo/GO_0034976,response to endoplasmic reticulum stress,GO_0034976
HSP90B1,http://purl.uniprot.org/uniprot/P14625,BP,http://purl.obolibrary.org/obo/GO_0036503,ERAD pathway,GO_0036503
HSP90B1,http://purl.uniprot.org/uniprot/P14625,BP,http://purl.obolibrary.org/obo/GO_0043066,negative regulation of apoptotic process,GO_0043066
HSP90B1,http://purl.uniprot.org/uniprot/P14625,BP,http://purl.obolibrary.org/obo/GO_0071287,cellular response to manganese ion,GO_0071287
HSP90B1,http://purl.uniprot.org/uniprot/P14625,BP,http://purl.obolibrary.org/obo/GO_0072659,protein localization to plasma membrane,GO_0072659
HSP90B1,http://purl.uniprot.org/uniprot/P14625,CC,http://purl.obolibrary.org/obo/GO_0005576,extracellular region,GO_0005576
HSP90B1,http://purl.uniprot.org/uniprot/P14625,CC,http://purl.obolibrary.org/obo/GO_0005634,nucleus,GO_0005634
HSP90B1,http://purl.uniprot.org/uniprot/P14625,CC,http://purl.obolibrary.org/obo/GO_0005783,endoplasmic reticulum,GO_0005783
HSP90B1,http://purl.uniprot.org/uniprot/P14625,CC,http://purl.obolibrary.org/obo/GO_0005788,endoplasmic reticulum lumen,GO_0005788
HSP90B1,http://purl.uniprot.org/uniprot/P14625,CC,http://purl.obolibrary.org/obo/GO_0005789,endoplasmic reticulum membrane,GO_0005789
HSP90B1,http://purl.uniprot.org/uniprot/P14625,CC,http://purl.obolibrary.org/obo/GO_0005790,smooth endoplasmic reticulum,GO_0005790
HSP90B1,http://purl.uniprot.org/uniprot/P14625,CC,http://purl.obolibrary.org/obo/GO_0005829,cytosol,GO_0005829
HSP90B1,http://purl.uniprot.org/uniprot/P14625,CC,http://purl.obolibrary.org/obo/GO_0005886,plasma membrane,GO_0005886
HSP90B1,http://purl.uniprot.org/uniprot/P14625,CC,http://purl.obolibrary.org/obo/GO_0005925,focal adhesion,GO_0005925
HSP90B1,http://purl.uniprot.org/uniprot/P14625,CC,http://purl.obolibrary.org/obo/GO_0016020,membrane,GO_0016020
HSP90B1,http://purl.uniprot.org/uniprot/P14625,CC,http://purl.obolibrary.org/obo/GO_0030496,midbody,GO_0030496
HSP90B1,http://purl.uniprot.org/uniprot/P14625,CC,http://purl.obolibrary.org/obo/GO_0033018,sarcoplasmic reticulum lumen,GO_0033018
HSP90B1,http://purl.uniprot.org/uniprot/P14625,CC,http://purl.obolibrary.org/obo/GO_0042470,melanosome,GO_0042470
HSP90B1,http://purl.uniprot.org/uniprot/P14625,CC,http://purl.obolibrary.org/obo/GO_0048471,perinuclear region of cytoplasm,GO_0048471
HSP90B1,http://purl.uniprot.org/uniprot/P14625,CC,http://purl.obolibrary.org/obo/GO_0070062,extracellular exosome,GO_0070062
HSP90B1,http://purl.uniprot.org/uniprot/P14625,CC,http://purl.obolibrary.org/obo/GO_0071682,endocytic vesicle lumen,GO_0071682
HSP90B1,http://purl.uniprot.org/uniprot/P14625,MF,http://purl.obolibrary.org/obo/GO_0000166,nucleotide binding,GO_0000166
HSP90B1,http://purl.uniprot.org/uniprot/P14625,MF,http://purl.obolibrary.org/obo/GO_0003723,RNA binding,GO_0003723
HSP90B1,http://purl.uniprot.org/uniprot/P14625,MF,http://purl.obolibrary.org/obo/GO_0004864,protein phosphatase inhibitor activity,GO_0004864
HSP90B1,http://purl.uniprot.org/uniprot/P14625,MF,http://purl.obolibrary.org/obo/GO_0005509,calcium ion binding,GO_0005509
HSP90B1,http://purl.uniprot.org/uniprot/P14625,MF,http://purl.obolibrary.org/obo/GO_0005515,protein binding,GO_0005515
HSP90B1,http://purl.uniprot.org/uniprot/P14625,MF,http://purl.obolibrary.org/obo/GO_0005524,ATP binding,GO_0005524
HSP90B1,http://purl.uniprot.org/uniprot/P14625,MF,http://purl.obolibrary.org/obo/GO_0016787,hydrolase activity,GO_0016787
HSP90B1,http://purl.uniprot.org/uniprot/P14625,MF,http://purl.obolibrary.org/obo/GO_0016887,ATP hydrolysis activity,GO_0016887
HSP90B1,http://purl.uniprot.org/uniprot/P14625,MF,http://purl.obolibrary.org/obo/GO_0019903,protein phosphatase binding,GO_0019903
HSP90B1,http://purl.uniprot.org/uniprot/P14625,MF,http://purl.obolibrary.org/obo/GO_0035651,AP-3 adaptor complex binding,GO_0035651
HSP90B1,http://purl.uniprot.org/uniprot/P14625,MF,http://purl.obolibrary.org/obo/GO_0044183,protein folding chaperone,GO_0044183
HSP90B1,http://purl.uniprot.org/uniprot/P14625,MF,http://purl.obolibrary.org/obo/GO_0050750,low-density lipoprotein particle receptor binding,GO_0050750
HSP90B1,http://purl.uniprot.org/uniprot/P14625,MF,http://purl.obolibrary.org/obo/GO_0051082,unfolded protein binding,GO_0051082
HSP90B1,http://purl.uniprot.org/uniprot/P14625,MF,http://purl.obolibrary.org/obo/GO_0140662,ATP-dependent protein folding chaperone,GO_0140662
HSPA5,http://purl.uniprot.org/uniprot/P11021,BP,http://purl.obolibrary.org/obo/GO_0006457,protein folding,GO_0006457
HSPA5,http://purl.uniprot.org/uniprot/P11021,BP,http://purl.obolibrary.org/obo/GO_0021589,cerebellum structural organization,GO_0021589
HSPA5,http://purl.uniprot.org/uniprot/P11021,BP,http://purl.obolibrary.org/obo/GO_0021680,cerebellar Purkinje cell layer development,GO_0021680
HSPA5,http://purl.uniprot.org/uniprot/P11021,BP,http://purl.obolibrary.org/obo/GO_0021762,substantia nigra development,GO_0021762
HSPA5,http://purl.uniprot.org/uniprot/P11021,BP,http://purl.obolibrary.org/obo/GO_0030335,positive regulation of cell migration,GO_0030335
HSPA5,http://purl.uniprot.org/uniprot/P11021,BP,http://purl.obolibrary.org/obo/GO_0030968,endoplasmic reticulum unfolded protein response,GO_0030968
HSPA5,http://purl.uniprot.org/uniprot/P11021,BP,http://purl.obolibrary.org/obo/GO_0031204,"post-translational protein targeting to membrane, translocation",GO_0031204
HSPA5,http://purl.uniprot.org/uniprot/P11021,BP,http://purl.obolibrary.org/obo/GO_0031333,negative regulation of protein-containing complex assembly,GO_0031333
HSPA5,http://purl.uniprot.org/uniprot/P11021,BP,http://purl.obolibrary.org/obo/GO_0031398,positive regulation of protein ubiquitination,GO_0031398
HSPA5,http://purl.uniprot.org/uniprot/P11021,BP,http://purl.obolibrary.org/obo/GO_0034975,protein folding in endoplasmic reticulum,GO_0034975
HSPA5,http://purl.uniprot.org/uniprot/P11021,BP,http://purl.obolibrary.org/obo/GO_0034976,response to endoplasmic reticulum stress,GO_0034976
HSPA5,http://purl.uniprot.org/uniprot/P11021,BP,http://purl.obolibrary.org/obo/GO_0035437,maintenance of protein localization in endoplasmic reticulum,GO_0035437
HSPA5,http://purl.uniprot.org/uniprot/P11021,BP,http://purl.obolibrary.org/obo/GO_0036498,IRE1-mediated unfolded protein response,GO_0036498
HSPA5,http://purl.uniprot.org/uniprot/P11021,BP,http://purl.obolibrary.org/obo/GO_0036503,ERAD pathway,GO_0036503
HSPA5,http://purl.uniprot.org/uniprot/P11021,BP,http://purl.obolibrary.org/obo/GO_0042149,cellular response to glucose starvation,GO_0042149
HSPA5,http://purl.uniprot.org/uniprot/P11021,BP,http://purl.obolibrary.org/obo/GO_0043066,negative regulation of apoptotic process,GO_0043066
HSPA5,http://purl.uniprot.org/uniprot/P11021,BP,http://purl.obolibrary.org/obo/GO_0045732,positive regulation of protein catabolic process,GO_0045732
HSPA5,http://purl.uniprot.org/uniprot/P11021,BP,http://purl.obolibrary.org/obo/GO_0045944,positive regulation of transcription by RNA polymerase II,GO_0045944
HSPA5,http://purl.uniprot.org/uniprot/P11021,BP,http://purl.obolibrary.org/obo/GO_0060904,regulation of protein folding in endoplasmic reticulum,GO_0060904
HSPA5,http://purl.uniprot.org/uniprot/P11021,BP,http://purl.obolibrary.org/obo/GO_1903891,regulation of ATF6-mediated unfolded protein response,GO_1903891
HSPA5,http://purl.uniprot.org/uniprot/P11021,BP,http://purl.obolibrary.org/obo/GO_1903894,regulation of IRE1-mediated unfolded protein response,GO_1903894
HSPA5,http://purl.uniprot.org/uniprot/P11021,BP,http://purl.obolibrary.org/obo/GO_1903895,negative regulation of IRE1-mediated unfolded protein response,GO_1903895
HSPA5,http://purl.uniprot.org/uniprot/P11021,BP,http://purl.obolibrary.org/obo/GO_1903897,regulation of PERK-mediated unfolded protein response,GO_1903897
HSPA5,http://purl.uniprot.org/uniprot/P11021,BP,http://purl.obolibrary.org/obo/GO_1903898,negative regulation of PERK-mediated unfolded protein response,GO_1903898
HSPA5,http://purl.uniprot.org/uniprot/P11021,CC,http://purl.obolibrary.org/obo/GO_0005634,nucleus,GO_0005634
HSPA5,http://purl.uniprot.org/uniprot/P11021,CC,http://purl.obolibrary.org/obo/GO_0005737,cytoplasm,GO_0005737
HSPA5,http://purl.uniprot.org/uniprot/P11021,CC,http://purl.obolibrary.org/obo/GO_0005739,mitochondrion,GO_0005739
HSPA5,http://purl.uniprot.org/uniprot/P11021,CC,http://purl.obolibrary.org/obo/GO_0005783,endoplasmic reticulum,GO_0005783
HSPA5,http://purl.uniprot.org/uniprot/P11021,CC,http://purl.obolibrary.org/obo/GO_0005788,endoplasmic reticulum lumen,GO_0005788
HSPA5,http://purl.uniprot.org/uniprot/P11021,CC,http://purl.obolibrary.org/obo/GO_0005789,endoplasmic reticulum membrane,GO_0005789
HSPA5,http://purl.uniprot.org/uniprot/P11021,CC,http://purl.obolibrary.org/obo/GO_0005793,endoplasmic reticulum-Golgi intermediate compartment,GO_0005793
HSPA5,http://purl.uniprot.org/uniprot/P11021,CC,http://purl.obolibrary.org/obo/GO_0005829,cytosol,GO_0005829
HSPA5,http://purl.uniprot.org/uniprot/P11021,CC,http://purl.obolibrary.org/obo/GO_0005886,plasma membrane,GO_0005886
HSPA5,http://purl.uniprot.org/uniprot/P11021,CC,http://purl.obolibrary.org/obo/GO_0005925,focal adhesion,GO_0005925
HSPA5,http://purl.uniprot.org/uniprot/P11021,CC,http://purl.obolibrary.org/obo/GO_0009986,cell surface,GO_0009986
HSPA5,http://purl.uniprot.org/uniprot/P11021,CC,http://purl.obolibrary.org/obo/GO_0016020,membrane,GO_0016020
HSPA5,http://purl.uniprot.org/uniprot/P11021,CC,http://purl.obolibrary.org/obo/GO_0030496,midbody,GO_0030496
HSPA5,http://purl.uniprot.org/uniprot/P11021,CC,http://purl.obolibrary.org/obo/GO_0042470,melanosome,GO_0042470
HSPA5,http://purl.uniprot.org/uniprot/P11021,CC,http://purl.obolibrary.org/obo/GO_0043231,intracellular membrane-bounded organelle,GO_0043231
HSPA5,http://purl.uniprot.org/uniprot/P11021,CC,http://purl.obolibrary.org/obo/GO_0070062,extracellular exosome,GO_0070062
HSPA5,http://purl.uniprot.org/uniprot/P11021,MF,http://purl.obolibrary.org/obo/GO_0000166,nucleotide binding,GO_0000166
HSPA5,http://purl.uniprot.org/uniprot/P11021,MF,http://purl.obolibrary.org/obo/GO_0005509,calcium ion binding,GO_0005509
HSPA5,http://purl.uniprot.org/uniprot/P11021,MF,http://purl.obolibrary.org/obo/GO_0005515,protein binding,GO_0005515
HSPA5,http://purl.uniprot.org/uniprot/P11021,MF,http://purl.obolibrary.org/obo/GO_0005524,ATP binding,GO_0005524
HSPA5,http://purl.uniprot.org/uniprot/P11021,MF,http://purl.obolibrary.org/obo/GO_0016787,hydrolase activity,GO_0016787
HSPA5,http://purl.uniprot.org/uniprot/P11021,MF,http://purl.obolibrary.org/obo/GO_0016887,ATP hydrolysis activity,GO_0016887
HSPA5,http://purl.uniprot.org/uniprot/P11021,MF,http://purl.obolibrary.org/obo/GO_0019899,enzyme binding,GO_0019899
HSPA5,http://purl.uniprot.org/uniprot/P11021,MF,http://purl.obolibrary.org/obo/GO_0019904,protein domain specific binding,GO_0019904
HSPA5,http://purl.uniprot.org/uniprot/P11021,MF,http://purl.obolibrary.org/obo/GO_0030291,protein serine/threonine kinase inhibitor activity,GO_0030291
HSPA5,http://purl.uniprot.org/uniprot/P11021,MF,http://purl.obolibrary.org/obo/GO_0031625,ubiquitin protein ligase binding,GO_0031625
HSPA5,http://purl.uniprot.org/uniprot/P11021,MF,http://purl.obolibrary.org/obo/GO_0043022,ribosome binding,GO_0043022
HSPA5,http://purl.uniprot.org/uniprot/P11021,MF,http://purl.obolibrary.org/obo/GO_0044183,protein folding chaperone,GO_0044183
HSPA5,http://purl.uniprot.org/uniprot/P11021,MF,http://purl.obolibrary.org/obo/GO_0045296,cadherin binding,GO_0045296
HSPA5,http://purl.uniprot.org/uniprot/P11021,MF,http://purl.obolibrary.org/obo/GO_0051082,unfolded protein binding,GO_0051082
HSPA5,http://purl.uniprot.org/uniprot/P11021,MF,http://purl.obolibrary.org/obo/GO_0051087,protein-folding chaperone binding,GO_0051087
HSPA5,http://purl.uniprot.org/uniprot/P11021,MF,http://purl.obolibrary.org/obo/GO_0051787,misfolded protein binding,GO_0051787
HSPA5,http://purl.uniprot.org/uniprot/P11021,MF,http://purl.obolibrary.org/obo/GO_0140311,protein sequestering activity,GO_0140311
INMT,http://purl.uniprot.org/uniprot/O95050,BP,http://purl.obolibrary.org/obo/GO_0009308,amine metabolic process,GO_0009308
INMT,http://purl.uniprot.org/uniprot/O95050,BP,http://purl.obolibrary.org/obo/GO_0009636,response to toxic substance,GO_0009636
INMT,http://purl.uniprot.org/uniprot/O95050,BP,http://purl.obolibrary.org/obo/GO_0032259,methylation,GO_0032259
INMT,http://purl.uniprot.org/uniprot/O95050,CC,http://purl.obolibrary.org/obo/GO_0005737,cytoplasm,GO_0005737
INMT,http://purl.uniprot.org/uniprot/O95050,CC,http://purl.obolibrary.org/obo/GO_0005829,cytosol,GO_0005829
INMT,http://purl.uniprot.org/uniprot/O95050,MF,http://purl.obolibrary.org/obo/GO_0004790,thioether S-methyltransferase activity,GO_0004790
INMT,http://purl.uniprot.org/uniprot/O95050,MF,http://purl.obolibrary.org/obo/GO_0005515,protein binding,GO_0005515
INMT,http://purl.uniprot.org/uniprot/O95050,MF,http://purl.obolibrary.org/obo/GO_0008168,methyltransferase activity,GO_0008168
INMT,http://purl.uniprot.org/uniprot/O95050,MF,http://purl.obolibrary.org/obo/GO_0008757,S-adenosylmethionine-dependent methyltransferase activity,GO_0008757
INMT,http://purl.uniprot.org/uniprot/O95050,MF,http://purl.obolibrary.org/obo/GO_0016740,transferase activity,GO_0016740
