assay,symbol,taxonomy,gene,log2fc,adj_p,osd
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,CG15203,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/32038,-1.2033,0.000905686,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,CG5399,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/41900,-1.66812,7.33335e-06,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,CG7203,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/34055,-7.47309,1.46104e-10,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,neb,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/35293,1.35282,0.017837,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,CG12071,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/43660,-3.08679,0.0309306,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,Cyp4d1,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/31188,-3.18529,0.00892654,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,CG32259,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/317942,-2.60096,0.00892654,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,Cyp9h1,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36412,-1.27057,0.00976639,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,CG4000,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/42451,-2.90085,0.0412222,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,Act79B,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40444,-4.36016,0.00131663,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,CG31832,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/318970,-2.60154,0.000764658,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,CG32191,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/317903,-1.1786,0.00166823,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,CG8249,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36742,-1.3655,0.00383581,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,Cpr47Ea,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36188,-8.09468,0.00760177,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,sosie,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/42961,-1.76163,0.00600876,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,CngB,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/37479,-1.15741,1.03992e-05,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,goe,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/32660,-1.21098,0.000314938,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,MFS9,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/42426,-7.05589,0.00760177,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,Acp1,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/34052,-7.39973,4.10085e-05,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,CG30280,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/37522,-1.15921,0.0478829,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,Act88F,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/41885,-5.44497,1.21374e-06,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,CG34327,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/5740714,-4.31244,0.000702262,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,e,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/42521,-3.87779,5.56163e-05,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,CG7214,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/34053,-5.44867,1.73268e-06,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,ths,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36258,1.07889,0.00760177,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,NimC2,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/34818,-1.20678,0.00760177,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,CG8646,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36394,1.83574,0.0403927,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,mldr,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/31568,1.00699,0.0459046,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,Cpr49Ae,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36351,-2.72357,0.0343687,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,Cyp304a1,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/41586,-2.59582,0.0326825,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,Scp1,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/3355102,-7.26134,4.94307e-06,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,AsnS,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/2768965,-1.25207,0.018524,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,IM14,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/3885603,-6.57513,0.00943782,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,CG30281,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/246525,-1.30549,0.0139594,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,Cpr92F,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/42450,-11.7436,2.49155e-08,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,CG43402,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/12797876,-1.04578,8.34529e-05,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,Rh6,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/41889,2.06966,0.011202,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,CG33465,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/3885587,-3.40984,0.00994005,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,CG7560,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/39276,-1.65033,1.09724e-08,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,CG8745,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/39530,-1.60037,0.00032414,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,LysP,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/38129,-9.29259,0.0124606,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,TkR99D,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/43551,-4.15045,0.0489774,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,Fbp2,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/34259,-5.93345,0.0317867,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,yellow-d,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/37703,-6.9098,0.00881311,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,Idgf5,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/37104,-1.2732,0.0297315,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,y,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/30980,-7.53312,0.00453673,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,CG33109,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/326258,-6.36695,0.000335646,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,ninaD,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/326160,-1.93374,0.00760177,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,CG43064,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/12798207,-1.55214,0.0345406,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,CG12824,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/35727,-1.15348,0.0152182,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,kkv,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/45884,-4.85526,0.000519484,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,Nplp3,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/59235,-8.12066,1.21374e-06,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,Vajk3,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/34812,-6.24355,0.000548257,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,fln,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40185,-7.28881,0.00275856,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,NimC4,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/34824,-2.55258,0.000548257,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,l(2)34Fc,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/34838,-1.44935,0.0252994,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,obst-A,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/33022,-1.84561,0.0415943,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,alpha-Est1,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40909,-1.21515,0.00499407,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,Cpr97Ea,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/43258,-3.31038,0.0156552,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,Cpr100A,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/43657,-4.43248,7.33335e-06,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,CG8927,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/41964,-5.17368,0.0268505,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,Cpr62Bc,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/38241,-7.43674,3.66205e-05,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,CG8736,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/35841,-5.12948,6.32483e-07,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,CG15080,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/37167,-3.69791,0.00146673,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,Npc2h,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/43649,-1.41652,0.00113724,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,CG16786,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/37856,-3.13458,0.0152182,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,Cda5,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/33158,-2.11602,0.00976639,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,nolo,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/35424,-2.3892,0.0225977,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,CG3999,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/41253,-1.05688,0.00943782,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,Cpr97Eb,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/43259,-3.9256,0.00011014,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,CG6912,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/41820,-1.12931,0.0119484,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,verm,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40149,-2.20835,0.00559611,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,TpnC4,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/35498,-5.7461,0.0105384,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,Cda4,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/33144,-4.37277,0.00892654,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,Cht7,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/38370,-7.44574,5.56163e-05,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,nrv3,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/35408,-1.17334,0.0204807,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,Cpr76Bd,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40123,-3.34557,7.60311e-05,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,serp,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40150,-1.79646,0.0343687,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,CG4757,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/41330,1.543,0.0152182,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,exp,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36276,-4.07177,0.0431376,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,Vajk2,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/34811,-5.65551,0.00166823,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,CG1368,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/32361,-6.45793,0.0235479,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,CG11425,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40472,-1.97044,0.0227414,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,CG12998,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/32710,-7.63091,0.000689302,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,Cht6,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/31935,-4.59175,6.76657e-05,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-c29f16b5cd5b5764e1cffecf6d91cf36,CG7896,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/43552,-3.19437,0.0478829,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG3597,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/33420,-1.75851,1.92882e-11,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,S-Lap1,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/38986,-6.11749,0.0156994,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Scp1,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/3355102,-8.43094,3.43921e-13,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,scaf,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/35505,-1.43955,0.0240479,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Act88F,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/41885,-6.40185,1.53043e-11,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,KFase,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/33907,-1.32541,0.000104279,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Send1,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/33407,-6.4089,0.0267279,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,MtnB,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/42424,2.44287,1.33512e-19,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,TM4SF,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/37786,-2.66827,0.000734522,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG13731,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/39938,-5.0936,0.00379794,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Act79B,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40444,-7.54288,9.88741e-15,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG3604,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/33593,2.70595,0.00822321,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,tj,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/35227,-1.28274,6.73496e-08,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG17026,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/39739,-2.43557,0.0128297,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,pnr,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/44849,-1.00206,7.92382e-07,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG14814,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/31139,2.15904,0.0114859,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Cyp6a2,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/35587,2.00849,0.00377298,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,mtDNA-helicase,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/34307,1.37015,0.0052197,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Acp65Aa,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/38710,-6.0273,0.0105446,OSD-347
