assay,symbol,taxonomy,gene,log2fc,adj_p,osd
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,miple2,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/44787,-1.32361,0.0211681,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Vajk3,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/34812,-6.66679,5.87509e-08,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG1208,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40727,-1.01624,0.0259776,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Loxl2,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/37485,-2.02325,2.06489e-08,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG14125,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/39359,8.61691,2.94349e-05,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Cht4,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/49815,7.62963,2.60043e-06,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG8299,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36751,2.54443,0.0187898,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Nazo,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40976,4.81059,0.000201488,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG10096,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/3772183,3.34961,0.000289767,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,drm,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/49638,1.18785,0.0286039,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG34205,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/37526,-3.6791,0.0445005,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG7031,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/42704,-4.39806,0.0137468,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG5773,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/37053,1.65452,4.95347e-05,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG13962,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/35270,2.54208,0.00694297,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG5172,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/32711,-8.48078,7.49735e-09,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG15247,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/31919,-1.00704,4.38413e-06,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Had2,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36624,1.06178,2.53163e-06,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,SmydA-9,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/31859,-1.40019,0.00011417,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG10553,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/43064,-1.17129,0.00870542,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,dunk,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/4379900,-1.25383,0.00646712,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,asRNA:CR45046,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/19834986,3.55641,0.000185871,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,lncRNA:CR32636,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/26067085,2.10466,8.34668e-05,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,GstE14,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36467,-1.44938,0.000155041,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG6839,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40067,8.58008,3.04953e-05,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG17974,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/37441,-3.08377,0.00357295,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG34215,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/5740170,2.63861,1.33921e-14,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG17754,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/31873,-1.95586,0.0346361,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG3829,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/38000,1.2794,1.69262e-06,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Jon65Aiv,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/38682,5.95443,0.00273657,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG17707,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/5740408,-3.01806,0.00409858,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,NtR,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/43935,1.11844,6.80288e-05,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG42362,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/7354407,1.31857,0.000182926,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,IM18,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/3772138,4.54938,0.000253897,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Hr38,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/35332,-1.21813,0.000647177,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG13038,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/50268,-4.14236,0.0157298,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG15506,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/43498,-1.91858,0.00600174,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,ppk22,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/318593,-2.52623,0.0131883,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG15554,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/43680,-2.17081,0.0110319,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG32633,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/326225,9.36379,6.90243e-06,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG9701,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/39872,2.05104,4.38453e-05,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,jtb,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36838,1.11891,0.00738329,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Mtk,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36708,2.38446,0.0199345,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Tm1,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/41852,-1.58159,5.75716e-07,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,lncRNA:CR45444,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/19835633,2.59936,0.0155674,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Or13a,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/32562,-1.70744,0.0124517,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG11835,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/33232,-1.22196,0.000119395,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG3868,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/39580,3.83477,0.0470798,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG34172,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/5740746,-1.88625,1.75404e-05,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,pip,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40104,-4.29423,4.27235e-05,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Ugt35B1,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/41333,-2.04248,2.58086e-06,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG12017,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/38404,-3.85451,0.00343905,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,haf,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/33339,-1.15082,6.15637e-05,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG18480,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/34920,8.30516,7.24716e-05,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,lncRNA:CR45533,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/19835128,-1.15392,3.42566e-07,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG13676,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/38906,-3.30502,0.000852225,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG11409,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/31078,-1.44123,0.0062427,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG34166,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/5740596,2.97346,3.54411e-09,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG1632,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/31763,-1.69573,8.44187e-09,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,wun2,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/53558,-1.15481,0.000240332,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG33057,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/318833,1.24737,0.00134797,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,sisRNA:CR46364,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/39877406,1.18676,0.0271575,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,lncRNA:CR43256,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/12798068,1.96772,0.0151069,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,asRNA:CR44181,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/14462738,1.12427,0.0240715,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG11891,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/3772439,-1.71941,3.4397e-05,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG45080,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/19834892,22.7913,9.306e-17,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,lncRNA:CR45542,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/19835448,-2.47767,0.0442999,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG7896,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/43552,-2.37393,0.00575799,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Alp10,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/38632,4.24681,0.000384496,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG4702,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/41472,-2.74461,0.0278118,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG15213,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/50316,-1.95177,0.000378837,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG15120,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/37248,1.2374,0.00633731,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG4716,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36471,1.13778,8.02659e-06,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG13062,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/39799,-4.14821,0.00950787,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,asRNA:CR45951,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/26067278,-1.67691,4.4747e-09,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG13056,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/50267,-5.67247,0.00033954,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG42711,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/10178864,1.05593,0.00203454,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG17721,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/41354,1.37819,1.14474e-06,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG30080,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/246441,2.55566,0.0130429,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG13699,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40008,-3.82664,0.00938197,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CheA75a,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40011,-25.0313,4.64854e-19,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,lncRNA:CR44526,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/19834941,1.94104,0.00437539,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Cpr72Ec,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/39816,-1.43527,0.000595345,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,yip7,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/38680,5.92664,0.0016471,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG42319,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36473,-1.66214,1.83074e-11,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG13024,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/39880,-1.44964,0.0261613,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,RPA2,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/35364,1.20151,0.000452766,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Cpr11B,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/32203,-1.38407,0.0400206,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG11345,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/38548,-8.7768,0.00534869,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,lncRNA:CR32385,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/3772463,2.24626,0.0331342,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG16775,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/39993,6.39611,0.000955976,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG10026,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/35226,1.07769,0.00760356,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG15784,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/31461,2.0243,9.84513e-05,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG8028,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/32923,-3.53372,0.0150306,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG33926,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/39092,5.42383,2.21561e-07,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Cyp12c1,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40037,2.331,1.72088e-14,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG6933,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40214,6.25162,0.00141907,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG8654,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/37275,1.35876,0.0152629,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,asRNA:CR44321,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/19835586,1.57553,0.0321787,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Mpcp1,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/37297,-2.17053,2.04783e-06,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG13428,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/37317,-8.81801,6.07372e-05,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,lncRNA:CR45361,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/19834877,3.18329,0.000556812,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,vanin-like,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/31551,8.28078,3.47299e-06,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG15096,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/37170,1.4317,0.00222216,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG43968,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/14462915,3.13152,0.00040044,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Phae1,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/34637,6.58002,0.0081138,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,TTLL6A,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/37253,-2.87954,0.0191902,OSD-207
