assay,symbol,taxonomy,gene,log2fc,adj_p,osd
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Gm15083,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/102639720,-3.09315,0.0293365,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Nkx3-1,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/18095,2.77724,3.70248e-07,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Ildr2,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/100039795,1.66745,0.0382753,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Gm35287,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/102638811,-3.62369,0.00241909,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,1700124L16Rik,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/67934,-1.61854,0.0291109,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Chd7,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/320790,-2.40283,0.0142158,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Il20rb,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/213208,-5.14051,0.00378377,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Neurod1,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/18012,-4.70537,0.00450986,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Rgl3,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/71746,-2.04786,0.0349064,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Zfp947,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/210853,-2.04158,0.000677571,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Ppp1r17,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/19051,-7.66122,1.11097e-05,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Gm46637,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/108168397,1.45048,0.0393715,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Synpo,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/104027,1.63689,0.0492978,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Greb1l,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/381157,2.42608,0.0102212,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,5430421F17Rik,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/74489,-3.95209,0.00539763,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Ebf1,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/13591,-1.96443,0.000682942,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Nlrp3,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/216799,1.47302,0.0494848,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Zic1,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/22771,-2.6805,0.0389247,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Plscr1,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/22038,-1.04547,0.0433713,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Kcne5,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/66240,-1.06489,0.0418815,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Slc25a37,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/67712,1.11177,0.0214852,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Cacnb3,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/12297,1.69392,0.0228612,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Gm32113,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/102634564,-8.44541,0.000165446,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Gas2l1,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/78926,1.17568,0.0418815,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Bcdin3d,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/75284,-1.0483,0.0249138,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,6530402F18Rik,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/76220,1.20814,0.0354932,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Mras,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/17532,1.03519,0.041706,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Rab6b,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/270192,1.24145,0.00896451,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Ipw,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/16353,1.11611,0.00639275,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Zmiz2,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/52915,1.14296,0.006535,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Fam13a,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/58909,-1.42359,0.0371312,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Tmem240,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/381582,-1.19602,0.0492978,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Pcdhgb6,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/93703,-1.02196,0.00707463,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Lhx5,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/16873,-2.69082,0.0370746,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Cdk6,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/12571,1.1833,0.0469595,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,4933406I18Rik,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/71045,1.0632,0.00990508,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Calb2,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/12308,-2.61865,0.0303922,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Fxyd3,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/17178,-2.20549,0.0491686,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Gm19554,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/100503099,1.05063,0.0309052,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Ldlrap1,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/100017,-1.63928,0.0425945,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Wnt4,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/22417,1.22317,0.00965265,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Camta2,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/216874,1.16268,0.00151098,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Fzd7,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/14369,-1.62615,0.0294932,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Umodl1,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/52020,2.48615,0.0122385,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Gm31518,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/102633771,2.52118,0.00906146,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Gm34567,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/102637865,3.69021,0.00320861,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Vwde,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/232585,-4.7256,0.02202,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Cox7b2,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/78174,-1.97588,0.0397668,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Dlec1,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/320256,1.38115,0.0334145,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Gm14113,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/668920,-1.1612,0.0334364,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Gm5083,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/328235,-3.58529,0.0336823,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Pde9a,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/18585,-1.39566,0.0191445,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Glis3,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/226075,1.01063,0.0425945,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Armh4,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/67419,-1.8469,0.0100065,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Dipk2a,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/68861,-1.80126,0.0222461,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Gm25449,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/115486689,-2.2698,0.0348561,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Gm33152,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/102635943,-6.53892,0.005831,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Hes3,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/15207,-4.33271,0.0102456,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Rnf128,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/66889,-1.02043,0.00320861,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Megf11,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/214058,-2.79399,0.00555818,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Ndn,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/17984,-1.3187,0.0062849,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Gtdc1,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/227835,1.02846,0.0450162,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,4833412C05Rik,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/73904,2.29338,0.0239739,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Slc25a23,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/66972,1.03516,0.0118705,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Pik3cd,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/18707,1.17796,0.00179422,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Ror1,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/26563,-2.41133,0.0220404,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Mtus1,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/102103,-1.3498,0.0235455,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Dusp10,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/63953,-1.77529,0.0107315,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Lhfp,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/108927,-1.40515,0.0490623,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Btg1,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/12226,-2.20666,0.00292782,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Wscd2,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/320916,-1.8142,0.028901,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Gchfr,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/320415,-2.40435,0.00883173,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Ust,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/338362,-1.79461,0.0087036,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Atxn1,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/20238,1.00504,0.030544,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Epha8,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/13842,-1.60537,0.0262595,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Khnyn,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/219094,-1.47069,0.0232338,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Plekhd1os,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/68354,-4.02663,0.0349064,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Shank1,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/243961,1.69073,0.0155902,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Lancl3,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/236285,-1.59848,0.00705056,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Erfe,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/227358,3.02805,0.0403069,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Trmt9b,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/319582,-2.52078,0.00292782,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Lhx5as1,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/102634302,-2.7789,0.0296801,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Sh3bgr,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/50795,-3.52533,0.000628047,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Gm35546,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/102639175,2.36819,0.0490623,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Dio3os,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/353504,-2.978,0.0159053,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Gm16574,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/100417422,-3.06774,0.011781,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Akain1,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/320722,-1.82173,0.0243523,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Gm35853,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/102639573,1.85659,0.0231144,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,9330102E08Rik,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/330427,1.47356,0.00537953,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Lysmd3,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/80289,-1.03175,0.000847141,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Znrf1,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/170737,1.08253,0.0407952,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Il15,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/16168,-1.86119,0.0065026,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Irf2,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/16363,1.15519,0.00990508,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Sorbs2,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/234214,1.04095,0.00594311,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Nol4l,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/329540,1.07458,0.00144922,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Sdk1,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/330222,1.1612,0.0103871,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Mgll,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/23945,1.26793,0.0162931,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Rif1,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/51869,-1.5471,0.00651419,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Cenpe,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/229841,1.25592,0.0349028,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Lrrc3b,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/218763,-1.32934,0.0133436,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Erich5,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/239368,2.08242,0.0108711,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Gm33680,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/102636677,-1.25017,0.00270859,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Slc1a6,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/20513,-3.8201,0.000435902,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Fam181a,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/100504156,1.1749,0.0343329,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Pkd2l1,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/329064,-2.89952,0.00441143,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Gjd2,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/14617,-1.17955,0.000183337,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Ttyh2,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/117160,-1.1195,0.0318867,OSD-612
