osd,symbol,entrez,log2fc,adj_p,tissue,system,species,dir,strict
OSD-207,E(spl)m2-BFM,43155,-1.28642,0.00526467,head,FLYHEAD,fly,DOWN,True
OSD-207,HmgD,37481,1.191,5.55426e-16,head,FLYHEAD,fly,UP,True
OSD-207,ACXD,38284,1.20478,8.31412e-11,head,FLYHEAD,fly,UP,True
OSD-207,CG3270,35575,-2.02836,3.07171e-13,head,FLYHEAD,fly,DOWN,True
OSD-207,ItgaPS4,36693,2.44055,0.000800104,head,FLYHEAD,fly,UP,True
OSD-207,slf,33678,-1.41135,2.1605e-06,head,FLYHEAD,fly,DOWN,True
OSD-207,Hr4,31162,-2.30008,0.000749756,head,FLYHEAD,fly,DOWN,True
OSD-207,CG43897,39153,-1.27279,9.96291e-13,head,FLYHEAD,fly,DOWN,True
OSD-207,aurA,41446,1.82923,1.30471e-06,head,FLYHEAD,fly,UP,True
OSD-207,TotX,117460,2.22193,0.00526072,head,FLYHEAD,fly,UP,True
OSD-207,amd,35188,-1.16984,0.0061711,head,FLYHEAD,fly,DOWN,True
OSD-207,Inx2,31646,-1.28261,2.07655e-08,head,FLYHEAD,fly,DOWN,True
OSD-207,Tsp42Ei,35618,1.08015,5.04092e-08,head,FLYHEAD,fly,UP,True
OSD-207,CG45076,19834760,-1.03022,8.20672e-05,head,FLYHEAD,fly,DOWN,True
OSD-207,Had1,32592,-1.29017,0.0366877,head,FLYHEAD,fly,DOWN,True
OSD-207,UQCR-11,5740185,-1.22555,3.30067e-09,head,FLYHEAD,fly,DOWN,True
OSD-207,CG42694,10178792,1.26928,6.07341e-05,head,FLYHEAD,fly,UP,True
OSD-207,CG8157,36700,2.04299,9.94981e-08,head,FLYHEAD,fly,UP,True
OSD-207,CG30287,246530,4.8189,2.28599e-09,head,FLYHEAD,fly,UP,True
OSD-207,HHEX,42495,-1.86639,0.0414851,head,FLYHEAD,fly,DOWN,True
OSD-207,Ir75a,39982,1.47092,0.000189499,head,FLYHEAD,fly,UP,True
OSD-207,SmydA-2,40075,-2.36125,3.07943e-08,head,FLYHEAD,fly,DOWN,True
OSD-207,Sb,41958,-2.05836,4.50411e-06,head,FLYHEAD,fly,DOWN,True
OSD-207,CG14797,31123,-2.80416,0.00137144,head,FLYHEAD,fly,DOWN,True
OSD-207,CG6701,36550,1.36142,0.000278961,head,FLYHEAD,fly,UP,True
OSD-207,hui,36648,1.02936,0.00398526,head,FLYHEAD,fly,UP,True
OSD-207,fon,35211,1.11315,0.000528964,head,FLYHEAD,fly,UP,True
OSD-207,ninaE,42367,1.95275,3.38673e-33,head,FLYHEAD,fly,UP,True
OSD-207,Gr8a,31865,-1.87736,0.0250954,head,FLYHEAD,fly,DOWN,True
OSD-207,lncRNA:CR31044,10178917,1.98082,0.000454531,head,FLYHEAD,fly,UP,True
OSD-207,Dhc62B,38226,1.65271,0.000133528,head,FLYHEAD,fly,UP,True
OSD-207,scaf,35505,-1.08646,6.78321e-05,head,FLYHEAD,fly,DOWN,True
OSD-207,CG33474,2768725,1.88241,8.77339e-07,head,FLYHEAD,fly,UP,True
OSD-207,CG18302,34452,-2.9338,6.68729e-06,head,FLYHEAD,fly,DOWN,True
OSD-207,CG15322,33012,-1.59863,0.0411154,head,FLYHEAD,fly,DOWN,True
OSD-207,CG12374,36410,-4.24101,0.0357675,head,FLYHEAD,fly,DOWN,True
OSD-207,lncRNA:CR33948,3772461,-3.46983,0.0461379,head,FLYHEAD,fly,DOWN,True
OSD-207,CG32284,317956,-1.72826,0.0289469,head,FLYHEAD,fly,DOWN,True
OSD-207,Act88F,41885,-4.94756,5.92373e-08,head,FLYHEAD,fly,DOWN,True
OSD-207,CG34247,5740480,-2.83887,0.0141772,head,FLYHEAD,fly,DOWN,True
OSD-207,CG14221,32961,2.31161,2.28194e-11,head,FLYHEAD,fly,UP,True
OSD-207,CG12716,32248,-1.52144,0.0327495,head,FLYHEAD,fly,DOWN,True
OSD-207,spn-D,318579,4.35103,0.00377014,head,FLYHEAD,fly,UP,True
OSD-207,CG13144,34444,-3.68763,4.69208e-05,head,FLYHEAD,fly,DOWN,True
OSD-207,TwdlW,42075,-1.17042,0.0144039,head,FLYHEAD,fly,DOWN,True
OSD-207,CG15888,41630,-6.84078,0.00276562,head,FLYHEAD,fly,DOWN,True
OSD-207,CG8888,36293,-1.22561,9.44116e-05,head,FLYHEAD,fly,DOWN,True
OSD-207,CG10341,35125,1.05435,0.000131754,head,FLYHEAD,fly,UP,True
OSD-207,CG1545,32036,-1.03529,0.00357124,head,FLYHEAD,fly,DOWN,True
OSD-207,CG18304,33969,-1.45402,9.8781e-06,head,FLYHEAD,fly,DOWN,True
OSD-207,Tsp,33941,-1.10693,8.02721e-12,head,FLYHEAD,fly,DOWN,True
OSD-207,Osi5,40759,2.09054,0.0416136,head,FLYHEAD,fly,UP,True
OSD-207,COX5B,33918,-1.24819,4.91832e-13,head,FLYHEAD,fly,DOWN,True
OSD-207,HemK1,33902,-1.18771,4.12207e-09,head,FLYHEAD,fly,DOWN,True
OSD-207,CG9150,33856,1.38763,7.74423e-08,head,FLYHEAD,fly,UP,True
OSD-207,Rab3,36127,-1.08226,1.7669299999999998e-20,head,FLYHEAD,fly,DOWN,True
OSD-207,CG12507,32580,-5.168,0.00204043,head,FLYHEAD,fly,DOWN,True
OSD-207,CG17036,34679,-1.02318,0.0073784,head,FLYHEAD,fly,DOWN,True
OSD-207,spok,5740359,2.15361,0.0159016,head,FLYHEAD,fly,UP,True
OSD-207,bt,43814,-1.19518,6.91507e-07,head,FLYHEAD,fly,DOWN,True
OSD-207,CG5225,42053,-5.38226,0.00229364,head,FLYHEAD,fly,DOWN,True
OSD-207,CG34251,5740860,-2.92954,0.041249,head,FLYHEAD,fly,DOWN,True
OSD-207,Hsp83,38389,-1.27263,9.06884e-05,head,FLYHEAD,fly,DOWN,True
OSD-207,muc,34021,-1.4358,3.15072e-11,head,FLYHEAD,fly,DOWN,True
OSD-207,Rbm13,31818,1.01044,0.000462051,head,FLYHEAD,fly,UP,True
OSD-207,CG1698,36006,-2.76549,3.98271e-07,head,FLYHEAD,fly,DOWN,True
OSD-207,CG10962,31824,1.75892,0.000119233,head,FLYHEAD,fly,UP,True
OSD-207,ppk7,33886,2.6354,0.00304575,head,FLYHEAD,fly,UP,True
OSD-207,mtDNA-helicase,34307,1.29552,0.000420474,head,FLYHEAD,fly,UP,True
OSD-207,Gdh,42832,-1.12061,2.54349e-06,head,FLYHEAD,fly,DOWN,True
OSD-207,CG15309,31949,-1.02412,9.56315e-05,head,FLYHEAD,fly,DOWN,True
OSD-207,prt,117368,-1.00122,0.000192166,head,FLYHEAD,fly,DOWN,True
OSD-207,pim,34404,1.47807,0.0385347,head,FLYHEAD,fly,UP,True
OSD-207,C901,32032,1.26515,0.026268,head,FLYHEAD,fly,UP,True
OSD-207,goe,32660,-1.25168,9.16175e-07,head,FLYHEAD,fly,DOWN,True
OSD-207,Axs,32645,-1.07159,3.06363e-05,head,FLYHEAD,fly,DOWN,True
OSD-207,CG31559,40749,-3.53065,0.0269849,head,FLYHEAD,fly,DOWN,True
OSD-207,NPF,42018,1.13075,4.32403e-09,head,FLYHEAD,fly,UP,True
OSD-207,vri,33759,1.3546,3.24312e-09,head,FLYHEAD,fly,UP,True
OSD-207,Cyp4ad1,35821,2.2196,0.0144524,head,FLYHEAD,fly,UP,True
OSD-207,AANAT1,37867,-1.31508,5.76186e-08,head,FLYHEAD,fly,DOWN,True
OSD-207,twi,37655,-1.44934,0.0155155,head,FLYHEAD,fly,DOWN,True
OSD-207,r-l,42493,-1.07094,0.0273294,head,FLYHEAD,fly,DOWN,True
OSD-207,CG43109,12798341,1.41577,0.0242189,head,FLYHEAD,fly,UP,True
OSD-207,Jra,36057,1.02505,0.000515276,head,FLYHEAD,fly,UP,True
OSD-207,CG1537,32037,-1.91328,9.57307e-11,head,FLYHEAD,fly,DOWN,True
OSD-207,Nmdmc,47895,1.93349,0.0176001,head,FLYHEAD,fly,UP,True
OSD-207,lncRNA:CR34046,12798059,-3.32245,0.0309277,head,FLYHEAD,fly,DOWN,True
OSD-207,Ipk1,37360,1.39794,3.02793e-06,head,FLYHEAD,fly,UP,True
OSD-207,CG16723,42781,2.46553,0.0451928,head,FLYHEAD,fly,UP,True
OSD-207,sun,44046,-1.1963,1.77906e-10,head,FLYHEAD,fly,DOWN,True
OSD-207,CG7860,32488,-3.30089,3.4365e-07,head,FLYHEAD,fly,DOWN,True
OSD-207,CG7322,32880,-1.16046,0.000548452,head,FLYHEAD,fly,DOWN,True
OSD-207,Ggt-1,32839,1.25295,9.29513e-07,head,FLYHEAD,fly,UP,True
OSD-207,CG2121,35814,-1.06403,1.93134e-05,head,FLYHEAD,fly,DOWN,True
OSD-207,CG12698,32570,2.52965,0.0226779,head,FLYHEAD,fly,UP,True
OSD-207,ND-B18,32434,-1.18183,2.6508e-07,head,FLYHEAD,fly,DOWN,True
OSD-207,LanA,38723,-1.19886,1.68506e-05,head,FLYHEAD,fly,DOWN,True
OSD-207,CG14406,32421,-3.21667,0.0436568,head,FLYHEAD,fly,DOWN,True
OSD-207,fiz,32420,-2.79622,0.00105404,head,FLYHEAD,fly,DOWN,True
OSD-207,CG9512,32419,-1.94553,0.00173433,head,FLYHEAD,fly,DOWN,True
OSD-207,CG17193,50044,-1.15315,1.49654e-09,head,FLYHEAD,fly,DOWN,True
OSD-207,CG33757,3772602,-3.37283,0.0452402,head,FLYHEAD,fly,DOWN,True
OSD-207,Gr98b,117327,2.63019,0.0159817,head,FLYHEAD,fly,UP,True
OSD-207,Mur89F,42080,-2.74604,0.0411803,head,FLYHEAD,fly,DOWN,True
OSD-207,Ets96B,42952,-1.58998,0.0123742,head,FLYHEAD,fly,DOWN,True
OSD-207,CG30265,37622,2.07456,0.0197314,head,FLYHEAD,fly,UP,True
OSD-207,Ir92a,42415,-3.03189,0.000294898,head,FLYHEAD,fly,DOWN,True
OSD-207,CG12869,36616,-1.63376,0.00513947,head,FLYHEAD,fly,DOWN,True
OSD-207,Or42b,35516,-1.95307,0.0393888,head,FLYHEAD,fly,DOWN,True
OSD-207,Jheh1,251984,1.11258,0.00943432,head,FLYHEAD,fly,UP,True
OSD-207,CG13226,36184,2.91371,0.0199847,head,FLYHEAD,fly,UP,True
OSD-207,Ipk2,33236,1.17381,6.91087e-07,head,FLYHEAD,fly,UP,True
OSD-207,Try29F,34226,-1.06293,0.00374755,head,FLYHEAD,fly,DOWN,True
OSD-207,Act87E,48632,-1.96584,3.7583e-09,head,FLYHEAD,fly,DOWN,True
OSD-207,sna,34908,-3.42946,0.0466101,head,FLYHEAD,fly,DOWN,True
OSD-207,CG6026,42287,-1.1979,0.0336102,head,FLYHEAD,fly,DOWN,True
OSD-207,CG5966,31532,2.40614,0.0444855,head,FLYHEAD,fly,UP,True
OSD-207,CG14778,31100,-1.46868,1.36666e-07,head,FLYHEAD,fly,DOWN,True
OSD-207,Ptth,33238,1.26919,0.00673226,head,FLYHEAD,fly,UP,True
OSD-207,GstE13,35928,-1.64888,5.73126e-10,head,FLYHEAD,fly,DOWN,True
OSD-207,tut,317996,1.28013,0.00385836,head,FLYHEAD,fly,UP,True
OSD-207,CG4586,31641,-2.98507,0.00470134,head,FLYHEAD,fly,DOWN,True
OSD-207,CG15890,32401,-1.00282,0.000200178,head,FLYHEAD,fly,DOWN,True
OSD-207,CG7737,36174,-1.19467,9.96713e-09,head,FLYHEAD,fly,DOWN,True
OSD-207,CG14693,41299,-1.69579,0.00276562,head,FLYHEAD,fly,DOWN,True
OSD-207,CG11125,35669,1.59804,7.13453e-08,head,FLYHEAD,fly,UP,True
OSD-207,Muc12Ea,32384,2.06113,0.00133523,head,FLYHEAD,fly,UP,True
OSD-207,CG15721,32247,6.43554,4.30418e-05,head,FLYHEAD,fly,UP,True
OSD-207,CG1971,43755,1.12507,0.000261658,head,FLYHEAD,fly,UP,True
OSD-207,Myo31DF,34445,1.26976,0.00062601,head,FLYHEAD,fly,UP,True
OSD-207,CG13955,35968,-3.16147,0.0402126,head,FLYHEAD,fly,DOWN,True
OSD-207,CG44006,14462878,1.35735,7.92748e-05,head,FLYHEAD,fly,UP,True
OSD-207,ATPsyngamma,43507,-1.34838,1.4505e-11,head,FLYHEAD,fly,DOWN,True
OSD-207,pon,31394,2.49071,0.000401073,head,FLYHEAD,fly,UP,True
OSD-207,Mur2B,31111,1.31559,1.4888e-09,head,FLYHEAD,fly,UP,True
OSD-207,mst,33119,1.28929,5.19897e-07,head,FLYHEAD,fly,UP,True
OSD-207,Mct1,31198,-1.3207,0.0178996,head,FLYHEAD,fly,DOWN,True
OSD-207,MFS12,35745,-2.61311,0.0348139,head,FLYHEAD,fly,DOWN,True
OSD-207,Prx2540-2,36098,1.56824,0.00942127,head,FLYHEAD,fly,UP,True
OSD-207,Aatf,33943,1.02315,2.42227e-05,head,FLYHEAD,fly,UP,True
OSD-207,CG17258,33517,1.33168,0.0163564,head,FLYHEAD,fly,UP,True
OSD-207,CG1394,32059,-2.1029,0.0297522,head,FLYHEAD,fly,DOWN,True
OSD-207,Gip,31960,-1.07532,0.000201306,head,FLYHEAD,fly,DOWN,True
OSD-207,Efhc1.1,32528,1.01842,0.03312,head,FLYHEAD,fly,UP,True
OSD-207,Prip,36237,-1.13787,6.0604e-05,head,FLYHEAD,fly,DOWN,True
OSD-207,CG4766,31533,-1.15736,1.96838e-19,head,FLYHEAD,fly,DOWN,True
OSD-207,CG34370,5740565,-1.13171,9.56477e-14,head,FLYHEAD,fly,DOWN,True
OSD-207,CCAP-R,2768688,-1.4509,9.51994e-05,head,FLYHEAD,fly,DOWN,True
OSD-207,nrv2,33953,-1.53872,6.72219e-13,head,FLYHEAD,fly,DOWN,True
OSD-207,PCNA,37290,-1.38118,0.000932008,head,FLYHEAD,fly,DOWN,True
OSD-207,CG17625,42678,-5.03092,1.67403e-06,head,FLYHEAD,fly,DOWN,True
OSD-207,CG8861,41109,-1.12049,3.73777e-09,head,FLYHEAD,fly,DOWN,True
OSD-207,CG15484,34682,2.48765,0.00172698,head,FLYHEAD,fly,UP,True
OSD-207,ZnT33D,326167,1.26785,0.0012207,head,FLYHEAD,fly,UP,True
OSD-207,CG18568,36549,5.2459,0.0029674,head,FLYHEAD,fly,UP,True
OSD-207,Mpcp2,39587,-1.05197,3.17996e-12,head,FLYHEAD,fly,DOWN,True
OSD-207,Agpat2,34176,1.02857,0.00191211,head,FLYHEAD,fly,UP,True
OSD-207,yps,39377,1.47542,3.04236e-13,head,FLYHEAD,fly,UP,True
OSD-207,Ntl,34046,-3.31929,7.46576e-05,head,FLYHEAD,fly,DOWN,True
OSD-207,Acbp2,38784,-1.03773,0.00499862,head,FLYHEAD,fly,DOWN,True
OSD-207,CG13634,42951,-5.12431,0.00182059,head,FLYHEAD,fly,DOWN,True
OSD-207,ATPsynC,43693,-1.50465,4.44004e-12,head,FLYHEAD,fly,DOWN,True
OSD-207,Cyp4p1,45524,1.46251,6.05035e-06,head,FLYHEAD,fly,UP,True
OSD-207,Sdic1,43984,4.48755,0.0477932,head,FLYHEAD,fly,UP,True
OSD-207,vnd,31003,-1.42375,0.0338489,head,FLYHEAD,fly,DOWN,True
OSD-207,Cpr49Af,36352,-2.59053,7.84751e-05,head,FLYHEAD,fly,DOWN,True
OSD-207,Mcm7,39014,-1.10128,0.00649568,head,FLYHEAD,fly,DOWN,True
OSD-207,Ir75b,8673994,1.3669,0.0256811,head,FLYHEAD,fly,UP,True
OSD-207,rau,33814,1.98577,9.60842e-08,head,FLYHEAD,fly,UP,True
OSD-207,ATPsynB,39143,-1.11552,5.53719e-09,head,FLYHEAD,fly,DOWN,True
OSD-207,VAChT,42795,-1.10939,9.96713e-09,head,FLYHEAD,fly,DOWN,True
OSD-207,CG7430,39988,-1.30775,4.56755e-12,head,FLYHEAD,fly,DOWN,True
OSD-207,SoYb,34331,1.2547,3.63086e-06,head,FLYHEAD,fly,UP,True
OSD-207,ND-42,42591,-1.13511,3.29637e-11,head,FLYHEAD,fly,DOWN,True
OSD-207,lncRNA:CR45018,19835567,1.16612,3.21233e-05,head,FLYHEAD,fly,UP,True
OSD-207,CG10177,42772,-2.42963,0.00885731,head,FLYHEAD,fly,DOWN,True
OSD-207,Sodh-2,41313,-1.36672,0.00292404,head,FLYHEAD,fly,DOWN,True
OSD-207,CG13247,40247,-1.41782,0.0181514,head,FLYHEAD,fly,DOWN,True
OSD-207,CG43691,14462585,7.2356,0.000506603,head,FLYHEAD,fly,UP,True
OSD-207,Elba2,33442,2.04695,1.36666e-05,head,FLYHEAD,fly,UP,True
OSD-207,CG15530,43589,-3.31595,0.000958326,head,FLYHEAD,fly,DOWN,True
OSD-207,SIFa,3346202,-1.80191,1.75082e-06,head,FLYHEAD,fly,DOWN,True
OSD-207,COX5A,41432,-1.14669,5.96502e-12,head,FLYHEAD,fly,DOWN,True
OSD-207,CAH4,42965,-2.38566,0.0169896,head,FLYHEAD,fly,DOWN,True
OSD-207,CG13203,36229,-1.04362,0.000154116,head,FLYHEAD,fly,DOWN,True
OSD-207,Sam-S,48552,1.23009,0.000301096,head,FLYHEAD,fly,UP,True
OSD-207,Ugt305A1,59217,1.74335,0.00529595,head,FLYHEAD,fly,UP,True
OSD-207,CG13700,40013,2.81533,0.0155164,head,FLYHEAD,fly,UP,True
OSD-207,CG11318,43678,3.83412,0.00912131,head,FLYHEAD,fly,UP,True
OSD-207,Gpo1,47611,-1.05952,7.02327e-07,head,FLYHEAD,fly,DOWN,True
OSD-207,CycE,34924,-1.03395,0.000362875,head,FLYHEAD,fly,DOWN,True
OSD-207,CG33514,3346239,-1.59204,0.0133502,head,FLYHEAD,fly,DOWN,True
OSD-207,Cyt-c1L,43457,-1.25744,0.0159161,head,FLYHEAD,fly,DOWN,True
OSD-207,CG14410,32409,2.22747,0.00986897,head,FLYHEAD,fly,UP,True
OSD-207,CG16736,41101,3.79042,0.00343303,head,FLYHEAD,fly,UP,True
OSD-207,CG42663,36403,-1.14933,3.26049e-08,head,FLYHEAD,fly,DOWN,True
OSD-207,CG17261,33522,-1.11329,0.0306646,head,FLYHEAD,fly,DOWN,True
OSD-207,CG11674,32374,-3.54894,0.0397407,head,FLYHEAD,fly,DOWN,True
OSD-207,FANCI,35895,1.11984,0.00110665,head,FLYHEAD,fly,UP,True
OSD-207,knon,36845,-3.54709,0.0489192,head,FLYHEAD,fly,DOWN,True
OSD-207,CycB3,42971,2.27079,1.52077e-07,head,FLYHEAD,fly,UP,True
OSD-207,Spn43Aa,45041,-2.47392,0.00137108,head,FLYHEAD,fly,DOWN,True
OSD-207,CG14342,33310,-1.32068,0.000694333,head,FLYHEAD,fly,DOWN,True
OSD-207,stg,43466,-1.88811,0.000928058,head,FLYHEAD,fly,DOWN,True
OSD-207,Zasp52,36740,-1.52058,8.61571e-13,head,FLYHEAD,fly,DOWN,True
OSD-207,CG17118,34478,-1.53194,0.0235961,head,FLYHEAD,fly,DOWN,True
OSD-207,insc,37355,1.0404,0.0022679,head,FLYHEAD,fly,UP,True
OSD-207,CG4836,42387,2.78043,0.0455673,head,FLYHEAD,fly,UP,True
OSD-207,CG4681,37928,-1.58499,0.0295065,head,FLYHEAD,fly,DOWN,True
OSD-207,COX4,35279,-1.04273,1.75203e-11,head,FLYHEAD,fly,DOWN,True
OSD-207,CG7024,31407,-1.06947,0.0475568,head,FLYHEAD,fly,DOWN,True
OSD-207,CG32228,326202,-1.29448,0.0155028,head,FLYHEAD,fly,DOWN,True
OSD-207,CG42323,32825,-3.57173,0.000107745,head,FLYHEAD,fly,DOWN,True
OSD-207,DIP-zeta,34231,-1.0326,3.22705e-09,head,FLYHEAD,fly,DOWN,True
OSD-207,CG3604,33593,1.73244,3.89819e-05,head,FLYHEAD,fly,UP,True
OSD-207,Cyp4ae1,31193,-1.02434,4.98634e-07,head,FLYHEAD,fly,DOWN,True
OSD-207,Snap25,3355084,-1.05938,1.24819e-08,head,FLYHEAD,fly,DOWN,True
OSD-207,CG43245,12798172,-3.68735,0.0263952,head,FLYHEAD,fly,DOWN,True
OSD-207,ATPsynG,46069,-1.21476,4.99125e-13,head,FLYHEAD,fly,DOWN,True
OSD-207,Cyp4p2,35946,1.46876,0.0233589,head,FLYHEAD,fly,UP,True
OSD-207,CG3823,31573,-1.2482,0.00814116,head,FLYHEAD,fly,DOWN,True
OSD-207,CG13215,36182,4.63571,0.000176701,head,FLYHEAD,fly,UP,True
OSD-207,CG31473,318753,-1.56778,8.67328e-06,head,FLYHEAD,fly,DOWN,True
OSD-207,Trf4-2,42983,2.15734,0.0325335,head,FLYHEAD,fly,UP,True
OSD-207,CG8568,32728,-2.81608,9.71443e-08,head,FLYHEAD,fly,DOWN,True
OSD-207,CG14814,31139,1.01466,0.00490679,head,FLYHEAD,fly,UP,True
OSD-207,CG13742,35916,2.69955,1.38315e-11,head,FLYHEAD,fly,UP,True
OSD-207,eIF4E7,31059,-4.6824,0.0115976,head,FLYHEAD,fly,DOWN,True
OSD-207,CG31777,261617,1.08535,0.002347,head,FLYHEAD,fly,UP,True
OSD-207,dpr15,41473,-1.00787,1.25809e-10,head,FLYHEAD,fly,DOWN,True
OSD-207,CG33673,3772423,3.63139,0.018866,head,FLYHEAD,fly,UP,True
OSD-207,lectin-24A,53543,4.35989,1.42064e-10,head,FLYHEAD,fly,UP,True
OSD-207,PLCXD,34623,-1.07938,4.91757e-07,head,FLYHEAD,fly,DOWN,True
OSD-207,mey,43715,-2.4683,0.0272793,head,FLYHEAD,fly,DOWN,True
OSD-207,CG17672,4379911,-2.56852,0.0217133,head,FLYHEAD,fly,DOWN,True
OSD-207,wcd,36831,1.33415,3.56867e-06,head,FLYHEAD,fly,UP,True
OSD-207,CG14566,40421,-2.29454,0.012695,head,FLYHEAD,fly,DOWN,True
OSD-207,Mdh2,42185,-1.37075,9.99129e-16,head,FLYHEAD,fly,DOWN,True
OSD-207,CG31465,42577,2.39179,0.0341372,head,FLYHEAD,fly,UP,True
OSD-207,CG18273,30991,1.04318,0.000503482,head,FLYHEAD,fly,UP,True
OSD-207,E(spl)m3-HLH,43156,-1.43847,2.23809e-05,head,FLYHEAD,fly,DOWN,True
OSD-207,Irk1,42742,1.07676,0.000266018,head,FLYHEAD,fly,UP,True
OSD-207,Vha68-1,45668,-1.15658,4.50503e-18,head,FLYHEAD,fly,DOWN,True
OSD-207,Rpi,246599,-1.45589,5.96502e-12,head,FLYHEAD,fly,DOWN,True
OSD-207,Mink,42982,1.74903,8.50083e-05,head,FLYHEAD,fly,UP,True
OSD-207,Cyp6t3,36318,1.03111,0.000978739,head,FLYHEAD,fly,UP,True
OSD-207,Peritrophin-15a,50433,4.38258,0.00269674,head,FLYHEAD,fly,UP,True
OSD-207,tej,36590,-1.93644,0.00817397,head,FLYHEAD,fly,DOWN,True
OSD-207,CG11327,33940,-2.97839,0.00408155,head,FLYHEAD,fly,DOWN,True
OSD-207,FoxP,41182,-1.26662,3.04236e-13,head,FLYHEAD,fly,DOWN,True
OSD-207,CG8664,32719,-6.77445,0.00206385,head,FLYHEAD,fly,DOWN,True
OSD-207,CG14567,40420,3.01534,1.534e-07,head,FLYHEAD,fly,UP,True
OSD-207,CG31445,326140,1.27621,4.18798e-08,head,FLYHEAD,fly,UP,True
OSD-207,CG31760,34642,-1.0196,6.29407e-11,head,FLYHEAD,fly,DOWN,True
OSD-207,AANATL2,33874,-1.55435,1.98438e-06,head,FLYHEAD,fly,DOWN,True
OSD-207,dgt5,36364,1.0704,0.000102292,head,FLYHEAD,fly,UP,True
OSD-207,CG11249,40409,-3.43107,0.00393854,head,FLYHEAD,fly,DOWN,True
OSD-207,UQCR-C1,41800,-1.00463,8.02721e-12,head,FLYHEAD,fly,DOWN,True
OSD-207,Uhg4,8673973,1.74672,5.788e-11,head,FLYHEAD,fly,UP,True
OSD-207,RpS21,33487,1.10759,1.01179e-06,head,FLYHEAD,fly,UP,True
OSD-207,CG30466,246629,1.35229,1.2042e-05,head,FLYHEAD,fly,UP,True
OSD-207,CG43131,12798230,-4.19497,0.0208314,head,FLYHEAD,fly,DOWN,True
OSD-207,ATPsynO,41845,-1.29821,2.39568e-10,head,FLYHEAD,fly,DOWN,True
OSD-207,Nep5,43255,1.68946,0.000442087,head,FLYHEAD,fly,UP,True
OSD-207,CG14662,40614,-1.92698,0.000236906,head,FLYHEAD,fly,DOWN,True
OSD-207,Apoltp,34283,1.4091,2.08659e-06,head,FLYHEAD,fly,UP,True
OSD-207,MAGE,40860,1.04407,4.692e-09,head,FLYHEAD,fly,UP,True
OSD-207,CG11322,33949,-2.69787,0.010261,head,FLYHEAD,fly,DOWN,True
OSD-207,CG43778,34738,-1.3833,2.79941e-12,head,FLYHEAD,fly,DOWN,True
OSD-207,CG6073,43180,1.01117,0.00034642,head,FLYHEAD,fly,UP,True
OSD-207,vret,42695,1.32572,0.00574999,head,FLYHEAD,fly,UP,True
OSD-207,Cyp4e2,35822,1.0164,4.55052e-06,head,FLYHEAD,fly,UP,True
OSD-207,CG15468,31426,3.34267,0.0362284,head,FLYHEAD,fly,UP,True
OSD-207,CG30395,246589,-2.31043,0.0399082,head,FLYHEAD,fly,DOWN,True
OSD-207,CG2816,33595,-1.69943,7.16692e-05,head,FLYHEAD,fly,DOWN,True
OSD-207,Lcp9,37963,-4.83323,0.025657,head,FLYHEAD,fly,DOWN,True
OSD-207,Lip3,41643,-1.36343,0.032973,head,FLYHEAD,fly,DOWN,True
OSD-207,opm,32435,1.34886,0.00933822,head,FLYHEAD,fly,UP,True
OSD-207,asRNA:CR45053,19835086,2.55733,0.0196649,head,FLYHEAD,fly,UP,True
OSD-207,asRNA:CR45712,19834900,-1.45828,0.0130108,head,FLYHEAD,fly,DOWN,True
OSD-207,CG43179,12797902,3.71734,0.022701,head,FLYHEAD,fly,UP,True
OSD-207,lncRNA:CR45552,19835715,-4.75733,0.0252359,head,FLYHEAD,fly,DOWN,True
OSD-207,Uch-L5,39102,-1.52148,0.000128687,head,FLYHEAD,fly,DOWN,True
OSD-207,asRNA:CR43936,19835576,3.12438,0.0283742,head,FLYHEAD,fly,UP,True
OSD-207,pre-rRNA:CR45846,26067174,28.9745,3.58062e-24,head,FLYHEAD,fly,UP,True
OSD-207,scw,46000,-3.93125,0.0219417,head,FLYHEAD,fly,DOWN,True
OSD-207,snRNA:U1:21D,3772520,-1.16874,0.0351073,head,FLYHEAD,fly,DOWN,True
OSD-207,Uch,33397,-1.20797,0.00326818,head,FLYHEAD,fly,DOWN,True
OSD-207,lncRNA:CR43704,14462688,-4.99478,0.00635967,head,FLYHEAD,fly,DOWN,True
OSD-207,CG43896,39360,5.50147,0.0484018,head,FLYHEAD,fly,UP,True
OSD-207,dy,32130,1.85642,0.000215077,head,FLYHEAD,fly,UP,True
OSD-207,lncRNA:CR43643,14462521,-3.64096,0.0429952,head,FLYHEAD,fly,DOWN,True
OSD-207,mex1,39677,3.72942,0.000571457,head,FLYHEAD,fly,UP,True
OSD-207,asRNA:CR45152,19834981,2.60312,0.0329357,head,FLYHEAD,fly,UP,True
OSD-207,Amy-d,36932,3.7523,0.00392245,head,FLYHEAD,fly,UP,True
OSD-207,asRNA:CR45835,26067163,1.52957,6.33034e-05,head,FLYHEAD,fly,UP,True
OSD-207,asRNA:CR45141,19835546,1.26679,0.0151177,head,FLYHEAD,fly,UP,True
OSD-207,asRNA:CR46074,26067391,1.0817,0.0428999,head,FLYHEAD,fly,UP,True
OSD-207,lncRNA:CR44912,19835130,-1.65657,0.0368997,head,FLYHEAD,fly,DOWN,True
OSD-207,asRNA:CR46134,26067450,2.33131,0.0366914,head,FLYHEAD,fly,UP,True
