symbol,disease,disease_label,drug,drug_label
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020320,acute myeloblastic leukemia with maturation,http://identifiers.org/drugbank/DB00997,Doxorubicin
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020320,acute myeloblastic leukemia with maturation,http://identifiers.org/drugbank/DB01033,Mercaptopurine
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020320,acute myeloblastic leukemia with maturation,http://identifiers.org/drugbank/DB01177,Idarubicin
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020320,acute myeloblastic leukemia with maturation,http://identifiers.org/drugbank/DB01204,Mitoxantrone
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020320,acute myeloblastic leukemia with maturation,http://identifiers.org/drugbank/DB01262,Decitabine
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020320,acute myeloblastic leukemia with maturation,http://identifiers.org/drugbank/DB05381,Histamine
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020320,acute myeloblastic leukemia with maturation,http://identifiers.org/drugbank/DB06595,Midostaurin
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020320,acute myeloblastic leukemia with maturation,http://identifiers.org/drugbank/DB11978,Glasdegib
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020320,acute myeloblastic leukemia with maturation,http://identifiers.org/drugbank/DB12141,Gilteritinib
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020320,acute myeloblastic leukemia with maturation,http://identifiers.org/drugbank/DB12874,Quizartinib
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020320,acute myeloblastic leukemia with maturation,http://identifiers.org/drugbank/DB13874,Enasidenib
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020320,acute myeloblastic leukemia with maturation,http://identifiers.org/drugbank/DB14568,Ivosidenib
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020538,malignant dysgerminomatous germ cell tumor of ovary,http://identifiers.org/drugbank/DB00007,Leuprolide
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020538,malignant dysgerminomatous germ cell tumor of ovary,http://identifiers.org/drugbank/DB00351,Megestrol acetate
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020538,malignant dysgerminomatous germ cell tumor of ovary,http://identifiers.org/drugbank/DB00441,Gemcitabine
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020538,malignant dysgerminomatous germ cell tumor of ovary,http://identifiers.org/drugbank/DB00488,Altretamine
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020538,malignant dysgerminomatous germ cell tumor of ovary,http://identifiers.org/drugbank/DB00515,Cisplatin
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020538,malignant dysgerminomatous germ cell tumor of ovary,http://identifiers.org/drugbank/DB00675,Tamoxifen
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020538,malignant dysgerminomatous germ cell tumor of ovary,http://identifiers.org/drugbank/DB00773,Etoposide
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020538,malignant dysgerminomatous germ cell tumor of ovary,http://identifiers.org/drugbank/DB00958,Carboplatin
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020538,malignant dysgerminomatous germ cell tumor of ovary,http://identifiers.org/drugbank/DB00997,Doxorubicin
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020538,malignant dysgerminomatous germ cell tumor of ovary,http://identifiers.org/drugbank/DB01005,Hydroxyurea
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020538,malignant dysgerminomatous germ cell tumor of ovary,http://identifiers.org/drugbank/DB01006,Letrozole
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020538,malignant dysgerminomatous germ cell tumor of ovary,http://identifiers.org/drugbank/DB01030,Topotecan
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020538,malignant dysgerminomatous germ cell tumor of ovary,http://identifiers.org/drugbank/DB01042,Melphalan
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020538,malignant dysgerminomatous germ cell tumor of ovary,http://identifiers.org/drugbank/DB01101,Capecitabine
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020538,malignant dysgerminomatous germ cell tumor of ovary,http://identifiers.org/drugbank/DB01217,Anastrozole
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020538,malignant dysgerminomatous germ cell tumor of ovary,http://identifiers.org/drugbank/DB01229,Paclitaxel
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020538,malignant dysgerminomatous germ cell tumor of ovary,http://identifiers.org/drugbank/DB01248,Docetaxel
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020538,malignant dysgerminomatous germ cell tumor of ovary,http://identifiers.org/drugbank/DB04572,Thiotepa
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020538,malignant dysgerminomatous germ cell tumor of ovary,http://identifiers.org/drugbank/DB05109,Trabectedin
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020538,malignant dysgerminomatous germ cell tumor of ovary,http://identifiers.org/drugbank/DB09074,Olaparib
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020538,malignant dysgerminomatous germ cell tumor of ovary,http://identifiers.org/drugbank/DB12332,Rucaparib
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020538,malignant dysgerminomatous germ cell tumor of ovary,http://identifiers.org/drugbank/DB12459,Belotecan
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020538,malignant dysgerminomatous germ cell tumor of ovary,http://identifiers.org/drugbank/DB14031,Tretamine
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020541,maligant granulosa cell tumor of ovary,http://identifiers.org/drugbank/DB00007,Leuprolide
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020541,maligant granulosa cell tumor of ovary,http://identifiers.org/drugbank/DB00351,Megestrol acetate
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020541,maligant granulosa cell tumor of ovary,http://identifiers.org/drugbank/DB00441,Gemcitabine
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020541,maligant granulosa cell tumor of ovary,http://identifiers.org/drugbank/DB00488,Altretamine
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020541,maligant granulosa cell tumor of ovary,http://identifiers.org/drugbank/DB00515,Cisplatin
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020541,maligant granulosa cell tumor of ovary,http://identifiers.org/drugbank/DB00675,Tamoxifen
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020541,maligant granulosa cell tumor of ovary,http://identifiers.org/drugbank/DB00773,Etoposide
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020541,maligant granulosa cell tumor of ovary,http://identifiers.org/drugbank/DB00958,Carboplatin
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020541,maligant granulosa cell tumor of ovary,http://identifiers.org/drugbank/DB00997,Doxorubicin
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020541,maligant granulosa cell tumor of ovary,http://identifiers.org/drugbank/DB01005,Hydroxyurea
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020541,maligant granulosa cell tumor of ovary,http://identifiers.org/drugbank/DB01006,Letrozole
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020541,maligant granulosa cell tumor of ovary,http://identifiers.org/drugbank/DB01030,Topotecan
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020541,maligant granulosa cell tumor of ovary,http://identifiers.org/drugbank/DB01042,Melphalan
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020541,maligant granulosa cell tumor of ovary,http://identifiers.org/drugbank/DB01101,Capecitabine
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020541,maligant granulosa cell tumor of ovary,http://identifiers.org/drugbank/DB01217,Anastrozole
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020541,maligant granulosa cell tumor of ovary,http://identifiers.org/drugbank/DB01229,Paclitaxel
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020541,maligant granulosa cell tumor of ovary,http://identifiers.org/drugbank/DB01248,Docetaxel
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020541,maligant granulosa cell tumor of ovary,http://identifiers.org/drugbank/DB04572,Thiotepa
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020541,maligant granulosa cell tumor of ovary,http://identifiers.org/drugbank/DB05109,Trabectedin
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020541,maligant granulosa cell tumor of ovary,http://identifiers.org/drugbank/DB09074,Olaparib
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020541,maligant granulosa cell tumor of ovary,http://identifiers.org/drugbank/DB12332,Rucaparib
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020541,maligant granulosa cell tumor of ovary,http://identifiers.org/drugbank/DB12459,Belotecan
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020541,maligant granulosa cell tumor of ovary,http://identifiers.org/drugbank/DB14031,Tretamine
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020542,malignant Sertoli-Leydig cell tumor of ovary,http://identifiers.org/drugbank/DB00007,Leuprolide
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020542,malignant Sertoli-Leydig cell tumor of ovary,http://identifiers.org/drugbank/DB00351,Megestrol acetate
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020542,malignant Sertoli-Leydig cell tumor of ovary,http://identifiers.org/drugbank/DB00441,Gemcitabine
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020542,malignant Sertoli-Leydig cell tumor of ovary,http://identifiers.org/drugbank/DB00488,Altretamine
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020542,malignant Sertoli-Leydig cell tumor of ovary,http://identifiers.org/drugbank/DB00515,Cisplatin
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020542,malignant Sertoli-Leydig cell tumor of ovary,http://identifiers.org/drugbank/DB00675,Tamoxifen
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020542,malignant Sertoli-Leydig cell tumor of ovary,http://identifiers.org/drugbank/DB00773,Etoposide
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020542,malignant Sertoli-Leydig cell tumor of ovary,http://identifiers.org/drugbank/DB00958,Carboplatin
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020542,malignant Sertoli-Leydig cell tumor of ovary,http://identifiers.org/drugbank/DB00997,Doxorubicin
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020542,malignant Sertoli-Leydig cell tumor of ovary,http://identifiers.org/drugbank/DB01005,Hydroxyurea
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020542,malignant Sertoli-Leydig cell tumor of ovary,http://identifiers.org/drugbank/DB01006,Letrozole
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020542,malignant Sertoli-Leydig cell tumor of ovary,http://identifiers.org/drugbank/DB01030,Topotecan
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020542,malignant Sertoli-Leydig cell tumor of ovary,http://identifiers.org/drugbank/DB01042,Melphalan
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020542,malignant Sertoli-Leydig cell tumor of ovary,http://identifiers.org/drugbank/DB01101,Capecitabine
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020542,malignant Sertoli-Leydig cell tumor of ovary,http://identifiers.org/drugbank/DB01217,Anastrozole
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020542,malignant Sertoli-Leydig cell tumor of ovary,http://identifiers.org/drugbank/DB01229,Paclitaxel
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020542,malignant Sertoli-Leydig cell tumor of ovary,http://identifiers.org/drugbank/DB01248,Docetaxel
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020542,malignant Sertoli-Leydig cell tumor of ovary,http://identifiers.org/drugbank/DB04572,Thiotepa
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020542,malignant Sertoli-Leydig cell tumor of ovary,http://identifiers.org/drugbank/DB05109,Trabectedin
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020542,malignant Sertoli-Leydig cell tumor of ovary,http://identifiers.org/drugbank/DB09074,Olaparib
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020542,malignant Sertoli-Leydig cell tumor of ovary,http://identifiers.org/drugbank/DB12332,Rucaparib
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020542,malignant Sertoli-Leydig cell tumor of ovary,http://identifiers.org/drugbank/DB12459,Belotecan
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020542,malignant Sertoli-Leydig cell tumor of ovary,http://identifiers.org/drugbank/DB14031,Tretamine
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020543,"theca steroid-producing cell malignant tumor of ovary, not further specified",http://identifiers.org/drugbank/DB00007,Leuprolide
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020543,"theca steroid-producing cell malignant tumor of ovary, not further specified",http://identifiers.org/drugbank/DB00351,Megestrol acetate
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020543,"theca steroid-producing cell malignant tumor of ovary, not further specified",http://identifiers.org/drugbank/DB00441,Gemcitabine
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020543,"theca steroid-producing cell malignant tumor of ovary, not further specified",http://identifiers.org/drugbank/DB00488,Altretamine
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020543,"theca steroid-producing cell malignant tumor of ovary, not further specified",http://identifiers.org/drugbank/DB00515,Cisplatin
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020543,"theca steroid-producing cell malignant tumor of ovary, not further specified",http://identifiers.org/drugbank/DB00675,Tamoxifen
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020543,"theca steroid-producing cell malignant tumor of ovary, not further specified",http://identifiers.org/drugbank/DB00773,Etoposide
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020543,"theca steroid-producing cell malignant tumor of ovary, not further specified",http://identifiers.org/drugbank/DB00958,Carboplatin
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020543,"theca steroid-producing cell malignant tumor of ovary, not further specified",http://identifiers.org/drugbank/DB00997,Doxorubicin
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020543,"theca steroid-producing cell malignant tumor of ovary, not further specified",http://identifiers.org/drugbank/DB01005,Hydroxyurea
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020543,"theca steroid-producing cell malignant tumor of ovary, not further specified",http://identifiers.org/drugbank/DB01006,Letrozole
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020543,"theca steroid-producing cell malignant tumor of ovary, not further specified",http://identifiers.org/drugbank/DB01030,Topotecan
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020543,"theca steroid-producing cell malignant tumor of ovary, not further specified",http://identifiers.org/drugbank/DB01042,Melphalan
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020543,"theca steroid-producing cell malignant tumor of ovary, not further specified",http://identifiers.org/drugbank/DB01101,Capecitabine
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020543,"theca steroid-producing cell malignant tumor of ovary, not further specified",http://identifiers.org/drugbank/DB01217,Anastrozole
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020543,"theca steroid-producing cell malignant tumor of ovary, not further specified",http://identifiers.org/drugbank/DB01229,Paclitaxel
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020543,"theca steroid-producing cell malignant tumor of ovary, not further specified",http://identifiers.org/drugbank/DB01248,Docetaxel
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020543,"theca steroid-producing cell malignant tumor of ovary, not further specified",http://identifiers.org/drugbank/DB04572,Thiotepa
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020543,"theca steroid-producing cell malignant tumor of ovary, not further specified",http://identifiers.org/drugbank/DB05109,Trabectedin
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020543,"theca steroid-producing cell malignant tumor of ovary, not further specified",http://identifiers.org/drugbank/DB09074,Olaparib
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020543,"theca steroid-producing cell malignant tumor of ovary, not further specified",http://identifiers.org/drugbank/DB12332,Rucaparib
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020543,"theca steroid-producing cell malignant tumor of ovary, not further specified",http://identifiers.org/drugbank/DB12459,Belotecan
RAD51C,http://purl.obolibrary.org/obo/MONDO_0020543,"theca steroid-producing cell malignant tumor of ovary, not further specified",http://identifiers.org/drugbank/DB14031,Tretamine
RAD51C,http://purl.obolibrary.org/obo/MONDO_0021068,ovarian neoplasm,,
RAD51C,http://purl.obolibrary.org/obo/MONDO_0021100,breast neoplasm,http://identifiers.org/drugbank/DB00112,Bevacizumab
RAD51C,http://purl.obolibrary.org/obo/MONDO_0021100,breast neoplasm,http://identifiers.org/drugbank/DB00445,Epirubicin
RAD51C,http://purl.obolibrary.org/obo/MONDO_0021100,breast neoplasm,http://identifiers.org/drugbank/DB00531,Cyclophosphamide
RAD51C,http://purl.obolibrary.org/obo/MONDO_0021100,breast neoplasm,http://identifiers.org/drugbank/DB00544,Fluorouracil
RAD51C,http://purl.obolibrary.org/obo/MONDO_0021100,breast neoplasm,http://identifiers.org/drugbank/DB00958,Carboplatin
RAD51C,http://purl.obolibrary.org/obo/MONDO_0021100,breast neoplasm,http://identifiers.org/drugbank/DB00997,Doxorubicin
RAD51C,http://purl.obolibrary.org/obo/MONDO_0021100,breast neoplasm,http://identifiers.org/drugbank/DB01229,Paclitaxel
RAD51C,http://purl.obolibrary.org/obo/MONDO_0021100,breast neoplasm,http://identifiers.org/drugbank/DB01248,Docetaxel
RAD51C,http://purl.obolibrary.org/obo/MONDO_0021100,breast neoplasm,http://identifiers.org/drugbank/DB01590,Everolimus
RAD51C,http://purl.obolibrary.org/obo/MONDO_0021100,breast neoplasm,http://identifiers.org/drugbank/DB04845,Ixabepilone
RAD51C,http://purl.obolibrary.org/obo/MONDO_0021100,breast neoplasm,http://identifiers.org/drugbank/DB14655,Drostanolone propionate
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_12933_11450_13253_13669,"breast-ovarian cancer, familial, susceptibility to",,
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,http://identifiers.org/drugbank/DB00041,Aldesleukin
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,http://identifiers.org/drugbank/DB00056,Gemtuzumab ozogamicin
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,http://identifiers.org/drugbank/DB00242,Cladribine
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,http://identifiers.org/drugbank/DB00352,Tioguanine
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,http://identifiers.org/drugbank/DB00563,Methotrexate
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,http://identifiers.org/drugbank/DB00619,Imatinib
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,http://identifiers.org/drugbank/DB00694,Daunorubicin
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,http://identifiers.org/drugbank/DB00773,Etoposide
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,http://identifiers.org/drugbank/DB00928,Azacitidine
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,http://identifiers.org/drugbank/DB00958,Carboplatin
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,http://identifiers.org/drugbank/DB00987,Cytarabine
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,http://identifiers.org/drugbank/DB00997,Doxorubicin
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,http://identifiers.org/drugbank/DB01033,Mercaptopurine
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,http://identifiers.org/drugbank/DB01177,Idarubicin
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,http://identifiers.org/drugbank/DB01204,Mitoxantrone
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,http://identifiers.org/drugbank/DB01262,Decitabine
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,http://identifiers.org/drugbank/DB04865,Omacetaxine mepesuccinate
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,http://identifiers.org/drugbank/DB05381,Histamine
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,http://identifiers.org/drugbank/DB06595,Midostaurin
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,http://identifiers.org/drugbank/DB06616,Bosutinib
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,http://identifiers.org/drugbank/DB09274,Artesunate
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,http://identifiers.org/drugbank/DB11581,Venetoclax
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,http://identifiers.org/drugbank/DB11978,Glasdegib
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,http://identifiers.org/drugbank/DB12141,Gilteritinib
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,http://identifiers.org/drugbank/DB12874,Quizartinib
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,http://identifiers.org/drugbank/DB13874,Enasidenib
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,http://identifiers.org/drugbank/DB14568,Ivosidenib
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,https://rdaccelerate.org/resource/CTDRUG_azacitadine,Azacitadine
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,https://rdaccelerate.org/resource/CTDRUG_azd1152,Azd1152
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,https://rdaccelerate.org/resource/CTDRUG_bl_m11d1,Bl-m11d1
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,https://rdaccelerate.org/resource/CTDRUG_cc_90011,Cc-90011
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,https://rdaccelerate.org/resource/CTDRUG_cep_701_40mg,Cep-701 40mg
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,https://rdaccelerate.org/resource/CTDRUG_cep_701_60mg,Cep-701 60mg
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,https://rdaccelerate.org/resource/CTDRUG_cep_701_80mg,Cep-701 80mg
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,https://rdaccelerate.org/resource/CTDRUG_chemotherapy,Chemotherapy
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,https://rdaccelerate.org/resource/CTDRUG_crd3874,Crd3874
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,https://rdaccelerate.org/resource/CTDRUG_filgastrim,Filgastrim
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,https://rdaccelerate.org/resource/CTDRUG_fludarabine,Fludarabine
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,https://rdaccelerate.org/resource/CTDRUG_ldac,Ldac
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,https://rdaccelerate.org/resource/CTDRUG_lenograstim,Lenograstim
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,https://rdaccelerate.org/resource/CTDRUG_liposome_encapsulated_daunorubicin_cytarabi,Liposome-encapsulated Daunorubicin-cytarabine
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,https://rdaccelerate.org/resource/CTDRUG_mitoxantrone_hydrochloride_liposome,Mitoxantrone Hydrochloride Liposome
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,https://rdaccelerate.org/resource/CTDRUG_mitoxantrone_hydrochloride,Mitoxantrone Hydrochloride
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,https://rdaccelerate.org/resource/CTDRUG_pioglitazone_30_mg_oral_tablet,Pioglitazone 30 Mg Oral Tablet
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,https://rdaccelerate.org/resource/CTDRUG_ropeginterferon,Ropeginterferon
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_18874_4643,myeloid leukemia,https://rdaccelerate.org/resource/CTDRUG_tirosin_kinase_inhibitors,Tirosin Kinase Inhibitors
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_7896_4600_4614_875,monocytic leukemia,http://identifiers.org/drugbank/DB00694,Daunorubicin
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_7896_4600_4614_875,monocytic leukemia,http://identifiers.org/drugbank/DB00928,Azacitidine
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_7896_4600_4614_875,monocytic leukemia,http://identifiers.org/drugbank/DB11581,Venetoclax
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_7896_4600_4614_875,monocytic leukemia,https://rdaccelerate.org/resource/CTDRUG_chidamide,Chidamide
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_7896_4600_4614_875,monocytic leukemia,https://rdaccelerate.org/resource/CTDRUG_hyperbaric_oxygen,Hyperbaric Oxygen
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_7896_4600_4614_875,monocytic leukemia,https://rdaccelerate.org/resource/CTDRUG_intravenous_iv_and_oral_vitamin_c,Intravenous (iv) And Oral Vitamin C
RAD51C,https://rdaccelerate.org/resource/MONDO_GROUPED_GROUP_8e9d1c4350d23abc,Fanconi anemia complementation group,,
RBM3,http://purl.obolibrary.org/obo/MONDO_0003582,hereditary breast ovarian cancer syndrome,http://identifiers.org/drugbank/DB00007,Leuprolide
RBM3,http://purl.obolibrary.org/obo/MONDO_0003582,hereditary breast ovarian cancer syndrome,http://identifiers.org/drugbank/DB00112,Bevacizumab
RBM3,http://purl.obolibrary.org/obo/MONDO_0003582,hereditary breast ovarian cancer syndrome,http://identifiers.org/drugbank/DB00351,Megestrol acetate
RBM3,http://purl.obolibrary.org/obo/MONDO_0003582,hereditary breast ovarian cancer syndrome,http://identifiers.org/drugbank/DB00441,Gemcitabine
RBM3,http://purl.obolibrary.org/obo/MONDO_0003582,hereditary breast ovarian cancer syndrome,http://identifiers.org/drugbank/DB00488,Altretamine
RBM3,http://purl.obolibrary.org/obo/MONDO_0003582,hereditary breast ovarian cancer syndrome,http://identifiers.org/drugbank/DB00515,Cisplatin
RBM3,http://purl.obolibrary.org/obo/MONDO_0003582,hereditary breast ovarian cancer syndrome,http://identifiers.org/drugbank/DB00531,Cyclophosphamide
RBM3,http://purl.obolibrary.org/obo/MONDO_0003582,hereditary breast ovarian cancer syndrome,http://identifiers.org/drugbank/DB00675,Tamoxifen
