cid	lat	lon	nPtsGeo	layers	nPts	nObs	nAnalytes	nDet	nDetAnalytes	maxNgL	nFac	nPfasFac	nRingFac	nRingPfasFac	stateFips	stateName	countyFips	countyName	nCounties	sameTopWeight	sameTopIndustry	sameTopNaics	sameTopFacilityName	ringTopWeight	ringTopIndustry	ringTopNaics	ringTopFacilityName	c_proximity	detFreq	c_detFreq	c_detIntensity	c_analyteBreadth	c_industryPrior	score	scoreComponentsUsed	tier	window	sourceList	nSources
5959160762629881856	45.058925	-93.33807	1	WQP	1	40	40	10	10	29.2	5	0	128	0	27	Minnesota	27053	Hennepin County	1									0.1471297638528708	0.25	0.25	0.4932642760145267	0.5	0.0	27.481148635213643	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5959160831349358592	45.052462	-93.350506	1	WQP	1	120	53	32	16	213.0	6	0	195	1	27	Minnesota	27053	Hennepin County	1									0.17343889579073268	0.26666666666666666	0.26666666666666666	0.776692209584216	0.8		43.134444361793754	4	B	1-ring	sawgraph;spatialkg;fiokg	3
5959160900068835328	45.037354	-93.3352335	2	WQP	2	364	41	91	17		31	0	165	1	27	Minnesota	27053	Hennepin County	1					0.3	Other EPA PFAS-flagged industry	325314	THE HOWE CO	0.25	0.25	0.25		0.85	0.3	33.66666666666668	4	B	1-ring	sawgraph;spatialkg;fiokg	3
5959161037507788800	45.026887	-93.327437	1	WQP	1	156	40	32	10		2	0	198	1	27	Minnesota	27053	Hennepin County	1					0.3	Other EPA PFAS-flagged industry	325314	THE HOWE CO	0.17343889579073268	0.20512820512820512	0.20512820512820512		0.5	0.3	24.230567273652994	4	B	1-ring	sawgraph;spatialkg;fiokg	3
5959161655983079424	45.034962	-93.286058	1	WQP	1	106	54	32	16	31.0	27	0	200	4	27	Minnesota	27003	Anoka County	2					1.0	Metal coating & electroplating	332812	VALMONT/APPLIED COATING TECHNOLOGY - 3	0.4027126448827438	0.3018867924528302	0.3018867924528302	0.5016440753080603	0.8	1.0	50.67378030265415	5	B	1-ring	sawgraph;spatialkg;fiokg	3
5959161724702556160	45.027531	-93.27326	1	WQP	1	160	53	34	18	142.0	48	1	316	13	27	Minnesota	27053	Hennepin County	1	1.0	Metal coating & electroplating	332812	VALMONT/APPLIED COATING TECHNOLOGY - 3	1.0	Metal coating & electroplating	332813	HARD CHROME INC	0.6	0.2125	0.2125	0.7183414072125762	0.9	1.0	62.20853518031439	5	A	same-cell	sawgraph;spatialkg;fiokg	3
5959162137019416576	44.9932	-93.2732	1	WQP	1	240	40	43	9	9.53	103	1	682	10	27	Minnesota	27053	Hennepin County	1	1.0	Metal coating & electroplating	332813	PIONEER METAL FINISHING	1.0	Waste treatment & disposal (landfill, hazardous waste)	562213	HENNEPIN ENERGY RECOVERY CENTER	0.6	0.17916666666666667	0.17916666666666667	0.3407601516259388	0.45	1.0	47.6023371239818	5	A	same-cell	sawgraph;spatialkg;fiokg	3
5959162996012875776	44.9555	-93.3088	1	WQP	1	470	41	124	17	38.7	13	0	311	0	27	Minnesota	27053	Hennepin County	1									0.21670536049560574	0.26382978723404255	0.26382978723404255	0.5328530690820136	0.85	0.0	34.68261008907739	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5959163133451829248	44.9597	-93.3211	1	WQP	1	536	41	105	17	25.5	5	0	155	0	27	Minnesota	27053	Hennepin County	1									0.1471297638528708	0.1958955223880597	0.1958955223880597	0.4743466569118841	0.85	0.0	29.426118605408774	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5959163373969997824	44.9939	-93.3377	1	WQP	1	596	41	139	18		0	0	112	1	27	Minnesota	27053	Hennepin County	1					0.3	Other EPA PFAS-flagged industry	333319	TENNANT CO	0.17343889579073268	0.2332214765100671	0.2332214765100671		0.9	0.3	30.31305451050265	4	B	1-ring	sawgraph;spatialkg;fiokg	3
5959163786286858240	45.021444	-93.32685	1	WQP	1	80	53	23	18	54.5	31	0	170	1	27	Minnesota	27053	Hennepin County	1									0.25	0.2875	0.2875	0.5813468778451105	0.9		42.25963549569751	4	B	1-ring	sawgraph;spatialkg;fiokg	3
5959164645280317440	44.959167	-93.342428	1	WQP	1	53	44	12	9	34.7	18	0	213	2	27	Minnesota	27053	Hennepin County	1					1.0	Metal coating & electroplating	332812	NORTHLAND ALUMINUM PRODUCTS INC	0.27489414599479567	0.22641509433962265	0.22641509433962265	0.517481196392956	0.45	1.0	41.5866269064342	5	B	1-ring	sawgraph;spatialkg;fiokg	3
5959164851438747648	44.959753	-93.371625	1	WQP	1	13	13	6	6	22.5	14	0	193	0	27	Minnesota	27053	Hennepin County	1									0.22237068838349455	0.46153846153846156	0.46153846153846156	0.4569565025816458	0.3	0.0	31.437655888732685	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5959165607352991744	44.9973	-93.4216	1	WQP	1	378	41	49	8		2	1	78	2	27	Minnesota	27053	Hennepin County	1	1.0	Airport operations (AFFF fire training)	488119	PETERSON					0.3868528072345416	0.12962962962962962	0.12962962962962962		0.4	1.0	40.17658779440207	4	A	same-cell	sawgraph;spatialkg;fiokg	3
5959166947382788096	45.05314	-93.361958	1	WQP	1	120	53	30	15	32.4	20	0	267	6	27	Minnesota	27053	Hennepin County	1					1.0	Metal coating & electroplating	332813	PHOTO CONTROL CORP	0.48690453777434933	0.25	0.25	0.507842008010945	0.75	1.0	52.23770902237585	5	B	1-ring	sawgraph;spatialkg;fiokg	3
5959167497138601984	45.084134	-93.369403	1	WQP	1	80	53	22	16	86.4	5	0	192	1	27	Minnesota	27053	Hennepin County	1					1.0	Waste collection	562111	KABA JUNK REMOVAL SERVICE	0.17343889579073268	0.275	0.275	0.647076850382088	0.8	1.0	45.74728261222785	5	B	1-ring	sawgraph;spatialkg;fiokg	3
5959171070551392256	45.103283	-93.30848	1	WQP	1	80	53	15	10	95.5	15	0	53	0	27	Minnesota	27053	Hennepin County	1									0.227670248696953	0.1875	0.1875	0.6614134028936923	0.5	0.0	33.253793776735655	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5959171139270868992	45.118295	-93.302163	1	WQP	1	66	44	11	7	61.1	5	0	42	0	27	Minnesota	27053	Hennepin County	1									0.1471297638528708	0.16666666666666666	0.16666666666666666	0.5976107302723899	0.35	0.0	26.923143324993553	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5959171242350084096	45.10461	-93.2785	1	WQP	1	13	13	0	0		4	0	278	8	27	Minnesota	27003	Anoka County	2					1.0	Metal coating & electroplating	332812	ELO ENGINEERING	0.5497882919895914	0.0	0.0		0.0	1.0		4	N	1-ring	sawgraph;spatialkg;fiokg	3
5959174540884967424	45.217744	-93.33495	1	WQP	1	159	54	48	14	43.4	8	0	34	0	27	Minnesota	27003	Anoka County	1									0.1804244033572651	0.3018867924528302	0.3018867924528302	0.5490482135500192	0.7	0.0	33.07879530531136	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5959175915274502144	45.19619	-93.39272	1	WQP	1	13	13	1	1	8.31	65	0	210	2	27	Minnesota	27003	Anoka County	1					1.0	Basic chemical manufacturing	325199	SARTEC CORPORATION PILOT PLANT	0.27489414599479567	0.07692307692307693	0.07692307692307693	0.3229365005064076	0.05	1.0	29.733169160939575	5	B	1-ring	sawgraph;spatialkg;fiokg	3
5959176636829007872	45.227054	-93.434689	1	WQP	1	40	40	10	10	32.4	57	1	206	3	27	Minnesota	27003	Anoka County	1					0.6	Semiconductor & electronic component manufacturing	334418	ALTRON INC	0.3868528072345416	0.25	0.25	0.507842008010945	0.5	0.6	42.23589845348258	5	A	same-cell	sawgraph;spatialkg;fiokg	3
5959179076370432000	45.23426	-93.49636	2	WQP	2	26	13	6	5		3	0	6	0	27	Minnesota	27003	Anoka County	2									0.1138351243484765	0.23076923076923078	0.23076923076923078		0.25	0.0	14.799485290108391	4	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5959189693529587712	44.978274	-93.492619	1	WQP	1	273	39	47	11		6	1	127	0	27	Minnesota	27053	Hennepin County	1	0.3	Other EPA PFAS-flagged industry	339112	NONIN MEDICAL INC - FERNWOOD					0.3868528072345416	0.17216117216117216	0.17216117216117216		0.55	0.3	33.977428928576536	4	A	same-cell	sawgraph;spatialkg;fiokg	3
5959189934047756288	44.993588	-93.471773	1	WQP	1	275	40	48	8		5	0	134	1	27	Minnesota	27053	Hennepin County	1					1.0	Airport operations (AFFF fire training)	488119	ADVANCE MACHINE COMPANY	0.17343889579073268	0.17454545454545456	0.17454545454545456		0.4	1.0	31.415027258112982	4	B	1-ring	sawgraph;spatialkg;fiokg	3
5959190758681477120	45.001	-93.5197	1	WQP	1	196	40	32	10		2	0	18	0	27	Minnesota	27053	Hennepin County	1									0.09021220167863253	0.16326530612244897	0.16326530612244897		0.5	0.0	15.230310908268159	4	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5959195637764325376	45.055	-93.6655	1	WQP	1	208	13	9	1		3	0	18	1	27	Minnesota	27053	Hennepin County	1									0.17343889579073268	0.04326923076923077	0.04326923076923077		0.05		11.439609181631166	3	B	1-ring	sawgraph;spatialkg;fiokg	3
5959197664988889088	44.948	-93.5987	1	WQP	1	39	13	3	1		0	0	38	0	27	Minnesota	27053	Hennepin County	1									0.09865330685183002	0.07692307692307693	0.07692307692307693		0.05	0.0	7.321769704367451	4	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5959199692213452800	44.974926	-93.686727	1	WQP	1	195	13	15	1		0	0	4	0	27	Minnesota	27053	Hennepin County	1									0.043339347763417226	0.07692307692307693	0.07692307692307693		0.05	0.0	4.740451613574855	4	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5959207560593539072	45.137233	-93.66037	1	WQP	1	40	40	0	0		1	0	3	0	27	Minnesota	27053	Hennepin County	1									0.05691756217423825	0.0	0.0		0.0	0.0		4	N	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5959211821201096704	45.2168	-93.7605	1	WQP	1	221	13	0	0		0	0	1	0	27	Minnesota	27171	Wright County	1									0.018665241123894335	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5959219517782491136	45.305158	-93.685621	1	WQP	1	240	40	39	8	8.92	0	0	2	0	27	Minnesota	27141	Sherburne County	2									0.02958370724829093	0.1625	0.1625	0.33212250175193103	0.4	0.0	16.588492297488457	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5959222266561560576	45.29729	-93.57205	2	WQP	2	26	13	5	4		2	0	127	3	27	Minnesota	27141	Sherburne County	2					1.0	Sewage treatment (effluent & biosolids)	221320	ELK RIVER WWTP	0.34687779158146537	0.19230769230769232	0.19230769230769232		0.2	1.0	37.31583540200685	4	B	1-ring	sawgraph;spatialkg;fiokg	3
5959222369640775680	45.317413	-93.585979	1	WQP	1	40	40	7	7	476.0	22	0	114	0	27	Minnesota	27141	Sherburne County	1									0.25	0.175	0.175	0.8927102912023823	0.35	0.0	38.06775728005955	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5959222678878420992	45.288694	-93.558167	1	WQP	1	13	13	1	1	6.14	3	0	116	2	27	Minnesota	27141	Sherburne County	2					1.0	Sewage treatment (effluent & biosolids)	221320	ELK RIVER WWTP	0.27489414599479567	0.07692307692307693	0.07692307692307693	0.2845249019746406	0.05	1.0	28.772879197645405	5	B	1-ring	sawgraph;spatialkg;fiokg	3
5959223400432926720	45.25503	-93.535499	1	WQP	1	160	40	28	9	8.82	0	0	18	1	27	Minnesota	27141	Sherburne County	2					0.6	Remediation & other waste services	562920	ELK RIVER RESOURCE RECOVERY FACILITY	0.17343889579073268	0.175	0.175	0.33065598582336725	0.45	0.6	28.336760998259823	5	B	1-ring	sawgraph;spatialkg;fiokg	3
5959224018908217344	45.255634	-93.459695	1	WQP	1	40	40	6	6	20.0	3	0	18	0	27	Minnesota	27003	Anoka County	1									0.1138351243484765	0.15	0.15	0.44067600240186683	0.3	0.0	21.001129412243348	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5959224499944554496	45.287522	-93.488738	1	WQP	1	40	40	3	3	11.4	0	0	10	0	27	Minnesota	27003	Anoka County	1									0.06457112531348923	0.075	0.075	0.36442116604702235	0.15	0.0	14.370518537147682	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5959228382594990080	45.3375	-93.5547	1	WQP	1	80	53	12	8	17.1	0	0	33	0	27	Minnesota	27141	Sherburne County	1									0.09495872064079017	0.15	0.15	0.41916554151583535	0.4	0.0	20.80269376032354	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5959229482106617856	45.355665	-93.611924	1	WQP	1	40	40	2	2	15.7	2	1	7	2	27	Minnesota	27141	Sherburne County	1	1.0	Sewage treatment (effluent & biosolids)	221320	WINDSOR PARK 3RD ADDITION HOME OWNERS	1.0	Sewage treatment (effluent & biosolids)	221320	MEADOWWOODS VILLAGE WWTP	0.3868528072345416	0.05	0.05	0.4075131929493329	0.1	1.0	35.72767807694228	5	A	same-cell	sawgraph;spatialkg;fiokg	3
5959266796782485504	45.7555	-93.657139	1	WQP	1	120	53	23	13	26.8	26	0	85	0	27	Minnesota	27095	Mille Lacs County	1									0.25	0.19166666666666668	0.19166666666666668	0.4812786279014756	0.65	0.0	31.115299030870226	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5959279303727251456	45.596105	-93.625704	1	WQP	1	13	13	1	1	6.38	0	0	6	0	27	Minnesota	27095	Mille Lacs County	1									0.05239995654055677	0.07692307692307693	0.07692307692307693	0.28931025958493994	0.05	0.0	11.105216507004524	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5959280059641495552	45.563403	-93.614513	1	WQP	1	13	13	1	1	3.14	10	0	48	2	27	Minnesota	27095	Mille Lacs County	1					0.3	Other EPA PFAS-flagged industry	321912	CRYSTAL CABINET'S COMPONENT CENTER	0.27489414599479567	0.07692307692307693	0.07692307692307693	0.20563702623963143	0.05	0.3	19.800682304270172	5	B	1-ring	sawgraph;spatialkg;fiokg	3
5959283667414024192	45.573376	-93.439835	1	WQP	1	1035	40	106	7		0	0	1	0	27	Minnesota	27059	Isanti County	1									0.018665241123894335	0.10241545893719807	0.10241545893719807		0.35	0.0	8.268790157440352	4	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5959312048557916160	45.7212	-93.3582	1	WQP	1	719	40	66	6		0	0	1	0	27	Minnesota	27059	Isanti County	1									0.018665241123894335	0.0917941585535466	0.0917941585535466		0.3	0.0	7.318888813876312	4	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5959328541232332800	45.88236	-93.31	1	WQP	1	13	13	1	1	4.1	1	0	83	1	27	Minnesota	27065	Kanabec County	1									0.17343889579073268	0.07692307692307693	0.07692307692307693	0.2358226036055323	0.05		15.5604310903061	4	B	1-ring	sawgraph;spatialkg;fiokg	3
5959357918808637440	46.071654	-93.666	1	WQP	1	80	53	25	18	65.8	35	1	20	1	27	Minnesota	27095	Mille Lacs County	1									0.3868528072345416	0.3125	0.3125	0.608170823072557	0.9		48.88235425558098	4	A	same-cell	sawgraph;spatialkg;fiokg	3
5959406331679997952	45.977167	-94.092524	1	WQP	1	40	40	4	4	0.606	2	0	48	0	27	Minnesota	27097	Morrison County	1									0.1	0.1	0.1	0.06857192513808204	0.2	0.0	9.214298128452052	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5959430830173454336	46.074417	-94.334806	1	WQP	1	120	40	14	6	7.65	2	0	44	2	27	Minnesota	27097	Morrison County	1					1.0	National security / military installation (AFFF)	928110	US ARMY NATIONAL GUARD CAMP RIPLEY	0.27489414599479567	0.11666666666666667	0.11666666666666667	0.31229351596086613	0.3	1.0	32.76196634217283	5	B	1-ring	sawgraph;spatialkg;fiokg	3
5959452682967056384	45.961727	-94.38348	1	WQP	1	200	40	27	8	7.73	3	0	12	1	27	Minnesota	27097	Morrison County	1					1.0	Pulp, paper & paperboard mills	322120	HENNEPIN PAPER	0.17343889579073268	0.135	0.135	0.31362603523558197	0.4	1.0	30.611012233565194	5	B	1-ring	sawgraph;spatialkg;fiokg	3
5959460963664003072	45.746	-94.222064	1	WQP	1	13	13	0	0		0	0	38	0	27	Minnesota	27009	Benton County	1									0.09865330685183002	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5959461101102956544	45.72733	-94.22126	1	WQP	1	13	13	1	1	3.95	0	0	9	0	27	Minnesota	27009	Benton County	2									0.06200458888731158	0.07692307692307693	0.07692307692307693	0.23150156977190128	0.05	0.0	9.996161393814976	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5959480170757750784	45.612917	-94.4565	1	WQP	1	80	53	10	8	3.83	3	0	47	1	27	Minnesota	27145	Stearns County	1					1.0	Sewage treatment (effluent & biosolids)	221320	AVON WWTP	0.17343889579073268	0.125	0.125	0.227949394351	0.4	1.0	28.269096211450645	5	B	1-ring	sawgraph;spatialkg;fiokg	3
5959483778530279424	45.5656	-94.3912	1	WQP	1	26	13	5	3	15.2	1	0	10	1	27	Minnesota	27145	Stearns County	1					1.0	Sewage treatment (effluent & biosolids)	221320	ORDER OF ST BENEDICT WWTP	0.17343889579073268	0.19230769230769232	0.19230769230769232	0.40311334403945687	0.15	1.0	31.494348799815906	5	B	1-ring	sawgraph;spatialkg;fiokg	3
5959486355510657024	45.5821	-94.2607	1	WQP	1	53	44	2	2	0.343	0	0	14	0	27	Minnesota	27145	Stearns County	1									0.07292305501170816	0.03773584905660377	0.03773584905660377	0.042685827904045376	0.1	0.0	5.374169604142995	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5959486664748302336	45.593794	-94.30807	1	WQP	1	80	53	23	17	16.3	2	1	12	0	27	Minnesota	27145	Stearns County	1	0.3	Other EPA PFAS-flagged industry	316990	SHAMROCK LEATHERS INC					0.3868528072345416	0.2875	0.2875	0.4126223310224782	0.85	0.3	41.105406528770914	5	A	same-cell	sawgraph;spatialkg;fiokg	3
5959491234593505280	45.626544	-94.211902	1	WQP	1	80	40	4	4	7.89	8	0	56	1	27	Minnesota	27009	Benton County	2					1.0	Pulp, paper & paperboard mills	322120	VERSO PAPER CORP SARTELL MILL	0.1804244033572651	0.05	0.05	0.3162548272906537	0.2	1.0	27.221224799770628	5	B	1-ring	sawgraph;spatialkg;fiokg	3
5959491612550627328	45.59723	-94.18272	1	WQP	1	280	40	38	8	8.78	4	0	84	0	27	Minnesota	27009	Benton County	2									0.13215848670486202	0.1357142857142857	0.1357142857142857	0.3300651936401118	0.4	0.0	19.591462589958677	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5959491715629842432	45.57888	-94.16694	1	WQP	1	13	13	1	1	6.87	4	0	254	1	27	Minnesota	27009	Benton County	2					0.3	Other EPA PFAS-flagged industry	339115	X-CEL OPTICAL COMPANY	0.17343889579073268	0.07692307692307693	0.07692307692307693	0.2986150367655396	0.05	0.3	18.57419881027567	5	B	1-ring	sawgraph;spatialkg;fiokg	3
5959492368464871424	45.5792	-94.2345	1	WQP	1	40	40	3	3	0.73	2	0	38	0	27	Minnesota	27145	Stearns County	1									0.09865330685183002	0.075	0.075	0.0793372215425507	0.15	0.0	8.436296278377817	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5959492849501208576	45.557971	-94.243173	1	WQP	1	40	40	9	9	11.9	14	0	195	5	27	Minnesota	27145	Stearns County	1					0.6	Printing & related support activities	323111	NAHAN PRINTING INC - ST CLOUD	0.4483330417855284	0.225	0.225	0.37014301318436615	0.45	0.6	39.945231792102646	5	B	1-ring	sawgraph;spatialkg;fiokg	3
5959492918220685312	45.545516	-94.227919	1	WQP	1	40	40	7	7	10.2	41	0	196	1	27	Minnesota	27145	Stearns County	1					0.3	Other EPA PFAS-flagged industry	811420	17TH AVE DEMO - SIS BUILDING	0.25	0.175	0.175	0.34968874355394447	0.35	0.3	27.492218588848615	5	B	1-ring	sawgraph;spatialkg;fiokg	3
5959493364897284096	45.551178	-94.196924	1	WQP	1	79	53	26	17	10.3	37	0	222	1	27	Minnesota	27145	Stearns County	1									0.25	0.3291139240506329	0.3291139240506329	0.3509753643273232	0.85		36.22962509910638	4	B	1-ring	sawgraph;spatialkg;fiokg	3
5959493433616760832	45.5569	-94.1825	1	WQP	1	40	40	9	9	7.24	37	0	300	1	27	Minnesota	27145	Stearns County	1									0.25	0.225	0.225	0.305264901026118	0.45		28.20180280628106	4	B	1-ring	sawgraph;spatialkg;fiokg	3
5959493605415452672	45.546427	-94.159174	1	WQP	1	40	40	10	10	15.7	22	0	323	0	27	Minnesota	27145	Stearns County	1									0.25	0.25	0.25	0.4075131929493329	0.5	0.0	28.937829823733317	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5959494258250481664	45.548056	-94.149457	1	WQP	1	40	40	10	10	6.5	20	0	248	0	27	Minnesota	27145	Stearns County	1									0.25	0.25	0.25	0.29164488897114643	0.5	0.0	26.041122224278656	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5959538788471406592	45.486611	-94.007389	1	WQP	1	13	13	1	1	6.57	1	0	0	0	27	Minnesota	27141	Sherburne County	1									0.05691756217423825	0.07692307692307693	0.07692307692307693	0.2929895664425349	0.05	0.0	11.355315375623249	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5959540643897278464	45.517842	-94.140705	1	WQP	1	200	40	29	7	8.56	0	0	10	0	27	Minnesota	27141	Sherburne County	2									0.06457112531348923	0.145	0.145	0.32677201596769895	0.35	0.0	16.829289785164598	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5959540850055708672	45.4934	-94.1479	1	WQP	1	13	13	1	1	5.02	10	0	61	2	27	Minnesota	27141	Sherburne County	2					1.0	Waste treatment & disposal (landfill, hazardous waste)	562212	ST. AUGUSTA (LANDFILL, INC.)	0.27489414599479567	0.07692307692307693	0.07692307692307693	0.2598279019390314	0.05	1.0	28.15545419675517	5	B	1-ring	sawgraph;spatialkg;fiokg	3
5959544938864574464	45.417611	-94.043806	1	WQP	1	26	13	2	1	7.07	1	0	43	0	27	Minnesota	27141	Sherburne County	2									0.1	0.07692307692307693	0.07692307692307693	0.3022474453042941	0.05	0.0	13.09464767106889	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
