pt,cid,lat,lon,layer
samplePoint.128450,5529515152283533312,46.930701,-67.879043,EGAD
samplePoint.128451,5529515152283533312,46.930594,-67.879004,EGAD
samplePoint.128467,5529515152283533312,46.930287,-67.879605,EGAD
samplePoint.67824,5529515152283533312,46.925877,-67.873896,EGAD
samplePoint.67867,5529515152283533312,46.927124,-67.882927,EGAD
samplePoint.69261,5529515152283533312,46.928000,-67.883699,EGAD
samplePoint.122284,5529515186643271680,46.924134,-67.870998,EGAD
samplePoint.122286,5529515598960132096,46.922738,-67.834594,EGAD
samplePoint.122287,5529515598960132096,46.924810,-67.836726,EGAD
samplePoint.122294,5529515598960132096,46.921809,-67.832289,EGAD
samplePoint.122298,5529515598960132096,46.922763,-67.835131,EGAD
samplePoint.122299,5529515598960132096,46.922841,-67.835285,EGAD
samplePoint.149101,5529515908197777408,46.904626,-67.810316,EGAD
samplePoint.153472,5529516801550974976,46.869873,-67.793953,EGAD
samplePoint.80587,5529522264749375488,46.947262,-67.844018,EGAD
samplePoint.122292,5529522333468852224,46.950593,-67.853826,EGAD
samplePoint.122307,5529522402188328960,46.951119,-67.876060,EGAD
samplePoint.80586,5529522436548067328,46.957472,-67.862301,EGAD
OST_SHPD-NRS18_ME_10002,5529539169740652544,47.131830,-67.898100,WQP
OST_SHPD-NRSA1314-MER9-0901,5529539169740652544,47.131830,-67.898100,WQP
samplePoint.136979,5529539169740652544,47.131840,-67.898100,EGAD
samplePoint.137403,5529540544130187264,47.166675,-67.939359,EGAD
samplePoint.154289,5529540990806786048,47.196196,-67.969630,EGAD
samplePoint.153159,5529568375518265344,47.188976,-68.365851,EGAD
samplePoint.70111,5529571261736288256,47.169484,-68.296580,EGAD
samplePoint.152196,5529571433534980096,47.172113,-68.293959,EGAD
samplePoint.148463,5529575247465938944,47.231163,-68.387411,EGAD
samplePoint.138629,5529579370634543104,47.284952,-68.123454,EGAD
samplePoint.148560,5529579886030618624,47.308636,-68.152163,EGAD
samplePoint.137095,5529762851637428224,47.353867,-68.299779,EGAD
samplePoint.151029,5529762954716643328,47.358472,-68.321675,EGAD
samplePoint.65577,5529763676271149056,47.303266,-68.384798,EGAD
OST_SHPD-NRSA0809-VT011,5533369215416795136,44.489130,-73.148320,WQP
11NPSWRD_WQX-GRPO_3P_PIGEBAY,5573302927981805568,48.004567,-89.547667,WQP
MNPCA-16-0001-00-262,5573305573681659904,48.000120,-89.569000,WQP
11NPSWRD_WQX-GRPO_3P_WAUSBAY,5573305882919305216,47.991117,-89.616233,WQP
MNPCA-16-0001-00-234,5573305917279043584,47.988060,-89.622780,WQP
MNPCA-16-0001-00-263,5573306398315380736,47.940570,-89.594700,WQP
MNPCA-16-0001-00-247,5573307566546485248,47.980357,-89.629408,WQP
11NPSWRD_WQX-GRPO_3P_TEALLK,5573307875784130560,47.991450,-89.657650,WQP
11NPSWRD_WQX-GRPO_3P_PIGERIV,5573308631698374656,48.002217,-89.592883,WQP
MNPCA-S007-325,5573308631698374656,48.001424,-89.585156,WQP
11NPSWRD_WQX-GRPO_3P_POPLARC,5573311002520322048,48.005767,-89.704817,WQP
11NPSWRD_WQX-GRPO_3P_TAYLOLK,5573315915962908672,47.935483,-89.824417,WQP
MNPCA-16-0007-00-201,5573315915962908672,47.934566,-89.828442,WQP
11NPSWRD_WQX-GRPO_3P_GRPOSPR,5573316431358984192,47.944550,-89.763267,WQP
11NPSWRD_WQX-GRPO_3P_MMAUDEI,5573317324712181760,47.972667,-89.738250,WQP
11NPSWRD_WQX-GRPO_3P_GRPOC61,5573317874467995648,47.979750,-89.698483,WQP
11NPSWRD_WQX-GRPO_3P_GRPOCMC,5573318286784856064,47.963683,-89.683683,WQP
11NPSWRD_WQX-GRPO_3P_GRPOBAY,5573318355504332800,47.958833,-89.672067,WQP
11NPSWRD_WQX-GRPO_3P_HOLLOWR,5573319626814652416,47.917833,-89.744983,WQP
MNPCA-S004-283,5573334092264505344,47.840110,-89.965832,WQP
11NPSWRD_WQX-GRPO_3P_TROUTLK,5573339521103167488,47.948650,-89.850150,WQP
MNPCA-16-0005-00-100,5573339624182382592,47.951500,-89.845000,WQP
11NPSWRD_WQX-GRPO_3P_SWAMPLK,5573339692901859328,47.949900,-89.855900,WQP
11NPSWRD_WQX-VOYA_3P_17,5955080371899990016,48.519029,-92.707722,WQP
11NPSWRD_WQX-VOYA_3P_21,5955087759243739136,48.398640,-92.524838,WQP
MNPCA_AGW-792502,5955178881269891072,47.787593,-92.079170,WQP
MNPCA_AGW-707168,5955253029585289216,47.629319,-92.548763,WQP
MNPCA-69-0420-00-201,5955273954665955328,47.444728,-92.247851,WQP
MNPCA_AGW-810350,5955276840883978240,47.519622,-92.192109,WQP
MNPCA_AGW-810427,5955276840883978240,47.519622,-92.192109,WQP
MNPCA_AGW-707166,5955332469300396032,47.671205,-91.839881,WQP
MNPCA_AGW-796602,5955433074614337536,47.555184,-91.655896,WQP
MNPCA-S007-783,5955478773066366976,47.503471,-91.113355,WQP
MNPCA-S004-954,5955480869010407424,47.464070,-91.030710,WQP
MNPCA-16-0634-00-100,5955484957819273216,47.528600,-90.980700,WQP
OST_SHPD-GLHHFTS2010-MN1002,5955487500439912448,47.556280,-90.867740,WQP
MNPCA-S007-548,5955487637878865920,47.547018,-90.901990,WQP
MNPCA-S007-415,5955502309487149056,47.615772,-90.776651,WQP
MNPCA-S004-406,5955502893602701312,47.640200,-90.710700,WQP
USGS-04012500,5955502893602701312,47.639620,-90.708750,WQP
MNPCA-16-0001-00-252,5955502927962439680,47.631348,-90.703944,WQP
MNPCA-S000-265,5955512376890490880,47.639556,-90.847694,WQP
MNPCA-16-0639-00-203,5955516225181188096,47.689441,-90.969824,WQP
MNPCA-16-0027-00-201,5955871539235651584,48.049924,-90.064029,WQP
MNPCA-S000-251,5955882671790882816,47.818230,-90.051800,WQP
MNPCA-S000-864,5955884595936231424,47.793639,-90.154861,WQP
MNPCA-16-0049-00-203,5955889406299602944,47.870101,-90.172546,WQP
MNPCA-S000-865,5955890196573585408,47.784861,-90.182306,WQP
MNPCA-S008-027,5955890196573585408,47.792757,-90.183506,WQP
OST_SHPD-GLHHFTS2010-MN1039,5955890265293062144,47.781380,-90.169890,WQP
MNPCA-S000-909,5955892533035794432,47.769949,-90.261100,WQP
MNPCA-S016-539,5955893563827945472,47.805391,-90.303739,WQP
MNPCA-16-0096-00-202,5955894354101927936,47.863040,-90.291319,WQP
MNPCA-S007-326,5955896312607014912,47.929219,-90.307112,WQP
MNPCA-16-0147-00-202,5955906002053234688,48.053315,-90.383010,WQP
OST_SHPD-GLHHFTS2010-MN1029,5955946958861369344,47.715900,-90.479640,WQP
MNPCA-S000-253,5955949948158607360,47.707222,-90.522500,WQP
MNPCA-16-0001-00-249,5955950188676775936,47.695676,-90.537389,WQP
MNPCA-16-0001-00-248,5955987022316306432,47.747640,-90.324037,WQP
MNPCA-16-0001-00-257,5955987159755259904,47.749970,-90.302786,WQP
MNPCA-16-0001-00-244,5956154388601896960,47.415173,-90.804042,WQP
MNPCA-S007-544,5956197372634595328,47.424200,-91.233700,WQP
MNPCA-S007-545,5956197681872240640,47.414700,-91.246044,WQP
MNPCA-38-0231-00-100,5956200052694188032,47.345300,-91.268800,WQP
MNPCA-S000-250,5956202801473257472,47.337528,-91.200111,WQP
MNPCA-16-0001-00-250,5956202904552472576,47.333978,-91.194737,WQP
MNPCA-16-0001-00-256,5956207233879506944,47.262611,-91.283022,WQP
OST_SHPD-GLHHFTS2010-MN1031,5956207508757413888,47.244850,-91.310010,WQP
MNPCA_AGW-810310,5957689822230347776,46.027200,-92.473567,WQP
MNPCA_AGW-815780,5957694151557382144,46.088320,-92.410705,WQP
MNPCA_AGW-810308,5957725144041390080,46.447648,-92.409767,WQP
MNPCA_AGW-790049,5957734386811011072,46.462014,-92.581747,WQP
MNPCA-09-0012-00-201,5957747168633683968,46.760946,-92.545011,WQP
MNPCA-69-0619-00-201,5957748543023218688,46.787496,-92.524715,WQP
MNPCA_AGW-804708,5957749951772491776,46.715281,-92.448703,WQP
MNPCA_AGW-796601,5957750020491968512,46.711168,-92.461549,WQP
MNPCA_AGW-804709,5957750089211445248,46.701796,-92.454103,WQP
USGS-04024019,5957752219515224064,46.660858,-92.424542,WQP
MNPCA_AGW-633791,5957752322594439168,46.680060,-92.441095,WQP
MNPCA-09-0001-00-100,5957752528752869376,46.667200,-92.402500,WQP
MNPCA-S016-615,5957752597472346112,46.662300,-92.413522,WQP
MNPCA-09-0169-00-100,5957753868782665728,46.712623,-92.421064,WQP
USGS-04024000,5957753868782665728,46.703511,-92.418378,WQP
MNPCA-09-0168-00-100,5957754452898217984,46.726643,-92.433466,WQP
MNPCA-PD00028,5957778951391674368,46.658433,-92.240102,WQP
MNPCA-PD00029,5957778951391674368,46.658481,-92.240161,WQP
MNPCA-PD00027,5957779054470889472,46.657940,-92.238730,WQP
MNPCA-PD00030,5957779054470889472,46.657380,-92.240030,WQP
MNPCA-PD00031,5957779054470889472,46.656595,-92.238608,WQP
MNPCA-S016-782,5957779054470889472,46.657839,-92.238361,WQP
MNPCA-S016-783,5957779054470889472,46.657010,-92.233022,WQP
MNPCA-S016-788,5957779054470889472,46.657026,-92.235846,WQP
MNPCA-S016-789,5957779054470889472,46.657068,-92.235325,WQP
MNPCA-16-0001-00-B001,5957779088830627840,46.653409,-92.226583,WQP
MNPCA-S016-616,5957779088830627840,46.654646,-92.228527,WQP
MNPCA-S016-787,5957779088830627840,46.653656,-92.227015,WQP
MNPCA-S016-790,5957779088830627840,46.656828,-92.232522,WQP
USGS-04024029,5957779088830627840,46.654236,-92.227658,WQP
MNPCA-69-1291-00-254,5957779226269581312,46.656382,-92.201927,WQP
MNPCA-S000-623,5957779432428011520,46.680556,-92.195000,WQP
MNPCA-S001-168,5957784070992691200,46.770472,-92.139889,WQP
MNPCA-S001-169,5957784174071906304,46.794972,-92.158583,WQP
USGS-04015410,5957784689467981824,46.761370,-92.129349,WQP
MNPCA-S015-136,5957785033065365504,46.745000,-92.126700,WQP
MNPCA-S016-724,5957789912148213760,46.763000,-92.093000,WQP
MNPCA-16-0001-00-253,5957790805501411328,46.799260,-92.071320,WQP
OST_SHPD-GLHHFTS2010-MN1011,5957791011659841536,46.790490,-92.044780,WQP
USGS-04015330,5957986552930893824,46.946940,-91.795577,WQP
MNPCA-S001-754,5957988270917812224,46.903889,-91.901000,WQP
MNPCA-16-0001-00-255,5957999094235398144,46.975250,-91.735870,WQP
MNPCA-16-0001-00-254,5958006137981763584,47.000460,-91.681370,WQP
MNPCA-16-0001-00-251,5958006275420717056,46.999877,-91.701233,WQP
MNPCA-S003-642,5958010295510106112,46.946500,-91.793920,WQP
MNPCA-16-0001-00-261,5958049603050799104,47.062190,-91.591000,WQP
MNPCA-S016-605,5958053142103851008,47.181933,-91.621781,WQP
OST_SHPD-GLHHFTS2010-MN1001,5958060254569693184,47.141140,-91.450360,WQP
MNPCA_AGW-810345,5958107327411257344,47.156625,-91.870811,WQP
MNPCA_AGW-790016,5958109766952681472,47.130295,-91.955499,WQP
MNPCA_AGW-707169,5958160207048605696,47.077178,-92.123656,WQP
MNPCA-16-0001-00-246,5958168247227383808,46.858599,-91.956276,WQP
MNPCA-16-0001-00-258,5958168968781889536,46.836537,-92.006258,WQP
OST_SHPD-GLHHFTS2010-MN2005,5958169140580581376,46.824140,-92.017830,WQP
USGS-04015395,5958170755488284672,46.818322,-92.056933,WQP
MNPCA-S007-593,5958170892927238144,46.825775,-92.073594,WQP
MNPCA-S013-740,5958170927286976512,46.826990,-92.074340,WQP
MNPCA-69-0965-00-201,5958171064725929984,46.837443,-92.087155,WQP
MNPCA-S017-317,5958171099085668352,46.838223,-92.092966,WQP
MNPCA-S017-319,5958171099085668352,46.841773,-92.100475,WQP
MNPCA-S016-614,5958171477042790400,46.829336,-92.118723,WQP
MNPCA-S017-318,5958171614481743872,46.852151,-92.112625,WQP
MNPCA-S017-316,5958171683201220608,46.855012,-92.103214,WQP
MNPCA-S007-595,5958171717560958976,46.847230,-92.111196,WQP
MNPCA-S016-704,5958171717560958976,46.851660,-92.111110,WQP
MNPCA-S009-117,5958171854999912448,46.856585,-92.099949,WQP
MNPCA-S017-315,5958171854999912448,46.856891,-92.096639,WQP
MNPCA-69-0371-00-205,5958175909449039872,46.893882,-92.183151,WQP
MNPCA-LD00584,5958177696155435008,46.840218,-92.182157,WQP
MNPCA-S005-047,5958178486429417472,46.870910,-92.184810,WQP
MNPCA-69-0491-00-201,5958182678317498368,46.943574,-92.273077,WQP
MNPCA-69-0521-00-203,5958194154470113280,47.104417,-92.403906,WQP
MNPCA_AGW-707170,5958200820259356672,46.945223,-92.312411,WQP
OST_SHPD-NRSA1314-MNR9-0916,5958208997877088256,46.948150,-92.432220,WQP
MNPCA-69-0696-00-100,5958215251349471232,46.799241,-92.592146,WQP
MNPCA_AGW-599220,5958270433089290240,47.410294,-92.788140,WQP
OST_SHPD-NRS18_MN_10030,5958291186371264512,47.205520,-92.800540,WQP
MNPCA-69-0768-00-100,5958310084227366912,46.832186,-92.694736,WQP
OST_SHPD-NRSA1314-MNR9-0906,5958327367175766016,46.987020,-92.811500,WQP
MNPCA-S007-332,5958366502917767168,47.023084,-93.274436,WQP
MNPCA_AGW-708434,5958412270089273344,47.231531,-93.393610,WQP
MNPCA-S007-333,5958420241548574720,47.216222,-93.486839,WQP
MNPCA_AGW-804714,5958420550786220032,47.221020,-93.510784,WQP
MNPCA-S002-635,5958420619505696768,47.232164,-93.528274,WQP
MNPCA_AGW-468403,5958421684657586176,47.215072,-93.572340,WQP
MNPCA-31-0532-02-208,5958422784169213952,47.165225,-93.537845,WQP
MNPCA-31-0532-01-205,5958428522245521408,47.199220,-93.612317,WQP
MNPCA-31-0570-00-100,5958428762763689984,47.225300,-93.646400,WQP
MNPCA-S007-334,5958432095658311680,47.250893,-93.592809,WQP
OST_SHPD-NRSA1314-MNR9-0915,5958442197421391872,47.273100,-93.784160,WQP
MNPCA-S003-663,5958575375767306240,46.709444,-93.484444,WQP
MNPCA_AGW-585607,5958590872009310208,46.723377,-93.978920,WQP
MNPCA_AGW-590394,5958590975088525312,46.730861,-93.954820,WQP
MNPCA_AGW-804711,5958590975088525312,46.731748,-93.955660,WQP
MNPCA_AGW-608619,5958591009448263680,46.734975,-93.947050,WQP
MNPCA-S000-152,5958600183498407936,46.544250,-93.955889,WQP
MNPCA_AGW-590384,5958602176363233280,46.487358,-93.930310,WQP
MNPCA-S002-010,5958609735505674240,46.540500,-93.707200,WQP
MNPCA_AGW-658860,5958633031408287744,46.227695,-93.795485,WQP
MNPCA-69-0698-00-100,5958778166943154176,46.788902,-92.654432,WQP
MNPCA-09-0032-00-100,5958779335174258688,46.690800,-92.630000,WQP
MNPCA-09-0033-00-100,5958779472613212160,46.693817,-92.644524,WQP
MNPCA-09-0036-00-100,5958780091088502784,46.688338,-92.671866,WQP
MNPCA_AGW-804710,5958782668068880384,46.576988,-92.667375,WQP
MNPCA-09-0044-00-100,5958796927360303104,46.430588,-92.738868,WQP
MNPCA_AGW-810307,5958798679706959872,46.453312,-92.757318,WQP
MNPCA_AGW-815754,5958799366901727232,46.454575,-92.762147,WQP
MNPCA_AGW-707173,5958805689093586944,46.343352,-92.792975,WQP
MNPCA_AGW-810305,5958806101410447360,46.380020,-92.823190,WQP
MNPCA_AGW-244281,5958809571744022528,46.302329,-92.803725,WQP
MNPCA_AGW-707174,5958826820332683264,46.124816,-92.625461,WQP
MNPCA_AGW-804701,5958830840422072320,46.047149,-92.693298,WQP
11NPSWRD_WQX-SACN_3P_02,5958838914960588800,45.925861,-92.638650,WQP
MNPCA_AGW-804703,5958892000756367360,46.018347,-92.945288,WQP
MNPCA_AGW-747014,5958930140065955840,45.568925,-92.897400,WQP
MNPCA-S005-455,5958976525712752640,45.548000,-92.738000,WQP
OST_SHPD-NRSA1314-MNR9-0908,5958977522145165312,45.565090,-92.795300,WQP
11NPSWRD_WQX-SACN_3P_07,5959024904224374784,45.018384,-92.765004,WQP
MNPCA_AGW-798053,5959028099680043008,45.152156,-92.793650,WQP
MNPCA_AGW-512008,5959038545040506880,45.257230,-92.880630,WQP
MNPCA_AGW-587388,5959040572265070592,45.217650,-92.889300,WQP
MNPCA-82-0046-00-100,5959044592354459648,45.157300,-92.803800,WQP
MNPCA_AGW-798054,5959045520067395584,45.079179,-92.828685,WQP
MNPCA_AGW-641236,5959048303206203392,44.975784,-92.809128,WQP
MNPCA_AGW-479662,5959048578084110336,44.987834,-92.829640,WQP
MNPCA_AGW-539271,5959049093480185856,45.016306,-92.846128,WQP
MNPCA_AGW-783301,5959049505797046272,45.021162,-92.857096,WQP
MNPCA_AGW-778375,5959049815034691584,45.019982,-92.884835,WQP
MNPCA_AGW-464559,5959049849394429952,45.016603,-92.884360,WQP
MNPCA_AGW-513724,5959050021193121792,45.013464,-92.881530,WQP
MNPCA_AGW-457703,5959050089912598528,45.008745,-92.870615,WQP
MNPCA_AGW-778352,5959050158632075264,44.992575,-92.874163,WQP
MNPCA_AGW-778353,5959050192991813632,44.990318,-92.872725,WQP
MNPCA-82-0106-00-100,5959050399150243840,44.979500,-92.887400,WQP
MNPCA_AGW-521386,5959050433509982208,44.966002,-92.881704,WQP
MNPCA_AGW-548733,5959050433509982208,44.966583,-92.882058,WQP
MNPCA_AGW-603918,5959050433509982208,44.968814,-92.880580,WQP
MNPCA_AGW-641034,5959050433509982208,44.970028,-92.878840,WQP
MNPCA_AGW-778354,5959050433509982208,44.968776,-92.881471,WQP
MNPCA-LD00583,5959050536589197312,44.984846,-92.898346,WQP
MNPCA_AGW-537206,5959050570948935680,44.983713,-92.880690,WQP
MNPCA_AGW-730663,5959050845826842624,44.968431,-92.906262,WQP
MNPCA_AGW-733003,5959050845826842624,44.968210,-92.907340,WQP
MNPCA_AGW-524245,5959050880186580992,44.971028,-92.918356,WQP
MNPCA_AGW-665349,5959050880186580992,44.963092,-92.914348,WQP
MNPCA_AGW-707095,5959050880186580992,44.966511,-92.909949,WQP
MNPCA_AGW-723603,5959050880186580992,44.967450,-92.911443,WQP
MNPCA_AGW-730403,5959050880186580992,44.968725,-92.911512,WQP
MNPCA_AGW-730404,5959050880186580992,44.965650,-92.910549,WQP
MNPCA_AGW-730664,5959050880186580992,44.966087,-92.910451,WQP
MNPCA_AGW-730665,5959050880186580992,44.967341,-92.911312,WQP
MNPCA_AGW-628276,5959050948906057728,44.977121,-92.924962,WQP
MNPCA_AGW-645644,5959050948906057728,44.972572,-92.924581,WQP
MNPCA_AGW-658960,5959050948906057728,44.974110,-92.928105,WQP
MNPCA_AGW-658961,5959050948906057728,44.974420,-92.927161,WQP
MNPCA_AGW-658982,5959050948906057728,44.977136,-92.928355,WQP
MNPCA_AGW-658987,5959050948906057728,44.973710,-92.928237,WQP
MNPCA_AGW-672531,5959050948906057728,44.973871,-92.927436,WQP
MNPCA_AGW-672545,5959050948906057728,44.972848,-92.927847,WQP
MNPCA_AGW-672546,5959050948906057728,44.973570,-92.927657,WQP
MNPCA_AGW-672580,5959050948906057728,44.974409,-92.927115,WQP
MNPCA_AGW-672582,5959050948906057728,44.973403,-92.928253,WQP
MNPCA_AGW-447245,5959050983265796096,44.964125,-92.924072,WQP
MNPCA_AGW-725146,5959050983265796096,44.971609,-92.921444,WQP
MNPCA_AGW-736069,5959050983265796096,44.971947,-92.922210,WQP
MNPCA_AGW-736070,5959050983265796096,44.971411,-92.920010,WQP
MNPCA_AGW-745839,5959050983265796096,44.971081,-92.919561,WQP
MNPCA_AGW-745847,5959050983265796096,44.970949,-92.922956,WQP
MNPCA_AGW-573601,5959051051985272832,44.980119,-92.936850,WQP
MNPCA_AGW-597116,5959051051985272832,44.979960,-92.937863,WQP
MNPCA_AGW-599966,5959051051985272832,44.980851,-92.936010,WQP
MNPCA_AGW-615494,5959051051985272832,44.975110,-92.929600,WQP
MNPCA_AGW-616663,5959051051985272832,44.979189,-92.937118,WQP
MNPCA_AGW-616699,5959051051985272832,44.973717,-92.930971,WQP
MNPCA_AGW-617670,5959051051985272832,44.974441,-92.930180,WQP
MNPCA_AGW-617679,5959051051985272832,44.973218,-92.931523,WQP
MNPCA_AGW-622302,5959051051985272832,44.973458,-92.929343,WQP
MNPCA_AGW-623865,5959051051985272832,44.976449,-92.929961,WQP
MNPCA_AGW-625136,5959051051985272832,44.974748,-92.929631,WQP
MNPCA_AGW-626607,5959051051985272832,44.972090,-92.930616,WQP
MNPCA_AGW-628279,5959051051985272832,44.975678,-92.930380,WQP
MNPCA_AGW-628292,5959051051985272832,44.974872,-92.930211,WQP
MNPCA_AGW-633265,5959051051985272832,44.973616,-92.929636,WQP
MNPCA_AGW-633266,5959051051985272832,44.977029,-92.930807,WQP
MNPCA_AGW-633269,5959051051985272832,44.977246,-92.931322,WQP
MNPCA_AGW-633276,5959051051985272832,44.975352,-92.929731,WQP
MNPCA_AGW-637422,5959051051985272832,44.979311,-92.938283,WQP
MNPCA_AGW-637432,5959051051985272832,44.973149,-92.930982,WQP
MNPCA_AGW-641027,5959051051985272832,44.972251,-92.930144,WQP
MNPCA_AGW-641705,5959051051985272832,44.980052,-92.935188,WQP
MNPCA_AGW-645610,5959051051985272832,44.976331,-92.929586,WQP
MNPCA_AGW-645637,5959051051985272832,44.978384,-92.938804,WQP
MNPCA_AGW-615495,5959051086345011200,44.981030,-92.937804,WQP
MNPCA-82-0104-00-100,5959051292503441408,45.015700,-92.924500,WQP
MNPCA_AGW-783303,5959051464302133248,45.015419,-92.915308,WQP
MNPCA_AGW-778349,5959051498661871616,45.024797,-92.919829,WQP
MNPCA_AGW-599982,5959051704820301824,45.018264,-92.940610,WQP
MNPCA-82-0101-00-100,5959051704820301824,45.023800,-92.941400,WQP
MNPCA_AGW-707094,5959052151496900608,45.056784,-92.909256,WQP
MNPCA_AGW-105325,5959052460734545920,45.038589,-92.884190,WQP
MNPCA_AGW-464668,5959053216648790016,45.104292,-92.878492,WQP
MNPCA-82-0167-00-100,5959054316160417792,45.073700,-92.988600,WQP
MNPCA_AGW-804951,5959056377744719872,45.022338,-92.974665,WQP
MNPCA-82-0103-00-100,5959056652622626816,45.017300,-92.943800,WQP
MNPCA_AGW-257330,5959056755701841920,44.990239,-92.953823,WQP
MNPCA_AGW-270045,5959056790061580288,44.988044,-92.959387,WQP
MNPCA_AGW-590078,5959056858781057024,44.978791,-92.940960,WQP
MNPCA_AGW-257337,5959056927500533760,44.963152,-92.953835,WQP
MNPCA_AGW-1000020158,5959057271097917440,44.997875,-92.984565,WQP
MNPCA_AGW-1000020159,5959057271097917440,44.994951,-92.984566,WQP
MNPCA_AGW-1000020160,5959057271097917440,44.994812,-92.984567,WQP
MNPCA_AGW-1000020161,5959057271097917440,44.995138,-92.984566,WQP
MNPCA_AGW-1000020162,5959057271097917440,44.998082,-92.984566,WQP
MNPCA_AGW-804952,5959057511616086016,44.974842,-92.990679,WQP
MNPCA-62-0005-00-201,5959058267530330112,45.022662,-93.013440,WQP
MNPCA-62-0010-02-100,5959058679847190528,45.008100,-93.060700,WQP
MNPCA-62-0013-00-100,5959059435761434624,44.987900,-93.052800,WQP
MNPCA-62-0007-00-100,5959060329114632192,45.021100,-93.070100,WQP
MNPCA_AGW-269197,5959060947589922816,45.053053,-93.068617,WQP
MNPCA-02-0006-00-100,5959063971246899200,45.163700,-93.070000,WQP
MNPCA-02-0004-00-100,5959064143045591040,45.172100,-93.054600,WQP
MNPCA-62-0002-00-100,5959065002039050240,45.109900,-93.014100,WQP
MNPCA_AGW-532367,5959065895392247808,45.143166,-92.968277,WQP
MNPCA_AGW-789993,5959071564749078528,45.261987,-93.125787,WQP
MNPCA_AGW-786975,5959073282735996928,45.321824,-93.108298,WQP
MNPCA_AGW-639312,5959074657125531648,45.406269,-93.109194,WQP
MNPCA_AGW-783317,5959074966363176960,45.384719,-93.096271,WQP
MNPCA-LD00016,5959074966363176960,45.384599,-93.101737,WQP
MNPCA-LD00017,5959074966363176960,45.384527,-93.101771,WQP
MNPCA-LD00018,5959074966363176960,45.384427,-93.101860,WQP
MNPCA-LD00019,5959074966363176960,45.384425,-93.101996,WQP
MNPCA-LD00020,5959074966363176960,45.384477,-93.102064,WQP
MNPCA_AGW-637774,5959078161818845184,45.328503,-92.977664,WQP
MNPCA-82-0163-00-100,5959079811086286848,45.260517,-93.001743,WQP
MNPCA_AGW-587360,5959080807518699520,45.284945,-92.955130,WQP
USGS-05340041,5959086442515791872,45.407611,-92.880589,WQP
MNPCA_AGW-747016,5959093589341372416,45.498021,-92.894547,WQP
MNPCA_AGW-747015,5959095376047767552,45.527839,-92.874591,WQP
MNPCA_AGW-785070,5959109841497620480,45.407239,-93.184011,WQP
MNPCA_AGW-786974,5959112487197474816,45.412203,-93.286325,WQP
MNPCA_AGW-785096,5959122073564479488,45.398998,-93.411648,WQP
MNPCA_AGW-783312,5959122142283956224,45.404566,-93.389240,WQP
MNPCA_AGW-783313,5959124306947473408,45.406449,-93.312372,WQP
MNPCA_AGW-785099,5959124959782502400,45.352077,-93.316057,WQP
MNPCA_AGW-785098,5959128223957647360,45.328398,-93.412158,WQP
MNPCA_AGW-785100,5959131831730176000,45.321646,-93.344847,WQP
MNPCA_AGW-785068,5959132072248344576,45.295959,-93.327391,WQP
MNPCA_AGW-785069,5959132793802850304,45.270902,-93.333152,WQP
MNPCA_AGW-785651,5959133206119710720,45.267463,-93.282966,WQP
MNPCA_AGW-785652,5959133790235262976,45.253845,-93.235209,WQP
MNPCA_AGW-783315,5959136435935117312,45.372159,-93.260807,WQP
MNPCA_AGW-789995,5959137294928576512,45.338525,-93.253429,WQP
MNPCA_AGW-148184,5959137466727268352,45.345342,-93.230170,WQP
MNPCA_AGW-783316,5959137741605175296,45.348884,-93.181814,WQP
MNPCA_AGW-785653,5959140971420581888,45.284891,-93.202923,WQP
MNPCA_AGW-789994,5959141658615349248,45.283580,-93.151466,WQP
MNPCA_AGW-785654,5959142139651686400,45.239287,-93.162804,WQP
MNPCA_AGW-272110,5959142655047761920,45.182188,-93.123001,WQP
MNPCA_AGW-405726,5959142655047761920,45.189572,-93.123169,WQP
MNPCA_AGW-689997,5959146606417674240,45.155051,-93.222932,WQP
MNPCA_AGW-785072,5959148152605900800,45.136634,-93.232259,WQP
MNPCA_AGW-785071,5959149973672034304,45.175710,-93.122235,WQP
MNPCA-62-0078-00-100,5959152103975813120,45.044000,-93.170000,WQP
MNPCA-62-0057-00-100,5959152344493981696,45.036100,-93.153800,WQP
MNPCA_AGW-699638,5959152516292673536,45.051886,-93.147508,WQP
MNPCA-62-0048-00-100,5959153134767964160,45.017800,-93.141600,WQP
MNPCA_AGW-815808,5959153203487440896,45.004300,-93.124440,WQP
MNPCA_AGW-815749,5959153684523778048,44.961770,-93.111880,WQP
MNPCA-62-0055-00-100,5959153890682208256,44.978500,-93.139800,WQP
MNPCA_AGW-517606,5959156089705463808,44.975514,-93.220284,WQP
MNPCA_AGW-804969,5959156605101539328,44.968966,-93.258515,WQP
MNPCA-62-0083-00-100,5959157910771597312,45.042600,-93.223500,WQP
MNPCA_AGW-815744,5959159869276684288,45.068637,-93.302856,WQP
MNPCA_AGW-560410,5959160212874067968,45.098792,-93.339890,WQP
MNPCA_AGW-560415,5959160384672759808,45.080650,-93.347320,WQP
MNPCA_AGW-560418,5959160762629881856,45.058925,-93.338070,WQP
MNPCA_AGW-560422,5959160831349358592,45.052462,-93.350506,WQP
MNPCA-27-0042-00-100,5959160900068835328,45.037508,-93.334167,WQP
MNPCA-27-0042-03-100,5959160900068835328,45.037200,-93.336300,WQP
MNPCA-27-0034-00-100,5959161037507788800,45.026887,-93.327437,WQP
MNPCA_AGW-560425,5959161655983079424,45.034962,-93.286058,WQP
