cid,neighborCid,frsId,facName,naics
9803816165166809088,9803816440044716032,110000544386,CLEAN HARBORS SERVICES INC,562211
9803816165166809088,9803816440044716032,110000544386,CLEAN HARBORS SERVICES INC,562212
9803816165166809088,9803816474404454400,110002393080,CHICAGO STEEL & PICKLING CO,333516
9803816165166809088,9803816474404454400,110018338618,LIQUID ENVIRONMENTAL SOLUTIONS ILLINOIS (LESCHI),562212
9803816165166809088,9803816474404454400,110018338618,LIQUID ENVIRONMENTAL SOLUTIONS ILLINOIS (LESCHI),562219
9803816165166809088,9803816474404454400,110022813614,ILLINOIS BIODIESEL CO LLC,325998
9803816165166809088,9803816474404454400,110069363076,CONTINENTAL COATINGS INC,325510
9803816165166809088,9803816508764192768,110001291423,HOLCIM (US) INC,212390
9803816165166809088,9803816508764192768,110018209874,WASTE MANAGEMENT OF ILLINOIS INC CID RDF,562212
9803817367757651968,9803817402117390336,110001804316,NORTH AMERICAN SALT CO,424690
9803817367757651968,9803817402117390336,110001810309,NALCO CHEMICAL CO,324191
9803821044249657344,9803821078609395712,110018249634,MWRDGC,221320
9803821112969134080,9803821078609395712,110018249634,MWRDGC,221320
9803821112969134080,9803822556078145536,110018484406,TRIBUNE PROPERTIES INC,323111
9803821868883378176,9803821937602854912,110000434165,METAL FINISHING RESEARCH CORP,325998
9803822040682070016,9803821971962593280,110000434030,CRAWFORD LABORATORIES,325510
9803822040682070016,9803821971962593280,110003064184,ACID PRODUCTS CO INC,424690
9803822040682070016,9803822006322331648,110000434094,JOSLYN MANUFACTURING CO,332999
9803822040682070016,9803822006322331648,110001344625,LUSTER PROD INC,325611
9803822040682070016,9803822006322331648,110001344625,LUSTER PROD INC,326299
9803822040682070016,9803822006322331648,110001802924,METROPOLITAN WATER RECLAMATION DISTRICT,221320
9803822040682070016,9803822006322331648,110005809401,ENGINEERED GLASS PRODUCTS L.L.C.,327215
9803822040682070016,9803822006322331648,110012152464,METROMEDIA TECHNOLOGIES INC,323110
9803822040682070016,9803822006322331648,110018471036,REZ PACKAGING INC,325611
9803822040682070016,9803822006322331648,110018471036,REZ PACKAGING INC,325612
9803822040682070016,9803822006322331648,110067010807,TENNANT COATINGS INC,325510
9803822040682070016,9803822006322331648,110067010807,TENNANT COATINGS INC,339999
9803822040682070016,9803822006322331648,110067010807,TENNANT COATINGS INC,493190
9803822040682070016,9803822109401546752,110000433941,ENGINEERED GLASS PRODUCTS LLC,327215
9803822040682070016,9803822143761285120,110001823910,MARTIN SENOUR CO,325510
9803822040682070016,9803823689949511680,110000433978,ENGINEERED POLYMER SOLUTIONS INC,325510
9803822040682070016,9803823793028726784,110000888567,WRICO PACKAGING,323111
9803822040682070016,9803823793028726784,110001817543,SWEETHEART CUP CORP,322215
9803822040682070016,9803823793028726784,110006812930,"ALUGLAS OF PENNSYLVANIA, INC.",326112
9803822040682070016,9803823827388465152,110000434192,CLEAN HARBORS RECYCLING SERVICES OF CHICAGO LLC,562112
9803822040682070016,9803823827388465152,110000434192,CLEAN HARBORS RECYCLING SERVICES OF CHICAGO LLC,562211
9803822040682070016,9803823827388465152,110000434192,CLEAN HARBORS RECYCLING SERVICES OF CHICAGO LLC,562920
9803822040682070016,9803823827388465152,110000889272,CP SYSTEMS INC,332813
9803822693517099008,9803822590437883904,110001228216,L J SHERIDAN & CO,424710
9803822693517099008,9803822590437883904,110001818640,SEVEN WORLDWIDE INC,323120
9803822693517099008,9803822624797622272,110018245585,LURIE CO,424710
9803822693517099008,9803822659157360640,110001340237,KAP GRAPHICS INC,323111
9803822693517099008,9803822659157360640,110038743615,BP AMOCO CORP.,424710
9803822693517099008,9803822659157360640,110040967512,VISION INTEGRATED GRAPHICS LLC,323111
9803822693517099008,9803822727876837376,110054175156,1K FULTON LLC,325611
9803822693517099008,9803822762236575744,110000433852,AMERICAN NICKEL WORKS,332813
9803822693517099008,9803822762236575744,110001292654,REPRO INC.,325992
9803822693517099008,9803822762236575744,110001350975,SOODIK PRINTING CO,313310
9803822693517099008,9803822762236575744,110001508976,UNIVERSAL METAL FINISHING,332813
9803822693517099008,9803822762236575744,110001821869,BARNES PLATING CORP,332813
9803822693517099008,9803822762236575744,110010301690,SCHAWK GRAPHICS INC,323110
9803822693517099008,9804287099740880896,110000494643,NAZDAR CHICAGO,325910
9803822693517099008,9804287099740880896,110001288446,CHICAGO PAPERBOARD CORPORATION,322130
9803822693517099008,9804287099740880896,110001288446,CHICAGO PAPERBOARD CORPORATION,32221
9803822693517099008,9804287099740880896,110005927845,MOTOROLA MOBILITY LLC,33422
9803822693517099008,9804287099740880896,110005927845,MOTOROLA MOBILITY LLC,334220
9803822693517099008,9804287134100619264,110001802835,CHICAGO  CITY OF,221320
9803822693517099008,9804287134100619264,110001823956,ANDERSON LITHOGRAPHING CO,323110
9803822693517099008,9804287134100619264,110041518159,MARCOR,488119
9803822693517099008,9804287134100619264,110064254499,ROSCOE METAL FINISHING,332813
9803822693517099008,9804287134100619264,110071718163,CHICAGO  CITY OF,221320
9803822693517099008,9804287237179834368,110001227841,NEELY PRINTING CO INC,323110
9803822693517099008,9804287237179834368,110001290059,FRANKLIN OFFSET,323110
9803823689949511680,9803822040682070016,110000772708,JOSLYN MFG - ELECTRICAL APPARATUS DIV,335931
9803823689949511680,9803822040682070016,110000772708,JOSLYN MFG - ELECTRICAL APPARATUS DIV,339999
9803823689949511680,9803822040682070016,110005814084,MIDLAND METALS PRODUCTS,332999
9803823689949511680,9803822040682070016,110005953744,AMERICAN METAL CHEMICAL CORP,339999
9803823689949511680,9803822040682070016,110018484077,AMCOR AMERICAN METAL CHEM CORP,325998
9803823689949511680,9803822143761285120,110001823910,MARTIN SENOUR CO,325510
9803823689949511680,9803822178121023488,110001227949,BRIDGEPORT LANDINGS LLC,325998
9803823689949511680,9803822178121023488,110070061399,CHICAGO HELICOPTER EXPERIENCE,488119
9803823689949511680,9803822178121023488,110070061399,CHICAGO HELICOPTER EXPERIENCE,488210
9803823689949511680,9803823621230034944,110041045552,RR STREET & CO INC,325612
9803823689949511680,9803823655589773312,110055576871,REPUBLIC SERVICES CHICAGO,562219
9803823689949511680,9803823793028726784,110000888567,WRICO PACKAGING,323111
9803823689949511680,9803823793028726784,110001817543,SWEETHEART CUP CORP,322215
9803823689949511680,9803823793028726784,110006812930,"ALUGLAS OF PENNSYLVANIA, INC.",326112
9803827675679162368,9803827606959685632,110000435299,DAUBERT CHEMICAL CO,325520
9803827675679162368,9803827606959685632,110041518088,ROSE PACKING CO,488119
9803827675679162368,9803827641319424000,110000435280,SUN CHEMICAL,32511
9803827675679162368,9803827641319424000,110000435280,SUN CHEMICAL,325910
9803827675679162368,9803827641319424000,110000435379,INX INTERNATIONAL INK CO,325910
9803827675679162368,9803827641319424000,110000435468,W. R. GRACE DEWEY ALMY CHEMICAL DIV.,325520
9803827675679162368,9803827641319424000,110000888923,BERKSHIRE FURNITURE CO. D/B/A FBA,337124
9803827675679162368,9803827641319424000,110017771366,BRENNTAG GREAT LAKES LLC,424690
9803827675679162368,9803830596256923648,110018265642,STICKNEY WATER RECLAMATION PLANT,221320
9803827675679162368,9803830596256923648,110067761041,METROPOLITAN BIOSOLIDS MANAGEMENT,221320
9803827675679162368,9803833585554161664,110000776474,WITCO CHEMICAL CORP.,325998
9803827675679162368,9803833585554161664,110002349593,DIAL CORP,325611
9803827675679162368,9803833585554161664,110016703209,CLOROX PRODUCTS,325612
9803827675679162368,9803833585554161664,110016703209,CLOROX PRODUCTS,326160
9803827675679162368,9803833585554161664,110018170414,CHROMIUM CORPORATION OF AMERICA,332813
9803827675679162368,9803833585554161664,110040531840,HERITAGE ENVIROMENTAL SERVICES LLC,562219
9803827675679162368,9803833585554161664,110041183545,KOREX CHICAGO LLC,325611
9803827675679162368,9803833585554161664,110059726685,HEARTLAND RECYCLING,423930
9803827675679162368,9803833585554161664,110059726685,HEARTLAND RECYCLING,562111
9803827675679162368,9803833585554161664,110059726685,HEARTLAND RECYCLING,562219
9803827675679162368,9803833585554161664,110059726685,HEARTLAND RECYCLING,56292
9803827744398639104,9803827606959685632,110000435299,DAUBERT CHEMICAL CO,325520
9803827744398639104,9803827606959685632,110041518088,ROSE PACKING CO,488119
9803827744398639104,9803827813118115840,110000889469,HOME PRODUCTS INTERNATIONAL INC,326199
9803827744398639104,9803827847477854208,110001380283,WESCO SPRING CO,332999
9803827744398639104,9803827847477854208,110018125312,"HERITAGE ASPHALT, LLC",424710
9803827744398639104,9803830424458231808,110000435841,CITGO PETROLEUM CORPORATION,324191
9803827744398639104,9803830424458231808,110000435841,CITGO PETROLEUM CORPORATION,424710
9803827744398639104,9803830424458231808,110018322974,EXXONMOBIL OIL CORPORATION,324191
9803827744398639104,9803830424458231808,110018322974,EXXONMOBIL OIL CORPORATION,424710
9803827744398639104,9803830458817970176,110001961100,WASTE MANAGEMENT-METRO,562212
9803827744398639104,9803830458817970176,110011828068,"KOPPERS, INC.",325192
9803827744398639104,9803830458817970176,110011828068,"KOPPERS, INC.",325194
9803827744398639104,9803830458817970176,110011828068,"KOPPERS, INC.",325199
9803848394601398272,9803848463320875008,110000432853,ARKEMA INC,325211
9803848394601398272,9803848463320875008,110001811825,OSCO INCORPORATED,424710
9803848394601398272,9803848463320875008,110002471584,ALEXANDER CHEMICALS,325188
9803848394601398272,9803848463320875008,110002471584,ALEXANDER CHEMICALS,339999
9803848394601398272,9803848463320875008,110002471959,ROHM & HAAS DVI LEMONT PLANT,325211
9803848394601398272,9803848463320875008,110007313344,ASHLAND DISTRIBUTION CO,424710
9803886499551248384,9803886430831771648,110001818891,GATEWAY CO,332813
9803886499551248384,9803886465191510016,110071872248,PRINTING CRAFTSMEN OF JOLIET INC,323111
9803886499551248384,9803886877508370432,110000432719,INDUSTRIAL COLOR INC,325131
9803886499551248384,9803886877508370432,110000432719,INDUSTRIAL COLOR INC,325132
9803886499551248384,9803886877508370432,110018283034,APEX MATERIAL TECHNOLOGIES LLC,325130
9803886499551248384,9803886877508370432,110018283034,APEX MATERIAL TECHNOLOGIES LLC,325188
9803886499551248384,9803886877508370432,110018289706,RHO CHEMICALS CO,325411
9803886499551248384,9803886877508370432,110038166524,SEELER INDUSTRIES INC,325998
9803886499551248384,9803886877508370432,110038166524,SEELER INDUSTRIES INC,424690
9803886499551248384,9803886877508370432,110046086524,PQ LLC,325180
9803886499551248384,9803886877508370432,110063180169,TLC INGREDIENTS LLC,42469
9803886499551248384,9803886877508370432,110063180169,TLC INGREDIENTS LLC,424690
9803886499551248384,9803886877508370432,110070244785,PQ CORPORATION,325180
9803886980587585536,9803886911868108800,110000432728,THE DOW CHEMICAL CO,32518
9803886980587585536,9803886911868108800,110000432728,THE DOW CHEMICAL CO,325211
9803886980587585536,9803886946227847168,110033594563,DOVE PRODS INC,326199
9803886980587585536,9803887014947323904,110000432666,TOYAL AMERICA INC,331314
9803918797705314304,9803920446972755968,110000790181,CONSTELLATION DRESDEN NUCLEAR POWER STATION,221112
9803918797705314304,9803920446972755968,110000790181,CONSTELLATION DRESDEN NUCLEAR POWER STATION,221113
9803920996728569856,9803920928009093120,110071160999,"AIR PRODUCTS AND CHEMICALS, INC. - JOLIET, IL H2 PLANT",325120
9803920996728569856,9803922645996011520,110000916983,DDP SPECIALTY ELECTRONIC MATERIALS US INC,325211
9803920996728569856,9803922645996011520,110000916983,DDP SPECIALTY ELECTRONIC MATERIALS US INC,326140
9803920996728569856,9803922749075226624,110000432274,IMTT-ILLINOIS LLC,424710
9803920996728569856,9803922749075226624,110000432274,IMTT-ILLINOIS LLC,493190
9804060084949483520,9804060119309221888,110001345875,"SOUTH ELGIN, VILLAGE OF",424710
9804060084949483520,9804060153668960256,110035833202,NGS PRINTING CO,323111
9804062077814308864,9804059500833931264,110001285706,W-D OIL CO,424710
9804062077814308864,9804059500833931264,110001285706,W-D OIL CO,424720
9804062077814308864,9804061321900064768,110000430882,AMAX PLATING INCORPORATED,332813
9804062077814308864,9804061321900064768,110018261888,AMAX PLATING CO INC,332812
9804062077814308864,9804061321900064768,110033154878,R3 ENVIRONMENTAL MGMT,562112
9804062077814308864,9804061321900064768,110033154878,R3 ENVIRONMENTAL MGMT,562998
9804062077814308864,9804062112174047232,110001809357,SAFETY-KLEEN SYSTEMS INC,562112
9804068949761982464,9804068881042505728,110001291575,"BACH - SIMPSON, INC.",325510
9804068949761982464,9804068881042505728,110003056969,PROTO TEK MFG,334412
9804068949761982464,9804068881042505728,110007399911,DVORAK OIL CO,424710
9804068949761982464,9804068881042505728,110043483281,SCHOTT ELECPAC,334419
9804068949761982464,9804069018481459200,110000791741,TECHNIPAQ INC,322299
9804068949761982464,9804069018481459200,110000791741,TECHNIPAQ INC,326199
9804069568237273088,9804069533877534720,110018143258,STEPHEN FOSSLER COMPANY,323111
9804069568237273088,9804069533877534720,110018143258,STEPHEN FOSSLER COMPANY,335999
9804069568237273088,9804069533877534720,110018143258,STEPHEN FOSSLER COMPANY,33995
9804069568237273088,9804069602597011456,110015325799,LITH AEROSERVICES,488119
9804069568237273088,9804069602597011456,110015325799,LITH AEROSERVICES,48819
9804069568237273088,9804069602597011456,110015325799,LITH AEROSERVICES,532411
9804069877474918400,9804069258999627776,110001359155,ADVANCED FLEXIBLE COMPOSITES INC,313320
9804069877474918400,9804069258999627776,110001359155,ADVANCED FLEXIBLE COMPOSITES INC,314994
9804070667748900864,9804070599029424128,110016688823,COATING METHODS INC,332812
9804070667748900864,9804070702108639232,110000430784,"HEXION SPECIALTY CHEMICALS, INC.",325211
9804070667748900864,9804070702108639232,110000430784,"HEXION SPECIALTY CHEMICALS, INC.",325510
9804070667748900864,9804070702108639232,110008458347,EASTMAN CARPENTERSVILLE PLANT,325211
9804070667748900864,9804070702108639232,110050463956,MCWHORTER INC,325211
9804070667748900864,9804070702108639232,110070828351,"POLYNT COMPOSITES USA, INC.",325211
9804070667748900864,9804071389303406592,110001803166,CARLITH IL,323111
9804070667748900864,9804071389303406592,110016688805,GOLDEN PLASTICS LLC,323111
9804154814748164096,9804154849107902464,110001338552,BARTLETT MANUFACTURING CO,334412
9804154814748164096,9804154883467640832,110001346981,VILLAGE PUMP INC,424710
9804167012455284736,9804166600138424320,110006773875,GALT-WONDER LAKE AIRPORT,488119
9804181203027230720,9804181134307753984,110001686818,BROWN PRINTING CO,323111
9804181203027230720,9804181271746707456,110000429260,WERNER MANUFACTURING SERVICES OF IL INC,332439
9804181203027230720,9804181271746707456,110031016861,MILLENNIUM ELECTRONICS INC,334418
9804210992920395776,9804210546243796992,110000742894,DOMINO AMJET INC,325910
9804210992920395776,9804210546243796992,110000791518,CIRQON TECHNOLOGIES CORP,339999
9804210992920395776,9804210546243796992,110005925936,HAAPANEN BROS,339999
9804220441848446976,9804220476208185344,110044321267,LIBERTY IMPORTS CENTER,562212
9804220441848446976,9804220510567923712,110003051633,TYCO ELECTRONICS CORCOM DIV,334416
9804220441848446976,9804220854165307392,110041473759,ADVOCATE CONDELL MEDICAL CENTER,622110
9804281396024311808,9804285862790299648,110055588421,GENERAL BANDAGES CO,313310
9804283354529398784,9804283285809922048,110000612631,KAFKO INTERNATIONAL LTD,325611
9804283354529398784,9804283285809922048,110000612631,KAFKO INTERNATIONAL LTD,335911
9804283354529398784,9804283285809922048,110001289882,MWRDGC NORTHSIDE WRP,221320
9804283354529398784,9804283285809922048,110010288107,OHMITE MANUFACTURING CO,334419
9804283354529398784,9804283320169660416,110018117759,DME MANUFACTURING,332813
9804283354529398784,9804283320169660416,110018117759,DME MANUFACTURING,339999
9804283354529398784,9804283388889137152,110001813217,SHORELINE PETROLEUM CO.,424710
9804283354529398784,9804283388889137152,110018099181,RESINOID ENGINEERING CORP,325211
9804283354529398784,9804283388889137152,110018099181,RESINOID ENGINEERING CORP,325991
9804283354529398784,9804283388889137152,110018099181,RESINOID ENGINEERING CORP,339999
9804283354529398784,9804283388889137152,110018269354,TRI STATE INDUSTRIALLUBRICANTS INC,325131
9804283354529398784,9804283423248875520,110001817482,SHURE INC,33429
9804283354529398784,9804283423248875520,110001817482,SHURE INC,334310
9804283354529398784,9804283457608613888,110001811665,RUST-OLEUM CORP.,325510
9804283354529398784,9804283457608613888,110005809045,ETHYL MOLDED PRODUCTS VCA FEDERAL,332813
9804283354529398784,9804283491968352256,110001226753,CLARK STORE 2099,424710
9804283354529398784,9804283491968352256,110001677720,POLYONE DESIGNED STRUCTURES & SOLUTIONS LLC,326113
9804283354529398784,9804283491968352256,110001852013,IRMCO-INTERNATIONAL REF & MFG CO,325998
9804283388889137152,9804281739621695488,110001357754,DUSSEK CAMPBELL INC,324110
9804283388889137152,9804281739621695488,110001357754,DUSSEK CAMPBELL INC,339999
9804283388889137152,9804281739621695488,110009369995,LAWTER INTERNATIONAL,325211
9804283388889137152,9804281739621695488,110018102925,LAMBENT TECHNOLOGIES CORP,325613
9804283388889137152,9804281739621695488,110025253099,NORTH AMERICAN POLYMER COMPANY LTD,325510
9804283388889137152,9804281739621695488,110025253099,NORTH AMERICAN POLYMER COMPANY LTD,325998
9804283388889137152,9804281739621695488,110041990067,ILLINOIS TOOL WORKS INC ILLITRON DIV,811411
9804283388889137152,9804283285809922048,110000612631,KAFKO INTERNATIONAL LTD,325611
9804283388889137152,9804283285809922048,110000612631,KAFKO INTERNATIONAL LTD,335911
9804283388889137152,9804283285809922048,110001289882,MWRDGC NORTHSIDE WRP,221320
9804283388889137152,9804283285809922048,110010288107,OHMITE MANUFACTURING CO,334419
9804283388889137152,9804283320169660416,110018117759,DME MANUFACTURING,332813
9804283388889137152,9804283320169660416,110018117759,DME MANUFACTURING,339999
9804283388889137152,9804283354529398784,110000429938,GENERAL AUTOMATION INC,332710
9804283388889137152,9804283354529398784,110000429938,GENERAL AUTOMATION INC,332721
9804283388889137152,9804283354529398784,110001817008,FISHER CONTAINER CORPORATION,326111
9804283388889137152,9804283354529398784,110001822289,PHILIP LOCHMAN & CO,325992
9804283388889137152,9804283354529398784,110013886278,ATA FINISHING CORP,332812
9804283388889137152,9804283354529398784,110018100400,ETCH A DIE DIV OF BEST CUT DIE,332813
9804283388889137152,9804283354529398784,110018100400,ETCH A DIE DIV OF BEST CUT DIE,332999
9804283388889137152,9804283354529398784,110018100400,ETCH A DIE DIV OF BEST CUT DIE,339999
9804283388889137152,9804283354529398784,110018268809,RENAISSANCE MARK,323111
9804283388889137152,9804283354529398784,110041974414,H AND B MANUFACTURING,332813
9804283388889137152,9804283423248875520,110001817482,SHURE INC,33429
9804283388889137152,9804283423248875520,110001817482,SHURE INC,334310
9804283388889137152,9804283457608613888,110001811665,RUST-OLEUM CORP.,325510
9804283388889137152,9804283457608613888,110005809045,ETHYL MOLDED PRODUCTS VCA FEDERAL,332813
9804287683856433152,9804286172027944960,110000436001,CRAFTSMAN PLATING & TINNING CORP,332813
9804287683856433152,9804286172027944960,110064099504,CRAFTSMAN PLATING & TINNING,339999
9804315515244511232,9804315583963987968,110001815402,NORTH SHORE PRINTERS INC,323111
9804315515244511232,9804315583963987968,110018049262,WAUKEGAN PAINT & LACQUER CO,325510
9804626608315695104,9804626539596218368,110000592172,TRIPLEX PLATING INC.,332813
9804626711394910208,9804626505236480000,110000745864,CRITERION CATALYSTS & TECHNOLOGIES LP,211112
9804626711394910208,9804626505236480000,110000745864,CRITERION CATALYSTS & TECHNOLOGIES LP,325180
9804626711394910208,9804626505236480000,110000745864,CRITERION CATALYSTS & TECHNOLOGIES LP,325188
9804626711394910208,9804626505236480000,110000745864,CRITERION CATALYSTS & TECHNOLOGIES LP,331311
9804626711394910208,9804626505236480000,110021290397,"USALCO MICHIGAN CITY PLANT, LLC",32511
9804626711394910208,9804626505236480000,110021290397,"USALCO MICHIGAN CITY PLANT, LLC",325180
9804626711394910208,9804626505236480000,110021290397,"USALCO MICHIGAN CITY PLANT, LLC",325510
9804626711394910208,9804626505236480000,110070033624,"CRITERION CATALYSTS AND TECHNOLOGIES, L",325180
9804626711394910208,9804626539596218368,110000592172,TRIPLEX PLATING INC.,332813
9804626711394910208,9804626677035171840,110031085821,BLOCKSOM & COMPANY,332813
9804626711394910208,9804626677035171840,110044261116,BLOCKSOM & COMPANY,31311
9804626711394910208,9804626677035171840,110044261116,BLOCKSOM & COMPANY,313110
9804627226790985728,9804627192431247360,110003126732,FASPAK INC,324191
9804627226790985728,9804627192431247360,110003126732,FASPAK INC,325612
9804627226790985728,9804627192431247360,110003126732,FASPAK INC,325998
9804627226790985728,9804627192431247360,110003126732,FASPAK INC,493110
9804627226790985728,9804627192431247360,110003126732,FASPAK INC,561910
9804627226790985728,9804627295510462464,110010727883,FIBERBOND,313230
9804637740870926336,9804637809590403072,110000398098,"AMPCOR IL, INC.",332811
9804637740870926336,9804637809590403072,110000398098,"AMPCOR IL, INC.",332812
9804637740870926336,9804637809590403072,110000398098,"AMPCOR IL, INC.",332813
9804637740870926336,9804637912669618176,110003090976,"HARRISON ENGINE SERVICE, INC.",332813
9804724739728474112,9804724808447950848,110006529015,DAUBERT VCI INC,322222
9804777000890531840,9804776932171055104,110001129840,EMERSON ELECTRIC COMPANY,335931
9804788820640530432,9804788855000268800,110000793053,DOLPHIN INC,332813
9804788820640530432,9804788855000268800,110003130317,SURTEC INC,32591
9804797307495907328,9804825448121630720,110057072402,RELADYNE PAULSON OIL COMPANY,424710
9804797307495907328,9804825448121630720,110057072402,RELADYNE PAULSON OIL COMPANY,42472
9804797307495907328,9804825482481369088,110038935846,UNITED STATES CAN COMPANY,332812
9804824829646340096,9804824726567124992,110001235994,AIR PRODUCTS & CHEMICALS INCO,325120
9804824829646340096,9804824795286601728,110001367137,LINDE INC. - BURNS HARBOR,32512
9804824829646340096,9804824795286601728,110001367137,LINDE INC. - BURNS HARBOR,325120
9804827303547502592,9804827200468287488,110008459168,CHROME DEPOSIT CORP,332813
9804827303547502592,9804827372266979328,110060248717,MONOSOL DUNELAND PLANT,326113
9804827372266979328,9804827200468287488,110008459168,CHROME DEPOSIT CORP,332813
9804827372266979328,9804827406626717696,110000747862,PRECOAT METALS,332812
9804827372266979328,9804827784583839744,110056963282,PVS STEEL SERVICES INC,325131
9804827372266979328,9804827784583839744,110056963282,PVS STEEL SERVICES INC,325180
9804827372266979328,9804827784583839744,110056963282,PVS STEEL SERVICES INC,325188
9804827372266979328,9804827784583839744,110056963282,PVS STEEL SERVICES INC,33111
9804827372266979328,9804827784583839744,110056963282,PVS STEEL SERVICES INC,331111
9804827372266979328,9804827784583839744,110056963282,PVS STEEL SERVICES INC,331221
9804827372266979328,9804827784583839744,110056963282,PVS STEEL SERVICES INC,331513
9804827372266979328,9804827784583839744,110056963282,PVS STEEL SERVICES INC,332812
9804827372266979328,9804827784583839744,110056963282,PVS STEEL SERVICES INC,332813
9804827372266979328,9804827818943578112,110022938598,PRECOAT METALS DIVISION SEQUA COATINGS,332812
9804827715864363008,9804827784583839744,110056963282,PVS STEEL SERVICES INC,325131
9804827715864363008,9804827784583839744,110056963282,PVS STEEL SERVICES INC,325180
9804827715864363008,9804827784583839744,110056963282,PVS STEEL SERVICES INC,325188
9804827715864363008,9804827784583839744,110056963282,PVS STEEL SERVICES INC,33111
9804827715864363008,9804827784583839744,110056963282,PVS STEEL SERVICES INC,331111
9804827715864363008,9804827784583839744,110056963282,PVS STEEL SERVICES INC,331221
9804827715864363008,9804827784583839744,110056963282,PVS STEEL SERVICES INC,331513
9804827715864363008,9804827784583839744,110056963282,PVS STEEL SERVICES INC,332812
9804827715864363008,9804827784583839744,110056963282,PVS STEEL SERVICES INC,332813
9804827750224101376,9804827784583839744,110056963282,PVS STEEL SERVICES INC,325131
9804827750224101376,9804827784583839744,110056963282,PVS STEEL SERVICES INC,325180
9804827750224101376,9804827784583839744,110056963282,PVS STEEL SERVICES INC,325188
9804827750224101376,9804827784583839744,110056963282,PVS STEEL SERVICES INC,33111
9804827750224101376,9804827784583839744,110056963282,PVS STEEL SERVICES INC,331111
9804827750224101376,9804827784583839744,110056963282,PVS STEEL SERVICES INC,331221
9804827750224101376,9804827784583839744,110056963282,PVS STEEL SERVICES INC,331513
9804827750224101376,9804827784583839744,110056963282,PVS STEEL SERVICES INC,332812
9804827750224101376,9804827784583839744,110056963282,PVS STEEL SERVICES INC,332813
9804827750224101376,9804827818943578112,110022938598,PRECOAT METALS DIVISION SEQUA COATINGS,332812
9804832079551135744,9804832045191397376,110009455053,CHEMCOATERS LLC,332812
9804832079551135744,9804861044810579968,110015785453,ANDERSON DEVELOPMENT CO,53212
9804856200087470080,9804856234447208448,110000397945,DOVER CHEMICAL   HAMMOND WORKS,325199
9804856200087470080,9804856234447208448,110000397945,DOVER CHEMICAL   HAMMOND WORKS,325510
9804856200087470080,9804856234447208448,110000397945,DOVER CHEMICAL   HAMMOND WORKS,325998
9804856200087470080,9804856234447208448,110003105899,"WOLF LAKE TERMINALS, INC.",325199
9804856200087470080,9804856234447208448,110003105899,"WOLF LAKE TERMINALS, INC.",493110
9804856200087470080,9804856234447208448,110003105899,"WOLF LAKE TERMINALS, INC.",49319
9804862522279329792,9804861766365085696,110020871948,HAMMOND LEAD,325998
9804862522279329792,9804861766365085696,110046394111,AM STABILIZERS CORPORATION,325998
9804862522279329792,9804862384840376320,110000592109,ECO SERVICES OPERATIONS CORP,325180
9804862522279329792,9804862384840376320,110000592109,ECO SERVICES OPERATIONS CORP,325188
9804862522279329792,9804862487919591424,110032892680,"BUCKEYE TERMINALS, LLC",424710
9804862522279329792,9804862487919591424,110032892680,"BUCKEYE TERMINALS, LLC",486910
9804862522279329792,9804862487919591424,110032892680,"BUCKEYE TERMINALS, LLC",49319
9804862522279329792,9804862487919591424,110032892680,"BUCKEYE TERMINALS, LLC",493190
9804862522279329792,9804862556639068160,110063237616,"BROCK INDUSTRIAL SERVICES, LLC",238990
9804862522279329792,9804862625358544896,110000397838,UNION CARBIDE CORP.,325120
9804862522279329792,9804862625358544896,110001234824,LINDE HELIUM AND RARE GASES,325120
9804862694078021632,9804856784203022336,110000398338,BP WHITING BUSINESS UNIT,32411
9804862694078021632,9804856784203022336,110000398338,BP WHITING BUSINESS UNIT,324110
9804862694078021632,9804856784203022336,110000398338,BP WHITING BUSINESS UNIT,54184
9804862694078021632,9804856784203022336,110003098861,US STEEL   EAST CHICAGO,331110
9804862694078021632,9804856784203022336,110003098861,US STEEL   EAST CHICAGO,331111
9804862694078021632,9804856784203022336,110003098861,US STEEL   EAST CHICAGO,331221
9804862694078021632,9804856784203022336,110003098861,US STEEL   EAST CHICAGO,331513
9804862694078021632,9804859876579475456,110070836692,LYONDELLBASELL ADVANCED POLYMERS INCORPORATED,326199
9804862694078021632,9804862659718283264,110000397874,"TRADEBE TREATMENT & RECYCLINGOF TN, LLC",423930
9804862694078021632,9804862659718283264,110000397874,"TRADEBE TREATMENT & RECYCLINGOF TN, LLC",562211
9804862694078021632,9804862659718283264,110000397874,"TRADEBE TREATMENT & RECYCLINGOF TN, LLC",562219
9804862694078021632,9804862659718283264,110000397874,"TRADEBE TREATMENT & RECYCLINGOF TN, LLC",562920
9804862694078021632,9804862659718283264,110000397874,"TRADEBE TREATMENT & RECYCLINGOF TN, LLC",562998
9804862694078021632,9804862659718283264,110000744623,BUCKEYE - EAST CHICAGO TERMINAL (BETEU),424710
9804862694078021632,9804862659718283264,110000744623,BUCKEYE - EAST CHICAGO TERMINAL (BETEU),49319
9804862694078021632,9804862659718283264,110000744623,BUCKEYE - EAST CHICAGO TERMINAL (BETEU),493190
9804862694078021632,9804862659718283264,110035442562,TRADEBE RECEIVING WAREHOUSE,562112
9804862694078021632,9804862728437760000,110001234780,BUCKEYE TERMINALS LLC EAST CHICAGO TERM,424710
9804862694078021632,9804862728437760000,110003086320,US GYPSUM CO,327420
