pt,cid,lat,lon,layer
INSTOR_WQX-8661,9830333327612051456,39.178333,-86.642778,WQP
INSTOR_WQX-12896,9830337931816992768,39.243444,-86.555472,WQP
INSTOR_WQX-10516,9830339443645480960,39.237222,-86.527222,WQP
INSTOR_WQX-7388,9830346693550276608,39.073056,-86.569445,WQP
INSTOR_WQX-7389,9830348823854055424,39.018889,-86.543611,WQP
INSTOR_WQX-16693,9830350301322805248,38.977414,-86.506207,WQP
INSTOR_WQX-7773,9830350782359142400,39.004722,-86.508889,WQP
INSTOR_WQX-7392,9830350988517572608,39.009167,-86.476111,WQP
INSTOR_WQX-18512,9830386172889661440,39.380992,-86.501675,WQP
INSTOR_WQX-8680,9830386791364952064,39.369444,-86.576389,WQP
INSTOR_WQX-18905,9830390708375126016,39.458238,-86.441600,WQP
INSTOR_WQX-2426,9830403524557537280,39.499167,-86.355278,WQP
INSTOR_WQX-18567,9830409468792274944,39.675800,-86.335428,WQP
INSTOR_WQX-18907,9830413866838786048,39.753242,-86.418707,WQP
INSTOR_WQX-18574,9830414863271198720,39.740957,-86.311815,WQP
INSTOR_WQX-18566,9830415069429628928,39.730507,-86.323229,WQP
INSTOR_WQX-18903,9830416684337332224,39.756904,-86.267547,WQP
INSTOR_WQX-6676,9830418402324250624,39.826111,-86.304444,WQP
INSTOR_WQX-6670,9830501759049531392,39.282222,-86.591945,WQP
INSTOR_WQX-6666,9830505263742844928,39.280278,-86.761944,WQP
INSTOR_WQX-6671,9830548350854758400,39.586667,-86.939445,WQP
INSTOR_WQX-18899,9830556494112751616,39.726803,-86.930851,WQP
INSTOR_WQX-7834,9830578656143998976,39.722500,-87.070833,WQP
INSTOR_WQX-4414,9830585012695597056,39.663914,-87.256194,WQP
INSTOR_WQX-7835,9830588620468125696,39.733972,-87.329417,WQP
INSTOR_WQX-7849,9830599924822048768,39.855556,-87.333056,WQP
INSTOR_WQX-18186,9830603326436147200,39.849736,-87.416949,WQP
INSTOR_WQX-18187,9830603979271176192,39.886665,-87.408945,WQP
INSTOR_WQX-10490,9830604254149083136,39.906389,-87.387778,WQP
INSTOR_WQX-8917,9830621640176697344,39.512222,-87.507500,WQP
INSTOR_WQX-20099,9830624629473935360,39.493863,-87.411200,WQP
INSTOR_WQX-7807,9830624766912888832,39.475278,-87.420000,WQP
INSTOR_WQX-7817,9830625728985563136,39.542500,-87.386389,WQP
INSTOR_WQX-18188,9830634799956492288,39.481212,-87.330089,WQP
INSTOR_WQX-5517,9830647891016810496,39.383288,-87.419962,WQP
INSTOR_WQX-20095,9830649402845298688,39.397326,-87.451561,WQP
INSTOR_WQX-18019,9830665070885994496,39.081476,-87.527558,WQP
INSTOR_WQX-8322,9830665173965209600,39.060556,-87.530555,WQP
INSTOR_WQX-18033,9830665414483378176,39.044233,-87.526408,WQP
INSTOR_WQX-7787,9830672011553144832,39.104445,-87.377500,WQP
INSTOR_WQX-12021,9830678093226835968,39.000833,-87.244167,WQP
INSTOR_WQX-11825,9830709326229012480,39.111944,-86.962778,WQP
INSTOR_WQX-6668,9830732347253719040,38.900000,-87.103611,WQP
INSTOR_WQX-9095,9830745644472467456,38.721944,-86.923611,WQP
INSTOR_WQX-10317,9830794194782781440,38.698889,-87.519167,WQP
INSTOR_WQX-20100,9830794607099641856,38.662954,-87.521160,WQP
INSTOR_WQX-6641,9830808488433942528,38.511944,-87.287778,WQP
INSTOR_WQX-18900,9830810034622169088,38.484120,-87.261900,WQP
INSTOR_WQX-6653,9830903080793669632,38.387500,-86.927778,WQP
INSTOR_WQX-12745,9830908612711546880,38.297550,-86.982636,WQP
INSTOR_WQX-6654,9830914556946284544,38.380000,-87.217222,WQP
INSTOR_WQX-7393,9830929159835090944,38.541667,-87.061389,WQP
INSTOR_WQX-7372,9830929434712997888,38.511944,-87.037778,WQP
INSTOR_WQX-2627,9830931874254422016,38.502500,-86.976389,WQP
OST_SHPD-NRS18_IN_10027,9830937612330729472,38.574080,-86.853030,WQP
INSTOR_WQX-15185,9830954070645407744,38.435556,-86.680556,WQP
INSTOR_WQX-19083,9830968158138138624,38.586388,-86.702576,WQP
INSTOR_WQX-6658,9830973586976800768,38.481389,-86.566944,WQP
IN002-381100086200016,9831019319788568576,38.185583,-86.331333,WQP
INSTOR_WQX-7163,9831072611742777344,38.012500,-86.795000,WQP
USGS-375327087030301,9831267397099585536,37.893444,-87.050000,WQP
USGS-375357087104401,9831276261912084480,37.899250,-87.182278,WQP
IN002-375700087260016,9831308697505103872,37.947306,-87.426361,WQP
INSTOR_WQX-7728,9831444933867732992,37.818056,-87.953611,WQP
OST_SHPD-NRS18_IN_10032,9831450397066133504,37.895160,-88.095510,WQP
USGS-375417089064701,9831450637584302080,37.904768,-88.113090,WQP
USGS-374152088080201,9831462594773254144,37.697816,-88.133734,WQP
USGS-372525088204002,9831528290593013760,37.423663,-88.344482,WQP
USGS-374447088135701,9831629411303030784,37.746500,-88.232528,WQP
INSTOR_WQX-2350,9831843987869138944,38.131250,-87.942222,WQP
OST_SHPD-NRS18_IN_10007,9831889274004307968,38.451780,-87.598000,WQP
OST_SHPD-NRSA1314-INR9-0904,9831889274004307968,38.451780,-87.598000,WQP
INSTOR_WQX-6655,9831902399424364544,38.395333,-87.728722,WQP
INSTOR_WQX-8340,9831918101824798720,38.490000,-87.555278,WQP
OST_SHPD-NRSA1314-INR9-0901,9831923083986862080,38.642790,-87.614380,WQP
INSTOR_WQX-7800,9832059526507921408,39.284167,-87.609167,WQP
OST_SHPD-NRS18_IL_10022,9833001464375541760,38.723840,-89.492600,WQP
OST_SHPD-NRS18_IL_10044,9833094338748350464,37.986480,-89.947330,WQP
OST_SHPD-NRS18_MO_10025,9833562799421259776,37.963010,-89.982390,WQP
OST_SHPD-NRS18_MO_10042,9833562799421259776,37.962440,-89.984430,WQP
USGS-07022000,9833658113335492608,37.220250,-89.463167,WQP
OST_SHPD-NRS18_MO_10024,9833658250774446080,37.198930,-89.461550,WQP
OST_SHPD-NRS18_IL_10036,9834120217456803840,37.138760,-89.267800,WQP
USGS-371052089052501,9834145678022934528,37.181163,-89.090350,WQP
USGS-371159088503101,9834165263073804288,37.199776,-88.842004,WQP
USGS-370913088441201,9834176086391390208,37.153666,-88.736720,WQP
OST_SHPD-NRS18_IL_10037,9834184779405197312,37.261990,-88.514060,WQP
OST_SHPD-NRSA1314-ARR9-0901,9835682314242228224,35.625980,-89.879330,WQP
OST_SHPD-NRS18_AL_10017,9837314230016016384,31.741660,-88.095600,WQP
OST_SHPD-NRSA1314-ALR9-0906,9837317562910638080,31.687400,-88.052130,WQP
USGS-325201087550701,9837483657885908992,32.866806,-87.918639,WQP
USGS-324340087350501,9837538221150437376,32.727917,-87.584722,WQP
USGS-325726087355201,9837542962794332160,32.957625,-87.595285,WQP
USGS-325349087405901,9837544646421512192,32.896944,-87.683011,WQP
USGS-330712087334701,9837552343002906624,33.120111,-87.563055,WQP
USGS-332630087430001,9837617763944759296,33.442611,-87.714722,WQP
USGS-334537088062301,9837643602468012032,33.760278,-88.108889,WQP
USGS-333353088043201,9837649615422226432,33.562231,-88.077389,WQP
USGS-332417087581901,9837666760931672064,33.404833,-87.971972,WQP
USGS-330632087575201,9837681260741263360,33.109000,-87.964472,WQP
USGS-330731088101601,9837691843540680704,33.125200,-88.171000,WQP
USGS-332624088152701,9837817909420752896,33.440111,-88.257528,WQP
USGS-335332088074901,9838018398494130176,33.892333,-88.130305,WQP
USGS-335226087533701,9838032554706337792,33.874000,-87.893639,WQP
OST_SHPD-NRSA0809-AL035,9838297914965753856,33.243120,-87.503780,WQP
OST_SHPD-NRS18_AL_10016,9838377457760075776,33.584830,-87.095720,WQP
USGS-333924086352901,9838408759481729024,33.656769,-86.591376,WQP
OST_SHPD-NRS18_AL_10007,9838421335145971712,33.412810,-86.751900,WQP
OST_SHPD-NRSA1314-ALR9-0904,9838421335145971712,33.412810,-86.751900,WQP
USGS-332833086203001,9838504829310205952,33.475940,-86.341645,WQP
USGS-334821086090001,9838724972153929728,33.805833,-86.150000,WQP
USGS-333642086065001,9839188485024514048,33.611770,-86.113862,WQP
USGS-323347086054901,9839279607050665984,32.563194,-86.096917,WQP
USGS-323315086032801,9839304655299936256,32.554306,-86.057750,WQP
USGS-322658085465001,9839327160928567296,32.449306,-85.779667,WQP
USGS-322838085383201,9839336266259234816,32.477106,-85.642053,WQP
OST_SHPD-NRSA1314-ALR9-0902,9839338671440920576,32.485940,-85.720310,WQP
OST_SHPD-NRSA0809-AL025,9839470853354422272,32.433290,-84.966990,WQP
USGS-321358085422101,9839710272011370496,32.232917,-85.705778,WQP
USGS-325159086423801,9840030401693745152,32.866500,-86.710528,WQP
USGS-324453086505001,9840047169246068736,32.747881,-86.847394,WQP
USGS-323908086360201,9840060157227171840,32.651861,-86.600695,WQP
USGS-323134086584501,9840115167168299008,32.526111,-86.979167,WQP
USGS-325627087043401,9840138600509865984,32.940957,-87.076105,WQP
OST_SHPD-NRSA1314-ALRM-1001,9840264013554909184,32.228690,-87.148280,WQP
OST_SHPD-NRSA0809-SC015,9869686635476549632,33.611090,-82.162430,WQP
USGS-323408080411009,9870770650862321664,32.569074,-80.685939,WQP
USGS-323837080151209,9870809511726415872,32.643792,-80.253154,WQP
USGS-323116080195808,9870829577813622784,32.521298,-80.332600,WQP
USGS-331154079281309,9871372289881145344,33.198501,-79.470063,WQP
USGS-330224079334709,9871394692430561280,33.040170,-79.562847,WQP
OST_SHPD-NRS18_SC_10005,9871705201386192896,34.126220,-80.650320,WQP
OST_SHPD-NRSA1314-SCR9-0903,9871705201386192896,34.126220,-80.650310,WQP
OST_SHPD-NRSA1314-SCR9-0902,9871886998761897984,33.909090,-79.440300,WQP
OST_SHPD-NRSA0809-SC026,9871945032360001536,33.447690,-79.172170,WQP
OST_SHPD-NRSA0809-SC014,9871953313056948224,33.561710,-79.086790,WQP
OST_SHPD-NRSA1314-SCR9-0901,9872026396220456960,33.883910,-78.784740,WQP
USGS-01362147,9934245800731213824,42.106819,-73.482547,WQP
USGS-01331393,9935138913410613248,42.600575,-73.138150,WQP
USGS-01332500,9935145201242734592,42.700257,-73.158972,WQP
USGS-01168305,9935169081260900352,42.636281,-72.934350,WQP
OST_SHPD-NRS18_NH_10020,9935228798486183936,42.954750,-72.530910,WQP
OST_SHPD-NRS18_VT_10002,9935250685639524352,42.793370,-72.524770,WQP
OST_SHPD-NRSA1314-VTR9-0901,9935250685639524352,42.793370,-72.524770,WQP
OST_SHPD-NRSA0809-NH016,9935251132316123136,42.849320,-72.553090,WQP
OST_SHPD-NRSA0809-MA021,9935263501821935616,42.601910,-72.571330,WQP
USGS-01170150,9935264601333563392,42.647029,-72.620368,WQP
USGS-01170006,9935270511208562688,42.526753,-72.632590,WQP
OST_SHPD-NRS18_MA_10004,9935273981542137856,42.578360,-72.569570,WQP
OST_SHPD-NRSA0809-MA005,9935273981542137856,42.578360,-72.569580,WQP
OST_SHPD-NRSA1314-MAR9-0903,9935273981542137856,42.578360,-72.569580,WQP
USGS-01166630,9935275081053765632,42.580186,-72.496861,WQP
OST_SHPD-NRS18_MA_10006,9935287691077746688,42.654480,-72.465140,WQP
OST_SHPD-NRSA1314-MARM-1001,9935287691077746688,42.654480,-72.465140,WQP
USGS-01163950,9935296143573385216,42.628561,-72.144247,WQP
USGS-01164080,9935296452811030528,42.623420,-72.180360,WQP
OST_SHPD-NRSA1314-NHR9-0902,9935406026016686080,43.068070,-72.448700,WQP
OST_SHPD-NRSA0809-NH011,9935434372800839680,43.351180,-72.393440,WQP
OST_SHPD-NRSA1314-NHR9-0905,9935434372800839680,43.351180,-72.393440,WQP
OST_SHPD-NRSA0809-NH017,9935437465177292800,43.430300,-72.395010,WQP
OST_SHPD-NRSA0809-NH018,9935526113302282240,43.256040,-71.622500,WQP
USGS-431650071492201,9935531335982514176,43.280705,-71.822792,WQP
USGS-430850071290301,9935575763124224000,43.147108,-71.483944,WQP
OST_SHPD-NRS18_NH_10005,9935620808741224448,43.193170,-71.523500,WQP
OST_SHPD-NRSA0809-NH010,9935620808741224448,43.193170,-71.523510,WQP
OST_SHPD-NRSA1314-NHR9-0904,9935620808741224448,43.193170,-71.523510,WQP
USGS-432132071274801,9935628642761572352,43.358903,-71.461581,WQP
samplePoint.149575,9935671248837148672,43.253946,-70.842614,EGAD
samplePoint.65574,9935671317556625408,43.243362,-70.828899,EGAD
samplePoint.140012,9935677433590054912,43.375697,-70.914561,EGAD
samplePoint.148547,9935680663405461504,43.332315,-70.751298,EGAD
samplePoint.150536,9935680903923630080,43.311751,-70.734186,EGAD
samplePoint.50552,9935680938283368448,43.310974,-70.727602,EGAD
samplePoint.50553,9935680938283368448,43.310963,-70.727280,EGAD
samplePoint.50556,9935680938283368448,43.310960,-70.727136,EGAD
samplePoint.50561,9935680938283368448,43.310681,-70.727213,EGAD
samplePoint.50562,9935680938283368448,43.310963,-70.727295,EGAD
samplePoint.51608,9935680938283368448,43.310645,-70.727277,EGAD
samplePoint.65477,9935681007002845184,43.298954,-70.738147,EGAD
samplePoint.150739,9935681041362583552,43.293685,-70.738374,EGAD
samplePoint.140224,9935682553191071744,43.225374,-70.808404,EGAD
samplePoint.150000,9935682553191071744,43.225274,-70.808860,EGAD
samplePoint.135744,9935685370689617920,43.190068,-70.647076,EGAD
samplePoint.136913,9935688806663454720,43.287874,-70.583012,EGAD
samplePoint.146618,9935689184620576768,43.262379,-70.612529,EGAD
samplePoint.151412,9935689184620576768,43.261139,-70.614984,EGAD
samplePoint.153389,9935689184620576768,43.262790,-70.611922,EGAD
samplePoint.153390,9935689184620576768,43.262942,-70.612129,EGAD
samplePoint.153391,9935689184620576768,43.262864,-70.611924,EGAD
samplePoint.153393,9935689184620576768,43.262860,-70.612203,EGAD
samplePoint.153394,9935689184620576768,43.262888,-70.612009,EGAD
samplePoint.153395,9935689184620576768,43.262812,-70.612109,EGAD
samplePoint.137231,9935689287699791872,43.265372,-70.588974,EGAD
samplePoint.149574,9935689390779006976,43.264778,-70.580286,EGAD
samplePoint.150334,9935690284132204544,43.286941,-70.567621,EGAD
samplePoint.146452,9935690455930896384,43.318865,-70.567582,EGAD
samplePoint.150407,9935696640683802624,43.219604,-70.606049,EGAD
samplePoint.150408,9935696640683802624,43.219695,-70.604928,EGAD
samplePoint.142817,9935697121720139776,43.181824,-70.606966,EGAD
samplePoint.149581,9935697156079878144,43.187049,-70.601758,EGAD
samplePoint.142816,9935708529153277952,43.137721,-70.647395,EGAD
samplePoint.142819,9935709319427260416,43.153175,-70.658508,EGAD
samplePoint.135763,9935709388146737152,43.162558,-70.692166,EGAD
samplePoint.154991,9935710659457056768,43.144906,-70.753632,EGAD
samplePoint.154994,9935710659457056768,43.144969,-70.753974,EGAD
samplePoint.154995,9935710659457056768,43.148414,-70.756592,EGAD
samplePoint.154996,9935710762536271872,43.154094,-70.755911,EGAD
samplePoint.154997,9935710762536271872,43.153930,-70.756569,EGAD
MEDEP_WQX-110404,9935712755401097216,43.121017,-70.804833,WQP
MEDEP_WQX-110405,9935712755401097216,43.121017,-70.804833,WQP
MEDEP_WQX-110406,9935712755401097216,43.121017,-70.804833,WQP
MEDEP_WQX-110407,9935712755401097216,43.121017,-70.804833,WQP
samplePoint.110404,9935712892840050688,43.115689,-70.798030,EGAD
samplePoint.110405,9935712892840050688,43.115489,-70.798131,EGAD
samplePoint.110406,9935712892840050688,43.115239,-70.798241,EGAD
samplePoint.110407,9935712892840050688,43.114989,-70.798421,EGAD
samplePoint.146503,9935713202077696000,43.121723,-70.757305,EGAD
samplePoint.146507,9935713202077696000,43.121920,-70.759037,EGAD
samplePoint.146510,9935713202077696000,43.122236,-70.758689,EGAD
samplePoint.146511,9935713202077696000,43.122213,-70.755807,EGAD
samplePoint.146587,9935713202077696000,43.121462,-70.757803,EGAD
samplePoint.147099,9935713202077696000,43.121269,-70.758294,EGAD
samplePoint.148032,9935713202077696000,43.124984,-70.758264,EGAD
samplePoint.148033,9935713202077696000,43.124858,-70.759067,EGAD
samplePoint.148034,9935713202077696000,43.123783,-70.759248,EGAD
samplePoint.148035,9935713202077696000,43.126566,-70.753879,EGAD
samplePoint.148036,9935713202077696000,43.126319,-70.756555,EGAD
samplePoint.148037,9935713202077696000,43.125140,-70.759768,EGAD
samplePoint.148038,9935713202077696000,43.124868,-70.757033,EGAD
samplePoint.148039,9935713202077696000,43.124820,-70.760070,EGAD
samplePoint.148040,9935713202077696000,43.124251,-70.760461,EGAD
samplePoint.148041,9935713202077696000,43.124659,-70.759941,EGAD
samplePoint.148042,9935713202077696000,43.124364,-70.759596,EGAD
samplePoint.148043,9935713202077696000,43.124082,-70.759370,EGAD
samplePoint.148044,9935713202077696000,43.123568,-70.759098,EGAD
samplePoint.148163,9935713202077696000,43.123600,-70.758566,EGAD
samplePoint.148164,9935713202077696000,43.122495,-70.760217,EGAD
samplePoint.148681,9935713202077696000,43.121378,-70.759983,EGAD
samplePoint.145803,9935713270797172736,43.119471,-70.750964,EGAD
samplePoint.146084,9935713270797172736,43.116249,-70.749931,EGAD
samplePoint.146085,9935713270797172736,43.116353,-70.750323,EGAD
samplePoint.146086,9935713270797172736,43.116783,-70.750852,EGAD
samplePoint.146087,9935713270797172736,43.117147,-70.750912,EGAD
samplePoint.146504,9935713270797172736,43.116660,-70.744394,EGAD
samplePoint.146505,9935713270797172736,43.118216,-70.743725,EGAD
samplePoint.146506,9935713270797172736,43.117305,-70.744847,EGAD
samplePoint.146508,9935713270797172736,43.117784,-70.745226,EGAD
samplePoint.146509,9935713270797172736,43.117212,-70.745638,EGAD
samplePoint.146512,9935713270797172736,43.114772,-70.747378,EGAD
samplePoint.145635,9935713305156911104,43.119915,-70.750176,EGAD
samplePoint.145636,9935713305156911104,43.119915,-70.750176,EGAD
samplePoint.145804,9935713305156911104,43.119733,-70.750572,EGAD
samplePoint.145805,9935713305156911104,43.121120,-70.751755,EGAD
samplePoint.146088,9935713305156911104,43.124188,-70.747806,EGAD
samplePoint.146599,9935713305156911104,43.122031,-70.742443,EGAD
samplePoint.146898,9935713305156911104,43.120342,-70.741675,EGAD
samplePoint.146899,9935713305156911104,43.121026,-70.741919,EGAD
samplePoint.146900,9935713305156911104,43.118662,-70.743316,EGAD
samplePoint.149579,9935713751833509888,43.089207,-70.760338,EGAD
samplePoint.150535,9935713854912724992,43.084354,-70.740889,EGAD
samplePoint.140099,9935713889272463360,43.081437,-70.737440,EGAD
samplePoint.140100,9935713889272463360,43.081519,-70.737529,EGAD
samplePoint.140101,9935713889272463360,43.081624,-70.737737,EGAD
samplePoint.140102,9935713889272463360,43.083904,-70.736169,EGAD
samplePoint.140103,9935713889272463360,43.083812,-70.736077,EGAD
samplePoint.140104,9935713889272463360,43.083559,-70.736077,EGAD
samplePoint.140115,9935713923632201728,43.080607,-70.725092,EGAD
samplePoint.140116,9935713923632201728,43.080252,-70.725712,EGAD
samplePoint.140117,9935713923632201728,43.081448,-70.726220,EGAD
samplePoint.140128,9935713923632201728,43.080607,-70.725092,EGAD
samplePoint.140129,9935713923632201728,43.080925,-70.725628,EGAD
samplePoint.52867,9935713923632201728,43.080781,-70.725035,EGAD
samplePoint.52879,9935713923632201728,43.080594,-70.725460,EGAD
samplePoint.52880,9935713923632201728,43.080945,-70.725672,EGAD
samplePoint.52881,9935713923632201728,43.081273,-70.725609,EGAD
samplePoint.54696,9935713923632201728,43.081504,-70.725206,EGAD
samplePoint.54698,9935713923632201728,43.080596,-70.726582,EGAD
samplePoint.63730,9935713923632201728,43.078223,-70.728290,EGAD
samplePoint.63731,9935713923632201728,43.079219,-70.727056,EGAD
samplePoint.63732,9935713923632201728,43.081446,-70.727651,EGAD
samplePoint.63733,9935713923632201728,43.081379,-70.726838,EGAD
samplePoint.73762,9935713923632201728,43.080847,-70.726181,EGAD
samplePoint.140105,9935713992351678464,43.076689,-70.736009,EGAD
samplePoint.140106,9935713992351678464,43.076495,-70.735830,EGAD
samplePoint.140107,9935713992351678464,43.076496,-70.736073,EGAD
samplePoint.140108,9935713992351678464,43.076181,-70.737100,EGAD
samplePoint.140109,9935713992351678464,43.075642,-70.736476,EGAD
samplePoint.140110,9935713992351678464,43.076980,-70.729565,EGAD
samplePoint.140111,9935713992351678464,43.076988,-70.729385,EGAD
samplePoint.140112,9935713992351678464,43.076927,-70.729068,EGAD
samplePoint.140113,9935713992351678464,43.077565,-70.729789,EGAD
samplePoint.140114,9935713992351678464,43.077517,-70.729175,EGAD
samplePoint.140130,9935713992351678464,43.077000,-70.729577,EGAD
samplePoint.140131,9935713992351678464,43.077085,-70.729461,EGAD
samplePoint.140132,9935713992351678464,43.077607,-70.729758,EGAD
samplePoint.140133,9935713992351678464,43.077500,-70.729897,EGAD
samplePoint.142555,9935714610826969088,43.097323,-70.794770,EGAD
samplePoint.142558,9935714610826969088,43.097298,-70.794710,EGAD
OST_SHPD-NRSA0809-MA007,9935752990654726144,42.813810,-71.001000,WQP
OST_SHPD-NRS18_NH_10019,9935755155318243328,42.877610,-70.991770,WQP
USGS-425400070545401,9935756426628562944,42.898319,-70.914364,WQP
USGS-425311070535801,9935757182542807040,42.886667,-70.899167,WQP
samplePoint.142807,9935758178975219712,42.866841,-70.834065,EGAD
USGS-425651070573701,9935767078147457024,42.946731,-70.960533,WQP
OST_SHPD-NRSA0809-MA023,9935789411977396224,42.765530,-71.093510,WQP
USGS-011006712,9935789411977396224,42.770483,-71.086911,WQP
USGS-424258071074805,9935792813591494656,42.716247,-71.130050,WQP
OST_SHPD-NRSA0809-MA019,9935792882310971392,42.710300,-71.133990,WQP
USGS-01100500,9935793638225215488,42.704833,-71.153139,WQP
USGS-01100475,9935793913103122432,42.692917,-71.176611,WQP
USGS-423548071074901,9935795528010825728,42.596553,-71.130303,WQP
USGS-423247071031301,9935798757826232320,42.546267,-71.053645,WQP
samplePoint.142698,9935807485199777792,42.528463,-70.875934,EGAD
USGS-423927070530501,9935813360715038720,42.657422,-70.884600,WQP
USGS-424012070581101,9935814769464311808,42.670061,-70.969600,WQP
USGS-423713070481301,9935823325039165440,42.620506,-70.803250,WQP
USGS-421744071115201,9935928122241187840,42.295664,-71.197725,WQP
USGS-422029071223701,9935932485927960576,42.341703,-71.378067,WQP
USGS-01098704,9935939186076942336,42.352039,-71.494786,WQP
USGS-01098705,9935939186076942336,42.350927,-71.490897,WQP
USGS-01096876,9935940285588570112,42.404408,-71.525969,WQP
USGS-01096870,9935940354308046848,42.399815,-71.545899,WQP
USGS-01097026,9935943859001360384,42.440689,-71.429194,WQP
USGS-422651071242601,9935943927720837120,42.447503,-71.407172,WQP
USGS-01097050,9935944202598744064,42.456362,-71.390027,WQP
USGS-01097390,9935944202598744064,42.465649,-71.391728,WQP
USGS-01097000,9935945473909063680,42.432038,-71.449785,WQP
USGS-423033071185001,9935953548447580160,42.509167,-71.313889,WQP
USGS-01098880,9935954785398161408,42.466536,-71.355739,WQP
USGS-423108071143201,9935960523474468864,42.518789,-71.242119,WQP
USGS-423523071120801,9935961829144526848,42.589700,-71.202322,WQP
USGS-011006065,9935961863504265216,42.594675,-71.195122,WQP
USGS-423502071133001,9935962138382172160,42.583972,-71.224906,WQP
samplePoint.142691,9935962619418509312,42.600907,-71.285288,EGAD
USGS-423506071171401,9935962756857462784,42.585000,-71.287222,WQP
USGS-01099000,9935965539996270592,42.627869,-71.298115,WQP
samplePoint.142693,9935965677435224064,42.647017,-71.289987,EGAD
USGS-01100000,9935965677435224064,42.645925,-71.298394,WQP
OST_SHPD-NRSA0809-MA003,9935970384719380480,42.700640,-71.217980,WQP
OST_SHPD-NRSA1314-MAR9-0902,9935970384719380480,42.700640,-71.217980,WQP
samplePoint.142695,9935988217423593472,42.675365,-71.564500,EGAD
USGS-010965042,9935988251783331840,42.672972,-71.563156,WQP
USGS-010965043,9935988320502808576,42.675856,-71.559764,WQP
USGS-424228071290201,9935989213856006144,42.707925,-71.483820,WQP
OST_SHPD-NRS18_NH_10010,9936019759663415296,42.952690,-71.942060,WQP
USGS-425341071565001,9936020446858182656,42.895022,-71.946333,WQP
USGS-423336071520201,9936035874380709888,42.559967,-71.867356,WQP
USGS-423206071505601,9936036389776785408,42.534939,-71.849028,WQP
USGS-423447071472501,9936038417001349120,42.579822,-71.790267,WQP
USGS-423335071453801,9936040993981726720,42.559667,-71.760428,WQP
USGS-01094445,9936041028341465088,42.549508,-71.750858,WQP
USGS-423220071425501,9936041200140156928,42.539039,-71.715211,WQP
USGS-01095920,9936043089925767168,42.578424,-71.609235,WQP
USGS-01095862,9936043605321842688,42.555197,-71.611003,WQP
USGS-423327071364101,9936043605321842688,42.557622,-71.611042,WQP
USGS-423148071423701,9936047797209923584,42.529900,-71.710300,WQP
USGS-01094465,9936048072087830528,42.519617,-71.727339,WQP
USGS-01094455,9936048243886522368,42.525924,-71.736738,WQP
USGS-01094450,9936048312605999104,42.542313,-71.745905,WQP
USGS-423008071442701,9936048656203382784,42.502119,-71.740950,WQP
USGS-01095505,9936050820866899968,42.429167,-71.680278,WQP
USGS-01095506,9936050820866899968,42.432694,-71.680058,WQP
USGS-01096720,9936054531718643712,42.341482,-71.615900,WQP
USGS-01096725,9936054531718643712,42.345206,-71.614267,WQP
USGS-01094950,9936061197507887104,42.446758,-71.818128,WQP
USGS-01109660,9936072845459193856,42.207872,-71.781460,WQP
USGS-01109650,9936073017257885696,42.227853,-71.787653,WQP
USGS-01096603,9936078136858902528,42.279538,-71.638123,WQP
USGS-421700071381901,9936078136858902528,42.283333,-71.638611,WQP
USGS-421655071360301,9936078343017332736,42.281900,-71.600869,WQP
USGS-01111150,9936081641552216064,42.157040,-71.622288,WQP
USGS-01111148,9936081675911954432,42.167318,-71.627289,WQP
USGS-414541071143501,9936162833613979648,41.761475,-71.243058,WQP
USGS-420013071161501,9936173725651042304,42.003592,-71.270983,WQP
USGS-420434071225001,9936178158057291776,42.076086,-71.380130,WQP
USGS-01103138,9936187125949005824,42.119908,-71.507000,WQP
USGS-01103139,9936187125949005824,42.116950,-71.501358,WQP
USGS-01103280,9936190355764412416,42.139820,-71.389503,WQP
USGS-420644071260701,9936191833233162240,42.112383,-71.435375,WQP
USGS-01103305,9936201419600166912,42.133153,-71.362280,WQP
USGS-01106438,9936213239350165504,42.053631,-71.009803,WQP
USGS-420248071001501,9936213273709903872,42.046667,-71.004167,WQP
USGS-420313071035001,9936213514228072448,42.053722,-71.063964,WQP
USGS-420320071053501,9936213995264409600,42.055655,-71.092548,WQP
USGS-420113071072201,9936217190720077824,42.020403,-71.122789,WQP
USGS-01109048,9936219389743333376,41.933303,-71.154267,WQP
USGS-01109043,9936219458462810112,41.946758,-71.160411,WQP
USGS-415600071022501,9936222447760048128,41.933369,-71.040347,WQP
USGS-01107100,9936225333978071040,41.997045,-70.972543,WQP
USGS-01107102,9936226089892315136,41.997539,-70.953675,WQP
OST_SHPD-NRS18_MA_10002,9936226399129960448,41.961790,-70.919790,WQP
OST_SHPD-NRSA1314-MAR9-0901,9936226399129960448,41.961790,-70.919780,WQP
USGS-01107190,9936226433489698816,41.963157,-70.912263,WQP
USGS-01108050,9936226674007867392,41.958811,-70.958792,WQP
USGS-01108055,9936227361202634752,41.948906,-70.968575,WQP
USGS-01107798,9936228838671384576,41.907008,-70.913628,WQP
USGS-01107799,9936228941750599680,41.921878,-70.923361,WQP
USGS-01107200,9936229250988244992,41.947324,-70.936430,WQP
USGS-415609070550401,9936229354067460096,41.935928,-70.917817,WQP
USGS-415630070545801,9936229388427198464,41.941800,-70.915995,WQP
USGS-415656070535601,9936232343364698112,41.949033,-70.906308,WQP
USGS-420145070541401,9936235985496965120,42.029036,-70.903869,WQP
USGS-01106444,9936236707051470848,42.038122,-70.983997,WQP
