compound,label,isDrug,approval,maxPhase,blackBox,targetSym
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL6,INDOMETHACIN,True,1965.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL6,INDOMETHACIN,True,1965.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL600,ACETYLCYSTEINE,True,1963.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL600,ACETYLCYSTEINE,True,1963.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL600,CHEMBL600,True,1963.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL600,CHEMBL600,True,1963.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL600,DRUG_CHEMBL600,True,1963.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL600,DRUG_CHEMBL600,True,1963.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL6068431,BENZGALANTAMINE GLUCONATE,True,2024.0,4.0,0,ACHE Gene
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL6068431,BENZGALANTAMINE GLUCONATE,True,2024.0,4.0,0,ACHE Gene
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL6068431,CHEMBL6068431,True,2024.0,4.0,0,ACHE Gene
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL6068431,CHEMBL6068431,True,2024.0,4.0,0,ACHE Gene
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL6068431,DRUG_CHEMBL6068431,True,2024.0,4.0,0,ACHE Gene
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL6068431,DRUG_CHEMBL6068431,True,2024.0,4.0,0,ACHE Gene
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL6068452,CHEMBL6068452,,,2.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL6068452,ETALANETUG,,,2.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL6068503,CHEMBL6068503,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL6068503,CHEMBL6068503,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL6068503,DRUG_CHEMBL6068503,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL6068503,DRUG_CHEMBL6068503,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL6068503,SELENIUM,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL6068503,SELENIUM,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL621,CHEMBL621,True,1981.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL621,CHEMBL621,True,1981.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL621,DRUG_CHEMBL621,True,1981.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL621,DRUG_CHEMBL621,True,1981.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL621,TRAZODONE,True,1981.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL621,TRAZODONE,True,1981.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL635,CHEMBL635,True,1955.0,4.0,0,NR3C1
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL635,CHEMBL635,True,1955.0,4.0,0,NR3C1
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL635,DRUG_CHEMBL635,True,1955.0,4.0,0,NR3C1
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL635,DRUG_CHEMBL635,True,1955.0,4.0,0,NR3C1
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL635,PREDNISONE,True,1955.0,4.0,0,NR3C1
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL635,PREDNISONE,True,1955.0,4.0,0,NR3C1
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL636,CHEMBL636,True,1998.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL636,CHEMBL636,True,1998.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL636,DRUG_CHEMBL636,True,1998.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL636,DRUG_CHEMBL636,True,1998.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL636,RIVASTIGMINE,True,1998.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL636,RIVASTIGMINE,True,1998.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL64391,CHEMBL64391,True,1992.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL64391,CHEMBL64391,True,1992.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL64391,DRUG_CHEMBL64391,True,1992.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL64391,DRUG_CHEMBL64391,True,1992.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL64391,ITRACONAZOLE,True,1992.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL64391,ITRACONAZOLE,True,1992.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL655,CHEMBL655,True,1985.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL655,CHEMBL655,True,1985.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL655,DRUG_CHEMBL655,True,1985.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL655,DRUG_CHEMBL655,True,1985.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL655,MIDAZOLAM,True,1985.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL655,MIDAZOLAM,True,1985.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL659,CHEMBL659,True,2001.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL659,CHEMBL659,True,2001.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL659,DRUG_CHEMBL659,True,2001.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL659,DRUG_CHEMBL659,True,2001.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL659,GALANTAMINE,True,2001.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL659,GALANTAMINE,True,2001.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL717,CHEMBL717,True,1959.0,4.0,1,PGR
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL717,CHEMBL717,True,1959.0,4.0,1,PGR
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL717,DRUG_CHEMBL717,True,1959.0,4.0,1,PGR
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL717,DRUG_CHEMBL717,True,1959.0,4.0,1,PGR
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL717,MEDROXYPROGESTERONE ACETATE,True,1959.0,4.0,1,PGR
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL717,MEDROXYPROGESTERONE ACETATE,True,1959.0,4.0,1,PGR
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL744,CHEMBL744,True,1995.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL744,CHEMBL744,True,1995.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL744,DRUG_CHEMBL744,True,1995.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL744,DRUG_CHEMBL744,True,1995.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL744,RILUZOLE,True,1995.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL744,RILUZOLE,True,1995.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL773,CHEMBL773,True,1982.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL773,CHEMBL773,True,1982.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL773,DRUG_CHEMBL773,True,1982.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL773,DRUG_CHEMBL773,True,1982.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL773,GLYCINE,True,1982.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL773,GLYCINE,True,1982.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL778,CHEMBL778,True,1999.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL778,CHEMBL778,True,1999.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL778,DEXMEDETOMIDINE,True,1999.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL778,DEXMEDETOMIDINE,True,1999.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL778,DRUG_CHEMBL778,True,1999.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL778,DRUG_CHEMBL778,True,1999.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL787,CHEMBL787,True,1998.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL787,CHEMBL787,True,1998.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL787,DRUG_CHEMBL787,True,1998.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL787,DRUG_CHEMBL787,True,1998.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL787,MONTELUKAST,True,1998.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL787,MONTELUKAST,True,1998.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL796,CHEMBL796,True,1955.0,4.0,1,SLC6A2
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL796,CHEMBL796,True,1955.0,4.0,1,SLC6A3
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL796,CHEMBL796,True,1955.0,4.0,1,SLC6A2
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL796,CHEMBL796,True,1955.0,4.0,1,SLC6A3
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL796,DRUG_CHEMBL796,True,1955.0,4.0,1,SLC6A2
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL796,DRUG_CHEMBL796,True,1955.0,4.0,1,SLC6A3
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL796,DRUG_CHEMBL796,True,1955.0,4.0,1,SLC6A2
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL796,DRUG_CHEMBL796,True,1955.0,4.0,1,SLC6A3
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL796,METHYLPHENIDATE,True,1955.0,4.0,1,SLC6A2
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL796,METHYLPHENIDATE,True,1955.0,4.0,1,SLC6A3
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL796,METHYLPHENIDATE,True,1955.0,4.0,1,SLC6A2
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL796,METHYLPHENIDATE,True,1955.0,4.0,1,SLC6A3
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL807,CHEMBL807,True,2002.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL807,CHEMBL807,True,2002.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL807,DRUG_CHEMBL807,True,2002.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL807,DRUG_CHEMBL807,True,2002.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL807,MEMANTINE,True,2002.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL807,MEMANTINE,True,2002.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL81,CHEMBL81,True,1997.0,4.0,1,ESR1
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL81,CHEMBL81,True,1997.0,4.0,1,ESR1
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL81,DRUG_CHEMBL81,True,1997.0,4.0,1,ESR1
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL81,DRUG_CHEMBL81,True,1997.0,4.0,1,ESR1
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL81,RALOXIFENE,True,1997.0,4.0,1,ESR1
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL81,RALOXIFENE,True,1997.0,4.0,1,ESR1
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL85,CHEMBL85,True,1993.0,4.0,1,DRD2
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL85,CHEMBL85,True,1993.0,4.0,1,HTR2A
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL85,CHEMBL85,True,1993.0,4.0,1,HTR2C
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL85,CHEMBL85,True,1993.0,4.0,1,DRD2
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL85,CHEMBL85,True,1993.0,4.0,1,HTR2A
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL85,CHEMBL85,True,1993.0,4.0,1,HTR2C
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL85,DRUG_CHEMBL85,True,1993.0,4.0,1,DRD2
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL85,DRUG_CHEMBL85,True,1993.0,4.0,1,HTR2A
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL85,DRUG_CHEMBL85,True,1993.0,4.0,1,HTR2C
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL85,DRUG_CHEMBL85,True,1993.0,4.0,1,DRD2
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL85,DRUG_CHEMBL85,True,1993.0,4.0,1,HTR2A
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL85,DRUG_CHEMBL85,True,1993.0,4.0,1,HTR2C
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL85,RISPERIDONE,True,1993.0,4.0,1,DRD2
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL85,RISPERIDONE,True,1993.0,4.0,1,HTR2A
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL85,RISPERIDONE,True,1993.0,4.0,1,HTR2C
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL85,RISPERIDONE,True,1993.0,4.0,1,DRD2
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL85,RISPERIDONE,True,1993.0,4.0,1,HTR2A
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL85,RISPERIDONE,True,1993.0,4.0,1,HTR2C
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL862,CHEMBL862,True,1986.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL862,CHEMBL862,True,1986.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL862,DRUG_CHEMBL862,True,1986.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL862,DRUG_CHEMBL862,True,1986.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL862,GUANFACINE,True,1986.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL862,GUANFACINE,True,1986.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL887,CHEMBL887,True,2005.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL887,CHEMBL887,True,2005.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL887,DRUG_CHEMBL887,True,2005.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL887,DRUG_CHEMBL887,True,2005.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL887,RASAGILINE,True,2005.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL887,RASAGILINE,True,2005.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL894,BUPROPION,True,1985.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL894,BUPROPION,True,1985.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL894,CHEMBL894,True,1985.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL894,CHEMBL894,True,1985.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL894,DRUG_CHEMBL894,True,1985.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL894,DRUG_CHEMBL894,True,1985.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL98,CHEMBL98,True,2006.0,4.0,0,HDAC1
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL98,CHEMBL98,True,2006.0,4.0,0,HDAC2
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL98,CHEMBL98,True,2006.0,4.0,0,HDAC3
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL98,CHEMBL98,True,2006.0,4.0,0,HDAC6
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL98,CHEMBL98,True,2006.0,4.0,0,HDAC1
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL98,CHEMBL98,True,2006.0,4.0,0,HDAC2
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL98,CHEMBL98,True,2006.0,4.0,0,HDAC3
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL98,CHEMBL98,True,2006.0,4.0,0,HDAC6
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL98,DRUG_CHEMBL98,True,2006.0,4.0,0,HDAC1
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL98,DRUG_CHEMBL98,True,2006.0,4.0,0,HDAC2
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL98,DRUG_CHEMBL98,True,2006.0,4.0,0,HDAC3
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL98,DRUG_CHEMBL98,True,2006.0,4.0,0,HDAC6
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL98,DRUG_CHEMBL98,True,2006.0,4.0,0,HDAC1
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL98,DRUG_CHEMBL98,True,2006.0,4.0,0,HDAC2
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL98,DRUG_CHEMBL98,True,2006.0,4.0,0,HDAC3
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL98,DRUG_CHEMBL98,True,2006.0,4.0,0,HDAC6
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL98,VORINOSTAT,True,2006.0,4.0,0,HDAC1
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL98,VORINOSTAT,True,2006.0,4.0,0,HDAC2
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL98,VORINOSTAT,True,2006.0,4.0,0,HDAC3
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL98,VORINOSTAT,True,2006.0,4.0,0,HDAC6
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL98,VORINOSTAT,True,2006.0,4.0,0,HDAC1
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL98,VORINOSTAT,True,2006.0,4.0,0,HDAC2
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL98,VORINOSTAT,True,2006.0,4.0,0,HDAC3
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL98,VORINOSTAT,True,2006.0,4.0,0,HDAC6
