go,goLabel,ns,k,K,expected,fold,p,fdr,n,N
http://purl.obolibrary.org/obo/GO_0042987,amyloid precursor protein catabolic process,Biological Process,7,10,0.22798552472858866,30.703703703703706,3.247332041025375e-10,1.7275806458254996e-07,189,8290
http://purl.obolibrary.org/obo/GO_0034205,amyloid-beta formation,Biological Process,6,7,0.15958986731001207,37.59637188208617,8.916992595276683e-10,2.3719200303435977e-07,189,8290
http://purl.obolibrary.org/obo/GO_0150094,amyloid-beta clearance by cellular catabolic process,Biological Process,6,8,0.18238841978287093,32.8968253968254,3.499279951771954e-09,3.927092774343142e-07,189,8290
http://purl.obolibrary.org/obo/GO_0006509,membrane protein ectodomain proteolysis,Biological Process,8,19,0.4331724969843185,18.46839320523531,3.839594253348908e-09,3.927092774343142e-07,189,8290
http://purl.obolibrary.org/obo/GO_1902430,negative regulation of amyloid-beta formation,Biological Process,7,13,0.29638118214716525,23.61823361823362,4.381173480592465e-09,3.927092774343142e-07,189,8290
http://purl.obolibrary.org/obo/GO_0009897,external side of plasma membrane,Cellular Component,20,183,4.172135102533172,4.793708618845232,5.152052153216534e-09,3.927092774343142e-07,189,8290
http://purl.obolibrary.org/obo/GO_0005764,lysosome,Cellular Component,21,202,4.605307599517491,4.5599559955995606,5.167227334662029e-09,3.927092774343142e-07,189,8290
http://purl.obolibrary.org/obo/GO_0010628,positive regulation of gene expression,Biological Process,21,206,4.696501809408926,4.471413160733549,7.362923310781844e-09,4.896344001669926e-07,189,8290
http://purl.obolibrary.org/obo/GO_1904646,cellular response to amyloid-beta,Biological Process,10,39,0.8891435464414957,11.24677791344458,1.0709406739315568e-08,6.330449317017647e-07,189,8290
http://purl.obolibrary.org/obo/GO_0007220,Notch receptor processing,Biological Process,5,6,0.1367913148371532,36.552028218694886,3.44298838462659e-08,1.722239006821617e-06,189,8290
http://purl.obolibrary.org/obo/GO_0005769,early endosome,Cellular Component,18,166,3.784559710494572,4.756167527251865,3.561020502826652e-08,1.722239006821617e-06,189,8290
http://purl.obolibrary.org/obo/GO_0001540,amyloid-beta binding,Molecular Function,12,69,1.5731001206272617,7.628249367379802,3.939741521687693e-08,1.746618741281544e-06,189,8290
http://purl.obolibrary.org/obo/GO_1902004,positive regulation of amyloid-beta formation,Biological Process,7,17,0.3875753920386007,18.06100217864924,4.594908135223563e-08,1.8803777907222581e-06,189,8290
http://purl.obolibrary.org/obo/GO_0005886,plasma membrane,Cellular Component,92,2511,57.24716525934861,1.6070664736534908,6.463624355612035e-08,2.374592397712628e-06,189,8290
http://purl.obolibrary.org/obo/GO_0010008,endosome membrane,Cellular Component,18,173,3.9441495778045836,4.56372144233416,6.780850311999809e-08,2.374592397712628e-06,189,8290
http://purl.obolibrary.org/obo/GO_0009986,cell surface,Cellular Component,32,498,11.353679131483716,2.8184696457788827,7.34851856244562e-08,2.374592397712628e-06,189,8290
http://purl.obolibrary.org/obo/GO_0004175,endopeptidase activity,Molecular Function,12,73,1.6642943305186972,7.21026310067406,7.587983225773434e-08,2.374592397712628e-06,189,8290
http://purl.obolibrary.org/obo/GO_0042982,amyloid precursor protein metabolic process,Biological Process,5,7,0.15958986731001207,31.330309901738474,1.1827534531311147e-07,3.4956935392541834e-06,189,8290
http://purl.obolibrary.org/obo/GO_0001774,microglial cell activation,Biological Process,7,20,0.4559710494571773,15.351851851851853,1.7281497952954984e-07,4.8388194268273954e-06,189,8290
http://purl.obolibrary.org/obo/GO_0048143,astrocyte activation,Biological Process,6,13,0.29638118214716525,20.244200244200247,1.9492933217233658e-07,5.185120235784153e-06,189,8290
http://purl.obolibrary.org/obo/GO_0007611,learning or memory,Biological Process,9,41,0.9347406513872135,9.628339140534262,2.566924422253375e-07,6.332269706627324e-06,189,8290
http://purl.obolibrary.org/obo/GO_0002265,astrocyte activation involved in immune response,Biological Process,4,4,0.09119420989143547,43.86243386243386,2.618607773417315e-07,6.332269706627324e-06,189,8290
http://purl.obolibrary.org/obo/GO_0007219,Notch signaling pathway,Biological Process,8,32,0.7295536791314837,10.965608465608465,4.1431909221975985e-07,9.583380741778793e-06,189,8290
http://purl.obolibrary.org/obo/GO_1905908,positive regulation of amyloid fibril formation,Biological Process,4,5,0.11399276236429433,35.08994708994709,1.2859178168036508e-06,2.6653613269223545e-05,189,8290
http://purl.obolibrary.org/obo/GO_0050435,amyloid-beta metabolic process,Biological Process,4,5,0.11399276236429433,35.08994708994709,1.2859178168036508e-06,2.6653613269223545e-05,189,8290
http://purl.obolibrary.org/obo/GO_0034185,apolipoprotein binding,Molecular Function,6,17,0.3875753920386007,15.480859010270777,1.302620197368068e-06,2.6653613269223545e-05,189,8290
http://purl.obolibrary.org/obo/GO_0045121,membrane raft,Cellular Component,15,152,3.465379975874548,4.328529657477025,1.7414108260809156e-06,3.431224294352027e-05,189,8290
http://purl.obolibrary.org/obo/GO_0019828,aspartic-type endopeptidase inhibitor activity,Molecular Function,4,6,0.1367913148371532,29.241622574955908,3.7888936827184203e-06,6.781853771702535e-05,189,8290
http://purl.obolibrary.org/obo/GO_1990418,response to insulin-like growth factor stimulus,Biological Process,4,6,0.1367913148371532,29.241622574955908,3.7888936827184203e-06,6.781853771702535e-05,189,8290
http://purl.obolibrary.org/obo/GO_0048156,tau protein binding,Molecular Function,8,42,0.9575392038600724,8.354749307130259,3.824353630659324e-06,6.781853771702535e-05,189,8290
http://purl.obolibrary.org/obo/GO_0043524,negative regulation of neuron apoptotic process,Biological Process,9,57,1.2995174909529554,6.925647451963241,4.811590718860561e-06,8.25731052398006e-05,189,8290
http://purl.obolibrary.org/obo/GO_0016485,protein processing,Biological Process,8,44,1.00313630880579,7.974987974987975,5.522822932427979e-06,9.002922545172344e-05,189,8290
http://purl.obolibrary.org/obo/GO_0006898,receptor-mediated endocytosis,Biological Process,9,58,1.3223160434258143,6.806239737274219,5.5845196238851005e-06,9.002922545172344e-05,189,8290
http://purl.obolibrary.org/obo/GO_0031410,cytoplasmic vesicle,Cellular Component,25,417,9.506996381182146,2.6296423178917188,8.013537277028907e-06,0.00012484819945600992,189,8290
http://purl.obolibrary.org/obo/GO_0098794,postsynapse,Cellular Component,9,61,1.3907117008443908,6.471506635441062,8.573887800206568e-06,0.00012484819945600992,189,8290
http://purl.obolibrary.org/obo/GO_0010815,bradykinin catabolic process,Biological Process,4,7,0.15958986731001207,25.064247921390777,8.683051465925502e-06,0.00012484819945600992,189,8290
http://purl.obolibrary.org/obo/GO_1900223,positive regulation of amyloid-beta clearance,Biological Process,4,7,0.15958986731001207,25.064247921390777,8.683051465925502e-06,0.00012484819945600992,189,8290
http://purl.obolibrary.org/obo/GO_0005768,endosome,Cellular Component,15,174,3.9669481302774425,3.781244298485678,9.356229073247802e-06,0.00013098720702546925,189,8290
http://purl.obolibrary.org/obo/GO_0004190,aspartic-type endopeptidase activity,Molecular Function,5,15,0.34197828709288297,14.620811287477956,1.4570885685001654e-05,0.00019379277961052198,189,8290
http://purl.obolibrary.org/obo/GO_0045807,positive regulation of endocytosis,Biological Process,5,15,0.34197828709288297,14.620811287477956,1.4570885685001654e-05,0.00019379277961052198,189,8290
http://purl.obolibrary.org/obo/GO_0045429,positive regulation of nitric oxide biosynthetic process,Biological Process,6,25,0.5699638118214716,10.526984126984129,1.6008044809913782e-05,0.0002077141424115642,189,8290
http://purl.obolibrary.org/obo/GO_0045732,positive regulation of protein catabolic process,Biological Process,7,37,0.8435464414957781,8.298298298298299,1.652513812827293e-05,0.00020931841629145712,189,8290
http://purl.obolibrary.org/obo/GO_0097242,amyloid-beta clearance,Biological Process,5,16,0.36477683956574186,13.707010582010582,2.080352044398204e-05,0.0002573830901441499,189,8290
http://purl.obolibrary.org/obo/GO_1903078,positive regulation of protein localization to plasma membrane,Biological Process,7,39,0.8891435464414957,7.872744539411206,2.3753902851273694e-05,0.00028720627992903647,189,8290
http://purl.obolibrary.org/obo/GO_0017124,SH3 domain binding,Molecular Function,9,70,1.5958986731001206,5.639455782312925,2.6945807327877985e-05,0.0003145563370672275,189,8290
http://purl.obolibrary.org/obo/GO_0006909,phagocytosis,Biological Process,7,40,0.9119420989143546,7.6759259259259265,2.8242998726364815e-05,0.0003145563370672275,189,8290
http://purl.obolibrary.org/obo/GO_0097060,synaptic membrane,Cellular Component,7,40,0.9119420989143546,7.6759259259259265,2.8242998726364815e-05,0.0003145563370672275,189,8290
http://purl.obolibrary.org/obo/GO_0043523,regulation of neuron apoptotic process,Biological Process,5,17,0.3875753920386007,12.900715841892314,2.8928895546737846e-05,0.0003145563370672275,189,8290
http://purl.obolibrary.org/obo/GO_0030335,positive regulation of cell migration,Biological Process,14,169,3.8529553679131485,3.6335744028051717,2.937942663752376e-05,0.0003145563370672275,189,8290
http://purl.obolibrary.org/obo/GO_2000010,positive regulation of protein localization to cell surface,Biological Process,4,9,0.2051869722557298,19.494415049970605,3.0154836824113916e-05,0.0003145563370672275,189,8290
http://purl.obolibrary.org/obo/GO_1900272,negative regulation of long-term synaptic potentiation,Biological Process,4,9,0.2051869722557298,19.494415049970605,3.0154836824113916e-05,0.0003145563370672275,189,8290
http://purl.obolibrary.org/obo/GO_0005102,signaling receptor binding,Molecular Function,17,240,5.4716525934861275,3.1069223985890653,3.168232144750851e-05,0.0003241345194245101,189,8290
http://purl.obolibrary.org/obo/GO_0043525,positive regulation of neuron apoptotic process,Biological Process,6,29,0.6611580217129072,9.074986316365626,3.9795879111370926e-05,0.0003994605224009308,189,8290
http://purl.obolibrary.org/obo/GO_0010629,negative regulation of gene expression,Biological Process,12,132,3.0094089264173705,3.987493987493987,4.455177782209654e-05,0.00042823153501770034,189,8290
http://purl.obolibrary.org/obo/GO_1904951,positive regulation of establishment of protein localization,Biological Process,3,4,0.09119420989143547,32.8968253968254,4.588195018046789e-05,0.00042823153501770034,189,8290
http://purl.obolibrary.org/obo/GO_1901030,positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway,Biological Process,3,4,0.09119420989143547,32.8968253968254,4.588195018046789e-05,0.00042823153501770034,189,8290
http://purl.obolibrary.org/obo/GO_0036269,swimming behavior,Biological Process,3,4,0.09119420989143547,32.8968253968254,4.588195018046789e-05,0.00042823153501770034,189,8290
http://purl.obolibrary.org/obo/GO_0046889,positive regulation of lipid biosynthetic process,Biological Process,4,10,0.22798552472858866,17.544973544973544,4.93633608844975e-05,0.00043768846650921113,189,8290
http://purl.obolibrary.org/obo/GO_0031293,membrane protein intracellular domain proteolysis,Biological Process,4,10,0.22798552472858866,17.544973544973544,4.93633608844975e-05,0.00043768846650921113,189,8290
http://purl.obolibrary.org/obo/GO_1905907,negative regulation of amyloid fibril formation,Biological Process,4,10,0.22798552472858866,17.544973544973544,4.93633608844975e-05,0.00043768846650921113,189,8290
http://purl.obolibrary.org/obo/GO_0006897,endocytosis,Biological Process,10,94,2.1430639324487335,4.666216368344028,5.135541822632692e-05,0.00044788659830173643,189,8290
http://purl.obolibrary.org/obo/GO_0008021,synaptic vesicle,Cellular Component,9,77,1.7554885404101326,5.126777983920841,5.8268881867510614e-05,0.000492986342068636,189,8290
http://purl.obolibrary.org/obo/GO_0097110,scaffold protein binding,Molecular Function,8,60,1.3679131483715319,5.848324514991182,5.837996156075952e-05,0.000492986342068636,189,8290
http://purl.obolibrary.org/obo/GO_0050750,low-density lipoprotein particle receptor binding,Molecular Function,5,20,0.4559710494571773,10.965608465608465,6.855357159102736e-05,0.0005525833346428266,189,8290
http://purl.obolibrary.org/obo/GO_1990000,amyloid fibril formation,Biological Process,5,20,0.4559710494571773,10.965608465608465,6.855357159102736e-05,0.0005525833346428266,189,8290
http://purl.obolibrary.org/obo/GO_0010875,positive regulation of cholesterol efflux,Biological Process,5,20,0.4559710494571773,10.965608465608465,6.855357159102736e-05,0.0005525833346428266,189,8290
http://purl.obolibrary.org/obo/GO_0032760,positive regulation of tumor necrosis factor production,Biological Process,9,79,1.8010856453558504,4.996986136226643,7.148095690572381e-05,0.0005675801354305234,189,8290
http://purl.obolibrary.org/obo/GO_0044877,protein-containing complex binding,Molecular Function,16,232,5.289264173703257,3.024995438788542,7.515197713557627e-05,0.0005879537034724497,189,8290
http://purl.obolibrary.org/obo/GO_0050853,B cell receptor signaling pathway,Biological Process,6,33,0.7523522316043426,7.974987974987974,8.600979628187514e-05,0.0006631479945211243,189,8290
http://purl.obolibrary.org/obo/GO_0002020,protease binding,Molecular Function,9,83,1.892279855247286,4.756167527251865,0.00010555661076656389,0.0007691901451565768,189,8290
http://purl.obolibrary.org/obo/GO_0042447,hormone catabolic process,Biological Process,3,5,0.11399276236429433,26.317460317460316,0.00011277599872596427,0.0007691901451565768,189,8290
http://purl.obolibrary.org/obo/GO_0160213,beta-arrestin-dependent dopamine receptor signaling pathway,Biological Process,3,5,0.11399276236429433,26.317460317460316,0.00011277599872596427,0.0007691901451565768,189,8290
http://purl.obolibrary.org/obo/GO_0140448,signaling receptor ligand precursor processing,Biological Process,3,5,0.11399276236429433,26.317460317460316,0.00011277599872596427,0.0007691901451565768,189,8290
http://purl.obolibrary.org/obo/GO_0070851,growth factor receptor binding,Molecular Function,3,5,0.11399276236429433,26.317460317460316,0.00011277599872596427,0.0007691901451565768,189,8290
http://purl.obolibrary.org/obo/GO_0014910,regulation of smooth muscle cell migration,Biological Process,3,5,0.11399276236429433,26.317460317460316,0.00011277599872596427,0.0007691901451565768,189,8290
http://purl.obolibrary.org/obo/GO_0140328,floppase activity,Molecular Function,3,5,0.11399276236429433,26.317460317460316,0.00011277599872596427,0.0007691901451565768,189,8290
http://purl.obolibrary.org/obo/GO_0097418,neurofibrillary tangle,Cellular Component,3,5,0.11399276236429433,26.317460317460316,0.00011277599872596427,0.0007691901451565768,189,8290
http://purl.obolibrary.org/obo/GO_1902991,regulation of amyloid precursor protein catabolic process,Biological Process,3,5,0.11399276236429433,26.317460317460316,0.00011277599872596427,0.0007691901451565768,189,8290
http://purl.obolibrary.org/obo/GO_0030424,axon,Cellular Component,16,243,5.540048250904705,2.888061488884534,0.00012973661853254748,0.0008736693804976615,189,8290
http://purl.obolibrary.org/obo/GO_0016197,endosomal transport,Biological Process,5,23,0.5243667068757539,9.535311709224752,0.00014073360012004278,0.0009243243859736144,189,8290
http://purl.obolibrary.org/obo/GO_0001891,phagocytic cup,Cellular Component,5,23,0.5243667068757539,9.535311709224752,0.00014073360012004278,0.0009243243859736144,189,8290
http://purl.obolibrary.org/obo/GO_0046718,symbiont entry into host cell,Biological Process,9,87,1.9834740651387213,4.537493158182814,0.0001523125158162069,0.0009752798379136885,189,8290
http://purl.obolibrary.org/obo/GO_0008233,peptidase activity,Molecular Function,19,326,7.43232810615199,2.5563995195897036,0.00015347971982883338,0.0009752798379136885,189,8290
http://purl.obolibrary.org/obo/GO_0004888,transmembrane signaling receptor activity,Molecular Function,12,150,3.41978287092883,3.5089947089947087,0.00015399155335479292,0.0009752798379136885,189,8290
http://purl.obolibrary.org/obo/GO_0043065,positive regulation of apoptotic process,Biological Process,12,155,3.533775633293124,3.3958013312852025,0.00020980290509328695,0.0013108663467246645,189,8290
http://purl.obolibrary.org/obo/GO_0001618,virus receptor activity,Molecular Function,8,72,1.6414957780458383,4.873603762492651,0.00021630647613316272,0.0013108663467246645,189,8290
http://purl.obolibrary.org/obo/GO_0061518,microglial cell proliferation,Biological Process,3,6,0.1367913148371532,21.93121693121693,0.00022176310376921014,0.0013108663467246645,189,8290
http://purl.obolibrary.org/obo/GO_0042500,"aspartic endopeptidase activity, intramembrane cleaving",Molecular Function,3,6,0.1367913148371532,21.93121693121693,0.00022176310376921014,0.0013108663467246645,189,8290
http://purl.obolibrary.org/obo/GO_1900271,regulation of long-term synaptic potentiation,Biological Process,3,6,0.1367913148371532,21.93121693121693,0.00022176310376921014,0.0013108663467246645,189,8290
http://purl.obolibrary.org/obo/GO_2000008,regulation of protein localization to cell surface,Biological Process,3,6,0.1367913148371532,21.93121693121693,0.00022176310376921014,0.0013108663467246645,189,8290
http://purl.obolibrary.org/obo/GO_0019899,enzyme binding,Molecular Function,17,282,6.4291917973462,2.6441892753949494,0.00023189273681578559,0.001352797900346234,189,8290
http://purl.obolibrary.org/obo/GO_0030426,growth cone,Cellular Component,9,92,2.0974668275030157,4.290890269151139,0.00023394249404483746,0.001352797900346234,189,8290
http://purl.obolibrary.org/obo/GO_0043025,neuronal cell body,Cellular Component,15,231,5.266465621230398,2.848209991067134,0.00024605967603005824,0.0014075671790106557,189,8290
http://purl.obolibrary.org/obo/GO_0005515,protein binding,Molecular Function,166,6448,147.00506634499396,1.129212782438589,0.0002584016938521215,0.001462443629035411,189,8290
http://purl.obolibrary.org/obo/GO_0043491,phosphatidylinositol 3-kinase/protein kinase B signal transduction,Biological Process,5,27,0.6155609167671894,8.122672937487753,0.0003135457887139922,0.0017375662457900403,189,8290
http://purl.obolibrary.org/obo/GO_0050808,synapse organization,Biological Process,5,27,0.6155609167671894,8.122672937487753,0.0003135457887139922,0.0017375662457900403,189,8290
http://purl.obolibrary.org/obo/GO_0140052,cellular response to oxidised low-density lipoprotein particle stimulus,Biological Process,3,7,0.15958986731001207,18.798185941043084,0.00038157314299667354,0.002085686629752013,189,8290
http://purl.obolibrary.org/obo/GO_0045742,positive regulation of epidermal growth factor receptor signaling pathway,Biological Process,4,16,0.36477683956574186,10.965608465608465,0.0003842054317964234,0.002085686629752013,189,8290
http://purl.obolibrary.org/obo/GO_0005794,Golgi apparatus,Cellular Component,26,561,12.789987937273825,2.032840072055758,0.00039603391658685086,0.00212818225883035,189,8290
http://purl.obolibrary.org/obo/GO_0005765,lysosomal membrane,Cellular Component,14,220,5.015681544028951,2.791245791245791,0.0004866089780375043,0.002588759763159523,189,8290
http://purl.obolibrary.org/obo/GO_0031901,early endosome membrane,Cellular Component,10,124,2.8270205066344993,3.537293053422086,0.0005136274431750421,0.0027054435620705187,189,8290
http://purl.obolibrary.org/obo/GO_0030666,endocytic vesicle membrane,Cellular Component,7,64,1.4591073582629674,4.797453703703703,0.0005934614204673929,0.0029845851740179234,189,8290
http://purl.obolibrary.org/obo/GO_0071813,lipoprotein particle binding,Molecular Function,3,8,0.18238841978287093,16.4484126984127,0.0006002831083081161,0.0029845851740179234,189,8290
http://purl.obolibrary.org/obo/GO_0071280,cellular response to copper ion,Biological Process,3,8,0.18238841978287093,16.4484126984127,0.0006002831083081161,0.0029845851740179234,189,8290
http://purl.obolibrary.org/obo/GO_0070573,metallodipeptidase activity,Molecular Function,3,8,0.18238841978287093,16.4484126984127,0.0006002831083081161,0.0029845851740179234,189,8290
http://purl.obolibrary.org/obo/GO_1902993,positive regulation of amyloid precursor protein catabolic process,Biological Process,3,8,0.18238841978287093,16.4484126984127,0.0006002831083081161,0.0029845851740179234,189,8290
http://purl.obolibrary.org/obo/GO_0010887,negative regulation of cholesterol storage,Biological Process,3,8,0.18238841978287093,16.4484126984127,0.0006002831083081161,0.0029845851740179234,189,8290
http://purl.obolibrary.org/obo/GO_0006508,proteolysis,Biological Process,19,364,8.298673100120627,2.2895226466655036,0.0006173410926723652,0.003014474690716671,189,8290
http://purl.obolibrary.org/obo/GO_0030276,clathrin binding,Molecular Function,4,18,0.4103739445114596,9.747207524985303,0.0006232936390579583,0.003014474690716671,189,8290
http://purl.obolibrary.org/obo/GO_0030100,regulation of endocytosis,Biological Process,4,18,0.4103739445114596,9.747207524985303,0.0006232936390579583,0.003014474690716671,189,8290
http://purl.obolibrary.org/obo/GO_0055037,recycling endosome,Cellular Component,7,66,1.5047044632086852,4.652076318742985,0.0007160497511458558,0.0034090039105673987,189,8290
http://purl.obolibrary.org/obo/GO_0005905,clathrin-coated pit,Cellular Component,6,48,1.0943305186972256,5.482804232804233,0.0007176850338036628,0.0034090039105673987,189,8290
http://purl.obolibrary.org/obo/GO_0032722,positive regulation of chemokine production,Biological Process,5,33,0.7523522316043426,6.645823312489979,0.000825106308114052,0.0038845712912980146,189,8290
http://purl.obolibrary.org/obo/GO_0046209,nitric oxide metabolic process,Biological Process,3,9,0.2051869722557298,14.620811287477954,0.0008853472440501176,0.004025681485766346,189,8290
http://purl.obolibrary.org/obo/GO_0008320,protein transmembrane transporter activity,Molecular Function,3,9,0.2051869722557298,14.620811287477954,0.0008853472440501176,0.004025681485766346,189,8290
http://purl.obolibrary.org/obo/GO_0016235,aggresome,Cellular Component,3,9,0.2051869722557298,14.620811287477954,0.0008853472440501176,0.004025681485766346,189,8290
http://purl.obolibrary.org/obo/GO_1990535,neuron projection maintenance,Biological Process,3,9,0.2051869722557298,14.620811287477954,0.0008853472440501176,0.004025681485766346,189,8290
http://purl.obolibrary.org/obo/GO_0048167,regulation of synaptic plasticity,Biological Process,5,34,0.7751507840772014,6.450357920946157,0.000949697065799718,0.004221791159248328,189,8290
http://purl.obolibrary.org/obo/GO_0009408,response to heat,Biological Process,4,20,0.4559710494571773,8.772486772486772,0.0009522837201312018,0.004221791159248328,189,8290
http://purl.obolibrary.org/obo/GO_0035255,ionotropic glutamate receptor binding,Molecular Function,4,20,0.4559710494571773,8.772486772486772,0.0009522837201312018,0.004221791159248328,189,8290
http://purl.obolibrary.org/obo/GO_0032755,positive regulation of interleukin-6 production,Biological Process,6,51,1.162726176115802,5.160286336756926,0.000995382579454501,0.004376392828675988,189,8290
http://purl.obolibrary.org/obo/GO_0051087,protein-folding chaperone binding,Molecular Function,7,70,1.5958986731001206,4.386243386243386,0.0010210252718703093,0.0043900289577611835,189,8290
http://purl.obolibrary.org/obo/GO_0090090,negative regulation of canonical Wnt signaling pathway,Biological Process,7,70,1.5958986731001206,4.386243386243386,0.0010210252718703093,0.0043900289577611835,189,8290
http://purl.obolibrary.org/obo/GO_0042803,protein homodimerization activity,Molecular Function,21,440,10.031363088057901,2.0934343434343434,0.0010232398322601254,0.0043900289577611835,189,8290
http://purl.obolibrary.org/obo/GO_0031623,receptor internalization,Biological Process,5,35,0.7979493365500603,6.266061980347695,0.0010877529615737629,0.004629476604457935,189,8290
http://purl.obolibrary.org/obo/GO_0030425,dendrite,Cellular Component,15,267,6.087213510253317,2.4641816776648238,0.0011235165329126285,0.004743736472297764,189,8290
http://purl.obolibrary.org/obo/GO_0048018,receptor ligand activity,Molecular Function,8,93,2.1202653799758746,3.773112590316891,0.0012256647484809096,0.005050450833560486,189,8290
http://purl.obolibrary.org/obo/GO_0043325,"phosphatidylinositol-3,4-bisphosphate binding",Molecular Function,3,10,0.22798552472858866,13.158730158730158,0.001243626051121097,0.005050450833560486,189,8290
http://purl.obolibrary.org/obo/GO_0033700,phospholipid efflux,Biological Process,3,10,0.22798552472858866,13.158730158730158,0.001243626051121097,0.005050450833560486,189,8290
http://purl.obolibrary.org/obo/GO_0034380,high-density lipoprotein particle assembly,Biological Process,3,10,0.22798552472858866,13.158730158730158,0.001243626051121097,0.005050450833560486,189,8290
http://purl.obolibrary.org/obo/GO_0007167,enzyme-linked receptor protein signaling pathway,Biological Process,3,10,0.22798552472858866,13.158730158730158,0.001243626051121097,0.005050450833560486,189,8290
http://purl.obolibrary.org/obo/GO_0005615,extracellular space,Cellular Component,32,809,18.444028950542823,1.7349788425190156,0.0013189575645258362,0.005315798669149582,189,8290
http://purl.obolibrary.org/obo/GO_0032587,ruffle membrane,Cellular Component,6,54,1.2311218335343788,4.873603762492651,0.001349111687571541,0.005396446750286164,189,8290
http://purl.obolibrary.org/obo/GO_0042605,peptide antigen binding,Molecular Function,4,22,0.501568154402895,7.974987974987975,0.0013874284309495376,0.005508297949739956,189,8290
http://purl.obolibrary.org/obo/GO_0004222,metalloendopeptidase activity,Molecular Function,7,74,1.6870928829915561,4.1491491491491495,0.0014199886862059446,0.005595807267122685,189,8290
http://purl.obolibrary.org/obo/GO_0032496,response to lipopolysaccharide,Biological Process,7,75,1.709891435464415,4.093827160493827,0.0015365518742163182,0.0060106293903167745,189,8290
http://purl.obolibrary.org/obo/GO_0019900,kinase binding,Molecular Function,6,56,1.2767189384800965,4.699546485260771,0.0016334393702432096,0.006211891331181236,189,8290
http://purl.obolibrary.org/obo/GO_1990090,cellular response to nerve growth factor stimulus,Biological Process,4,23,0.5243667068757539,7.628249367379802,0.0016498905005978527,0.006211891331181236,189,8290
http://purl.obolibrary.org/obo/GO_0001921,positive regulation of receptor recycling,Biological Process,3,11,0.2507840772014475,11.962481962481963,0.0016814141949061993,0.006211891331181236,189,8290
http://purl.obolibrary.org/obo/GO_0150078,positive regulation of neuroinflammatory response,Biological Process,3,11,0.2507840772014475,11.962481962481963,0.0016814141949061993,0.006211891331181236,189,8290
http://purl.obolibrary.org/obo/GO_0060586,multicellular organismal-level iron ion homeostasis,Biological Process,3,11,0.2507840772014475,11.962481962481963,0.0016814141949061993,0.006211891331181236,189,8290
http://purl.obolibrary.org/obo/GO_0097440,apical dendrite,Cellular Component,3,11,0.2507840772014475,11.962481962481963,0.0016814141949061993,0.006211891331181236,189,8290
http://purl.obolibrary.org/obo/GO_0048813,dendrite morphogenesis,Biological Process,3,11,0.2507840772014475,11.962481962481963,0.0016814141949061993,0.006211891331181236,189,8290
http://purl.obolibrary.org/obo/GO_0097194,execution phase of apoptosis,Biological Process,3,11,0.2507840772014475,11.962481962481963,0.0016814141949061993,0.006211891331181236,189,8290
http://purl.obolibrary.org/obo/GO_0071300,cellular response to retinoic acid,Biological Process,5,39,0.8891435464414957,5.62338895672229,0.0017923108392251489,0.0064426308545120214,189,8290
http://purl.obolibrary.org/obo/GO_0032436,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,Biological Process,5,39,0.8891435464414957,5.62338895672229,0.0017923108392251489,0.0064426308545120214,189,8290
http://purl.obolibrary.org/obo/GO_0060079,excitatory postsynaptic potential,Biological Process,5,39,0.8891435464414957,5.62338895672229,0.0017923108392251489,0.0064426308545120214,189,8290
http://purl.obolibrary.org/obo/GO_0030155,regulation of cell adhesion,Biological Process,5,39,0.8891435464414957,5.62338895672229,0.0017923108392251489,0.0064426308545120214,189,8290
http://purl.obolibrary.org/obo/GO_0038024,cargo receptor activity,Molecular Function,4,24,0.5471652593486128,7.310405643738977,0.0019449674588574793,0.006807386106001177,189,8290
http://purl.obolibrary.org/obo/GO_2000463,positive regulation of excitatory postsynaptic potential,Biological Process,4,24,0.5471652593486128,7.310405643738977,0.0019449674588574793,0.006807386106001177,189,8290
http://purl.obolibrary.org/obo/GO_0051262,protein tetramerization,Biological Process,4,24,0.5471652593486128,7.310405643738977,0.0019449674588574793,0.006807386106001177,189,8290
http://purl.obolibrary.org/obo/GO_0006959,humoral immune response,Biological Process,4,24,0.5471652593486128,7.310405643738977,0.0019449674588574793,0.006807386106001177,189,8290
http://purl.obolibrary.org/obo/GO_0048471,perinuclear region of cytoplasm,Cellular Component,19,402,9.165018094089264,2.0731001079259785,0.0019942537415932014,0.0069342679119449874,189,8290
http://purl.obolibrary.org/obo/GO_0043066,negative regulation of apoptotic process,Biological Process,15,284,6.474788902291918,2.316677844846859,0.002071415822093901,0.007155800112688022,189,8290
http://purl.obolibrary.org/obo/GO_0045953,negative regulation of natural killer cell mediated cytotoxicity,Biological Process,3,12,0.2735826296743064,10.965608465608465,0.0022044673538247628,0.007329853951467335,189,8290
http://purl.obolibrary.org/obo/GO_0045821,positive regulation of glycolytic process,Biological Process,3,12,0.2735826296743064,10.965608465608465,0.0022044673538247628,0.007329853951467335,189,8290
http://purl.obolibrary.org/obo/GO_0002003,angiotensin maturation,Biological Process,3,12,0.2735826296743064,10.965608465608465,0.0022044673538247628,0.007329853951467335,189,8290
http://purl.obolibrary.org/obo/GO_0051044,positive regulation of membrane protein ectodomain proteolysis,Biological Process,3,12,0.2735826296743064,10.965608465608465,0.0022044673538247628,0.007329853951467335,189,8290
