fips,"Overall(Socioeconomic Status,Household Characteristics,Racial & Ethnic Minority Status,Housing Type & Transportation)",adult obesity,air pollution - particulate matter,children in poverty,children in single-parent households,drinking water violations,drug overdose deaths,firearm fatalities,food insecurity,frequent mental distress,homicides,income inequality,life expectancy,limited access to healthy foods,low birthweight,mental health providers,motor vehicle crash deaths,physical inactivity,poor or fair health,premature death,preventable hospital stays,primary care physicians,residential segregation - black/white,rural,severe housing cost burden,severe housing problems,unemployment,uninsured
25007,0.1136,25.0,5.4,12.6,23.267464514,0.0,0.026848211717,,8.2,14.1,,4.5951308481,81.346765607,8.8272416104,5.0556983719,165.0,,17.0,9.5,5.8380796894,1.876,1247.0,25.106240906,39.026307832,20.139882372,21.433850702,6.5352697095,5.1297994715
25009,0.6085,27.3,6.5,12.2,26.52858694,0.0,0.036061722484999996,0.0034814358152999996,9.4,14.1,0.0019889451146,5.4515329055,79.851928716,4.1017444054,7.6116287358,159.0,0.0046347895331,22.4,11.4,5.8555775677,3.2910000000000004,1364.0,58.105059114,4.2440446795,17.753058437,19.201223657,6.3755229755,3.5796314725
25011,0.3689,26.2,6.7,17.3,27.853993141,0.0,0.032164987465,0.0042553915811,9.9,14.8,,4.264608482,79.591246306,5.3411922311,6.0079051383,110.0,0.0078954240956,19.4,10.7,6.6073573238000005,2.946,1528.0,66.120386094,54.431709914,15.016430444,15.243702977,4.9724163295,3.1508587226
25013,0.8234,31.8,7.7,24.8,36.404749572,1.0,0.049258833037,0.0077381876139,12.2,16.2,0.0049116812593,5.5618647038,77.35616455,4.8009759742,8.4268528402,94.0,0.008969157082300002,23.9,14.3,8.2394980242,3.273,1492.0,59.335247975,8.5708429524,16.116152043,17.974083879,7.5548549311,3.8584550898
25015,0.2575,23.2,5.5,11.0,22.807991121,0.0,0.026882498666,0.0039641443147,8.1,14.2,,4.9818650249,80.215555756,12.495694824,6.7467786304,96.0,0.0046924788418,16.9,9.7,5.8309224133,2.316,761.0,45.909014571,27.443699393,14.301798017,14.089055065,4.6646153846,2.7932858967
25017,0.2677,20.9,6.9,8.3,16.891980207,1.0,0.021526980481999997,0.0018932522124999998,7.2,12.3,0.0009209612296,4.9703576734,81.929429683,2.5733339584,6.9966117896,152.0,0.0036212553202,15.9,8.2,4.2256008143,2.903,779.0,51.836619445,3.0277063506,14.544761481,15.44710739,4.6210470123,2.8972657375
25019,0.119,25.2,5.1,6.0,5.7728826434,0.0,,,7.8,13.2,,4.5172135615,83.015553426,2.8491756949,5.6324110672,246.0,,17.6,9.3,4.4740627222,1.918,2275.0,43.904020727,18.895005899,22.857875834,19.784656797,7.694297168,4.7469019114
25021,0.2734,23.4,7.7,6.8,15.012156399,1.0,0.024038778792,0.0020459921997,7.0,12.0,0.0012226553139000002,4.883657001,81.504549248,3.5993974818,7.0104415095,150.0,0.005155529907,16.5,8.4,4.605450768200001,3.2070000000000003,795.0,53.414051069,1.240366699,14.441051063,15.495665285,5.1460685665,2.2782986595
25023,0.2845,24.7,6.8,8.5,19.038504143,1.0,0.035251095279,0.0034725182973,7.5,14.3,0.0019671982166,4.5873814207,79.385156976,4.8051628174,7.0171033174,169.0,0.0082843981232,20.4,10.2,6.2453656585,3.6580000000000004,1582.0,83.175207716,10.307747328,14.333097654,15.493972047,6.1335852568,2.8178344808
25025,0.7861,23.3,8.1,25.1,38.959557923,0.0,0.032784289735000006,0.0061077721399999995,12.2,14.1,0.0059383226675,7.8061099796,80.931807931,0.209738281,8.3963333963,99.0,0.0039889644666,21.8,12.9,5.585424183600001,3.524,667.0,69.557822438,0.0740973625,21.485425105,23.903887428,5.9575350748,3.7729606284
25027,0.4398,29.8,8.2,12.1,22.844597895,0.0,0.036456010081999994,0.0035054823326,9.1,14.3,0.0016987887983000002,5.0463940193,79.062926111,5.1208809135,7.499915389,181.0,0.0066044748177000005,21.7,10.8,6.4740261895,3.177,997.0,53.403242436,18.390286418,13.845560548,14.991127601,5.8747030531,2.7872662841
26001,0.1413,37.2,6.1,26.3,20.887528692,0.0,,0.028860028859999998,16.3,17.6,,4.0696845905,77.205961979,6.1626304384,8.2191780822,1024.0,,21.7,15.1,8.7011192827,2.205,1751.0,,98.921586547,9.6508349599,11.122244489,7.0604026846,8.7116001834
26003,0.3953,40.3,4.9,17.0,12.214285714,0.0,,,14.2,16.6,,3.8220782123,80.06694916,4.8934575132,8.5918854415,1260.0,,21.7,15.0,5.6615555896,2.396,1288.0,,69.044891157,10.328479512,11.314475874,8.0284881839,8.1664635208
26005,0.1725,35.1,7.0,12.1,18.235130821,1.0,0.011853189778000001,0.009039278222200001,9.6,16.5,0.0014727504351000002,3.8001457865,78.200851061,4.7275383216,6.6866695242,1034.0,0.013868399929999999,19.6,13.2,6.9131769075000005,1.97,4574.0,65.16825254,64.467542726,7.6023120314,10.180813083,4.6600723285,6.9985229557
26007,0.3552,37.0,6.1,23.7,25.279970626,0.0,,0.0091440468738,14.5,17.8,,4.5162179776,77.816553271,6.1005290101,7.1973827699,263.0,0.0085017003401,21.8,15.0,7.5231004517999995,2.1870000000000003,1486.0,76.406492043,51.827826204,8.7440641886,9.7647058824,5.4995069408,6.3356000383
26009,0.0643,35.5,6.0,16.6,18.705207836,0.0,0.015683367076,0.011151714791,12.6,16.6,,3.8170485533,80.3613445,0.0613777402,5.9551430781,2165.0,0.017791956807999998,18.7,12.7,6.0675799654,2.237,1675.0,,100.0,9.8408837539,10.606060606,7.0248352762,8.4001688476
26011,0.3355,36.8,6.7,22.9,23.391178597,0.0,,0.017323170407,15.8,18.1,,3.7373596101,77.369449975,0.0018110722,7.6327433628,468.0,0.015143197864999998,22.7,15.6,7.8977968521,3.27,3738.0,,100.0,8.8852725793,10.654490107,8.3201961815,8.3056171471
26013,0.4125,41.4,4.9,22.2,22.605633803,0.0,,,15.5,17.5,,4.6547843332,76.422924083,4.5129067649,6.2626262626,747.0,,23.5,17.1,7.9680204893,0.9329999999999999,1166.0,,100.0,8.7923025879,12.882447665,7.8842315369,9.5813953488
26015,0.0522,35.2,8.4,12.1,17.833977115,1.0,0.014071700727000001,0.012128920592,10.1,16.6,0.002832520164,3.655933178,79.17148556,0.0066791715,6.7983463482,818.0,0.017231164331,19.1,12.1,6.0917791183,2.289,2821.0,76.45901608,77.128082064,8.8893581081,9.7345132743,4.5638715115,6.7072188205
26017,0.3514,38.1,6.8,16.6,26.425485448,1.0,0.030054680128,0.010030438523,14.6,17.3,0.0023279379947000003,4.3057184128,76.364765934,5.2544389897,7.4924209615,356.0,0.010133377152999999,21.1,14.8,8.5214909569,4.303,2438.0,59.176918067,30.311493816,10.918295214,10.893098782,6.089188456,6.9387396214
26019,0.0786,36.1,6.0,14.1,15.32960199,0.0,,0.013556871074,12.1,16.3,,3.8317936742,78.242583434,,6.7415730337,588.0,0.01457584297,18.9,12.4,7.793501807,2.048,1785.0,,100.0,9.1927911555,12.444771723,5.96238022,8.2807017544
26021,0.6964,38.3,8.6,24.3,30.339582281,1.0,0.016718523037999998,0.014177275778,14.0,17.0,0.005284113821700001,5.0356669904,77.539343689,9.5625033762,8.1232727577,359.0,0.011495265156,20.8,15.0,8.0357090582,2.478,1234.0,74.303999797,32.856969767,13.230799246,14.309275112,5.801310481,7.5526161631
26023,0.7263,37.8,8.4,17.9,21.27373873,0.0,0.012254620374999999,0.011959521619000001,13.6,17.6,,3.6545326878,76.437529058,6.388959891,6.9823434992,634.0,0.017071064873,22.7,16.1,8.386324065,3.5409999999999995,2412.0,55.788020129,62.703323904,8.5174868462,10.600600601,4.9515326172,9.2624356775
26025,0.6906,39.1,8.5,19.9,31.171465969,1.0,0.03679523452,0.01565435191,14.9,17.4,0.006064268479,4.4596028176,75.24235858,11.398344475,8.9145875068,267.0,0.013724397084,23.5,15.5,9.5314402886,2.82,1691.0,59.249556414,30.977039355,11.898000691,13.817373588,6.5670434827,6.5112295394
26027,0.2473,35.2,8.6,16.1,21.411327762,0.0,0.014836412426,0.015116044712,13.0,16.9,,4.3121155671,77.371048753,3.230484367,7.4095682614,936.0,0.015777716881,20.6,13.8,8.5200099073,2.5860000000000003,4299.0,54.016876114,71.181611306,8.9074530723,11.037107517,5.0703982033,7.31996768
26029,0.1499,35.5,5.9,13.6,22.715191167,0.0,0.02038424298,0.011467451549999999,12.6,16.3,,4.1804963026,79.581543637,0.399248469,6.4331210191,395.0,0.010373217444,18.0,12.0,7.0997608916,2.727,1135.0,,70.403483757,8.2413283491,9.778357236,6.0152221949,7.4430458754
26031,0.2728,39.1,5.7,20.8,16.591502492,0.0,0.014463407579,0.010250425786999999,16.7,17.6,,3.8634669724,76.723369472,3.8733831263,8.2568807339,831.0,0.010116565314,20.5,14.9,9.4034471971,2.547,1812.0,,82.72789844,10.312862109,11.567664136,8.3291419374,8.6829048263
26033,0.6665,38.7,5.9,21.6,22.592099423,0.0,0.016096723423,0.0090783353537,15.4,17.4,,4.6780074648,78.107552304,8.1391861822,6.1765985211,239.0,0.011000974914,22.4,16.1,7.074532132100001,2.931,1478.0,,48.938213915,12.304063308,13.821428571,6.5374382364,10.579648251
26035,0.7677,39.5,6.7,30.7,19.062247373,0.0,0.030277471399,0.016939324642,19.3,18.8,,4.2514613724,74.271284219,1.324896588,6.6902968542,740.0,0.019562726484999998,24.4,17.8,10.737873565000001,2.915,3419.0,72.339345538,70.642824808,11.557654607,14.754098361,8.0462863294,9.222182849
26037,0.0363,33.4,8.3,9.0,15.137719099,0.0,0.012150159209,0.010379457787,9.2,15.6,,3.9532540516,81.141744788,9.8577554157,5.8660763697,764.0,0.0089139854975,17.0,11.4,4.4295215594,2.648,3190.0,52.699360305,52.92642806,8.409053362,8.7958291288,4.4339913634,5.3612661518
26039,0.3568,36.9,6.0,25.3,30.935251799,0.0,0.026246092911000003,0.017250797849,16.2,17.5,,4.7315571752,77.523561707,2.1868671938,9.3251533742,574.0,0.015446719117000001,21.4,15.0,7.8052204316000005,3.3779999999999997,1271.0,,72.587750462,13.614678899,12.459283388,7.0535547677,6.8313085043
26041,0.3294,39.3,5.6,15.4,25.694156651,1.0,0.012120873076,0.012819083713999998,14.5,17.6,,4.378510487,76.72797465,5.0529518266,7.4104234528,670.0,0.011491702198,21.4,14.6,9.171827812,1.467,1228.0,,43.753540694,9.3770491803,11.333538651,6.1503416856,7.8877976077
26043,0.1598,36.0,5.6,14.3,21.55238829,0.0,0.031689861885,0.011051119321,11.9,16.7,,3.760441549,77.663416946,7.6438031622,6.4347826087,258.0,0.014011175313000002,19.3,12.7,8.2135084887,1.6840000000000002,1196.0,,32.765209416,7.1936616548,12.511130899,4.7807451368,5.7216685124
26045,0.2231,36.2,8.4,12.0,19.013867488,0.0,0.019985344081,0.011487357525,11.4,16.0,0.0020892938055999998,3.4929960869,78.507228588,8.7964750061,7.3308512004,491.0,0.013449828874,18.7,11.9,6.6388781678,2.9010000000000002,2623.0,66.756368541,37.971770339,8.9091934574,10.667715827,5.3121070927,5.788153358
26047,0.17,34.7,5.7,11.9,18.388845856,0.0,0.009993504222300002,0.012016342225,13.0,16.3,,4.103005853,79.272021373,6.3182836872,6.6699850672,252.0,0.0090204248191,17.7,12.0,6.2070226,2.351,813.0,,74.88835872,9.4467227858,12.201866574,6.3799853193,8.4897797182
26049,0.6766,42.1,7.5,22.6,32.333874465,1.0,0.047638642824,0.019375470556,16.1,18.3,0.012704554705,4.6270444301,74.823947563,11.414169151,10.489062452,299.0,0.012704554705,24.7,16.8,10.547121579,3.814,1100.0,67.56933709,16.755207966,13.418182501,14.916617034,7.5940444261,6.2150525609
26051,0.5952,38.8,6.8,25.1,18.765586035,0.0,,0.017382235354999998,15.4,18.3,,4.4090018634,75.274440608,5.5768815652,7.6450892857,796.0,0.014113051185,23.4,16.5,10.139154476,2.672,5085.0,,88.580102756,11.195464155,15.346310548,7.0557582074,8.3877754402
26053,0.3752,38.6,5.3,26.0,20.066472788,0.0,,,14.0,17.8,,4.8189116379,77.793193336,4.8630427178,7.0505287897,495.0,0.013375881375000002,22.3,15.3,8.248688795300001,1.8350000000000002,1154.0,62.878547499,68.168259573,10.031007752,10.896960712,5.5356503046,8.1188118812
26055,0.1967,33.9,6.2,11.7,21.457426158,0.0,0.011459142785,0.0084207071667,11.8,15.8,0.0020137492603,3.8478817174,79.791551271,5.3598353477,6.9496855346,196.0,0.007590285673600001,16.2,11.3,5.8844210166,2.7560000000000002,743.0,68.86936672,48.023819925,12.030951876,12.178456592,5.0283758972,7.0651950929
26057,0.3335,39.5,7.6,20.1,25.181359892,0.0,0.012336236461,0.0058877500453999995,13.7,16.9,,4.0158289029,76.744417994,16.54850036,6.9378859426,533.0,0.012542767353,22.3,15.4,7.163039836400001,2.406,2120.0,59.876196241,60.156323571,8.8444291135,11.306950449,5.5571856112,6.535128554
26059,0.4577,35.6,8.5,21.5,20.080808081,0.0,0.014597261553999999,0.012682308179999999,14.1,17.6,,3.8576914126,76.757056907,2.2616055157,6.1657032755,624.0,0.017164113895,21.6,14.9,7.9890847251,3.849,4151.0,,69.126970528,8.679685223,12.123722729,5.4506699147,7.3069799745
26061,0.4714,34.5,5.1,13.8,15.408846305,0.0,,0.0094502721122,13.4,16.7,,5.5492403541,78.367149801,5.0958562478,6.2301587302,498.0,0.0063300153503,20.6,14.5,6.202759642899999,1.624,1405.0,79.674623039,37.815332532,13.101423086,16.361598805,5.038908024,9.2104257433
26063,0.198,34.6,7.3,16.5,18.359310911,0.0,0.01400862069,0.012856692873000002,13.2,17.6,,4.2797790055,77.411977225,8.0164439556,7.2825024438,665.0,0.015489114342000001,21.9,14.8,7.413648969799999,1.7209999999999999,1703.0,,89.461924029,8.583988894,10.003611412,5.3588259055,6.9455086312
26065,0.5917,32.9,7.1,16.5,27.319982198,1.0,0.035169854411,0.010178908064999999,13.3,16.1,0.0053342447647999995,4.9115856237,77.564322198,14.316578149,8.456735058,212.0,0.0081001494576,20.0,13.7,8.017832737400001,3.008,873.0,50.054651048,13.206358248,15.30933805,16.979794399,5.5866118946,6.3029474246
26067,0.3437,39.4,8.2,15.2,19.451203028,0.0,0.014990178847999998,0.008385535882299998,11.3,16.8,,3.4109523658,78.403006762,6.8601173722,7.4376787904,700.0,0.013762486127000002,22.7,14.0,6.1623249917,2.7969999999999997,3797.0,79.691668278,60.538299038,7.5884876654,10.516002613,4.7707789788,6.7203812524
26069,0.4392,40.3,6.5,24.5,21.112968713,0.0,0.033179381005,0.01430421895,16.0,18.0,,3.931649766,74.806558832,5.2867243906,7.2127139364,497.0,0.016421105084,23.0,16.2,11.193790676,2.52,2514.0,56.80286607,58.906014602,8.8256549232,11.610968295,7.2206945717,7.870831624
26071,0.3272,35.3,5.3,25.8,34.791352438,0.0,,,14.4,17.6,,4.4016791869,74.722681758,5.788461815,9.3799682035,831.0,0.017879263885,22.6,15.2,11.378889975,1.96,1383.0,,72.852669882,11.973845525,10.909090909,6.0733867566,8.4024618678
26073,0.606,37.0,7.2,16.2,23.127579243,0.0,0.013337271004000001,0.0073804299384,15.5,17.7,,5.2169993561,77.754721696,4.966783678,7.8743640787,293.0,0.010534910058,22.4,16.4,7.274689420900001,2.297,2397.0,47.135524887,46.588727226,17.232010189,18.775262732,5.2747529427,9.6933354942
26075,0.5194,38.5,8.6,17.8,30.479974662,1.0,0.0094886062924,0.015290268692,13.0,16.8,0.0057627130853,4.2452604809,76.525543949,10.854937317,8.6260414965,308.0,0.010625002251,19.4,14.1,8.566912089499999,2.954,2274.0,60.431021386,41.823298887,11.262119831,11.649542917,5.7366688428,6.186599039
26077,0.4516,39.7,7.3,14.6,25.107284768,0.0,0.018846020473999997,0.010450088334000001,12.0,16.2,0.0046748175190000005,4.6980679047,78.601970527,8.0717193253,7.9399343031,211.0,0.010491160246,18.3,12.9,6.809189450400001,2.42,978.0,50.821440126,17.54716755,11.866647227,13.098748127,5.0073855244,6.7791223116
26079,0.3596,39.6,6.0,18.7,19.11001911,0.0,,0.013519298798999999,15.9,18.0,,4.1822152886,75.701114889,1.8040771944,6.910907577,1199.0,0.017825889674,23.5,16.0,8.5424111379,1.8450000000000002,3601.0,29.341289358,84.445869527,11.373296204,13.156053184,7.2589098532,8.6269744836
26081,0.4739,34.7,8.1,12.7,22.797254213,0.0,0.01508036004,0.0075455123219000005,10.8,15.5,0.0038667008999,4.0984137056,79.44494788,3.8549754777,8.2303776057,225.0,0.0095010364968,16.9,12.6,6.0688381940000005,2.343,1066.0,58.478988589,15.675332132,10.535975161,12.622805022,4.7051983721,7.0791736396
26083,0.0188,34.9,4.8,16.1,34.30420712,0.0,,,10.8,15.6,,3.9325012924,79.330386908,7.2424227437,,2107.0,,16.8,10.9,,0.788,,,100.0,9.7536945813,9.7222222222,6.6817667044,6.0606060606
26085,0.6563,39.1,6.4,32.0,17.367639782,0.0,,,17.9,19.1,,4.4784850742,75.721538484,0.596876967,9.7982708934,1231.0,0.015932348796,26.0,19.5,10.139647354000001,2.645,11587.0,42.481573485,100.0,13.113570741,14.146868251,8.222742649,8.5769230769
26087,0.219,38.3,8.5,11.3,15.697578653,0.0,0.019371747635999997,0.012506139377999999,13.3,17.3,,3.7129475248,77.563213465,2.0691750754,7.0216606498,661.0,0.011033408512,22.6,13.7,6.9287709266,3.4130000000000003,2739.0,,77.348022509,9.8411270983,11.765578635,6.0523758503,7.014114468
26089,0.0398,32.7,6.1,11.4,15.84606678,0.0,,0.010120526267000001,9.4,15.1,,3.5832136372,82.314374124,1.1366012879,5.0224215247,1508.0,0.013107362404999998,16.1,10.3,4.9300986368,3.853,2416.0,,91.261286162,9.6546310832,12.199124726,5.2055339902,8.9537846959
26091,0.3628,41.0,8.4,15.4,19.799270073,1.0,0.025464731347,0.0093562113039,12.4,17.1,0.0023212897086,3.7169141715,77.683676447,10.306356059,7.2253521127,388.0,0.013927738250999999,21.9,14.3,6.9488063606,2.789,4658.0,61.619818278,51.821967725,10.603571618,11.370452471,5.4557297516,6.8985992281
26093,0.0054,33.5,9.1,5.7,13.579703769,0.0,0.018938275123,0.0082824070143,9.4,15.4,0.0008290992741,3.7783626835,80.778527729,3.6188841123,6.0730070388,455.0,0.009195464676200001,15.5,9.8,4.9706803993,2.5749999999999997,1983.0,73.418805011,36.90507109,8.465311267,9.375,4.1568896961,4.1157123446
26095,0.3577,39.9,4.8,26.7,16.039823009,0.0,,,15.4,16.7,,3.72692993,77.004440555,10.916346479,10.584958217,590.0,,22.4,16.1,8.845385139300001,2.778,875.0,,51.364801689,8.8349514563,12.107623318,7.0788107598,9.2731159808
26097,0.6435,38.5,5.5,20.4,24.113048707,0.0,,,17.6,17.8,,4.3568512602,78.031838422,13.979010123,7.337883959,519.0,0.013177140297,22.9,16.1,7.4197265077,1.7690000000000001,1355.0,61.73318497,77.224871772,12.907348243,16.034155598,8.5684430512,12.541080584
26099,0.3864,36.5,7.3,16.5,22.651329436,0.0,0.035426310602,0.010989699278999999,13.3,16.7,0.004602553858500001,4.2287794912,77.393314854,5.8525772655,8.8276332517,456.0,0.006706578479500001,21.2,13.6,7.7013744219,4.223,1833.0,51.178531318,2.8053052517,12.37961053,13.478637413,5.9354906187,6.6142327059
26101,0.3867,37.0,5.0,21.1,20.748613678,0.0,0.036573472042,0.018756524008,13.5,16.7,,3.7570209948,76.864624019,2.1300865218,7.4946466809,650.0,0.014576834495,20.4,14.0,9.175094592799999,2.537,2249.0,91.033572923,61.161201633,8.8992974239,10.769230769,7.2865353038,8.5746565975
26103,0.2358,34.4,5.3,14.1,18.597997139,1.0,0.01557405463,0.012048700849,13.4,16.5,,3.9359023714,78.673372169,5.1045468557,6.6555343511,222.0,0.0070682428134,18.9,12.8,6.751582324199999,1.722,813.0,78.788059199,41.489631319,11.753916699,12.241054614,5.3657103691,6.6325909699
26105,0.4379,37.1,6.6,21.4,23.542298618,0.0,0.022881200804999998,0.010319420461000001,14.5,17.3,,3.8986623114,77.863996427,9.0451120007,7.4642126789,294.0,0.019707928500000003,21.0,14.6,7.932580884,3.007,1326.0,46.3614981,62.689426929,8.6827363775,11.530570373,6.4416942117,7.7199198173
26107,0.5805,38.0,7.0,19.3,18.243967828,0.0,,0.0091946836339,15.1,17.6,,4.3990377878,78.081154215,15.368350023,6.7538896747,572.0,0.010534285808,22.1,15.4,6.889202565900001,2.476,2091.0,55.815694056,66.725080611,13.418803419,15.68627451,6.3715816183,8.2715470045
26109,0.2253,37.7,6.5,16.8,14.051905541,0.0,,0.020924514813,12.1,17.1,,4.1542083828,78.746617804,5.3439499545,4.7899778924,728.0,0.012966164484999999,21.1,14.0,7.0041089227,2.267,3230.0,,64.334762162,7.3910296905,9.2235294118,4.5219390688,7.6978983708
26111,0.1544,35.5,7.5,13.2,18.023255814,0.0,0.014411183078000002,0.007439779782499999,11.4,15.9,,4.7616794378,80.372341706,4.7249357127,6.8407750632,323.0,0.011306442274,18.2,11.7,5.7714040255,2.348,948.0,55.236121358,42.78061438,9.8816355811,10.131578947,4.9116940119,5.3995582999
26113,0.4675,37.6,5.8,17.1,16.647365373,0.0,,,14.2,17.6,,3.6619854909,78.530478069,1.7282230723,5.6418642682,2161.0,0.016125513408,21.8,14.9,6.0671159021,3.121,5051.0,,100.0,8.3097595474,13.377374071,5.5735294118,8.9253654783
26115,0.1556,39.1,9.7,12.4,20.846984589,0.0,0.030785790695999998,0.010528223635,12.4,16.8,0.0015241637104000001,4.2983708769,77.378309115,3.2141183634,7.5400208393,569.0,0.013717473394,19.5,13.4,8.2167678525,3.614,2689.0,52.848354403,37.555995553,9.7037454799,11.488403137,6.0153293878,5.194013121
26117,0.4252,39.4,7.8,17.9,16.24653646,0.0,0.014634248322,0.01258431491,13.6,17.5,,3.8074123618,76.91550519,1.0433883773,7.1211199026,365.0,0.018931966626000003,22.4,15.0,8.401034013899999,2.547,2885.0,66.162396782,84.618420637,9.5550819815,12.816224127,5.584900085,7.3243892918
26119,0.3565,38.4,5.8,28.5,20.142348754,0.0,,0.028045649688000003,17.8,18.0,,4.2629621871,75.119408203,1.1900349109,7.2691552063,581.0,0.016946019226000003,22.7,15.8,10.538011122,2.387,1334.0,,100.0,13.253891051,13.483146067,9.3664850136,7.9167349615
26121,0.6248,38.7,7.9,19.1,29.468455779,0.0,0.030132217098000003,0.014744199655,14.1,17.5,0.007335535642500001,4.0576930528,76.22528708,17.322597764,9.738351756,413.0,0.01294021456,22.8,15.4,8.872120356600002,2.576,1756.0,71.991427024,23.314632843,10.235976309,12.132241432,7.4909699352,5.8899808403
26123,0.4997,39.0,7.4,19.8,22.568545146,0.0,0.010868088574999999,0.017255546426,14.4,17.5,,4.0965175373,77.60037781,1.7756535742,7.205530444,466.0,0.02299202943,23.3,15.7,8.0283502413,1.9949999999999999,2467.0,62.609046264,83.840280644,10.436839789,13.909185804,5.6273830916,7.7446390233
26125,0.1464,32.1,7.8,8.6,18.567204159,1.0,0.014747056159,0.0082680904382,10.7,14.4,0.0034075750163999998,4.6081092263,79.924949556,4.3709239607,8.3495839834,247.0,0.005134232155600001,17.6,11.1,5.7273861113999995,3.465,696.0,65.968841341,4.7866615878,11.328171671,12.502353419,4.6753895779,4.8086790084
26127,0.7212,37.6,6.9,20.9,18.755256518,0.0,0.012513921738,0.0090648134159,13.8,17.3,,3.7333960489,78.3020758,4.3702936685,7.614213198,2682.0,0.016242027871,23.3,16.2,7.7476192478,1.48,2063.0,,89.890854347,9.529806885,13.983259478,7.4259563077,10.579872438
26129,0.5417,38.4,6.4,26.6,21.93850964,0.0,0.031810662934,0.020046393081,17.0,18.5,,4.0182593693,74.941068757,0.0236508436,7.4329501916,1480.0,0.01771925879,23.2,16.8,10.165598285000002,2.563,5231.0,,100.0,10.42003231,14.044637997,7.8486156972,8.8537496664
26131,0.1614,38.4,5.0,20.5,15.007215007,0.0,,,15.5,17.8,,3.7310410871,77.150276274,13.198085558,8.2901554404,2934.0,,22.1,15.5,,1.6709999999999998,2828.0,,100.0,8.9402697495,10.91234347,7.6043737575,9.3043478261
26133,0.6289,37.9,6.5,19.0,17.755681818,0.0,,0.01457513482,14.9,18.1,,3.9657222954,77.975705489,0.0269463907,7.230941704,642.0,0.01964829551,22.8,15.9,7.6327706863,2.291,3352.0,,100.0,9.6778042959,12.636165577,5.533386539,9.0456477959
26135,0.6257,38.3,6.0,26.9,16.219588272,0.0,,,16.2,18.5,,3.2734874775,75.656028622,0.5588271337,9.0759075908,1385.0,0.027558648248,23.7,16.7,9.368396127,2.915,4184.0,,100.0,9.9430018999,14.454664915,9.0874524715,10.314893617
26137,0.4453,35.9,5.8,15.0,30.28009084,0.0,0.01754433318,0.012996929475,14.5,17.1,,4.0078656784,77.206518817,10.596964619,6.9261591299,361.0,0.0087454887854,20.0,13.9,8.6804036872,2.835,1238.0,62.507954015,65.659658997,9.866798224,11.362493715,6.8011628931,7.9144272315
26139,0.1773,32.4,8.3,6.5,14.810806192,0.0,0.011859163313,0.0047039551962,8.7,15.5,0.0015485760843,3.7409597883,81.268304728,7.8570118826,5.8359966727,450.0,0.007642972287000001,17.1,11.4,4.5105276316,1.918,1535.0,69.762653368,20.315692511,8.9849192883,11.144137998,4.0730130982,5.1808261015
26141,0.2222,38.6,5.8,23.1,18.62170088,0.0,,,15.0,17.6,,3.9054377493,78.146874165,6.2679686056,6.0830860534,2619.0,0.012305214055000001,21.2,14.6,8.5988460626,2.27,12665.0,,80.861244019,8.4098939929,9.5772217429,7.9024186822,8.2732949087
26143,0.5016,37.8,6.2,31.9,21.465076661,0.0,0.027820667974,0.015901710689000002,18.1,17.8,,3.8107325763,75.491977206,5.8865008553,6.908768822,1074.0,0.015537508142,22.2,15.4,10.665867975,2.831,2181.0,,66.051781259,10.87928465,12.612208259,9.5966432052,6.9983245264
26145,0.655,42.9,7.9,30.3,31.578176492,1.0,0.025034707208,0.017164381396999998,14.9,17.4,0.009748576038099999,4.6322299498,76.110409501,11.376558675,9.7771056611,314.0,0.010046242482000001,23.6,15.9,9.3416622872,3.363,1172.0,64.847935173,31.118205117,11.946914329,13.314752645,7.0768928075,6.2126857919
26147,0.3078,37.4,7.6,16.7,23.256648817,1.0,0.036001490293999995,0.01092011372,14.9,17.3,0.0017910747165,4.1385500416,76.302637534,12.246773701,7.3704808051,381.0,0.01137332445,20.0,13.8,8.9481040514,4.195,2182.0,73.486098923,38.645731109,9.9915656629,11.757902853,5.9160999259,6.7134933552
26149,0.6149,36.6,8.6,17.3,16.859338456,1.0,0.015312679445000001,0.012473125338,14.1,17.7,0.0028128142441,3.8125516723,76.109670342,5.5103229144,6.9902548726,528.0,0.019220897335,22.7,16.0,9.1965534727,2.0789999999999997,3803.0,66.283750564,54.426951627,9.1612006429,12.401656315,5.1195276498,10.371179039
26151,0.4255,37.9,7.9,21.6,19.692132269,0.0,0.014622377111,0.011663111038,15.1,17.9,,4.1104821803,77.531329932,4.9061318825,6.657562308,563.0,0.018003108997999995,23.0,15.7,7.3127768174000005,3.168,3396.0,,90.19807951,8.9880732817,11.542857143,6.1036833483,8.2079166262
26153,0.4026,38.9,4.2,23.9,16.606757728,0.0,,,15.6,18.2,,4.8568736362,77.585563292,18.575028673,8.7145969499,349.0,,22.6,16.2,8.089810380900001,2.352,1351.0,,58.962875663,9.1565569035,11.383285303,8.0242966752,10.44467425
26155,0.1181,37.0,8.1,14.3,19.193111589,0.0,0.021563130967,0.010262364683,13.2,17.1,,3.8943068675,77.277853984,9.6703855377,7.5645756458,518.0,0.012954342212000002,21.8,13.7,7.2141731704,2.178,2605.0,62.395376644,54.975370853,9.6805170822,9.8930965755,5.664900328,5.4345602321
