s2_l13,n_buildings,max_depth,mean_depth,lat,lng
9825912328795717632,1,0.136,0.136,36.8711,-83.6156
9825912741112578048,3,0.122,0.122,36.92803333333333,-83.60996666666666
9825912775472316416,1,0.09,0.09,36.9129,-83.6102
9825912912911269888,3,0.122,0.122,36.927366666666664,-83.6156
9825913015990484992,2,0.175,0.175,36.948800000000006,-83.63
9825918376109670400,3,0.057,0.054,37.1208,-83.69273333333332
9825918444829147136,3,0.057,0.05666666666666667,37.11803333333334,-83.70423333333333
9825918479188885504,1,0.057,0.057,37.1195,-83.6998
9825918925865484288,2,0.007,0.007,37.13195,-83.7389
9825919028944699392,15,0.007,0.007,37.131233333333334,-83.74506666666666
9825919647419990016,2,0.25,0.1265,37.04945,-83.7398
9825919681779728384,1,0.003,0.003,37.0489,-83.7413
9825922705436704768,1,0.218,0.218,36.9668,-83.8336
9825923289552257024,2,0.25,0.2495,37.01515,-83.8399
9825924423423623168,1,0.461,0.461,37.0673,-83.7999
9825924904459960320,1,0.404,0.404,37.123,-83.7727
9825925007539175424,2,0.134,0.0845,37.1198,-83.7821
9825925041898913792,6,2.481,1.0371666666666666,37.11998333333333,-83.78755
9825925144978128896,2,1.542,1.082,37.119150000000005,-83.79575
9825925316776820736,5,0.118,0.1162,37.09964,-83.80866
9825925385496297472,1,0.143,0.143,37.111,-83.8218
9825925419856035840,3,0.86,0.5106666666666667,37.10653333333334,-83.80956666666667
9825925591654727680,1,0.143,0.143,37.1248,-83.8298
9825925969611849728,2,0.279,0.279,37.0856,-83.82925
9825926003971588096,2,0.279,0.279,37.08825,-83.82565
9825926038331326464,2,0.118,0.1175,37.090500000000006,-83.80680000000001
9825926141410541568,3,0.149,0.149,37.06616666666667,-83.81906666666667
9825926175770279936,1,0.01,0.01,37.0638,-83.8109
9825926278849495040,1,0.073,0.073,37.0596,-83.829
9825926691166355456,1,0.244,0.244,37.0843,-83.8789
9825926725526093824,2,0.244,0.162,37.083349999999996,-83.87975
9825927034763739136,1,0.076,0.076,37.1103,-83.858
9825927069123477504,1,0.281,0.281,37.1065,-83.8491
9825928065555890176,1,0.092,0.092,37.0904,-83.9306
9825928374793535488,2,0.101,0.101,37.0724,-83.89320000000001
9825928443513012224,1,0.247,0.247,37.0632,-83.9041
9825928787110395904,1,0.361,0.361,37.0208,-83.9312
9825929130707779584,1,0.06,0.06,37.0501,-83.8927
9825929165067517952,2,0.06,0.06,37.0488,-83.88535
9825932497962139648,4,0.149,0.1485,36.945475,-83.854175
9825932944638738432,2,0.672,0.518,36.9476,-83.856
9825933047717953536,2,0.218,0.218,36.96210000000001,-83.83475
9825934044150366208,1,0.076,0.076,36.9334,-83.7967
9825934078510104576,2,0.076,0.0755,36.931700000000006,-83.79814999999999
9825934525186703360,6,0.205,0.12716666666666665,36.88353333333333,-83.79121666666667
9825934559546441728,3,0.015,0.015,36.88953333333333,-83.78413333333333
9825935246741209088,3,0.054,0.054,36.873266666666666,-83.8328
9825935281100947456,1,0.018,0.018,36.8687,-83.8366
9825935315460685824,1,0.018,0.018,36.8682,-83.8463
9825935865216499712,2,0.205,0.203,36.8771,-83.79345
9825938029880016896,8,0.087,0.0865,36.8545,-83.8647625
9825938064239755264,2,0.045,0.044,36.8511,-83.8544
9825938201678708736,3,0.087,0.08700000000000001,36.86236666666667,-83.86776666666667
9825938236038447104,2,0.087,0.087,36.86365,-83.86985
9825944901827690496,1,0.02,0.02,36.929,-84.0969
9825945245425074176,2,0.642,0.324,36.942099999999996,-84.08760000000001
9825945314144550912,11,0.97,0.4057272727272727,36.949445454545454,-84.09192727272728
9825945348504289280,2,0.33,0.168,36.949799999999996,-84.0903
9825945863900364800,1,0.073,0.073,36.9382,-84.0398
9825946448015917056,1,0.084,0.084,36.9529,-83.9874
9825946482375655424,2,0.084,0.084,36.952349999999996,-83.98795
9825946551095132160,2,0.058,0.052000000000000005,36.935249999999996,-83.98140000000001
9825946585454870528,3,0.049,0.04900000000000001,36.93546666666666,-83.99166666666666
9825946619814608896,1,1.009,1.009,36.9336,-83.9997
9825946722893824000,4,0.241,0.241,36.93905,-84.01304999999999
9825946791613300736,2,0.024,0.024,36.93045,-83.9985
9825947203930161152,2,0.002,0.0015,36.916349999999994,-83.9859
9825947238289899520,2,0.058,0.030000000000000002,36.9259,-83.98635
9825947307009376256,1,0.058,0.058,36.9298,-83.9711
9825949815270277120,9,0.47,0.235,37.04443333333333,-84.01454444444444
9825949849630015488,2,0.47,0.47,37.0504,-84.01474999999999
9825949883989753856,3,1.5,1.2306666666666668,37.05826666666667,-84.00073333333334
9825950021428707328,1,0.094,0.094,37.0485,-83.977
9825950055788445696,2,0.139,0.139,37.0547,-83.96485
9825950296306614272,8,0.222,0.182875,37.0285625,-83.95805
9825950330666352640,3,0.106,0.106,37.03033333333334,-83.94386666666666
9825950433745567744,1,0.106,0.106,37.0326,-83.9367
9825950708623474688,1,0.062,0.062,37.0611,-83.9441
9825951601976672256,1,0.026,0.026,37.1144,-83.959
9825951705055887360,1,0.076,0.076,37.1124,-83.9813
9825951773775364096,2,0.05,0.05,37.116550000000004,-83.9932
9825952048653271040,2,0.178,0.178,37.141099999999994,-84.0068
9825952598409084928,2,0.176,0.176,37.0599,-83.985
9825952942006468608,1,0.029,0.029,37.0643,-84.0421
9825953010725945344,1,2.621,2.621,37.0818,-84.0582
9825953113805160448,3,0.697,0.49366666666666664,37.084466666666664,-84.05506666666666
9825953319963590656,1,0.182,0.182,37.096,-84.0211
9825953423042805760,1,0.039,0.039,37.1229,-84.0368
9825953457402544128,1,0.135,0.135,37.1203,-84.021
9825953491762282496,1,0.072,0.072,37.1264,-84.0271
9825953663560974336,1,0.028,0.028,37.1381,-84.0412
9825953732280451072,1,0.035,0.035,37.132,-84.0501
9825953800999927808,4,0.072,0.072,37.118375,-84.0399
9825953938438881280,11,0.164,0.15381818181818183,37.11426363636363,-84.07576363636363
9825954144597311488,7,0.262,0.262,37.13345714285715,-84.07512857142856
9825954350755741696,2,0.113,0.113,37.1215,-84.08355
9825954385115480064,1,0.113,0.113,37.1174,-84.0807
9825954419475218432,5,0.355,0.2946,37.1094,-84.09394
9825954453834956800,21,0.362,0.23961904761904762,37.10455714285714,-84.09411428571428
9825954591273910272,8,0.12,0.12,37.096925,-84.076175
9825954659993387008,3,0.12,0.12,37.0923,-84.06663333333334
9825954694353125376,5,0.12,0.1196,37.09518,-84.0736
9825954763072602112,9,0.64,0.43633333333333335,37.0747,-84.06263333333332
9825955415907631104,2,0.052,0.052,37.0493,-84.0616
9825955518986846208,1,0.052,0.052,37.0548,-84.0653
9825955725145276416,1,0.166,0.166,37.0518,-84.0168
9825955896943968256,1,0.137,0.137,37.022,-84.0244
9825956034382921728,3,1.297,0.992,37.03796666666667,-84.05656666666667
9825956274901090304,3,0.183,0.18233333333333332,37.0129,-84.0225
9825957408772456448,1,0.234,0.234,37.0197,-84.1206
9825958095967223808,1,0.369,0.369,37.0189,-84.1801
9825958370845130752,2,0.299,0.299,37.04585,-84.1548
9825958680082776064,1,0.063,0.063,37.0638,-84.1732
9825958783161991168,2,0.299,0.1575,37.0503,-84.15174999999999
9825959435997020160,2,0.295,0.2045,37.0817,-84.10575
9825959917033357312,1,0.078,0.078,37.1034,-84.1085
9825959951393095680,3,0.078,0.078,37.11286666666667,-84.1074
9825969503400361984,4,0.02,0.02,36.9242,-84.11005
9825970087515914240,1,0.2,0.2,36.9259,-84.1568
9825970328034082816,2,0.091,0.091,36.902100000000004,-84.17075
9825973523489751040,1,0.245,0.245,36.8885,-84.2212
9825973832727396352,1,0.072,0.072,36.8838,-84.2286
9826021386605297664,1,0.612,0.612,36.5002,-84.56
9826021455324774400,1,0.143,0.143,36.487,-84.5495
9826021936361111552,1,0.017,0.017,36.5215,-84.5786
9826090999435231232,1,0.021,0.021,37.0563,-84.6288
9826091102514446336,1,0.023,0.023,37.0559,-84.6236
9826098077541335040,1,0.197,0.197,37.0372,-84.7792
9826102475587846144,1,0.154,0.154,37.1066,-84.8796
9826140786696126464,1,0.543,0.543,36.537,-84.7273
9826157760406880256,1,0.422,0.422,36.357,-84.8721
9826158104004263936,1,0.725,0.725,36.394,-84.8771
9826158378882170880,1,0.504,0.504,36.3746,-84.8923
9826158653760077824,1,1.316,1.316,36.4021,-84.9169
9826158962997723136,1,0.218,0.218,36.3642,-84.9307
9826168240127082496,1,2.979,2.979,36.3153,-84.7904
9826186553867632640,1,0.188,0.188,36.485,-84.5513
9826187137983184896,8,0.435,0.294125,36.43605,-84.540325
9826187241062400000,1,0.413,0.413,36.4295,-84.5384
9826757543999832064,1,0.045,0.045,34.8879,-84.2866
9826759193267273728,1,0.05,0.05,34.9832,-84.3294
9826759261986750464,1,0.112,0.112,34.9878,-84.3157
9826760017900994560,1,0.084,0.084,34.9986,-84.3035
9827260845447446528,1,0.036,0.036,35.2894,-86.0514
9828667155179110400,1,0.095,0.095,36.7358,-86.1713
9828667189538848768,1,0.095,0.095,36.7331,-86.1641
9828674542522859520,1,0.048,0.048,36.7375,-86.1962
9828674645602074624,1,0.092,0.092,36.7319,-86.2207
9828933340072247296,1,0.074,0.074,36.3271,-84.9615
9829142006763356160,1,0.046,0.046,37.5928,-84.9529
9829142144202309632,1,0.048,0.048,37.6088,-84.9573
9829142178562048000,2,0.048,0.048,37.5988,-84.9521
9829144480664518656,1,0.132,0.132,37.5692,-85.0981
9829152623922511872,1,0.302,0.302,37.7974,-84.9703
9829153104958849024,1,0.158,0.158,37.8687,-84.9494
9829156747091116032,1,0.784,0.784,37.7969,-85.0968
9829156884530069504,5,0.45,0.22799999999999998,37.775,-85.09916
9829156918889807872,2,0.429,0.2725,37.77,-85.09705
9829157606084575232,1,0.111,0.111,37.7609,-85.035
9829157674804051968,3,0.437,0.3833333333333333,37.751533333333334,-85.0313
9829158052761174016,1,0.256,0.256,37.7387,-85.0235
9829159152272801792,1,0.077,0.077,37.7424,-85.1149
9829160114345476096,4,0.358,0.358,37.77075,-85.15385
9829160148705214464,3,0.358,0.25866666666666666,37.77043333333334,-85.16033333333333
9829160870259720192,1,0.358,0.358,37.7626,-85.1353
9829163069282975744,1,0.287,0.287,37.8264,-85.1635
9829164649830940672,1,0.19,0.19,37.8763,-85.2332
9829170147389079552,1,0.343,0.343,37.6687,-85.1862
9829171453059137536,2,0.391,0.391,37.6243,-85.12205
9829172208973381632,1,0.054,0.054,37.6242,-85.1698
9829172758729195520,1,0.187,0.187,37.6081,-85.1405
9829176503940677632,5,0.362,0.27080000000000004,37.56232,-85.2699
9829182516894892032,1,0.084,0.084,37.7074,-85.4069
9829190076037332992,1,0.254,0.254,37.8269,-85.3948
9829190144756809728,1,0.026,0.026,37.8354,-85.385
9829190247836024832,1,0.033,0.033,37.8342,-85.3569
9829190935030792192,1,0.66,0.66,37.8577,-85.408
9829191553506082816,2,0.087,0.0655,37.83665,-85.41624999999999
9829191656585297920,3,0.351,0.28833333333333333,37.8353,-85.41403333333334
9829192378139803648,2,0.211,0.1825,37.785250000000005,-85.4058
9829192549938495488,1,0.333,0.333,37.7859,-85.3884
9829195882833117184,1,0.367,0.367,37.7868,-85.4644
9829196192070762496,1,0.298,0.298,37.783,-85.4403
9829196295149977600,1,0.213,0.213,37.8038,-85.4483
9829196329509715968,1,0.097,0.097,37.7988,-85.4461
9829196501308407808,5,0.418,0.388,37.81174,-85.46088
9829196570027884544,1,0.3,0.3,37.8202,-85.469
9829196810546053120,2,0.12,0.095,37.83485,-85.45554999999999
9829197429021343744,4,0.356,0.18675,37.852425,-85.472725
9829197463381082112,1,0.405,0.405,37.8536,-85.4848
9829199112648523776,1,0.299,0.299,37.856,-85.5248
9829199387526430720,2,0.063,0.035,37.8809,-85.54480000000001
9829257111886888960,1,0.139,0.139,37.4601,-85.6703
9829259585788051456,1,0.101,0.101,37.5085,-85.6793
9829260547860725760,4,0.248,0.20825,37.5114,-85.70045
9829260616580202496,4,0.248,0.248,37.502674999999996,-85.694525
9829303360094732288,2,0.575,0.5135,37.4865,-86.2521
9829304906282958848,2,0.568,0.40299999999999997,37.51075,-86.2384
9829319852769148928,1,0.005,0.005,37.6971,-85.9619
9829348165193564160,2,0.363,0.3375,37.81285,-85.99445
9829350089338912768,2,0.395,0.395,37.81495,-85.9647
9829350261137604608,14,0.219,0.206,37.81634285714286,-85.93337857142856
9829352322721906688,6,0.213,0.18066666666666667,37.88181666666667,-85.93938333333334
9829352460160860160,1,0.018,0.018,37.9072,-85.9334
9829359229029318656,1,0.082,0.082,37.7378,-85.8787
9829359263389057024,1,0.086,0.086,37.7417,-85.8814
9829361050095452160,3,0.405,0.36733333333333335,37.74906666666667,-85.89273333333334
9829361702930481152,2,0.313,0.1945,37.720299999999995,-85.8918
9829362046527864832,6,0.317,0.19083333333333333,37.71595,-85.85515
9829362115247341568,13,0.317,0.17246153846153847,37.70685384615385,-85.8619076923077
9829362252686295040,22,0.6,0.4084090909090909,37.69939545454545,-85.87211363636364
9829362287046033408,2,0.315,0.315,37.70935,-85.87105
9829362355765510144,1,0.583,0.583,37.6972,-85.8808
9829362458844725248,11,2.198,1.1360000000000001,37.68149090909091,-85.87449090909091
9829362493204463616,17,2.198,1.7527058823529411,37.684958823529406,-85.87378235294118
9829362527564201984,17,0.348,0.17541176470588235,37.69067058823529,-85.86178823529411
9829362561923940352,13,0.348,0.18646153846153846,37.691746153846154,-85.8529923076923
9829363111679754240,2,0.062,0.062,37.6922,-85.89744999999999
9829363249118707712,1,0.043,0.043,37.6872,-85.916
9829369158993707008,1,0.346,0.346,37.6943,-85.8476
9829369193353445376,1,0.114,0.114,37.7109,-85.839
9829369296432660480,5,0.217,0.217,37.72104,-85.84572
9829369365152137216,1,0.216,0.216,37.7309,-85.8324
9829375309386874880,1,0.152,0.152,37.5716,-85.6595
9829388537886146560,1,0.118,0.118,37.9769,-85.6253
9829392042579460096,2,0.155,0.14350000000000002,37.976749999999996,-85.6908
9829392111298936832,1,0.217,0.217,37.9874,-85.7049
9829392489256058880,43,0.157,0.1531860465116279,37.99716279069767,-85.71704186046512
9829392523615797248,33,0.157,0.157,37.997063636363634,-85.71307272727272
9829392557975535616,93,0.217,0.1812795698924731,37.9916311827957,-85.71187956989247
9829392592335273984,42,0.157,0.15445238095238095,37.99324285714286,-85.7167880952381
9829392661054750720,6,0.108,0.09000000000000001,38.00685,-85.73415
9829393107731349504,14,0.108,0.09985714285714285,38.008092857142856,-85.73105714285714
9829393142091087872,7,0.257,0.2512857142857143,38.02605714285714,-85.72942857142857
9829393176450826240,6,0.257,0.1385,38.02953333333333,-85.73406666666666
9829393794926116864,24,0.94,0.10325,38.05265,-85.70876249999999
9829393863645593600,2,0.215,0.215,38.04515,-85.71545
9829393966724808704,4,0.962,0.34299999999999997,38.044725,-85.713275
9829394104163762176,1,0.131,0.131,38.0411,-85.686
9829394172883238912,1,0.266,0.266,38.0582,-85.6953
9829394379041669120,1,0.189,0.189,38.0639,-85.6651
9829395959589634048,1,0.012,0.012,38.0359,-85.6024
9829396818583093248,1,0.409,0.409,38.102,-85.6346
9829396852942831616,1,0.268,0.268,38.0975,-85.6339
9829397162180476928,5,1.195,0.8432000000000001,38.07552,-85.66984
9829397265259692032,8,0.447,0.308875,38.0812125,-85.6728375
9829397299619430400,1,0.119,0.119,38.0981,-85.6641
9829397437058383872,1,0.027,0.027,38.1,-85.6605
9829397540137598976,14,0.027,0.024357142857142855,38.10644285714285,-85.64802142857143
9829398089893412864,1,0.265,0.265,38.1515,-85.6528
9829398192972627968,3,0.31,0.20366666666666666,38.1361,-85.63126666666666
9829398227332366336,10,0.31,0.2138,38.13337,-85.63499
9829398261692104704,26,0.591,0.2946923076923077,38.12444615384615,-85.63635384615385
9829398536570011648,5,0.372,0.31239999999999996,38.134820000000005,-85.60686
9829398639649226752,5,0.208,0.2016,38.14538,-85.60924
9829399017606348800,6,0.052,0.046000000000000006,38.18856666666667,-85.64041666666667
9829399120685563904,1,0.263,0.263,38.1726,-85.6175
9829399155045302272,1,0.325,0.325,38.18,-85.6109
9829399429923209216,7,0.116,0.10942857142857143,38.23347142857143,-85.62195714285714
9829399533002424320,2,0.119,0.119,38.23325,-85.62395000000001
9829399636081639424,68,0.08,0.07144117647058823,38.21054852941177,-85.6374205882353
9829399670441377792,30,0.08,0.07306666666666667,38.211760000000005,-85.63092
9829399807880331264,64,0.08,0.0735,38.202959375,-85.6584296875
9829399842240069632,1,0.08,0.08,38.2052,-85.654
9829399876599808000,87,0.08,0.07004597701149426,38.20816436781609,-85.64852183908046
9829400185837453312,12,0.709,0.3778333333333333,38.2062,-85.68200833333333
9829400254556930048,3,0.794,0.3056666666666667,38.196666666666665,-85.67113333333333
9829400288916668416,96,0.818,0.5154479166666667,38.19988958333334,-85.67742708333333
9829400323276406784,8,0.794,0.34025,38.194,-85.6770125
9829400426355621888,61,0.08,0.04663934426229508,38.18994590163934,-85.66734262295083
9829400460715360256,17,0.052,0.045,38.187188235294116,-85.66260588235295
9829400495075098624,5,0.052,0.0444,38.1877,-85.6494
9829400666873790464,2,0.115,0.0635,38.15235,-85.65125
9829401422788034560,30,0.818,0.46523333333333333,38.20565666666666,-85.68946333333334
9829401457147772928,2,0.216,0.153,38.205349999999996,-85.69815
9829401491507511296,3,0.619,0.51,38.20953333333333,-85.7013
9829401525867249664,8,0.741,0.355875,38.206050000000005,-85.68707500000001
9829401766385418240,5,0.818,0.5912,38.230059999999995,-85.72524
9829402144342540288,3,0.715,0.5373333333333333,38.234233333333336,-85.73003333333334
9829402178702278656,1,0.396,0.396,38.2368,-85.7373
9829402934616522752,27,0.08,0.06462962962962962,38.156222222222226,-85.75514074074074
9829403037695737856,1,0.076,0.076,38.157,-85.7566
9829403106415214592,20,0.089,0.07885,38.15078,-85.75235
9829403587451551744,5,0.08,0.08,38.15202,-85.73335999999999
9829404583883964416,28,1.113,0.6578571428571429,38.073328571428576,-85.71137142857143
9829405580316377088,9,1.688,1.384,38.11388888888889,-85.78928888888889
9829407092144865280,1,0.139,0.139,38.1184,-85.8009
9829407126504603648,3,2.279,2.271333333333333,38.12396666666667,-85.79669999999999
9829413036379602944,10,1.3,1.2604,38.10369,-85.87478
9829413070739341312,2,0.017,0.017,38.1112,-85.8694
9829413105099079680,9,0.017,0.012333333333333333,38.1141,-85.86624444444445
9829413483056201728,1,0.104,0.104,38.081,-85.8819
9829415888237887488,1,2.039,2.039,38.0375,-85.8837
9829423344301113344,1,0.018,0.018,37.9181,-85.9549
9829501993742237696,1,0.002,0.002,38.4193,-85.9302
9829504776881045504,2,0.299,0.299,38.2868,-85.926
9829509003128864768,1,0.439,0.439,38.3523,-85.807
9829510549317091328,1,0.442,0.442,38.3799,-85.7814
9829513229376684032,2,0.148,0.148,38.3054,-85.7329
9829513916571451392,1,0.108,0.108,38.2475,-85.7326
9829513950931189760,1,0.359,0.359,38.2502,-85.7296
9829516287393398784,1,0.012,0.012,38.2682,-85.6505
9829516493551828992,4,0.34,0.2565,38.239975,-85.6341
9829516527911567360,23,0.34,0.23,38.24299565217391,-85.62758695652174
9829516630990782464,6,0.119,0.06516666666666666,38.243566666666666,-85.61906666666665
9829516699710259200,5,0.056,0.0426,38.24774,-85.60643999999999
9829516837149212672,1,0.03,0.03,38.271,-85.6041
9829516871508951040,1,0.159,0.159,38.2805,-85.6118
9829516905868689408,1,0.302,0.302,38.2929,-85.6107
9829531371318542336,1,0.418,0.418,38.4071,-85.5871
9829531474397757440,2,0.066,0.0475,38.40475,-85.57945000000001
9829532230312001536,2,0.347,0.347,38.432050000000004,-85.52575
9829543946982785024,2,0.016,0.016,38.40105,-85.37815
9829546352164470784,2,0.362,0.297,38.3558,-85.4011
9829547004999499776,1,0.302,0.302,38.3367,-85.409
9829547726554005504,2,0.362,0.27249999999999996,38.368449999999996,-85.37299999999999
9829549891217522688,1,0.215,0.215,38.312,-85.3282
9829555182617231360,1,0.157,0.157,38.2508,-85.4748
9829555629293830144,4,0.222,0.15775,38.258,-85.505275
9829555835452260352,1,0.517,0.517,38.2561,-85.4872
9829556488287289344,1,0.384,0.384,38.3118,-85.467
9829557141122318336,2,0.384,0.203,38.316950000000006,-85.46575
9829559305785835520,1,0.179,0.179,38.3227,-85.5312
9829559374505312256,1,0.568,0.568,38.3224,-85.5542
9829561745327259648,1,0.302,0.302,38.2777,-85.5687
9829561951485689856,3,0.601,0.3013333333333333,38.31393333333333,-85.55433333333333
9829562020205166592,4,1.004,0.61975,38.304425,-85.54655
9829562054564904960,1,0.158,0.158,38.3077,-85.5485
9829562192003858432,4,0.659,0.3165,38.299825,-85.53819999999999
9829562432522027008,1,0.455,0.455,38.2924,-85.5511
9829562535601242112,4,0.108,0.10675,38.263225,-85.55905
9829562844838887424,7,0.434,0.35800000000000004,38.23301428571428,-85.52120000000001
9829562982277840896,3,0.096,0.072,38.24633333333333,-85.55369999999999
9829563085357056000,2,0.119,0.1,38.239850000000004,-85.576
9829563154076532736,3,0.281,0.21,38.25253333333333,-85.56436666666666
9829563188436271104,2,0.18,0.16199999999999998,38.25915,-85.56694999999999
9829563325875224576,1,0.056,0.056,38.2565,-85.5911
9829563360234962944,1,0.076,0.076,38.276,-85.5913
9829563394594701312,3,0.302,0.14633333333333334,38.27053333333333,-85.60173333333334
9829563428954439680,4,0.056,0.042749999999999996,38.255725,-85.59507500000001
9829563463314178048,14,0.056,0.05078571428571428,38.25313571428571,-85.59997142857142
9829563909990776832,3,0.596,0.33866666666666667,38.208666666666666,-85.56726666666667
9829564356667375616,3,0.68,0.4083333333333334,38.1561,-85.5844
9829564700264759296,2,0.851,0.619,38.1824,-85.55144999999999
9829564768984236032,1,0.851,0.851,38.1745,-85.5509
9829565112581619712,1,0.065,0.065,38.1771,-85.5303
9829565146941358080,1,0.065,0.065,38.1769,-85.5305
9829565421819265024,8,0.778,0.382625,38.19645,-85.557325
9829565593617956864,3,0.851,0.6226666666666666,38.22566666666667,-85.55673333333334
9829565731056910336,1,0.434,0.434,38.2199,-85.5203
9829565765416648704,2,0.119,0.08249999999999999,38.228449999999995,-85.52279999999999
9829566040294555648,1,0.299,0.299,38.2066,-85.5026
9829566074654294016,3,0.187,0.18699999999999997,38.199533333333335,-85.49003333333333
9829567311604875264,1,0.063,0.063,38.1471,-85.4648
9829568308037287936,1,0.699,0.699,38.1129,-85.4925
9829570713218973696,1,0.009,0.009,38.1016,-85.5281
9829570747578712064,1,0.199,0.199,38.1054,-85.5286
9829571262974787584,1,0.557,0.557,38.1145,-85.561
9829571572212432896,2,0.624,0.622,38.13825,-85.59
9829571606572171264,5,0.68,0.5554,38.14724,-85.58636
9829571812730601472,1,0.346,0.346,38.1137,-85.5963
9829572534285107200,1,0.368,0.368,38.0359,-85.6022
9829572912242229248,1,0.084,0.084,38.0559,-85.5649
9829572946601967616,16,0.084,0.0771875,38.0566125,-85.55652500000001
9829580093427548160,2,0.089,0.0615,38.027550000000005,-85.4809
9829580127787286528,2,0.064,0.061,38.03135,-85.4807
9829580677543100416,1,0.094,0.094,38.0539,-85.4677
9829581296018391040,1,0.5,0.5,38.0481,-85.433
9829586553058361344,3,0.13,0.062,37.91206666666667,-85.31836666666668
9829587068454436864,1,0.368,0.368,37.9019,-85.2799
9829587686929727488,1,0.097,0.097,37.9488,-85.2845
9829591741378854912,1,0.15,0.15,38.0895,-85.3399
9829592359854145536,1,0.033,0.033,38.093,-85.3618
9829592394213883904,1,0.524,0.524,38.0887,-85.3689
9829593734243680256,3,0.538,0.4486666666666667,38.12533333333334,-85.40899999999999
9829594215280017408,1,0.025,0.025,38.1153,-85.3599
9829594249639755776,1,0.546,0.546,38.123,-85.3566
9829596586101964800,2,0.388,0.319,38.215599999999995,-85.35105
9829610123838881792,2,0.289,0.1745,37.92765,-85.23455
9829610192558358528,1,0.485,0.485,37.928,-85.2555
9829610329997312000,1,0.314,0.314,37.9179,-85.2717
9829610879753125888,1,0.535,0.535,37.918,-85.2306
9829611395149201408,2,0.36,0.36,37.9225,-85.19235
9829611429508939776,2,0.36,0.27549999999999997,37.924800000000005,-85.1925
9829619366608502784,1,0.418,0.418,37.888,-85.0878
9829619813285101568,1,0.184,0.184,37.891,-85.0589
9829620672278560768,1,0.439,0.439,37.9427,-85.0386
9829620878436990976,1,0.222,0.222,37.952,-85.0096
9829621222034374656,1,0.121,0.121,37.9316,-85.0126
9829626341635391488,1,0.153,0.153,38.0973,-84.995
9829626479074344960,1,0.091,0.091,38.1157,-84.9931
9829652901713149952,1,0.297,0.297,38.4558,-85.1635
9829678877675356160,1,0.051,0.051,38.7471,-85.0124
9829679186913001472,1,0.051,0.051,38.7569,-85.0037
9829698978122301440,16,0.352,0.2820625,38.669056250000004,-85.12389375
9829699115561254912,1,0.352,0.352,38.6476,-85.124
9829703651046719488,1,0.112,0.112,38.6114,-85.2701
9829703754125934592,1,0.095,0.095,38.6073,-85.265
9829704716198608896,1,0.008,0.008,38.5882,-85.3132
9829705369033637888,1,0.008,0.008,38.5902,-85.3144
9829832878022721536,1,0.107,0.107,39.4999,-85.2484
9829857960631730176,1,0.138,0.138,39.8192,-84.9966
9829930150442041344,1,0.006,0.006,39.3973,-85.3024
9829930219161518080,4,0.006,0.006,39.409825,-85.31035
9829930425319948288,1,0.006,0.006,39.4178,-85.3182
9829936541353377792,1,0.678,0.678,39.3335,-85.281
9829946162080120832,1,1.311,1.311,39.3312,-85.5173
9830084528746528768,1,0.05,0.05,39.302,-86.1119
9830084769264697344,1,0.484,0.484,39.347,-86.0995
9830125760432570368,3,0.04,0.04,39.17146666666667,-85.94816666666667
9830126413267599360,1,0.35,0.35,39.2405,-85.9451
9830153969777770496,1,0.103,0.103,38.9348,-85.8129
9830194411189829632,1,0.094,0.094,38.6905,-85.9072
9830202348289392640,1,0.085,0.085,38.698,-86.056
9830210491547385856,1,0.058,0.058,38.8715,-86.0339
9830244542048108544,1,0.166,0.166,38.9266,-86.3362
9830255159207264256,1,0.45,0.45,38.9007,-86.5327
9830261069082263552,1,0.009,0.009,38.7406,-86.4619
9830264608135315456,1,0.194,0.194,38.6156,-86.4721
9830342192424550400,7,0.287,0.2644285714285714,39.15995714285714,-86.49555714285714
9830625179229749248,3,1.033,1.033,39.50593333333333,-87.3867
9830758735532785664,3,0.083,0.059000000000000004,38.66166666666667,-87.17906666666666
9830758769892524032,50,0.387,0.14200000000000002,38.658902,-87.180522
9830759491447029760,7,0.303,0.16871428571428573,38.6568,-87.18284285714286
9830897480156315648,1,0.49,0.49,38.2472,-87.0539
9830901672044396544,2,0.146,0.0945,38.3114,-86.95105
9830903149513146368,1,0.086,0.086,38.3992,-86.94
9830908028595994624,1,1.782,1.782,38.3354,-86.9983
9830909506064744448,1,0.004,0.004,38.2862,-87.0816
9830933351723171840,1,0.367,0.367,38.5125,-86.9333
9830958915368517632,1,0.096,0.096,38.3058,-86.6043
9830959843081453568,1,0.285,0.285,38.3501,-86.5938
9830972040788574208,1,0.728,0.728,38.5687,-86.54
9830990079651217408,1,0.24,0.24,38.369,-86.3423
9831062166382313472,1,0.663,0.663,38.2303,-86.7683
9831117176323440640,1,0.255,0.255,37.7916,-86.4646
9831151192464424960,1,0.119,0.119,37.4815,-86.5104
9831151570421547008,1,0.192,0.192,37.474,-86.4762
9831152841731866624,1,0.105,0.105,37.4416,-86.4363
9831158098771836928,1,0.241,0.241,37.5401,-86.3229
9831159026484772864,1,0.351,0.351,37.5249,-86.2966
9831159610600325120,1,0.026,0.026,37.5075,-86.3167
9831160332154830848,2,0.493,0.482,37.471999999999994,-86.32300000000001
9831160469593784320,1,0.318,0.318,37.4663,-86.2972
9831160641392476160,2,0.29,0.277,37.4851,-86.28825
9831160675752214528,1,0.442,0.442,37.4843,-86.2886
9831161053709336576,1,0.158,0.158,37.461,-86.283
