id,well,use,purpose,depth
5525968780607356928,http://sawgraph.spatialai.org/v1/me-mgs-data#d.MGS-Well.37610,d.wellUse.Domestic,,
5525968780607356928,http://sawgraph.spatialai.org/v1/me-mgs-data#d.MGS-Well.19695,d.wellUse.Domestic,,
5525968780607356928,http://sawgraph.spatialai.org/v1/me-mgs-data#d.MGS-Well.91187,d.wellUse.Domestic,,
5526958444151570432,http://sawgraph.spatialai.org/v1/me-mgs-data#d.MGS-Well.19313,d.wellUse.Domestic,,
5526958444151570432,http://sawgraph.spatialai.org/v1/me-mgs-data#d.MGS-Well.125857,d.wellUse.Domestic,,
5526958444151570432,http://sawgraph.spatialai.org/v1/me-mgs-data#d.MGS-Well.114197,d.wellUse.Domestic,,
5526958444151570432,http://sawgraph.spatialai.org/v1/me-mgs-data#d.MGS-Well.18931,d.wellUse.Domestic,,
5526958444151570432,http://sawgraph.spatialai.org/v1/me-mgs-data#d.MGS-Well.18933,d.wellUse.Domestic,,
5526958444151570432,http://sawgraph.spatialai.org/v1/me-mgs-data#d.MGS-Well.19630,d.wellUse.Domestic,,
5526958444151570432,http://sawgraph.spatialai.org/v1/me-mgs-data#d.MGS-Well.125956,d.wellUse.Domestic,,
5526958444151570432,http://sawgraph.spatialai.org/v1/me-mgs-data#d.MGS-Well.74338,d.wellUse.Domestic,,
5526960299577442304,http://sawgraph.spatialai.org/v1/me-mgs-data#d.MGS-Well.122939,d.wellUse.Domestic,,
5526960299577442304,http://sawgraph.spatialai.org/v1/me-mgs-data#d.MGS-Well.145045,d.wellUse.Domestic,,
5526960299577442304,http://sawgraph.spatialai.org/v1/me-mgs-data#d.MGS-Well.115444,d.wellUse.Domestic,,
5526960299577442304,http://sawgraph.spatialai.org/v1/me-mgs-data#d.MGS-Well.131892,d.wellUse.Domestic,,
5526960299577442304,http://sawgraph.spatialai.org/v1/me-mgs-data#d.MGS-Well.82588,d.wellUse.Domestic,,
5526960299577442304,http://sawgraph.spatialai.org/v1/me-mgs-data#d.MGS-Well.86130,d.wellUse.Commercial,,
5526986790935724032,http://sawgraph.spatialai.org/v1/me-mgs-data#d.MGS-Well.101982,d.wellUse.Domestic,,
5526986790935724032,http://sawgraph.spatialai.org/v1/me-mgs-data#d.MGS-Well.101978,d.wellUse.Domestic,,
5526986790935724032,http://sawgraph.spatialai.org/v1/me-mgs-data#d.MGS-Well.142996,d.wellUse.Domestic,,
5526986790935724032,http://sawgraph.spatialai.org/v1/me-mgs-data#d.MGS-Well.101528,d.wellUse.Domestic,,
5526986790935724032,http://sawgraph.spatialai.org/v1/me-mgs-data#d.MGS-Well.105319,d.wellUse.Domestic,,
5526986790935724032,http://sawgraph.spatialai.org/v1/me-mgs-data#d.MGS-Well.117181,d.wellUse.Domestic,,
5526986790935724032,http://sawgraph.spatialai.org/v1/me-mgs-data#d.MGS-Well.114484,d.wellUse.Domestic,,
9790251936891535360,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.120010024200,,d.ISGS-WellPurpose.WATER,1222.0
9790253002043424768,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.120012238100,,d.ISGS-WellPurpose.WATER,180.0
9790253002043424768,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.120012109100,,d.ISGS-WellPurpose.WATER,90.0
9790253002043424768,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.120012292100,,d.ISGS-WellPurpose.WATER,160.0
9790253139482378240,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.120012301200,,d.ISGS-WellPurpose.WATER,120.0
9790253139482378240,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.120010082500,,d.ISGS-WellPurpose.WATER,103.0
9790253139482378240,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.120012154000,,d.ISGS-WellPurpose.WATER,160.0
9790253139482378240,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.120010094200,,d.ISGS-WellPurpose.WATER,126.0
9790253139482378240,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.120010090000,,d.ISGS-WellPurpose.WATER,150.0
9790253139482378240,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.120012142600,,d.ISGS-WellPurpose.WATER,140.0
9790253139482378240,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.120012138900,,d.ISGS-WellPurpose.WATER,110.0
9790253139482378240,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.120010072900,,d.ISGS-WellPurpose.WATER,76.0
9790253139482378240,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.120012107600,,d.ISGS-WellPurpose.WATER,260.0
9790253139482378240,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.120010081200,,d.ISGS-WellPurpose.WATER,160.0
9790253139482378240,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.120010067500,,d.ISGS-WellPurpose.ENG,40.0
9790253139482378240,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.120010082400,,d.ISGS-WellPurpose.WATER,120.0
9790253139482378240,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.120010073600,,d.ISGS-WellPurpose.WATER,90.0
9790253139482378240,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.120010082800,,d.ISGS-WellPurpose.WATER,90.0
9790253139482378240,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.120010074900,,d.ISGS-WellPurpose.WATER,50.0
9790253792317407232,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.120012287000,,d.ISGS-WellPurpose.ENG,0.0
9790253792317407232,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.120012287100,,d.ISGS-WellPurpose.STRAT,45.0
9790253792317407232,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.120012287200,,d.ISGS-WellPurpose.ENG,43.0
9790253792317407232,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.120010022100,,d.ISGS-WellPurpose.WATER,135.0
9790611648992509952,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.120832074100,,d.ISGS-WellPurpose.CROP,
9790611648992509952,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.120832059700,,d.ISGS-WellPurpose.WATER,34.0
9790611648992509952,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.120832057700,,d.ISGS-WellPurpose.WATER,38.0
9790611648992509952,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.120832042300,,d.ISGS-WellPurpose.WATER,77.0
9790611648992509952,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.120832065500,,d.ISGS-WellPurpose.WATER,0.0
9790611648992509952,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.120832074000,,d.ISGS-WellPurpose.CROP,
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192700200,,d.ISGS-WellPurpose.ENG,63.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121193000300,,d.ISGS-WellPurpose.WATER,75.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121193000800,,d.ISGS-WellPurpose.WATER,75.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121193000700,,d.ISGS-WellPurpose.WATER,59.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121193000600,,d.ISGS-WellPurpose.WATER,60.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121193000500,,d.ISGS-WellPurpose.WATER,54.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192677600,,d.ISGS-WellPurpose.ENG,64.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192700100,,d.ISGS-WellPurpose.ENG,69.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192700000,,d.ISGS-WellPurpose.ENG,66.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192984100,,d.ISGS-WellPurpose.WATER,45.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192999700,,d.ISGS-WellPurpose.WATER,72.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192999600,,d.ISGS-WellPurpose.WATER,80.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121190168500,,d.ISGS-WellPurpose.WATER,972.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192999500,,d.ISGS-WellPurpose.WATER,62.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192983200,,d.ISGS-WellPurpose.WATER,52.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192957300,,d.ISGS-WellPurpose.ENG,104.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192957400,,d.ISGS-WellPurpose.ENG,94.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192957500,,d.ISGS-WellPurpose.ENG,97.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192957600,,d.ISGS-WellPurpose.ENG,74.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192957700,,d.ISGS-WellPurpose.ENG,69.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192700300,,d.ISGS-WellPurpose.ENG,72.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192983600,,d.ISGS-WellPurpose.WATER,63.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192983500,,d.ISGS-WellPurpose.WATER,55.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192983400,,d.ISGS-WellPurpose.WATER,45.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192983300,,d.ISGS-WellPurpose.WATER,45.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121193000200,,d.ISGS-WellPurpose.WATER,84.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192983100,,d.ISGS-WellPurpose.WATER,54.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192983000,,d.ISGS-WellPurpose.WATER,44.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192982900,,d.ISGS-WellPurpose.WATER,46.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192982800,,d.ISGS-WellPurpose.WATER,42.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192982600,,d.ISGS-WellPurpose.WATER,42.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192982400,,d.ISGS-WellPurpose.WATER,42.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192982300,,d.ISGS-WellPurpose.WATER,42.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192700400,,d.ISGS-WellPurpose.ENG,67.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192982000,,d.ISGS-WellPurpose.WATER,58.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192956400,,d.ISGS-WellPurpose.ENG,123.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192999900,,d.ISGS-WellPurpose.WATER,85.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121193000000,,d.ISGS-WellPurpose.WATER,74.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121193000400,,d.ISGS-WellPurpose.WATER,77.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192957200,,d.ISGS-WellPurpose.ENG,107.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121193000100,,d.ISGS-WellPurpose.WATER,104.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192956200,,d.ISGS-WellPurpose.ENG,82.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192956300,,d.ISGS-WellPurpose.ENG,109.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192956500,,d.ISGS-WellPurpose.ENG,109.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192956600,,d.ISGS-WellPurpose.ENG,114.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192956700,,d.ISGS-WellPurpose.ENG,112.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192956800,,d.ISGS-WellPurpose.ENG,114.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192956900,,d.ISGS-WellPurpose.ENG,117.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192957000,,d.ISGS-WellPurpose.ENG,124.0
9790619517372596224,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192957100,,d.ISGS-WellPurpose.ENG,115.0
9790643363031023616,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192861100,,d.ISGS-WellPurpose.MONIT,43.0
9790643363031023616,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192861200,,d.ISGS-WellPurpose.MONIT,43.0
9790643363031023616,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192861300,,d.ISGS-WellPurpose.MONIT,43.0
9790643363031023616,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192861400,,d.ISGS-WellPurpose.MONIT,51.0
9790643363031023616,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192759900,,d.ISGS-WellPurpose.ENG,25.0
9790643363031023616,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121193003700,,d.ISGS-WellPurpose.WATER,78.0
9790643363031023616,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121193003600,,d.ISGS-WellPurpose.WATER,80.0
9790643363031023616,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192588500,,d.ISGS-WellPurpose.MONIT,70.0
9790643363031023616,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121193027400,,d.ISGS-WellPurpose.WATER,45.0
9790643363031023616,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192588100,,d.ISGS-WellPurpose.MONIT,35.0
9790643363031023616,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192588000,,d.ISGS-WellPurpose.MONIT,34.0
9790643363031023616,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192748800,,d.ISGS-WellPurpose.MONIT,35.0
9790643363031023616,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121190237300,,d.ISGS-WellPurpose.WATER,120.0
9790643363031023616,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121193027100,,d.ISGS-WellPurpose.WATER,55.0
9790643363031023616,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121193027101,,d.ISGS-WellPurpose.WATER,
9790643363031023616,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121193027500,,d.ISGS-WellPurpose.WATER,45.0
9790643363031023616,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121193003900,,d.ISGS-WellPurpose.WATER,71.0
9790643363031023616,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121190237500,,d.ISGS-WellPurpose.WATER,125.0
9790643363031023616,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121193004500,,d.ISGS-WellPurpose.WATER,94.0
9790643363031023616,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121193004400,,d.ISGS-WellPurpose.WATER,99.0
9790643363031023616,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121193004300,,d.ISGS-WellPurpose.WATER,103.0
9790643363031023616,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121193004200,,d.ISGS-WellPurpose.WATER,65.0
9790643363031023616,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121193004100,,d.ISGS-WellPurpose.WATER,95.0
9790643363031023616,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121193003800,,d.ISGS-WellPurpose.WATER,78.0
9790643363031023616,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121193004000,,d.ISGS-WellPurpose.WATER,91.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192356700,,d.ISGS-WellPurpose.WATER,106.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192888900,,d.ISGS-WellPurpose.MONIT,16.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192888500,,d.ISGS-WellPurpose.MONIT,42.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192905300,,d.ISGS-WellPurpose.MONIT,45.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192867400,,d.ISGS-WellPurpose.MONIT,38.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192867700,,d.ISGS-WellPurpose.MONIT,29.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192867600,,d.ISGS-WellPurpose.MONIT,48.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192861900,,d.ISGS-WellPurpose.MONIT,36.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192862000,,d.ISGS-WellPurpose.MONIT,42.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192862400,,d.ISGS-WellPurpose.MONIT,29.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192862500,,d.ISGS-WellPurpose.MONIT,29.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192862600,,d.ISGS-WellPurpose.MONIT,30.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192862700,,d.ISGS-WellPurpose.MONIT,30.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192867500,,d.ISGS-WellPurpose.MONIT,32.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192861800,,d.ISGS-WellPurpose.MONIT,36.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192862800,,d.ISGS-WellPurpose.MONIT,21.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192862900,,d.ISGS-WellPurpose.MONIT,29.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192867200,,d.ISGS-WellPurpose.MONIT,42.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192867100,,d.ISGS-WellPurpose.MONIT,29.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192867000,,d.ISGS-WellPurpose.MONIT,44.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192863000,,d.ISGS-WellPurpose.MONIT,43.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192863100,,d.ISGS-WellPurpose.MONIT,33.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192866900,,d.ISGS-WellPurpose.MONIT,30.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192866800,,d.ISGS-WellPurpose.MONIT,45.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192711800,,d.ISGS-WellPurpose.MONIT,44.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192860900,,d.ISGS-WellPurpose.MONIT,36.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192870100,,d.ISGS-WellPurpose.MONIT,24.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192868300,,d.ISGS-WellPurpose.MONIT,45.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192861000,,d.ISGS-WellPurpose.MONIT,42.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192868200,,d.ISGS-WellPurpose.MONIT,29.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192868100,,d.ISGS-WellPurpose.MONIT,35.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192711500,,d.ISGS-WellPurpose.MONIT,46.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192711600,,d.ISGS-WellPurpose.MONIT,44.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192711700,,d.ISGS-WellPurpose.MONIT,44.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192866700,,d.ISGS-WellPurpose.MONIT,30.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192720300,,d.ISGS-WellPurpose.MONIT,17.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192720400,,d.ISGS-WellPurpose.MONIT,46.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192861500,,d.ISGS-WellPurpose.MONIT,48.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192861600,,d.ISGS-WellPurpose.MONIT,48.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192861700,,d.ISGS-WellPurpose.MONIT,55.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192868000,,d.ISGS-WellPurpose.MONIT,45.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192867900,,d.ISGS-WellPurpose.MONIT,35.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192867800,,d.ISGS-WellPurpose.MONIT,43.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192863700,,d.ISGS-WellPurpose.MONIT,55.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192760100,,d.ISGS-WellPurpose.ENG,126.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192760000,,d.ISGS-WellPurpose.ENG,81.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192865200,,d.ISGS-WellPurpose.MONIT,50.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192865100,,d.ISGS-WellPurpose.MONIT,31.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192865000,,d.ISGS-WellPurpose.MONIT,25.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192864900,,d.ISGS-WellPurpose.MONIT,44.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192864800,,d.ISGS-WellPurpose.MONIT,32.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192864700,,d.ISGS-WellPurpose.MONIT,15.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192863600,,d.ISGS-WellPurpose.MONIT,32.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192865300,,d.ISGS-WellPurpose.MONIT,15.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192863800,,d.ISGS-WellPurpose.MONIT,12.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192863900,,d.ISGS-WellPurpose.MONIT,27.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192864600,,d.ISGS-WellPurpose.MONIT,44.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192864500,,d.ISGS-WellPurpose.MONIT,26.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192864400,,d.ISGS-WellPurpose.MONIT,14.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192864300,,d.ISGS-WellPurpose.MONIT,45.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192864200,,d.ISGS-WellPurpose.MONIT,25.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192864100,,d.ISGS-WellPurpose.MONIT,16.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192864000,,d.ISGS-WellPurpose.MONIT,54.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192865800,,d.ISGS-WellPurpose.MONIT,30.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192866600,,d.ISGS-WellPurpose.MONIT,25.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192866500,,d.ISGS-WellPurpose.MONIT,38.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192866400,,d.ISGS-WellPurpose.MONIT,30.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192866300,,d.ISGS-WellPurpose.MONIT,39.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192752300,,d.ISGS-WellPurpose.ENG,21.0
