fips,lat,lng
21043,38.35800069679103,-83.15954003562948
21045,37.32286306641133,-84.8828494770625
21047,36.87610377949154,-87.37611048525511
21049,37.95857295959414,-84.13823680819243
21051,37.2197953565513,-83.79956174535299
21053,36.713391902829414,-85.1323778792712
21055,37.38177161899182,-87.99716395785464
21057,36.77896500232656,-85.4427152584801
21059,37.76183329132638,-86.99743849108515
21061,37.20207632573079,-86.23109398823536
21063,38.13580630470737,-83.12737051811361
21065,37.68363076959053,-83.96913460396951
21067,38.04130095731782,-84.45402129453336
21069,38.389838637764264,-83.78894790472255
21071,37.65113765236373,-82.74010865892024
21073,38.22774358788914,-84.8828494770625
21077,38.75378602060174,-84.89326864994867
21079,37.62175723636715,-84.51697574938436
21081,38.66883376276212,-84.62174874600811
21085,37.462445659946866,-86.20060082163488
21087,37.212353533491225,-85.50457111362277
21089,38.50509443898696,-82.8694464311077
21091,37.845497932738034,-86.75672186719669
21093,37.64469117903569,-85.99684785065263
21095,36.92217877140992,-83.07371946695409
21097,38.4732712627775,-84.34894674850409
21099,37.333143811327844,-85.86397664033652
21101,37.791510123619965,-87.46535021409213
21103,38.43896371750163,-85.15312162928252
21107,37.24519985050305,-87.4356226986272
21109,37.4256759607323,-84.04317496279305
21111,38.15767145474193,-85.71537511815025
21113,37.891490117031495,-84.57986225569067
21115,37.82000839548406,-82.8694464311077
21117,38.936371564080076,-84.54842750853092
21119,37.33079082996248,-83.00390730838139
21121,36.91353074958378,-83.7677147582912
21123,37.51063879630401,-85.6999789153047
21125,37.19438589947217,-84.08544316544281
21127,38.02370045364492,-82.78324890385218
21129,37.580986470276834,-83.73585139035981
21131,37.17654452634327,-83.39496318647066
21133,37.15730700289311,-82.83713534481758
21135,38.43764789058934,-83.38428080020016
21137,37.435585469635015,-84.70543062999685
21139,37.29231902379258,-88.37734622617894
21141,36.90901420167675,-86.97742455098155
21143,37.035235461136196,-88.08519090408028
21145,37.093170747401714,-88.76382942085066
21147,36.66140200178252,-84.5064880535179
21149,37.51510733239047,-87.24690643326085
21151,37.73569648023842,-84.30686444443548
21153,37.7628814077771,-83.07371946695409
21155,37.53178103967804,-85.15312162928252
21159,37.78865715594477,-82.51317170646365
21161,38.603886680451026,-83.81017376296029
21163,38.04486127590908,-86.32753482699243
21165,37.95344537846755,-83.60823463882281
21167,37.80565091480103,-84.90368590272766
21169,36.94962910846262,-85.63834842285716
21171,36.73817558111914,-85.72050652304614
21173,38.02341914057273,-83.89500415829424
21175,37.91353814550276,-83.18097756644471
21177,37.194963054482244,-87.21703953189025
21179,37.833241182200425,-85.43239906226118
21181,38.331605503580285,-83.99029819916053
21183,37.54455050024943,-86.71648626203319
21185,38.39018491064864,-85.45302948839252
21187,38.53458638369669,-84.83072484230773
21189,37.4292125419971,-83.68270944693259
21191,38.66835663703749,-84.34368786379676
21193,37.3239375307316,-83.28805914465971
21195,37.36622886930774,-82.57808779182939
21197,37.83460696677478,-83.83139232521103
21199,37.219891756994244,-84.54842750853092
21201,38.51612041889466,-84.03260329668399
21203,37.35068967592014,-84.35946264529322
21205,38.218186128063664,-83.43767486707632
21207,36.97268521228126,-85.10124770322837
21209,38.284291734575646,-84.56938589838856
21211,38.199467554480286,-85.27742074284158
21213,36.71713321674662,-86.58549245102844
21215,38.034593911162034,-85.3291291408519
21217,37.40371980633185,-85.27742074284158
21219,36.802600658949366,-87.17718755698638
21221,36.79903058973108,-87.76157258657666
