category	K	k	n	N	expected	fold	p	fdr	label	id	family	threshold
https://identifiers.org/reactome/R-HSA-168325	13	9	1243	1720	9.39	0.96	0.7212020687636143	0.9999625017883472	Viral Messenger RNA Synthesis	R-HSA-168325	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-6811436	13	9	1243	1720	9.39	0.96	0.7212020687636143	0.9999625017883472	COPI-independent Golgi-to-ER retrograde traffic	R-HSA-6811436	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9856649	13	9	1243	1720	9.39	0.96	0.7212020687636143	0.9999625017883472	Transcriptional and post-translational regulation of MITF-M expression and activity	R-HSA-9856649	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-1989781	26	18	1243	1720	18.79	0.96	0.7223752207948338	0.9999625017883472	PPARA activates gene expression	R-HSA-1989781	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-6796648	16	11	1243	1720	11.56	0.95	0.7328589668650856	0.9999625017883472	TP53 Regulates Transcription of DNA Repair Genes	R-HSA-6796648	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9013404	16	11	1243	1720	11.56	0.95	0.7328589668650856	0.9999625017883472	RAC2 GTPase cycle	R-HSA-9013404	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9610379	16	11	1243	1720	11.56	0.95	0.7328589668650856	0.9999625017883472	HCMV Late Events	R-HSA-9610379	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-5673001	19	13	1243	1720	13.73	0.95	0.7439929436056985	0.9999625017883472	RAF/MAP kinase cascade	R-HSA-5673001	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9648025	22	15	1243	1720	15.9	0.94	0.754544401600894	0.9999625017883472	EML4 and NUDC in mitotic spindle formation	R-HSA-9648025	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-6784531	22	15	1243	1720	15.9	0.94	0.754544401600894	0.9999625017883472	tRNA processing in the nucleus	R-HSA-6784531	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9856530	9	6	1243	1720	6.5	0.92	0.7801682582741136	0.9999625017883472	High laminar flow shear stress activates signaling by PIEZO1 and PECAM1:CDH5:KDR in endothelial cells	R-HSA-9856530	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-5673000	9	6	1243	1720	6.5	0.92	0.7801682582741136	0.9999625017883472	RAF activation	R-HSA-5673000	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9933387	9	6	1243	1720	6.5	0.92	0.7801682582741136	0.9999625017883472	RORA,B,C and NR1D1 (REV-ERBA) regulate gene expression	R-HSA-9933387	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9013420	9	6	1243	1720	6.5	0.92	0.7801682582741136	0.9999625017883472	RHOU GTPase cycle	R-HSA-9013420	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-432720	9	6	1243	1720	6.5	0.92	0.7801682582741136	0.9999625017883472	Lysosome Vesicle Biogenesis	R-HSA-432720	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-445989	9	6	1243	1720	6.5	0.92	0.7801682582741136	0.9999625017883472	TAK1-dependent IKK and NF-kappa-B activation  	R-HSA-445989	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9013424	9	6	1243	1720	6.5	0.92	0.7801682582741136	0.9999625017883472	RHOV GTPase cycle	R-HSA-9013424	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-917937	9	6	1243	1720	6.5	0.92	0.7801682582741136	0.9999625017883472	Iron uptake and transport	R-HSA-917937	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-2871796	9	6	1243	1720	6.5	0.92	0.7801682582741136	0.9999625017883472	FCERI mediated MAPK activation	R-HSA-2871796	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-72764	9	6	1243	1720	6.5	0.92	0.7801682582741136	0.9999625017883472	Eukaryotic Translation Termination	R-HSA-72764	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-168271	12	8	1243	1720	8.67	0.92	0.7817226038685208	0.9999625017883472	Transport of Ribonucleoproteins into the Host Nucleus	R-HSA-168271	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-4615885	12	8	1243	1720	8.67	0.92	0.7817226038685208	0.9999625017883472	SUMOylation of DNA replication proteins	R-HSA-4615885	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-180746	12	8	1243	1720	8.67	0.92	0.7817226038685208	0.9999625017883472	Nuclear import of Rev protein	R-HSA-180746	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-4085377	12	8	1243	1720	8.67	0.92	0.7817226038685208	0.9999625017883472	SUMOylation of SUMOylation proteins	R-HSA-4085377	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-418555	12	8	1243	1720	8.67	0.92	0.7817226038685208	0.9999625017883472	G alpha (s) signalling events	R-HSA-418555	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9833482	12	8	1243	1720	8.67	0.92	0.7817226038685208	0.9999625017883472	PKR-mediated signaling	R-HSA-9833482	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-6782210	12	8	1243	1720	8.67	0.92	0.7817226038685208	0.9999625017883472	Gap-filling DNA repair synthesis and ligation in TC-NER	R-HSA-6782210	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-168276	12	8	1243	1720	8.67	0.92	0.7817226038685208	0.9999625017883472	NS1 Mediated Effects on Host Pathways	R-HSA-168276	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-165054	12	8	1243	1720	8.67	0.92	0.7817226038685208	0.9999625017883472	Rev-mediated nuclear export of HIV RNA	R-HSA-165054	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-5696394	12	8	1243	1720	8.67	0.92	0.7817226038685208	0.9999625017883472	DNA Damage Recognition in GG-NER	R-HSA-5696394	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-168333	12	8	1243	1720	8.67	0.92	0.7817226038685208	0.9999625017883472	NEP/NS2 Interacts with the Cellular Export Machinery	R-HSA-168333	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-5467337	6	4	1243	1720	4.34	0.92	0.7854049882730122	0.9999625017883472	APC truncation mutants have impaired AXIN binding	R-HSA-5467337	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-5467348	6	4	1243	1720	4.34	0.92	0.7854049882730122	0.9999625017883472	Truncations of AMER1 destabilize the destruction complex	R-HSA-5467348	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-5467340	6	4	1243	1720	4.34	0.92	0.7854049882730122	0.9999625017883472	AXIN missense mutants destabilize the destruction complex	R-HSA-5467340	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9013422	6	4	1243	1720	4.34	0.92	0.7854049882730122	0.9999625017883472	RHOBTB1 GTPase cycle	R-HSA-9013422	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-167238	6	4	1243	1720	4.34	0.92	0.7854049882730122	0.9999625017883472	Pausing and recovery of Tat-mediated HIV elongation	R-HSA-167238	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9931510	6	4	1243	1720	4.34	0.92	0.7854049882730122	0.9999625017883472	Phosphorylated BMAL1:CLOCK (ARNTL:CLOCK) activates expression of core clock genes	R-HSA-9931510	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-5339716	6	4	1243	1720	4.34	0.92	0.7854049882730122	0.9999625017883472	Signaling by GSK3beta mutants	R-HSA-5339716	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9008059	6	4	1243	1720	4.34	0.92	0.7854049882730122	0.9999625017883472	Interleukin-37 signaling	R-HSA-9008059	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-5358751	6	4	1243	1720	4.34	0.92	0.7854049882730122	0.9999625017883472	CTNNB1 S45 mutants aren't phosphorylated	R-HSA-5358751	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-5358747	6	4	1243	1720	4.34	0.92	0.7854049882730122	0.9999625017883472	CTNNB1 S33 mutants aren't phosphorylated	R-HSA-5358747	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-5358749	6	4	1243	1720	4.34	0.92	0.7854049882730122	0.9999625017883472	CTNNB1 S37 mutants aren't phosphorylated	R-HSA-5358749	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-429947	6	4	1243	1720	4.34	0.92	0.7854049882730122	0.9999625017883472	Deadenylation of mRNA	R-HSA-429947	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-4641263	6	4	1243	1720	4.34	0.92	0.7854049882730122	0.9999625017883472	Regulation of FZD by ubiquitination	R-HSA-4641263	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-6811440	6	4	1243	1720	4.34	0.92	0.7854049882730122	0.9999625017883472	Retrograde transport at the Trans-Golgi-Network	R-HSA-6811440	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-205043	6	4	1243	1720	4.34	0.92	0.7854049882730122	0.9999625017883472	NRIF signals cell death from the nucleus	R-HSA-205043	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-2173795	6	4	1243	1720	4.34	0.92	0.7854049882730122	0.9999625017883472	Downregulation of SMAD2/3:SMAD4 transcriptional activity	R-HSA-2173795	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-2122948	6	4	1243	1720	4.34	0.92	0.7854049882730122	0.9999625017883472	Activated NOTCH1 Transmits Signal to the Nucleus	R-HSA-2122948	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-2408557	6	4	1243	1720	4.34	0.92	0.7854049882730122	0.9999625017883472	Selenocysteine synthesis	R-HSA-2408557	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-936440	6	4	1243	1720	4.34	0.92	0.7854049882730122	0.9999625017883472	Negative regulators of DDX58/IFIH1 signaling	R-HSA-936440	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-917729	6	4	1243	1720	4.34	0.92	0.7854049882730122	0.9999625017883472	Endosomal Sorting Complex Required For Transport (ESCRT)	R-HSA-917729	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-389356	6	4	1243	1720	4.34	0.92	0.7854049882730122	0.9999625017883472	Co-stimulation by CD28	R-HSA-389356	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-354192	6	4	1243	1720	4.34	0.92	0.7854049882730122	0.9999625017883472	Integrin signaling	R-HSA-354192	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-167243	6	4	1243	1720	4.34	0.92	0.7854049882730122	0.9999625017883472	Tat-mediated HIV elongation arrest and recovery	R-HSA-167243	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9820841	6	4	1243	1720	4.34	0.92	0.7854049882730122	0.9999625017883472	M-decay: degradation of maternal mRNAs by maternally stored factors	R-HSA-9820841	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-5358752	6	4	1243	1720	4.34	0.92	0.7854049882730122	0.9999625017883472	CTNNB1 T41 mutants aren't phosphorylated	R-HSA-5358752	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-162588	6	4	1243	1720	4.34	0.92	0.7854049882730122	0.9999625017883472	Budding and maturation of HIV virion	R-HSA-162588	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-2022090	6	4	1243	1720	4.34	0.92	0.7854049882730122	0.9999625017883472	Assembly of collagen fibrils and other multimeric structures	R-HSA-2022090	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-8862803	6	4	1243	1720	4.34	0.92	0.7854049882730122	0.9999625017883472	Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models	R-HSA-8862803	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-72086	6	4	1243	1720	4.34	0.92	0.7854049882730122	0.9999625017883472	mRNA Capping	R-HSA-72086	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-390471	6	4	1243	1720	4.34	0.92	0.7854049882730122	0.9999625017883472	Association of TriC/CCT with target proteins during biosynthesis	R-HSA-390471	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-3928663	6	4	1243	1720	4.34	0.92	0.7854049882730122	0.9999625017883472	EPHA-mediated growth cone collapse	R-HSA-3928663	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-192823	6	4	1243	1720	4.34	0.92	0.7854049882730122	0.9999625017883472	Viral mRNA Translation	R-HSA-192823	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9703465	6	4	1243	1720	4.34	0.92	0.7854049882730122	0.9999625017883472	Signaling by FLT3 fusion proteins	R-HSA-9703465	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-110314	6	4	1243	1720	4.34	0.92	0.7854049882730122	0.9999625017883472	Recognition of DNA damage by PCNA-containing replication complex	R-HSA-110314	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-196299	6	4	1243	1720	4.34	0.92	0.7854049882730122	0.9999625017883472	Beta-catenin phosphorylation cascade	R-HSA-196299	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-159227	15	10	1243	1720	10.84	0.92	0.786050202263833	0.9999625017883472	Transport of the SLBP independent Mature mRNA	R-HSA-159227	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-159230	15	10	1243	1720	10.84	0.92	0.786050202263833	0.9999625017883472	Transport of the SLBP Dependant Mature mRNA	R-HSA-159230	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-416476	15	10	1243	1720	10.84	0.92	0.786050202263833	0.9999625017883472	G alpha (q) signalling events	R-HSA-416476	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-72165	15	10	1243	1720	10.84	0.92	0.786050202263833	0.9999625017883472	mRNA Splicing - Minor Pathway	R-HSA-72165	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-6811434	21	14	1243	1720	15.18	0.92	0.7977614471599408	0.9999625017883472	COPI-dependent Golgi-to-ER retrograde traffic	R-HSA-6811434	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-2132295	27	18	1243	1720	19.51	0.92	0.8104937359123713	0.9999625017883472	MHC class II antigen presentation	R-HSA-2132295	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-75955	14	9	1243	1720	10.12	0.89	0.8350459107213501	0.9999625017883472	RNA Polymerase II Transcription Elongation	R-HSA-75955	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-8980692	14	9	1243	1720	10.12	0.89	0.8350459107213501	0.9999625017883472	RHOA GTPase cycle	R-HSA-8980692	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-3232142	14	9	1243	1720	10.12	0.89	0.8350459107213501	0.9999625017883472	SUMOylation of ubiquitinylation proteins	R-HSA-3232142	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-3301854	14	9	1243	1720	10.12	0.89	0.8350459107213501	0.9999625017883472	Nuclear Pore Complex (NPC) Disassembly	R-HSA-3301854	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-3371497	17	11	1243	1720	12.29	0.9	0.8354955760147813	0.9999625017883472	HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand	R-HSA-3371497	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-975956	11	7	1243	1720	7.95	0.88	0.8374772284419731	0.9999625017883472	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	R-HSA-975956	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-71403	11	7	1243	1720	7.95	0.88	0.8374772284419731	0.9999625017883472	Citric acid cycle (TCA cycle)	R-HSA-71403	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-977225	11	7	1243	1720	7.95	0.88	0.8374772284419731	0.9999625017883472	Amyloid fiber formation	R-HSA-977225	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-198933	23	15	1243	1720	16.62	0.9	0.8405649020297448	0.9999625017883472	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	R-HSA-198933	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9772755	8	5	1243	1720	5.78	0.86	0.8454800623980238	0.9999625017883472	Formation of WDR5-containing histone-modifying complexes	R-HSA-9772755	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-1660661	8	5	1243	1720	5.78	0.86	0.8454800623980238	0.9999625017883472	Sphingolipid de novo biosynthesis	R-HSA-1660661	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-373080	8	5	1243	1720	5.78	0.86	0.8454800623980238	0.9999625017883472	Class B/2 (Secretin family receptors)	R-HSA-373080	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-76042	8	5	1243	1720	5.78	0.86	0.8454800623980238	0.9999625017883472	RNA Polymerase II Transcription Initiation And Promoter Clearance	R-HSA-76042	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-1655829	8	5	1243	1720	5.78	0.86	0.8454800623980238	0.9999625017883472	Regulation of cholesterol biosynthesis by SREBP (SREBF)	R-HSA-1655829	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-167161	8	5	1243	1720	5.78	0.86	0.8454800623980238	0.9999625017883472	HIV Transcription Initiation	R-HSA-167161	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-167172	8	5	1243	1720	5.78	0.86	0.8454800623980238	0.9999625017883472	Transcription of the HIV genome	R-HSA-167172	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-167162	8	5	1243	1720	5.78	0.86	0.8454800623980238	0.9999625017883472	RNA Polymerase II HIV Promoter Escape	R-HSA-167162	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-167246	8	5	1243	1720	5.78	0.86	0.8454800623980238	0.9999625017883472	Tat-mediated elongation of the HIV-1 transcript	R-HSA-167246	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-73776	8	5	1243	1720	5.78	0.86	0.8454800623980238	0.9999625017883472	RNA Polymerase II Promoter Escape	R-HSA-73776	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-73779	8	5	1243	1720	5.78	0.86	0.8454800623980238	0.9999625017883472	RNA Polymerase II Transcription Pre-Initiation And Promoter Opening	R-HSA-73779	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-189451	8	5	1243	1720	5.78	0.86	0.8454800623980238	0.9999625017883472	Heme biosynthesis	R-HSA-189451	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-75953	8	5	1243	1720	5.78	0.86	0.8454800623980238	0.9999625017883472	RNA Polymerase II Transcription Initiation	R-HSA-75953	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-186763	8	5	1243	1720	5.78	0.86	0.8454800623980238	0.9999625017883472	Downstream signal transduction	R-HSA-186763	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-202424	29	19	1243	1720	20.96	0.91	0.8480253064072558	0.9999625017883472	Downstream TCR signaling	R-HSA-202424	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-5607764	29	19	1243	1720	20.96	0.91	0.8480253064072558	0.9999625017883472	CLEC7A (Dectin-1) signaling	R-HSA-5607764	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-5213460	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	RIPK1-mediated regulated necrosis	R-HSA-5213460	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-166058	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	MyD88:MAL(TIRAP) cascade initiated on plasma membrane	R-HSA-166058	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9820865	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	Z-decay: degradation of maternal mRNAs by zygotically expressed factors	R-HSA-9820865	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-170968	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	Frs2-mediated activation	R-HSA-170968	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-2424491	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	DAP12 signaling	R-HSA-2424491	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-937072	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	TRAF6-mediated induction of TAK1 complex within TLR4 complex	R-HSA-937072	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-390696	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	Adrenoceptors	R-HSA-390696	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-372708	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	p130Cas linkage to MAPK signaling for integrins	R-HSA-372708	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-8939211	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	ESR-mediated signaling	R-HSA-8939211	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-163210	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	Formation of ATP by chemiosmotic coupling	R-HSA-163210	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-156902	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	Peptide chain elongation	R-HSA-156902	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-201681	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	TCF dependent signaling in response to WNT	R-HSA-201681	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-202670	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	ERKs are inactivated	R-HSA-202670	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-70171	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	Glycolysis	R-HSA-70171	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9609736	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	Assembly and cell surface presentation of NMDA receptors	R-HSA-9609736	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-2559585	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	Oncogene Induced Senescence	R-HSA-2559585	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-912631	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	Regulation of signaling by CBL	R-HSA-912631	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
