disease	disease_label	phenotype	phenotype_label	mondo	hp
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0003546	Exercise intolerance	MONDO_0018902	HP_0003546
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0003565	Elevated erythrocyte sedimentation rate	MONDO_0018902	HP_0003565
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0003581	Adult onset	MONDO_0018902	HP_0003581
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0003690	Limb muscle weakness	MONDO_0018902	HP_0003690
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0003745	Sporadic	MONDO_0018902	HP_0003745
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0003761	Calcinosis	MONDO_0018902	HP_0003761
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0003808	Abnormal muscle tone	MONDO_0018902	HP_0003808
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0003826	Stillbirth	MONDO_0018902	HP_0003826
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0004322	Short stature	MONDO_0018902	HP_0004322
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0004324	Increased body weight	MONDO_0018902	HP_0004324
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0004325	Decreased body weight	MONDO_0018902	HP_0004325
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0004395	Malnutrition	MONDO_0018902	HP_0004395
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0004396	Poor appetite	MONDO_0018902	HP_0004396
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0004447	Poikilocytosis	MONDO_0018902	HP_0004447
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0004496	Posterior choanal atresia	MONDO_0018902	HP_0004496
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0004540	Congenital, generalized hypertrichosis	MONDO_0018902	HP_0004540
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0004626	Lumbar scoliosis	MONDO_0018902	HP_0004626
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0004789	Lactose intolerance	MONDO_0018902	HP_0004789
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0004936	Venous thrombosis	MONDO_0018902	HP_0004936
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0005110	Atrial fibrillation	MONDO_0018902	HP_0005110
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0005180	Tricuspid regurgitation	MONDO_0018902	HP_0005180
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0005214	Intestinal obstruction	MONDO_0018902	HP_0005214
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0005268	Spontaneous abortion	MONDO_0018902	HP_0005268
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0005396	Susceptibility to coronavirus 229e	MONDO_0018902	HP_0005396
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0005942	Desquamative interstitial pneumonitis	MONDO_0018902	HP_0005942
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0005972	Respiratory acidosis	MONDO_0018902	HP_0005972
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0006519	Alveolar cell carcinoma	MONDO_0018902	HP_0006519
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0006528	Chronic lung disease	MONDO_0018902	HP_0006528
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0006562	Viral hepatitis	MONDO_0018902	HP_0006562
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0006682	Premature ventricular contraction	MONDO_0018902	HP_0006682
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0006689	Bacterial endocarditis	MONDO_0018902	HP_0006689
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0006699	Premature atrial contractions	MONDO_0018902	HP_0006699
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0006779	Alveolar rhabdomyosarcoma	MONDO_0018902	HP_0006779
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0007021	Pain insensitivity	MONDO_0018902	HP_0007021
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0007269	Spinal muscular atrophy	MONDO_0018902	HP_0007269
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0007340	Lower limb muscle weakness	MONDO_0018902	HP_0007340
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0007354	Amyotrophic lateral sclerosis	MONDO_0018902	HP_0007354
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0007417	Discoid lupus rash	MONDO_0018902	HP_0007417
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0007663	Reduced visual acuity	MONDO_0018902	HP_0007663
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0007677	Vitelliform-like macular lesions	MONDO_0018902	HP_0007677
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0007939	Blue cone monochromacy	MONDO_0018902	HP_0007939
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0008443	Spinal deformities	MONDO_0018902	HP_0008443
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0009763	Limb pain	MONDO_0018902	HP_0009763
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0009830	Peripheral neuropathy	MONDO_0018902	HP_0009830
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0009916	Anisocoria	MONDO_0018902	HP_0009916
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0009921	Duane anomaly	MONDO_0018902	HP_0009921
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0010566	Hamartoma	MONDO_0018902	HP_0010566
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0010609	Skin tags	MONDO_0018902	HP_0010609
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0010741	Pedal edema	MONDO_0018902	HP_0010741
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0010783	Erythema	MONDO_0018902	HP_0010783
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0010866	Abdominal wall defect	MONDO_0018902	HP_0010866
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0010920	Zonular cataract	MONDO_0018902	HP_0010920
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0011024	Abnormality of the gastrointestinal tract	MONDO_0018902	HP_0011024
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0011037	Decreased urine output	MONDO_0018902	HP_0011037
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0011105	Hypervolemia	MONDO_0018902	HP_0011105
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0011106	Hypovolemia	MONDO_0018902	HP_0011106
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0011227	Elevated circulating C-reactive protein concentration	MONDO_0018902	HP_0011227
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0011273	Anisocytosis	MONDO_0018902	HP_0011273
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0011331	Hemifacial atrophy	MONDO_0018902	HP_0011331
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0011448	Ankle clonus	MONDO_0018902	HP_0011448
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0011507	Macular flecks	MONDO_0018902	HP_0011507
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0011675	Arrhythmia	MONDO_0018902	HP_0011675
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0011703	Sinus tachycardia	MONDO_0018902	HP_0011703
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0011747	Abnormality of the anterior pituitary	MONDO_0018902	HP_0011747
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0011779	Anaplastic thyroid carcinoma	MONDO_0018902	HP_0011779
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0011951	Aspiration pneumonia	MONDO_0018902	HP_0011951
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0012028	Hepatocellular adenoma	MONDO_0018902	HP_0012028
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0012063	Aneurysmal bone cyst	MONDO_0018902	HP_0012063
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0012114	Endometrial carcinoma	MONDO_0018902	HP_0012114
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0012151	Hemothorax	MONDO_0018902	HP_0012151
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0012189	Hodgkin lymphoma	MONDO_0018902	HP_0012189
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0012378	Fatigue	MONDO_0018902	HP_0012378
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0012398	Peripheral edema	MONDO_0018902	HP_0012398
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0012399	Pressure ulcer	MONDO_0018902	HP_0012399
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0012416	Hypercapnia	MONDO_0018902	HP_0012416
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0012418	Hypoxemia	MONDO_0018902	HP_0012418
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0012503	Abnormality of the pituitary gland	MONDO_0018902	HP_0012503
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0012514	Lower limb pain	MONDO_0018902	HP_0012514
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0012532	Chronic pain	MONDO_0018902	HP_0012532
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0012537	Food intolerance	MONDO_0018902	HP_0012537
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0012538	Gluten intolerance	MONDO_0018902	HP_0012538
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0012622	Chronic kidney disease	MONDO_0018902	HP_0012622
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0012798	Pulmonary lymphangiomyomatosis	MONDO_0018902	HP_0012798
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0012828	Severe	MONDO_0018902	HP_0012828
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0030005	Capillary leak	MONDO_0018902	HP_0030005
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0030079	Cervix cancer	MONDO_0018902	HP_0030079
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0030127	Endometriosis	MONDO_0018902	HP_0030127
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0030144	Hypoactive bowel sounds	MONDO_0018902	HP_0030144
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0030151	Cholangitis	MONDO_0018902	HP_0030151
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0030161	Vaginal pruritus	MONDO_0018902	HP_0030161
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0030166	Night sweats	MONDO_0018902	HP_0030166
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0030448	Soft tissue sarcoma	MONDO_0018902	HP_0030448
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0030731	Carcinoma	MONDO_0018902	HP_0030731
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0030786	Photopsia	MONDO_0018902	HP_0030786
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0030833	Neck pain	MONDO_0018902	HP_0030833
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0030834	Shoulder pain	MONDO_0018902	HP_0030834
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0030838	Hip pain	MONDO_0018902	HP_0030838
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0030840	Ankle pain	MONDO_0018902	HP_0030840
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0033567	Right axis deviation	MONDO_0018902	HP_0033567
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0040083	Toe walking	MONDO_0018902	HP_0040083
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0040160	Generalized osteoporosis	MONDO_0018902	HP_0040160
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0040264	Jaw pain	MONDO_0018902	HP_0040264
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0100242	Sarcoma	MONDO_0018902	HP_0100242
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0100279	Ulcerative colitis	MONDO_0018902	HP_0100279
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0100324	Scleroderma	MONDO_0018902	HP_0100324
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0100512	Low levels of vitamin D	MONDO_0018902	HP_0100512
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0100520	Oliguria	MONDO_0018902	HP_0100520
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0100543	Cognitive impairment	MONDO_0018902	HP_0100543
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0100559	Lower limb asymmetry	MONDO_0018902	HP_0100559
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0100577	Urinary bladder inflammation	MONDO_0018902	HP_0100577
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0100584	Endocarditis	MONDO_0018902	HP_0100584
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0100598	Pulmonary edema	MONDO_0018902	HP_0100598
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0100607	Dysmenorrhea	MONDO_0018902	HP_0100607
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0100608	Metrorrhagia	MONDO_0018902	HP_0100608
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0100699	Scarring	MONDO_0018902	HP_0100699
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0100749	Chest pain	MONDO_0018902	HP_0100749
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0100750	Atelectasis	MONDO_0018902	HP_0100750
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0100785	Insomnia	MONDO_0018902	HP_0100785
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0100845	Anaphylactic shock	MONDO_0018902	HP_0100845
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0200021	Down-sloping shoulders	MONDO_0018902	HP_0200021
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0200025	Mandibular pain	MONDO_0018902	HP_0200025
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0200026	Ocular pain	MONDO_0018902	HP_0200026
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0200040	Epidermoid cyst	MONDO_0018902	HP_0200040
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0200041	Skin erosion	MONDO_0018902	HP_0200041
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0200042	Skin ulcer	MONDO_0018902	HP_0200042
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0200114	Metabolic alkalosis	MONDO_0018902	HP_0200114
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0200120	Chronic active hepatitis	MONDO_0018902	HP_0200120
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	http://purl.obolibrary.org/obo/HP_0200123	Chronic hepatitis	MONDO_0018902	HP_0200123
http://purl.obolibrary.org/obo/MONDO_0018991	hepatoportal sclerosis	http://purl.obolibrary.org/obo/HP_0000822	Hypertension	MONDO_0018991	HP_0000822
http://purl.obolibrary.org/obo/MONDO_0018991	hepatoportal sclerosis	http://purl.obolibrary.org/obo/HP_0001370	Rheumatoid arthritis	MONDO_0018991	HP_0001370
http://purl.obolibrary.org/obo/MONDO_0018991	hepatoportal sclerosis	http://purl.obolibrary.org/obo/HP_0001392	Abnormality of the liver	MONDO_0018991	HP_0001392
http://purl.obolibrary.org/obo/MONDO_0018991	hepatoportal sclerosis	http://purl.obolibrary.org/obo/HP_0001409	Portal hypertension	MONDO_0018991	HP_0001409
http://purl.obolibrary.org/obo/MONDO_0019008	benign recurrent intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0000952	Jaundice	MONDO_0019008	HP_0000952
http://purl.obolibrary.org/obo/MONDO_0019008	benign recurrent intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0000969	Edema	MONDO_0019008	HP_0000969
http://purl.obolibrary.org/obo/MONDO_0019008	benign recurrent intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0000989	Pruritus	MONDO_0019008	HP_0000989
http://purl.obolibrary.org/obo/MONDO_0019008	benign recurrent intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0001392	Abnormality of the liver	MONDO_0019008	HP_0001392
http://purl.obolibrary.org/obo/MONDO_0019008	benign recurrent intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0001396	Cholestasis	MONDO_0019008	HP_0001396
http://purl.obolibrary.org/obo/MONDO_0019008	benign recurrent intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0001406	Intrahepatic cholestasis	MONDO_0019008	HP_0001406
http://purl.obolibrary.org/obo/MONDO_0019008	benign recurrent intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0001945	Fever	MONDO_0019008	HP_0001945
http://purl.obolibrary.org/obo/MONDO_0019008	benign recurrent intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0002013	Vomiting	MONDO_0019008	HP_0002013
http://purl.obolibrary.org/obo/MONDO_0019008	benign recurrent intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0002018	Nausea	MONDO_0019008	HP_0002018
http://purl.obolibrary.org/obo/MONDO_0019008	benign recurrent intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0002027	Abdominal pain	MONDO_0019008	HP_0002027
http://purl.obolibrary.org/obo/MONDO_0019008	benign recurrent intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0002910	Elevated hepatic transaminase	MONDO_0019008	HP_0002910
http://purl.obolibrary.org/obo/MONDO_0019008	benign recurrent intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0012115	Hepatitis	MONDO_0019008	HP_0012115
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0000007	Autosomal recessive inheritance	MONDO_0019087	HP_0000007
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0000016	Urinary retention	MONDO_0019087	HP_0000016
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0000077	Abnormality of the kidney	MONDO_0019087	HP_0000077
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0000083	Renal insufficiency	MONDO_0019087	HP_0000083
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0000093	Proteinuria	MONDO_0019087	HP_0000093
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0000107	Renal cyst	MONDO_0019087	HP_0000107
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0000112	Nephropathy	MONDO_0019087	HP_0000112
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0000113	Polycystic kidney dysplasia	MONDO_0019087	HP_0000113
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0000126	Hydronephrosis	MONDO_0019087	HP_0000126
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0000132	Menorrhagia	MONDO_0019087	HP_0000132
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0000138	Ovarian cyst	MONDO_0019087	HP_0000138
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0000147	Polycystic ovaries	MONDO_0019087	HP_0000147
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0000194	Open mouth	MONDO_0019087	HP_0000194
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0000275	Narrow face	MONDO_0019087	HP_0000275
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0000347	Micrognathia	MONDO_0019087	HP_0000347
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0000554	Uveitis	MONDO_0019087	HP_0000554
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0000713	Agitation	MONDO_0019087	HP_0000713
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0000726	Dementia	MONDO_0019087	HP_0000726
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0000787	Nephrolithiasis	MONDO_0019087	HP_0000787
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0000789	Infertility	MONDO_0019087	HP_0000789
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0000790	Hematuria	MONDO_0019087	HP_0000790
