disease	disease_label	gene	gene_symbol	entrez	mondo
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/2222	FDFT1	2222	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/2248	FGF3	2248	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/2249	FGF4	2249	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/2272	FHIT	2272	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/22822	PHLDA1	22822	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/22849	CPEB3	22849	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/22937	SCAP	22937	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/22974	TPX2	22974	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/22994	CEP131	22994	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/22996	TTC39A	22996	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/2305	FOXM1	2305	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/23302	WSCD1	23302	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/23386	NUDCD3	23386	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/23397	NCAPH	23397	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/23404	EXOSC2	23404	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/23405	DICER1	23405	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/2353	FOS	2353	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/2354	FOSB	2354	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/23593	HEBP2	23593	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/24137	KIF4A	24137	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/246329	STAC3	246329	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/2475	MTOR	2475	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/25	ABL1	25	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/2563	GABRD	2563	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/25891	PAMR1	25891	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/25903	OLFML2B	25903	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/259266	ASPM	259266	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/2597	GAPDH	2597	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/26227	PHGDH	26227	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/2658	GDF2	2658	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/2690	GHR	2690	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/2705	GJB1	2705	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/27085	MTBP	27085	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/2719	GPC3	2719	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/27232	GNMT	27232	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/27324	TOX3	27324	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/2735	GLI1	2735	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/2752	GLUL	2752	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/2775	GNAO1	2775	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/2781	GNAZ	2781	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/2810	SFN	2810	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/2823	GPM6A	2823	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/283131	NEAT1	283131	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/283600	SLC25A47	283600	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/283927	NUDT7	283927	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/284403	WDR62	284403	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/2877	GPX2	2877	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/2878	GPX3	2878	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/2898	GRIK2	2898	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/28982	FLVCR1	28982	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/29089	UBE2T	29089	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/29108	PYCARD	29108	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/29126	CD274	29126	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/29127	RACGAP1	29127	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/29128	UHRF1	29128	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/2923	PDIA3	2923	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/2944	GSTM1	2944	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/2950	GSTP1	2950	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/29887	SNX10	29887	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/2998	GYS2	2998	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/30061	SLC40A1	30061	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/302	ANXA2	302	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3054	HCFC1	3054	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/307	ANXA4	307	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3082	HGF	3082	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3083	HGFAC	3083	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/30845	EHD3	30845	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/31	ACACA	31	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/310	ANXA7	310	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3148	HMGB2	3148	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3156	HMGCR	3156	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3161	HMMR	3161	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3162	HMOX1	3162	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/319	APOF	319	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3206	HOXA10	3206	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3209	HOXA13	3209	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3235	HOXD9	3235	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/324	APC	324	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/325	APCS	325	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3265	HRAS	3265	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/328	APEX1	328	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3284	HSD3B2	3284	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3309	HSPA5	3309	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3313	HSPA9	3313	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3315	HSPB1	3315	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/332	BIRC5	332	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/335	APOA1	335	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/338005	LINC00221	338005	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/339390	CLEC4G	339390	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/339896	GADL1	339896	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3417	IDH1	3417	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/342945	ZSCAN22	342945	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3439	IFNA1	3439	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3476	IGBP1	3476	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3479	IGF1	3479	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3480	IGF1R	3480	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3481	IGF2	3481	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3482	IGF2R	3482	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3483	IGFALS	3483	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3491	CCN1	3491	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3556	IL1RAP	3556	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3557	IL1RN	3557	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3558	IL2	3558	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3569	IL6	3569	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3576	CXCL8	3576	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3592	IL12A	3592	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3593	IL12B	3593	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3660	IRF2	3660	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3667	IRS1	3667	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/367	AR	367	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3697	ITIH1	3697	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3699	ITIH3	3699	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3725	JUN	3725	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/374393	FAM111B	374393	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/374569	ASPG	374569	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/374955	SPATA21	374955	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3781	KCNN2	3781	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/378938	MALAT1	378938	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3832	KIF11	3832	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3833	KIFC1	3833	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3845	KRAS	3845	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3856	KRT8	3856	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/387103	CENPW	387103	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3875	KRT18	3875	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/387775	SLC22A10	387775	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/389558	FAM180A	389558	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/390	RND3	390	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3925	STMN1	3925	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3931	LCAT	3931	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3954	LETM1	3954	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/3977	LIFR	3977	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/400258	C14orf180	400258	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/4018	LPA	4018	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/4057	LTF	4057	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/406906	MIR122	406906	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/407021	MIR29A	407021	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/4085	MAD2L1	4085	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/4100	MAGEA1	4100	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/4102	MAGEA3	4102	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/4105	MAGEA6	4105	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/4137	MAPT	4137	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/4143	MAT1A	4143	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/4171	MCM2	4171	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/4199	ME1	4199	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/4204	MECP2	4204	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/4233	MET	4233	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/4288	MKI67	4288	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/4297	KMT2A	4297	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/4313	MMP2	4313	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/4318	MMP9	4318	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/4353	MPO	4353	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/440	ASNS	440	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/4439	MSH5	4439	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/4489	MT1A	4489	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/4493	MT1E	4493	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/4494	MT1F	4494	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/4502	MT2A	4502	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/4598	MVK	4598	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/4605	MYBL2	4605	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/4609	MYC	4609	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/4645	MYO5B	4645	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/467	ATF3	467	MONDO_0002691
http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	http://identifiers.org/ncbigene/47	ACLY	47	MONDO_0002691
