hEntrez	humanSymbol	symbol	mEntrez	log2fc	log2fc_mean	adj_p_value	n_mouse_map	digcfde_bonecat	rdkg_pheno	osteoarthritis	bone_loss_gene	in_digcfde_bg
51144	HSD17B12	Hsd17b12	56348	0.42019	0.42019	1.11563e-06	1	osteoporosis		False	True	True
51148	CERCAM	Cercam	99151	-0.508815	-0.508815	0.00541078	1			False	False	True
51154	MRTO4	Mrto4	69902	0.344156	0.344156	0.0439406	1			False	False	True
51160	VPS28	Vps28	66914	0.341655	0.341655	0.00231031	1			False	False	True
51167	CYB5R4	Cyb5r4	266690	0.369682	0.369682	0.00326665	1			False	False	True
51170	HSD17B11	Hsd17b11	114664	0.276372	0.276372	0.0320605	1	BMD		False	True	True
5118	PCOLCE	Pcolce	18542	-0.80497	-0.80497	0.0306259	1	BMD		False	True	True
51188	SS18L2	Ss18l2	26901	0.519387	0.519387	0.00232522	1			False	False	True
51192	CKLF	Cklf	75458	0.389738	0.389738	0.000206756	1			False	False	True
51194	IPO11|IPO11-LRRC70	Ipo11|Ipo11-lrrc70	76582	0.358572	0.358572	0.0211096	1			False	False	True
51195	RAPGEFL1	Rapgefl1	268480	-1.11473	-1.11473	0.000414428	1			False	False	True
51218	GLRX5	Glrx5	73046	-0.436139	-0.436139	0.0253433	1			False	False	True
51234	EMC4	Emc4	68032	0.369962	0.369962	0.00941989	1			False	False	True
51241	COX16	Cox16	66272	0.583681	0.583681	3.58247e-06	1			False	False	True
51259	TMEM216	Tmem216	68642	0.405139	0.405139	0.000156504	1			False	False	True
51263	MRPL30	Mrpl30	107734	0.479325	0.479325	7.75909e-05	1			False	False	True
51268	PIPOX	Pipox	19193	-1.70059	-1.70059	0.0302288	1			False	False	True
5127	CDK16	Cdk16	18555	-0.346885	-0.346885	0.00138795	1			False	False	True
51270	TFDP3	Tfdp1	21781	0.192585	0.192585	0.0213285	1			False	False	True
51272	BET1L	Bet1l	54399	0.37215	0.37215	0.0089235	1			False	False	True
51274	KLF3	Klf3	16599	-0.614312	-0.614312	0.000105652	1	BMD		False	True	True
51278	IER5	Ier5	15939	0.352689	0.352689	0.0481627	1			False	False	True
51279	C1RL	C1rl	232371	0.406223	0.406223	0.0087376	1			False	False	True
51280	GOLM1	Golm1	105348	-0.354671	-0.354671	0.000928383	1			False	False	True
51282	SCAND1	Scand1	19018	0.514351	0.514351	0.000302677	1			False	False	True
51292	GMPR2	Gmpr2	105446	0.250671	0.250671	0.036905	1			False	False	True
513	ATP5F1D	Atp5d	66043	0.319949	0.319949	0.0100275	1			False	False	True
5130	PCYT1A	Pcyt1a	13026	-0.32606	-0.32606	0.000343094	1			False	False	True
51311	TLR8	Tlr8	170744	0.443997	0.443997	0.0145434	1			False	False	True
51312	SLC25A37	Slc25a37	67712	-0.8321	-0.8321	8.98632e-07	1	osteoporosis		False	True	True
51315	KRCC1	Krcc1	57896	0.447222	0.447222	0.000301892	1			False	False	True
51316	PLAC8	Plac8	231507	0.712006	0.712006	1.04641e-05	1			False	False	True
51317	PHF21A	Phf21a	192285	0.454652	0.454652	0.0122686	1			False	False	True
51318	MRPL35	Mrpl35	66223	0.471224	0.471224	0.00139763	1			False	False	True
51320	MEX3C	Mex3c	240396	0.2152	0.2152	0.0453047	1	BMD|fracture		False	True	True
51324	SPG21	Spg21	27965	0.403749	0.403749	0.000327659	1			False	False	True
51327	AHSP	Ahsp	170812	-0.419951	-0.419951	0.0471287	1			False	False	True
51338	MS4A4A	Ms4a4b	60361	0.464026	0.414591	0.00552951	2	BMD		False	True	True
51340	CRNKL1	Crnkl1	66877	0.300313	0.300313	0.0086339	1			False	False	True
51343	FZR1	Fzr1	56371	-0.640582	-0.640582	3.85357e-05	1			False	False	True
51351	ZNF117|ERV3-1-ZNF117	Zfp958	233987	0.366215	0.366215	0.0492027	1			False	False	True
51371	POMP	Pomp	66537	0.56773	0.56773	1.06406e-05	1			False	False	True
51372	TMA7	Tma7|Tma7-ps	66167	0.492379	0.492379	0.00245042	1			False	False	True
51388	NIP7	Nip7	66164	0.672824	0.672824	0.000252961	1			False	False	True
51389	RWDD1	Rwdd1	66521	0.608406	0.608406	9.5381e-05	1			False	False	True
51398	WDR83OS	Wdr83os	414077	0.247386	0.247386	0.0331784	1			False	False	True
51399	TRAPPC4	Trappc4	60409	0.442302	0.442302	0.00156995	1		Osteoporosis|Osteopenia	False	True	True
514	ATP5F1E	Atp5e	67126	0.549356	0.549356	0.0256037	1			False	False	True
5140	PDE3B	Pde3b	18576	0.696542	0.696542	0.000104406	1			False	False	True
51400	PPME1	Ppme1	72590	0.401855	0.401855	0.0176071	1			False	False	True
51428	DDX41	Ddx41	72935	0.324621	0.324621	0.000958466	1			False	False	True
51433	ANAPC5	Anapc5	59008	-0.196664	-0.196664	0.0169707	1			False	False	True
51444	RNF138	Rnf138	56515	0.32424	0.32424	0.0213825	1			False	False	True
51460	SFMBT1	Sfmbt1	54650	-0.240726	-0.240726	0.0282684	1			False	False	True
51493	RTCB	Rtcb	28088	0.238683	0.238683	0.0372553	1			False	False	True
515	ATP5PB	Atp5pb	11950	0.405676	0.405676	0.000113076	1			False	False	True
51504	TRMT112	Trmt112	67674	0.256569	0.256569	0.0471874	1			False	False	True
51506	UFC1	Ufc1	66155	0.352542	0.352542	0.0212657	1			False	False	True
5151	PDE8A	Pde8a	18584	0.398218	0.398218	0.00879437	1	BMD|fracture		False	True	True
51510	CHMP5	Chmp5	76959	0.304702	0.304702	0.00847683	1			False	False	True
51512	GTSE1	Gtse1	29870	-0.521042	-0.521042	0.0097178	1			False	False	True
51514	DTL	Dtl	76843	-0.377387	-0.377387	0.0109783	1			False	False	True
51527	GSKIP	Gskip	66787	0.285406	0.285406	0.0324233	1	BMD|fracture		False	True	True
51528	JKAMP	Jkamp	104771	0.333989	0.333989	0.031891	1			False	False	True
51540	SCLY	Scly	50880	-0.261284	-0.261284	0.0308373	1			False	False	True
51569	UFM1	Ufm1	67890	0.395043	0.395043	0.0452441	1			False	False	True
51571	CYRIB	Cyrib	223601	0.374206	0.374206	1.10539e-05	1			False	False	True
51586	MED15	Med15	94112	-0.306679	-0.306679	0.0215643	1			False	False	True
516	ATP5MC1	Atp5mc1	11951	0.385954	0.385954	0.0216655	1			False	False	True
5160	PDHA1	Pdha1	18597	0.222658	0.222658	0.0359087	1			False	False	True
51605	TRMT6	Trmt6	66926	0.342573	0.342573	0.0215436	1			False	False	True
51606	ATP6V1H	Atp6v1h	108664	0.407914	0.407914	1.09916e-05	1			False	False	True
5162	PDHB	Pdhb	68263	0.272907	0.272907	0.0138164	1			False	False	True
51622	CCZ1	Ccz1	231874	0.236227	0.236227	0.00619994	1	BMD		False	True	True
51631	LUC7L2	Luc7l2	192196	-0.339995	-0.339995	0.0200226	1			False	False	True
51635	DHRS7	Dhrs7	66375	0.478626	0.478626	0.0105033	1			False	False	True
51639	SF3B6	Sf3b6	66055	0.429396	0.429396	0.0170294	1			False	False	False
51642	MRPL48	Mrpl48	52443	0.319031	0.319031	0.0301228	1			False	False	True
51643	TMBIM4	Tmbim4	68212	0.3609	0.3609	3.80151e-06	1			False	False	True
5165	PDK3	Pdk3	236900	0.234012	0.234012	0.0258198	1			False	False	True
51650	MRPS33	Mrps33	14548	0.45446	0.45446	0.0286649	1			False	False	True
51652	CHMP3	Chmp3	66700	0.24312	0.24312	0.0122593	1			False	False	True
5166	PDK4	Pdk4	27273	-1.3807	-1.3807	0.0473598	1	BMD|fracture		False	True	True
51660	MPC1	Mpc1	55951	0.556192	0.556192	0.000287475	1			False	False	True
51665	ASB1	Asb1	65247	-0.620243	-0.620243	0.000171094	1			False	False	True
51669	SARAF	Saraf	67887	0.423194	0.423194	0.00097422	1			False	False	True
51678	PALS2	Pals2	56524	0.333885	0.333885	0.018678	1			False	False	True
51699	VPS29	Vps29	56433	0.553366	0.553366	2.4981e-05	1			False	False	True
517	ATP5MC2	Atp5g2	67942	0.547554	0.547554	7.18853e-06	1	BMD|fracture		False	True	True
51719	CAB39	Cab39	12283	0.276988	0.276988	7.55725e-05	1			False	False	True
51727	CMPK1	Cmpk1	66588	0.447878	0.447878	0.000152204	1			False	False	True
51729	WBP11	Wbp11	60321	-0.417962	-0.417962	0.00305229	1			False	False	True
51734	MSRB1	Msrb1	27361	0.540127	0.540127	4.98466e-09	1			False	False	True
51755	CDK12	Cdk12	69131	-0.294779	-0.294779	0.012757	1			False	False	True
51765	STK26	Stk26	70415	0.502375	0.502375	8.61244e-06	1			False	False	True
51776	MAP3K20	Map3k20	65964	-0.256254	-0.256254	0.0311172	1	osteoporosis		False	True	True
51805	COQ3	Coq3	230027	0.488831	0.488831	0.0212196	1			False	False	True
51807	TUBA8	Tuba8	53857	0.446693	0.446693	0.0080699	1			False	False	True
5199	CFP	Cfp	18636	0.598505	0.598505	0.000114072	1			False	False	True
5201	PFDN1	Pfdn1	67199	0.484798	0.484798	0.00340885	1			False	False	True
5203	PFDN4	Pfdn4	109054	0.444244	0.444244	0.0229596	1			False	False	True
5204	PFDN5	Pfdn5	56612	0.437466	0.437466	0.0062965	1	BMD|osteoporosis		False	True	True
5208	PFKFB2	Pfkfb2	18640	-0.537282	-0.537282	0.00085245	1			False	False	True
5210	PFKFB4	Pfkfb4	270198	0.356854	0.356854	0.02442	1			False	False	True
5216	PFN1	Pfn1	18643	0.419079	0.419079	0.00150455	1			False	False	True
522	ATP5PF	Atp5j	11957	0.472468	0.472468	3.08971e-06	1			False	False	True
5223	PGAM1	Pgam1	18648	0.337745	0.337745	0.0125297	1			False	False	True
523	ATP6V1A	Atp6v1a	11964	0.394825	0.394825	0.0286024	1	BMD		False	True	True
5230	PGK1	Pgk1	18655	0.502723	0.502723	3.43782e-05	1			False	False	True
5236	PGM1	Pgm1	72157	0.481662	0.481662	0.00515406	1			False	False	True
5238	PGM3	Pgm3	109785	0.336475	0.336475	0.0476177	1			False	False	True
5244	ABCB4	Abcb4	18670	-0.66333	-0.66333	0.000509369	1	fracture		False	True	True
5245	PHB1	Phb1	18673	0.550212	0.550212	0.000329073	1	BMD		False	True	True
5269	SERPINB6	Serpinb6a	20719	0.414937	0.414937	0.00010542	1			False	False	True
5273	SERPINB10	Serpinb10	241197	0.45373	0.45373	0.00993532	1			False	False	True
5283	PIGH	Pigh	110417	-0.359749	-0.359749	0.00936914	1			False	False	True
529	ATP6V1E1	Atp6v1e1	11973	0.202628	0.202628	0.0304756	1	BMD		False	True	True
5295	PIK3R1	Pik3r1	18708	-0.499225	-0.499225	1.51225e-07	1	BMD|osteoporosis		False	True	True
5315	PKM	Pkm	18746	0.51571	0.51571	0.019037	1			False	False	True
5321	PLA2G4A	Pla2g4a	18783	0.417372	0.417372	0.00365832	1	BMD		False	True	True
533	ATP6V0B	Atp6v0b	114143	0.383197	0.383197	0.00171096	1			False	False	True
53335	BCL11A	Bcl11a	14025	-0.248499	-0.248499	0.0471751	1			False	False	True
53346	TM6SF1	Tm6sf1	107769	0.440373	0.440373	3.47198e-09	1			False	False	True
53373	TPCN1	Tpcn1	252972	-0.66012	-0.66012	2.28146e-05	1			False	False	True
53405	CLIC5	Clic5	224796	-0.728564	-0.728564	0.0479682	1	osteoporosis		False	True	True
5341	PLEK	Plek	56193	0.305038	0.305038	9.28103e-05	1			False	False	True
535	ATP6V0A1	Atp6v0a1	11975	-0.461054	-0.461054	0.00299213	1			False	False	True
5355	PLP2	Plp2	18824	0.338702	0.338702	0.0096139	1			False	False	True
5359	PLSCR1	Plscr1	22038	0.527223	0.527223	0.00156922	1			False	False	True
5371	PML	Pml	18854	-0.6483	-0.6483	2.70642e-05	1	BMD		False	True	True
5373	PMM2|LOC100130283	Pmm2	54128	-0.238753	-0.238753	0.00515167	1			False	False	True
53827	FXYD5	Fxyd5	18301	0.583538	0.583538	6.35705e-05	1	BMD		False	True	True
53829	P2RY13	P2ry13	74191	0.406314	0.406314	0.00615602	1			False	False	True
53834	FGFRL1	Fgfrl1	116701	-0.553394	-0.553394	0.00853994	1	BMD|fracture		False	True	True
539	ATP5PO	Atp5po	28080	0.384897	0.384897	0.0145885	1			False	False	True
53938	PPIL3	Ppil3	70225	0.616814	0.616814	0.000400783	1			False	False	True
540	ATP7B	Atp7b	11979	-0.572775	-0.572775	0.017977	1			False	False	True
54065	SMIM11	Smim11	68936	0.557105	0.557105	0.00548634	1			False	False	False
54108	CHRAC1	Chrac1	93696	0.479724	0.479724	0.00341495	1			False	False	True
5412	UBL3	Ubl3	24109	0.375328	0.375328	0.0104215	1			False	False	True
541471	MIR4435-2HG	Morrbid	100043424	0.619758	0.619758	0.000753791	1			False	False	True
54148	MRPL39	Mrpl39	27393	0.417009	0.417009	0.0110403	1			False	False	True
541578	EOLA2	Eola1	68618	0.521021	0.521021	0.000888671	1			False	False	True
54205	CYCS	Cycs	13063	0.448988	0.448988	0.00351095	1	BMD		False	True	True
54209	TREM2	Trem2	83433	0.656047	0.656047	0.000420022	1			False	False	True
54210	TREM1	Trem1	58217	0.572244	0.572244	0.0222114	1	osteoporosis		False	True	True
5423	POLB	Polb	18970	0.422133	0.422133	0.00953337	1			False	False	True
5426	POLE	Pole	18973	-0.40445	-0.40445	0.0487696	1			False	False	True
5429	POLH	Polh	80905	-0.272228	-0.272228	0.0155428	1			False	False	True
54331	GNG2	Gng2	14702	0.328865	0.328865	0.0463571	1			False	False	True
54344	DPM3	Dpm3	68563	0.386222	0.386222	0.0243858	1			False	False	True
5436	POLR2G	Polr2g	67710	0.330069	0.330069	0.0141307	1			False	False	True
5437	POLR2H	Polr2h	245841	0.57365	0.57365	0.000227367	1			False	False	True
5438	POLR2I	Polr2i	69920	0.46837	0.46837	0.00541153	1			False	False	True
5440	POLR2K	Polr2k	17749	0.63134	0.63134	0.00685926	1			False	False	True
54432	YIPF1	Yipf1	230584	0.488141	0.488141	0.0034207	1			False	False	True
54434	SSH1	Ssh1	231637	-0.764532	-0.764532	6.935e-07	1			False	False	True
54440	SASH3	Sash3	74131	0.306698	0.306698	0.0445918	1			False	False	True
54443	ANLN	Anln	68743	-0.416528	-0.416528	9.61186e-05	1			False	False	True
5445	PON2	Pon2	330260	-0.28551	-0.28551	0.00337816	1			False	False	True
54455	FBXO42	Fbxo42	213499	-0.505235	-0.505235	0.00290505	1			False	False	True
54460	MRPS21	Mrps21	66292	0.430078	0.430078	0.000687	1			True	False	True
54487	DGCR8	Dgcr8	94223	-0.426426	-0.426426	0.0100332	1			False	False	True
54499	TMCO1	Tmco1	68944	0.34095	0.34095	0.00655807	1			False	False	True
5450	POU2AF1	Pou2af1	18985	-0.684575	-0.684575	0.000196112	1	fracture		False	True	True
54511	HMGCLL1	Hmgcll1	208982	-1.03357	-1.03357	0.00399295	1	BMD		False	True	True
54521	WDR44	Wdr44	72404	-0.24825	-0.24825	0.0270817	1			False	False	True
54529	ASNSD1	Asnsd1	70396	0.498455	0.498455	0.00181619	1			False	False	True
54536	EXOC6	Exoc6	107371	0.188891	0.188891	0.0284863	1			False	False	True
54537	SHLD2	Shld2	75698	0.376891	0.376891	0.0389728	1			False	False	True
54538	ROBO4	Robo4	74144	-1.16518	-1.16518	0.0409692	1			False	False	True
54539	NDUFB11	Ndufb11	104130	0.505436	0.505436	0.000509481	1			False	False	True
54540	FAM193B	Fam193b	212483	-0.626735	-0.626735	7.70439e-05	1			False	False	True
54543	TOMM7	Tomm7	66169	0.57951	0.57951	0.000146815	1			False	False	True
54575	UGT1A10	Ugt1a7c	394432	0.391362	0.391362	0.0156862	1			False	False	True
54576	UGT1A8	Ugt1a7c	394432	0.391362	0.391362	0.0156862	1			False	False	True
54577	UGT1A7	Ugt1a7c	394432	0.391362	0.391362	0.0156862	1			False	False	True
54578	UGT1A6	Ugt1a7c	394432	0.391362	0.391362	0.0156862	1			False	False	True
54600	UGT1A9	Ugt1a7c	394432	0.391362	0.391362	0.0156862	1			False	False	True
54602	NDFIP2	Ndfip2	76273	0.32956	0.32956	0.0109467	1			False	False	True
54625	PARP14	Parp14	547253	-0.436371	-0.436371	0.00177211	1			False	False	True
54629	MINDY2	Mindy2	235461	-0.255406	-0.255406	0.00651348	1			False	False	True
5464	PPA1	Ppa1	67895	0.33784	0.33784	0.0282471	1			False	False	True
54663	WDR74	Wdr74	107071	0.475443	0.475443	0.00594815	1			False	False	True
54675	CRLS1	Crls1	66586	0.541491	0.541491	0.00161717	1			False	False	True
54676	GTPBP2	Gtpbp2	56055	-0.634154	-0.634154	8.17533e-07	1			False	False	True
54677	CROT	Crot	74114	0.279198	0.279198	0.00399295	1			False	False	True
547	KIF1A	Kif1a	16560	-1.3464	-1.3464	0.0268236	1			False	False	True
54704	PDP1	Pdp1	381511	0.371126	0.371126	0.0243583	1	osteoporosis		False	True	True
54708	MARCHF5	Marchf5	69104	-0.321454	-0.321454	0.0264064	1			False	False	True
54716	SLC6A20	Slc6a20b	22599	-1.12702	-0.985127	0.00065797	2	osteoporosis		False	True	True
54739	XAF1	Xaf1	327959	-0.539716	-0.539716	0.0311293	1			False	False	True
54757	FAM20A	Fam20a	208659	-2.01399	-2.01399	0.00541153	1			False	False	True
54758	KLHDC4	Klhdc4	234825	0.372332	0.372332	0.0402073	1			False	False	True
54764	ZRANB1	Zranb1	360216	0.300378	0.300378	0.0210216	1			False	False	True
54765	TRIM44	Trim44	80985	-0.363718	-0.363718	0.000322093	1			False	False	True
54769	DIRAS2	Diras2	68203	-0.58026	-0.58026	0.00771709	1			False	False	True
5478	PPIA	Ppia	268373	0.520572	0.520572	3.99579e-06	1			False	False	True
54784	ALKBH4	Alkbh4	72041	0.263776	0.263776	0.0205029	1			False	False	True
54785	BORCS6	Borcs6	71923	0.347462	0.347462	0.0383704	1			False	False	True
54788	DNAJB12	Dnajb12	56709	-0.269278	-0.269278	0.0107841	1			False	False	True
5479	PPIB	Ppib	19035	0.476998	0.476998	0.000171094	1	BMD|OI		False	True	True
54805	CNNM2	Cnnm2	94219	-0.421784	-0.421784	0.0110531	1	BMD|fracture		False	True	True
54806	AHI1	Ahi1	52906	-0.51328	-0.51328	0.0101352	1			False	False	True
54819	ZCCHC10	Zcchc10	67966	0.468116	0.468116	0.00386151	1			False	False	True
54820	NDE1	Nde1	67203	-0.514427	-0.514427	1.20422e-06	1			False	False	True
54828	BCAS3	Bcas3	192197	-0.354674	-0.354674	0.014308	1	BMD|fracture	Osteoporosis|Osteopenia	False	True	True
54850	FBXL12	Fbxl12	30843	-0.369318	-0.369318	0.0195998	1			False	False	True
54857	GDPD2	Gdpd2	71584	-1.02181	-1.02181	0.0465215	1			False	False	True
54863	TOR4A	Tor4a	227612	0.364701	0.364701	0.00460514	1			False	False	True
54892	NCAPG2	Ncapg2	76044	-0.378875	-0.378875	0.0311031	1			False	False	True
54918	CMTM6	Cmtm6	67213	0.354724	0.354724	0.0302739	1			False	False	True
54919	DNAAF5	Dnaaf5	433956	-0.524613	-0.524613	0.0495328	1			False	False	True
54931	TRMT10C	Trmt10c	52575	0.535426	0.535426	3.13532e-05	1			False	False	True
54936	ADPRS	Adprs	100206	0.38327	0.38327	0.0169707	1	BMD|fracture		False	True	True
5494	PPM1A	Ppm1a	19042	0.230559	0.230559	0.0323869	1	BMD|fracture		False	True	True
54947	LPCAT2	Lpcat2	270084	0.408061	0.408061	0.0182664	1	BMD		False	True	True
54952	TRNAU1AP	Trnau1ap	71787	0.383606	0.383606	0.0315081	1			False	False	True
54956	PARP16	Parp16	214424	-0.621707	-0.621707	3.19241e-07	1			False	False	True
54957	TXNL4B	Txnl4b	234723	0.337967	0.337967	0.00423553	1			False	False	True
54958	TMEM160	Tmem160	69094	0.658259	0.658259	0.000833994	1			False	False	True
54965	PIGX	Pigx	72084	0.707869	0.707869	1.81662e-07	1			False	False	True
54968	TMEM70	Tmem70	70397	0.493768	0.493768	4.84045e-05	1			False	False	True
54977	SLC25A38	Slc25a38	208638	-0.624547	-0.624547	0.000522339	1			False	False	True
54978	SLC35F6	Slc35f6	74919	0.234629	0.234629	0.0304386	1			False	False	False
5498	PPOX	Ppox	19044	-0.669858	-0.669858	8.97643e-06	1			False	False	True
54985	HCFC1R1	Hcfc1r1	353502	0.310775	0.310775	0.00462115	1			False	False	False
54987	CZIB	Czib	74098	0.684176	0.684176	2.76755e-06	1			False	False	True
5499	PPP1CA	Ppp1ca	19045	0.308457	0.308457	0.00740926	1			False	False	True
54991	C1orf159	9430015G10Rik	230996	-0.612205	-0.612205	4.35439e-06	1			False	False	True
54997	TESC	Tesc	57816	0.69907	0.69907	0.00020083	1			False	False	True
54998	AURKAIP1	Aurkaip1	66077	0.602575	0.602575	6.30835e-05	1			False	False	True
55004	LAMTOR1	Lamtor1	66508	0.419863	0.419863	2.02739e-06	1			False	False	True
55008	HERC6	Herc6	67138	-0.334332	-0.334332	0.0478963	1			False	False	True
5501	PPP1CC	Ppp1cc|Ppp1ccb	19047	0.204048	0.204048	0.0255606	1			False	False	True
55011	PIH1D1	Pih1d1	68845	0.292903	0.292903	0.023281	1			False	False	True
55017	C14orf119	1700123O20Rik	58248	0.344394	0.344394	0.0228238	1			False	False	True
55030	FBXO34	Fbxo34	78938	-0.352343	-0.352343	0.00816434	1			False	False	True
55032	SLC35A5	Slc35a5	74102	0.421576	0.421576	0.0257697	1			False	False	True
55034	MOCOS	Mocos	68591	0.467208	0.467208	0.00632195	1			False	False	True
5504	PPP1R2	Ppp1r2	66849	0.325108	0.325108	0.0115598	1	osteoporosis		False	True	True
55049	REX1BD	Rex1bd	66462	0.434231	0.434231	0.0140798	1			False	False	True
55052	MRPL20	Mrpl20	66448	0.497694	0.497694	0.00704454	1			False	False	True
550643	NBDY	Nbdy	70123	0.40659	0.40659	0.0289274	1			False	False	False
55076	TMEM45A	Tmem45a2	69457	0.689667	0.689667	0.00307003	1			False	False	True
5509	PPP1R3D	Ppp1r3d	228966	0.420008	0.420008	0.0262426	1			False	False	True
55092	TMEM51	Tmem51	214359	0.547203	0.547203	0.0028841	1			False	False	True
55102	ATG2B	Atg2b	76559	-0.2729	-0.2729	0.0305229	1			False	False	True
55106	SLFN12	Slfn2	20556	0.53108	0.4747019999999999	0.00190414	2			False	False	True
55108	BSDC1	Bsdc1	100383	-0.379555	-0.379555	0.0262426	1			False	False	True
55110	MAGOHB	Magohb	66441	0.782567	0.782567	4.8914e-06	1			False	False	True
55122	AKIRIN2	Akirin2	433693	-0.254119	-0.254119	0.0104215	1			False	False	True
55129	ANO10	Ano10	102566	0.376737	0.376737	0.0482232	1			False	False	True
55143	CDCA8	Cdca8	52276	-0.323993	-0.323993	0.0085923	1			False	False	True
5515	PPP2CA	Ppp2ca	19052	0.273378	0.273378	0.000687	1	BMD	Osteoporosis|Osteopenia	False	True	True
55151	TMEM38B	Tmem38b	52076	0.303358	0.303358	0.00476766	1	BMD|OI		False	True	True
55159	RFWD3	Rfwd3	234736	-0.214624	-0.214624	0.00439018	1			False	False	True
5516	PPP2CB	Ppp2cb	19053	0.476732	0.476732	2.56907e-07	1			False	False	True
55171	TBCCD1	Tbccd1	70573	-0.391	-0.391	0.00830161	1			False	False	True
55178	MRM3	Mrm3	67390	0.544172	0.544172	0.0166631	1			False	False	True
55209	SETD5	Setd5	72895	-0.274225	-0.274225	0.00434996	1			False	False	True
55215	FANCI	Fanci	208836	-0.259038	-0.259038	0.0398934	1			False	False	True
55219	MACO1	Maco1	66146	-0.479718	-0.479718	5.64075e-06	1			False	False	True
55233	MOB1A	Mob1a	232157	0.275998	0.275998	0.00124986	1			False	False	True
55234	SMU1	Smu1	74255	0.319108	0.319108	0.000181371	1			False	False	True
55240	STEAP3	Steap3	68428	-0.582401	-0.582401	0.00748811	1			False	False	True
55243	KIRREL1	Kirrel1	170643	-0.928693	-0.928693	0.0471287	1	BMD|osteoporosis		False	True	True
55247	NEIL3	Neil3	234258	-0.478558	-0.478558	0.00361845	1	BMD		False	True	True
5525	PPP2R5A	Ppp2r5a	226849	0.289318	0.289318	0.00419957	1			False	False	True
55251	PCMTD2	Pcmtd2	245867	-0.353021	-0.353021	0.0139654	1			False	False	True
55252	ASXL2	Asxl2	75302	-0.292651	-0.292651	0.00951727	1	fracture|osteoporosis	Osteoporosis	False	True	True
55272	IMP3	Imp3	102462	0.421701	0.421701	0.00515406	1			False	False	True
55276	PGM2	Pgm2	66681	0.402133	0.402133	0.000935253	1			False	False	True
55287	TMEM40	Tmem40	94346	0.554559	0.554559	2.73277e-07	1			False	False	True
552900	BOLA2|BOLA2B	Bola2	66162	0.576826	0.576826	0.000190174	1			False	False	True
55297	CCDC91	Ccdc91	67015	0.368229	0.368229	0.0377505	1	BMD|fracture		False	True	True
5531	PPP4C	Ppp4c	56420	0.419847	0.419847	0.000112699	1			False	False	True
55322	C5orf22	6030458C11Rik	77877	-0.372908	-0.372908	0.00465673	1	fracture		False	True	True
55326	AGPAT5	Agpat5	52123	0.305451	0.305451	0.00655329	1			False	False	True
55332	DRAM1	Dram1	71712	0.302971	0.302971	0.00799439	1	BMD		False	True	True
55335	NIPSNAP3B	Nipsnap3b	66536	0.371326	0.371326	0.00271768	1			False	False	True
5534	PPP3R1	Ppp3r1	19058	0.275987	0.275987	0.00085546	1	BMD		False	True	True
55345	ZGRF1	Zgrf1	71643	-0.415777	-0.415777	0.0415944	1			False	False	True
55346	TCP11L1	Tcp11l1	320554	0.751106	0.751106	0.0264766	1			False	False	True
55352	COPRS	Coprs	66423	0.901186	0.901186	0.0125577	1			False	False	True
55355	HJURP	A730008H23Rik|Hjurp	381280	-0.294213	-0.294213	0.00747395	1			False	False	True
55362	TMEM63B	Tmem63b	224807	-0.564169	-0.564169	0.00353028	1			False	False	True
55363	HEMGN	Hemgn	93966	-0.971831	-0.971831	1.02018e-07	1			False	False	True
55367	PIDD1	Pidd1	57913	-0.53145	-0.53145	0.00632195	1			False	False	True
55421	NCBP3	Ncbp3	66874	-0.216931	-0.216931	0.0194908	1			False	False	True
55423	SIRPG	Gm5150	381484	0.69179	0.63532	6.0848e-06	4			False	False	True
554313	H4C15	H4c4	319156	0.409474	0.409474	0.010756	1			False	False	True
55432	YOD1	Yod1	226418	-0.579814	-0.579814	0.0004373	1			False	False	True
55435	AP1AR	Ap1ar	211556	-0.313696	-0.313696	0.00190414	1			False	False	True
55437	STRADB	Stradb	227154	-0.459132	-0.459132	0.000403997	1			False	False	True
55454	CSGALNACT2	Csgalnact2	78752	0.445483	0.445483	0.0015333	1			False	False	True
55466	DNAJA4	Dnaja4	58233	-0.68813	-0.68813	3.04203e-05	1			False	False	True
55471	NDUFAF7	Ndufaf7	73694	0.361803	0.361803	0.0125553	1			False	False	True
55500	ETNK1	Etnk1	75320	-0.225911	-0.225911	0.0197669	1	BMD|fracture		False	True	True
55504	TNFRSF19	Tnfrsf19	29820	-0.812592	-0.812592	0.00862979	1	BMD		False	True	True
55505	NOP10	Nop10	66181	0.614819	0.614819	1.32777e-05	1			False	False	True
5552	SRGN	Srgn	19073	0.913939	0.913939	3.42464e-13	1			False	False	True
5553	PRG2	Prg2	19074	0.94259	0.94259	0.00116751	1			False	False	True
55532	SLC30A10	Slc30a10	226781	-0.711758	-0.711758	0.00240089	1	BMD|fracture		False	True	True
55544	RBM38	Rbm38	56190	-0.444861	-0.444861	0.0353009	1			False	False	True
55553	SOX6	Sox6	20679	-0.795471	-0.795471	0.00140232	1	BMD|fracture|osteoporosis		False	True	True
55559	HAUS7	Haus7	73738	0.479022	0.479022	0.0152182	1			False	False	True
55568	GALNT10	Galnt10	171212	-0.407622	-0.407622	0.00163503	1			False	False	True
5558	PRIM2	Prim2	19076	-0.24438	-0.24438	0.0286528	1			False	False	True
55588	MED29	Med29	67224	0.362818	0.362818	0.0113238	1			False	False	True
55589	BMP2K	Bmp2k	140780	-0.421424	-0.421424	0.000134059	1			False	False	True
