hEntrez	humanSymbol	symbol	mEntrez	log2fc	log2fc_mean	adj_p_value	n_mouse_map	digcfde_bonecat	rdkg_pheno	osteoarthritis	bone_loss_gene	in_digcfde_bg
5243	ABCB1	Abcb1b	18669	0.495726	0.495726	0.0136932	1			False	False	True
5244	ABCB4	Abcb4	18670	-0.635611	-0.635611	0.000891971	1	fracture		False	True	True
5253	PHF2	Phf2	18676	-0.825339	-0.825339	0.000140669	1	BMD		False	True	True
5257	PHKB	Phkb	102093	0.359946	0.359946	0.0315692	1			False	False	True
5264	PHYH	Phyh	16922	0.401473	0.401473	0.0221282	1			False	False	True
5269	SERPINB6	Serpinb6a	20719	0.23989	0.23989	0.0341989	1			False	False	True
527	ATP6V0C	Atp6v0c	11984	-0.379825	-0.379825	0.0177452	1			False	False	True
528	ATP6V1C1	Atp6v1c1	66335	0.327203	0.327203	0.000195016	1	osteolysis_necrosis		False	True	True
5286	PIK3C2A	Pik3c2a	18704	0.350506	0.350506	0.00401317	1			False	False	True
529	ATP6V1E1	Atp6v1e1	11973	0.198666	0.198666	0.0334091	1	BMD		False	True	True
5292	PIM1	Pim1	18712	-0.346081	-0.346081	0.00153812	1			False	False	True
5295	PIK3R1	Pik3r1	18708	-0.226838	-0.226838	0.0310599	1	BMD|osteoporosis		False	True	True
5296	PIK3R2	Pik3r2	18709	-0.406725	-0.406725	0.0250708	1			False	False	True
5297	PI4KA	Pi4ka	224020	-0.435396	-0.435396	0.0114343	1			False	False	True
5303	PIN4	Pin4	69713	0.574413	0.574413	0.00217258	1			False	False	True
5313	PKLR	Pklr	18770	-0.81527	-0.81527	0.00378789	1			False	False	True
5321	PLA2G4A	Pla2g4a	18783	0.335132	0.335132	0.0230058	1	BMD		False	True	True
5326	PLAGL2	Plagl2	54711	-0.698853	-0.698853	2.96591e-05	1			False	False	True
5329	PLAUR	Plaur	18793	0.407642	0.407642	0.016582	1			False	False	True
533	ATP6V0B	Atp6v0b	114143	0.309984	0.309984	0.0136091	1			False	False	True
53346	TM6SF1	Tm6sf1	107769	0.319846	0.319846	3.22025e-05	1			False	False	True
53373	TPCN1	Tpcn1	252972	-0.816701	-0.816701	1.349e-07	1			False	False	True
5341	PLEK	Plek	56193	0.22685	0.22685	0.00520485	1			False	False	True
5347	PLK1	Plk1	18817	-0.981658	-0.981658	3.02079e-07	1			False	False	True
535	ATP6V0A1	Atp6v0a1	11975	-0.457967	-0.457967	0.00325357	1			False	False	True
5359	PLSCR1	Plscr1	22038	0.440999	0.440999	0.00994331	1			False	False	True
53635	PTOV1	Ptov1	84113	-0.541264	-0.541264	0.000778554	1			False	False	True
537	ATP6AP1	Atp6ap1	54411	-0.463412	-0.463412	0.00154431	1			False	False	True
5371	PML	Pml	18854	-0.758241	-0.758241	8.96946e-07	1	BMD		False	True	True
538	ATP7A	Atp7a	11977	0.248223	0.248223	0.0497966	1	BMD		False	True	True
53827	FXYD5	Fxyd5	18301	0.489416	0.489416	0.00111226	1	BMD		False	True	True
53834	FGFRL1	Fgfrl1	116701	-0.835987	-0.835987	5.62295e-05	1	BMD|fracture		False	True	True
539	ATP5PO	Atp5po	28080	0.458799	0.458799	0.00259575	1			False	False	True
53918	PELO	Pelo	105083	-0.505507	-0.505507	0.000310596	1			False	False	True
5394	EXOSC10	Exosc10	50912	-0.305012	-0.305012	0.0301463	1			False	False	True
540	ATP7B	Atp7b	11979	-0.509625	-0.509625	0.0380922	1			False	False	True
54065	SMIM11	Smim11	68936	0.527912	0.527912	0.00409015	1			False	False	False
54106	TLR9	Tlr9	81897	-1.18882	-1.18882	0.000623098	1			False	False	True
5412	UBL3	Ubl3	24109	0.371502	0.371502	0.0112024	1			False	False	True
54148	MRPL39	Mrpl39	27393	0.425523	0.425523	0.00942413	1			False	False	True
54149	C21orf91	D16Ertd472e	67102	0.524694	0.524694	0.0070347	1			False	False	True
541578	EOLA2	Eola1	68618	0.3953	0.3953	0.0102202	1			False	False	True
54205	CYCS	Cycs	13063	0.434925	0.434925	0.00449195	1	BMD		False	True	True
54209	TREM2	Trem2	83433	0.543974	0.543974	0.00799048	1			False	False	True
54210	TREM1	Trem1	58217	0.599281	0.599281	0.0153705	1	osteoporosis		False	True	True
5422	POLA1	Pola1	18968	-0.351682	-0.351682	0.0173772	1			False	False	True
5424	POLD1	Pold1	18971	-0.797221	-0.797221	6.5457e-07	1			False	False	True
5426	POLE	Pole	18973	-0.545021	-0.545021	0.00538283	1			False	False	True
5429	POLH	Polh	80905	-0.481599	-0.481599	3.88147e-06	1			False	False	True
5430	POLR2A	Polr2a	20020	-0.7482	-0.7482	6.31817e-05	1			False	False	True
5433	POLR2D	Polr2d	69241	0.418637	0.418637	0.00421667	1			False	False	True
54331	GNG2	Gng2	14702	0.445256	0.445256	0.00452617	1			False	False	True
5434	POLR2E	Polr2e	66420	0.308558	0.308558	0.0125086	1			False	False	True
54344	DPM3	Dpm3	68563	0.400605	0.400605	0.0167499	1			False	False	True
54345	SOX18	Sox18	20672	-1.31798	-1.31798	0.00809173	1	BMD		False	True	True
5436	POLR2G	Polr2g	67710	0.371415	0.371415	0.00445815	1			False	False	True
5437	POLR2H	Polr2h	245841	0.377003	0.377003	0.018826	1			False	False	True
5438	POLR2I	Polr2i	69920	0.367331	0.367331	0.0349464	1			False	False	True
5439	POLR2J	Polr2j	20022	0.387318	0.387318	0.00809173	1			False	False	True
5442	POLRMT	Polrmt	216151	-0.875025	-0.875025	1.54493e-05	1			False	False	True
54434	SSH1	Ssh1	231637	-0.576767	-0.576767	0.000343533	1			False	False	True
54443	ANLN	Anln	68743	-0.405099	-0.405099	0.000154302	1			False	False	True
54455	FBXO42	Fbxo42	213499	-0.807994	-0.807994	6.21443e-07	1			False	False	True
54460	MRPS21	Mrps21	66292	0.469368	0.469368	0.000142355	1			True	False	True
54480	CHPF2	Chpf2	100910	-0.364711	-0.364711	0.0234649	1	BMD		False	True	True
54492	NEURL1B	Neurl1b	240055	-0.818382	-0.818382	0.0173939	1			False	False	True
54498	SMOX	Smox	228608	-0.374463	-0.374463	0.0362191	1			False	False	True
54499	TMCO1	Tmco1	68944	0.264584	0.264584	0.0402602	1			False	False	True
5450	POU2AF1	Pou2af1	18985	-0.703934	-0.703934	0.000153911	1	fracture		False	True	True
54529	ASNSD1	Asnsd1	70396	0.42768	0.42768	0.00856601	1			False	False	True
54535	CCHCR1	Cchcr1	240084	-0.660955	-0.660955	0.00701018	1			False	False	True
54536	EXOC6	Exoc6	107371	0.203006	0.203006	0.0161147	1			False	False	True
54540	FAM193B	Fam193b	212483	-0.546279	-0.546279	0.000823308	1			False	False	True
54543	TOMM7	Tomm7	66169	0.470513	0.470513	0.00245678	1			False	False	True
54602	NDFIP2	Ndfip2	76273	0.397707	0.397707	0.0013564	1			False	False	True
54620	FBXL19	Fbxl19	233902	-0.694481	-0.694481	0.000760723	1			False	False	True
54629	MINDY2	Mindy2	235461	-0.236697	-0.236697	0.012095	1			False	False	True
5464	PPA1	Ppa1	67895	0.514153	0.514153	0.000282891	1			False	False	True
5467	PPARD	Ppard|1810013A23Rik	19015	-0.813664	-0.813664	0.00189917	1	fracture		False	True	True
54676	GTPBP2	Gtpbp2	56055	-0.605513	-0.605513	3.05871e-06	1			False	False	True
54708	MARCHF5	Marchf5	69104	-0.360624	-0.360624	0.0105521	1			False	False	True
54716	SLC6A20	Slc6a20a	102680	-0.875703	-0.827024	0.000349244	2	osteoporosis		False	True	True
54765	TRIM44	Trim44	80985	-0.326352	-0.326352	0.00161101	1			False	False	True
5478	PPIA	Ppia	268373	0.479494	0.479494	2.59789e-05	1			False	False	True
54788	DNAJB12	Dnajb12	56709	-0.341721	-0.341721	0.00115994	1			False	False	True
5479	PPIB	Ppib	19035	0.284699	0.284699	0.0374034	1	BMD|OI		False	True	True
54790	TET2	Tet2	214133	0.325678	0.325678	0.0356786	1	BMD		False	True	True
54805	CNNM2	Cnnm2	94219	-0.401689	-0.401689	0.0151593	1	BMD|fracture		False	True	True
54806	AHI1	Ahi1	52906	-0.512707	-0.512707	0.00945805	1			False	False	True
54815	GATAD2A	Gatad2a	234366	-0.536914	-0.536914	0.00297821	1			False	False	True
54819	ZCCHC10	Zcchc10	67966	0.467051	0.467051	0.00216212	1			False	False	True
54820	NDE1	Nde1	67203	-0.378437	-0.378437	0.000546452	1			False	False	True
54828	BCAS3	Bcas3	192197	-0.471873	-0.471873	0.000708633	1	BMD|fracture	Osteoporosis|Osteopenia	False	True	True
54840	APTX	Aptx	66408	0.495446	0.495446	0.00403375	1			False	False	True
54855	TENT5C	Tent5c	74645	-0.509861	-0.509861	0.0281831	1			False	False	True
54862	CC2D1A	Cc2d1a	212139	-0.593972	-0.593972	0.00668306	1			False	False	True
548644	POLR2J3	Polr2j	20022	0.387318	0.387318	0.00809173	1			False	False	True
54867	TMEM214	Tmem214	68796	-0.409088	-0.409088	0.0362095	1			False	False	True
54880	BCOR	Bcor	71458	-0.542662	-0.542662	0.00675867	1			False	False	True
54887	UHRF1BP1	Bltp3a	224648	-0.676932	-0.676932	0.00453983	1			False	False	True
54892	NCAPG2	Ncapg2	76044	-0.570763	-0.570763	0.000528365	1			False	False	True
54897	CASZ1	Casz1	69743	-0.514513	-0.514513	0.0487687	1			False	False	True
54908	SPDL1	Spdl1	70385	-0.316676	-0.316676	0.0171596	1			False	False	True
54931	TRMT10C	Trmt10c	52575	0.280013	0.280013	0.0422344	1			False	False	True
54938	SARS2	Sars2	71984	-0.500714	-0.500714	0.0192715	1			False	False	True
54941	RNF125	Rnf125	67664	0.689567	0.689567	0.00291702	1			False	False	True
54952	TRNAU1AP	Trnau1ap	71787	0.384296	0.384296	0.0272661	1			False	False	True
54956	PARP16	Parp16	214424	-0.712354	-0.712354	4.48393e-09	1			False	False	True
54957	TXNL4B	Txnl4b	234723	0.252409	0.252409	0.0407577	1			False	False	True
5496	PPM1G	Ppm1g	14208	-0.318919	-0.318919	0.0153156	1			False	False	True
54965	PIGX	Pigx	72084	0.337909	0.337909	0.0220284	1			False	False	True
54968	TMEM70	Tmem70	70397	0.389132	0.389132	0.00179895	1			False	False	True
54972	TMEM132A	Tmem132a	98170	-1.31518	-1.31518	0.0353112	1	BMD|fracture		False	True	True
54976	C20orf27	Adissp	67326	-0.458935	-0.458935	0.00621565	1			False	False	True
54977	SLC25A38	Slc25a38	208638	-0.665997	-0.665997	0.000179863	1			False	False	True
5498	PPOX	Ppox	19044	-0.797539	-0.797539	7.71132e-08	1			False	False	True
54982	CLN6	Cln6	76524	-0.531355	-0.531355	0.0109456	1			False	False	True
5499	PPP1CA	Ppp1ca	19045	0.257401	0.257401	0.0293213	1			False	False	True
55004	LAMTOR1	Lamtor1	66508	0.229958	0.229958	0.0169169	1			False	False	True
55008	HERC6	Herc6	67138	-0.397649	-0.397649	0.0137401	1			False	False	True
55011	PIH1D1	Pih1d1	68845	0.258138	0.258138	0.046138	1			False	False	True
55013	MCUB	Mcub	66815	0.446071	0.446071	0.0363611	1			False	False	True
55016	MARCHF1	Marchf1	72925	0.320579	0.320579	0.0312855	1			False	False	True
55017	C14orf119	1700123O20Rik	58248	0.3523	0.3523	0.0181112	1			False	False	True
55038	CDCA4	Cdca4	71963	-0.237423	-0.237423	0.0369947	1			False	False	True
5504	PPP1R2	Ppp1r2	66849	0.277203	0.277203	0.0351226	1	osteoporosis		False	True	True
550631	CCDC157	Ccdc157	216516	-0.959265	-0.959265	0.000392716	1			False	False	True
55071	C9orf40	D030056L22Rik	225995	-0.394661	-0.394661	0.00242551	1			False	False	True
55074	OXR1	Oxr1	170719	0.227628	0.227628	0.0209013	1	BMD		False	True	True
55075	UACA	Uaca	72565	-1.0143	-1.0143	0.00123001	1	BMD|fracture		False	True	True
55076	TMEM45A	Tmem45a2	69457	0.702745	0.702745	0.00100738	1			False	False	True
55095	SAMD4B	Samd4b	233033	-0.851087	-0.851087	6.61726e-06	1			False	False	True
55102	ATG2B	Atg2b	76559	-0.279233	-0.279233	0.0273717	1			False	False	True
55108	BSDC1	Bsdc1	100383	-0.55775	-0.55775	0.000523144	1			False	False	True
55114	ARHGAP17	Arhgap17	70497	-0.392666	-0.392666	0.03569	1	osteoporosis		False	True	True
55122	AKIRIN2	Akirin2	433693	-0.28312	-0.28312	0.00375314	1			False	False	True
55132	LARP1B	Larp1b	214048	-0.513517	-0.513517	2.51009e-06	1			False	False	True
55133	SRBD1	Srbd1	78586	-0.234376	-0.234376	0.0343908	1	BMD|fracture		False	True	True
55135	WRAP53	Wrap53	216853	-0.437097	-0.437097	0.014761	1			False	False	True
55143	CDCA8	Cdca8	52276	-0.393395	-0.393395	0.00110221	1			False	False	True
55151	TMEM38B	Tmem38b	52076	0.376167	0.376167	0.000244422	1	BMD|OI		False	True	True
55153	SDAD1	Sdad1	231452	0.278573	0.278573	0.0205643	1			False	False	True
55159	RFWD3	Rfwd3	234736	-0.308173	-0.308173	1.72466e-05	1			False	False	True
5516	PPP2CB	Ppp2cb	19053	0.233926	0.233926	0.0223483	1			False	False	True
55163	PNPO	Pnpo	103711	-0.61396	-0.61396	0.00177923	1			False	False	True
55165	CEP55	Cep55	74107	0.32673	0.32673	0.0265012	1			False	False	True
55168	MRPS18A	Mrps18a	68565	0.30569	0.30569	0.0325983	1			False	False	True
55177	RMDN3	Rmdn3	67809	-0.348894	-0.348894	0.020528	1			False	False	True
5519	PPP2R1B	Ppp2r1b	73699	-0.42514	-0.42514	0.00063534	1			False	False	True
55201	MAP1S	Map1s	270058	-0.536298	-0.536298	0.00956723	1			False	False	True
55215	FANCI	Fanci	208836	-0.450808	-0.450808	0.000118337	1			False	False	True
55219	MACO1	Maco1	66146	-0.353807	-0.353807	0.00125041	1			False	False	True
55222	LRRC20	Lrrc20	216011	-0.470141	-0.470141	0.0316762	1	osteoporosis		False	True	True
55229	PANK4	Pank4	269614	-0.337108	-0.337108	0.00884171	1			False	False	True
55233	MOB1A	Mob1a	232157	0.203936	0.203936	0.0223239	1			False	False	True
55234	SMU1	Smu1	74255	0.229503	0.229503	0.00997652	1			False	False	True
5524	PTPA	Ptpa	110854	-0.328162	-0.328162	0.00241546	1			False	False	True
55240	STEAP3	Steap3	68428	-1.00912	-1.00912	8.9218e-07	1			False	False	True
55247	NEIL3	Neil3	234258	-0.593741	-0.593741	0.000174746	1	BMD		False	True	True
5526	PPP2R5B	Ppp2r5b	225849	-0.548966	-0.548966	5.65705e-05	1			False	False	True
55260	TMEM143	Tmem143	70209	-0.586603	-0.586603	0.00611249	1			False	False	True
5527	PPP2R5C	Ppp2r5c	26931	0.22832	0.22832	0.00565859	1			False	False	True
55275	VPS53	Vps53	68299	0.264744	0.264744	0.0487091	1			False	False	True
55284	UBE2W	Ube2w	66799	0.392656	0.392656	0.00775942	1			False	False	True
55287	TMEM40	Tmem40	94346	0.388312	0.388312	0.000556299	1			False	False	True
552900	BOLA2|BOLA2B	Bola2	66162	0.42925	0.42925	0.0067604	1			False	False	True
55295	KLHL26	Klhl26	234378	-0.601749	-0.601749	0.00164842	1			False	False	True
55297	CCDC91	Ccdc91	67015	0.406482	0.406482	0.0168326	1	BMD|fracture		False	True	True
5530	PPP3CA	Ppp3ca	19055	0.318483	0.318483	0.0187964	1			True	False	True
55300	PI4K2B	Pi4k2b	67073	-0.363113	-0.363113	0.0400783	1	osteolysis_necrosis		False	True	True
55303	GIMAP4	Gimap4	107526	0.405967	0.405967	0.000473286	1			False	False	True
55315	SLC29A3	Slc29a3	71279	-0.70306	-0.70306	0.00657151	1	BMD		False	True	True
55317	AP5S1	Ap5s1	69596	-0.554802	-0.554802	0.00172539	1			False	False	True
55319	TMA16	Tma16	66282	0.350031	0.350031	0.0376155	1			False	False	True
55322	C5orf22	6030458C11Rik	77877	-0.337594	-0.337594	0.0106139	1	fracture		False	True	True
55325	UFSP2	Ufsp2	192169	0.270186	0.270186	0.0350316	1			False	False	True
55326	AGPAT5	Agpat5	52123	0.332452	0.332452	0.00253172	1			False	False	True
55327	LIN7C	Lin7c	22343	0.335783	0.335783	0.015404	1	BMD		False	True	True
55332	DRAM1	Dram1	71712	0.390638	0.390638	0.0004375	1	BMD		False	True	True
55333	SYNJ2BP	Synj2bp	24071	0.272136	0.272136	0.0312645	1			False	False	True
5534	PPP3R1	Ppp3r1	19058	0.256167	0.256167	0.00207958	1	BMD		False	True	True
55343	SLC35C1	Slc35c1	228368	-0.669783	-0.669783	0.00485405	1			False	False	True
55355	HJURP	A730008H23Rik|Hjurp	381280	-0.365533	-0.365533	0.000611381	1			False	False	True
55363	HEMGN	Hemgn	93966	-0.683466	-0.683466	0.000312547	1			False	False	True
55367	PIDD1	Pidd1	57913	-0.70397	-0.70397	0.00021389	1			False	False	True
5538	PPT1	Ppt1	19063	0.263657	0.263657	0.025384	1			False	False	True
55388	MCM10	Mcm10	70024	-0.385907	-0.385907	0.00678824	1			False	False	True
55423	SIRPG	Gm5150	381484	0.452815	0.4210575	0.00434209	2			False	False	True
55425	GPALPP1	Gpalpp1	67467	0.228651	0.228651	0.00541059	1			False	False	False
554251	FBXO48	Fbxo48	319701	-0.494123	-0.494123	0.0187587	1			False	False	True
55432	YOD1	Yod1	226418	-0.3789	-0.3789	0.0302622	1			False	False	True
55437	STRADB	Stradb	227154	-0.442692	-0.442692	0.000625368	1			False	False	True
55454	CSGALNACT2	Csgalnact2	78752	0.373375	0.373375	0.00945443	1			False	False	True
5546	PRCC	Prcc	94315	-0.35626	-0.35626	0.00725561	1			False	False	True
55466	DNAJA4	Dnaja4	58233	-0.575182	-0.575182	0.00058634	1			False	False	True
55471	NDUFAF7	Ndufaf7	73694	0.417701	0.417701	0.002712	1			False	False	True
55486	PARL	Parl	381038	0.471111	0.471111	1.75672e-06	1			False	False	True
5550	PREP	Prep	19072	-0.303898	-0.303898	0.0433845	1			False	False	True
55504	TNFRSF19	Tnfrsf19	29820	-0.978737	-0.978737	0.0012672	1	BMD		False	True	True
55505	NOP10	Nop10	66181	0.476492	0.476492	0.00106189	1			False	False	True
5552	SRGN	Srgn	19073	0.781803	0.781803	7.61049e-10	1			False	False	True
55527	FEM1A	Fem1a	14154	-0.391917	-0.391917	0.00189033	1			False	False	True
55532	SLC30A10	Slc30a10	226781	-0.764407	-0.764407	0.000362184	1	BMD|fracture		False	True	True
55536	CDCA7L	Cdca7l	217946	0.258842	0.258842	0.0278257	1	BMD		False	True	True
55544	RBM38	Rbm38	56190	-1.04723	-1.04723	2.87814e-08	1			False	False	True
55553	SOX6	Sox6	20679	-0.698015	-0.698015	0.00590289	1	BMD|fracture|osteoporosis		False	True	True
55561	CDC42BPG	Cdc42bpg	240505	-0.615349	-0.615349	0.0124828	1			False	False	True
55568	GALNT10	Galnt10	171212	-0.662452	-0.662452	7.69198e-08	1			False	False	True
55589	BMP2K	Bmp2k	140780	-0.348655	-0.348655	0.00210913	1			False	False	True
55593	OTUD5	Otud5	54644	-0.633699	-0.633699	4.96536e-06	1		Osteoporosis|Osteopenia	False	True	True
55610	VPS50	Vps50	73288	0.308494	0.308494	0.0259981	1			False	False	True
55623	THUMPD1	Thumpd1	233802	0.330429	0.330429	0.00767964	1			False	False	True
55627	SMPD4	Smpd4	77626	-0.553594	-0.553594	0.00135919	1			False	False	True
5564	PRKAB1	Prkab1	19079	-0.347585	-0.347585	0.000344964	1			False	False	True
55651	NHP2	Nhp2	52530	0.472631	0.472631	0.00208723	1			False	False	True
55658	RNF126	Rnf126	70294	-0.281126	-0.281126	0.0254787	1			False	False	True
5566	PRKACA	Prkaca	18747	-0.390957	-0.390957	0.0237885	1	BMD|fracture		False	True	True
55661	DDX27	Ddx27	228889	-0.290418	-0.290418	0.0197349	1			False	False	True
55665	URGCP	Urgcp	72046	-0.376056	-0.376056	0.00734033	1			False	False	True
55666	NPLOC4	Nploc4	217365	-0.366996	-0.366996	0.0018222	1			False	False	True
55686	MREG	Mreg	381269	0.426307	0.426307	0.0354882	1			False	False	True
55690	PACS1	Pacs1	107975	-0.648417	-0.648417	0.00407775	1			False	False	True
55691	FRMD4A	Frmd4a	209630	-0.603655	-0.603655	0.000266364	1			False	False	True
55697	VAC14	Vac14	234729	-0.419576	-0.419576	0.0120251	1			False	False	True
55700	MAP7D1	Map7d1	245877	-0.644091	-0.644091	0.0167499	1			False	False	True
55711	FAR2	Far2	330450	0.554847	0.554847	2.82046e-06	1	BMD		False	True	True
55715	DOK4	Dok4	114255	-0.580392	-0.580392	0.0106433	1			False	False	True
55723	ASF1B	Asf1b	66929	-0.343478	-0.343478	0.00333452	1			False	False	True
55732	C1orf112	BC055324	381306	-0.415272	-0.415272	0.0109764	1			False	False	True
55746	NUP133	Nup133	234865	-0.56669	-0.56669	0.000439272	1			False	False	True
55751	TMEM184C	Tmem184c	234463	0.340254	0.340254	0.00308771	1			False	False	True
55754	TMEM30A	Tmem30a	69981	0.192069	0.192069	0.0483673	1			False	False	True
55755	CDK5RAP2	Cdk5rap2	214444	-0.397038	-0.397038	0.0168903	1	osteoporosis		False	True	True
55756	INTS9	Ints9	210925	-0.705631	-0.705631	4.1777e-05	1			False	False	True
55758	RCOR3	Rcor3	214742	-0.23303	-0.23303	0.0234933	1			False	False	True
55759	WDR12	Wdr12	57750	0.413246	0.413246	0.00812596	1			False	False	True
5576	PRKAR2A	Prkar2a	19087	0.479903	0.479903	0.000273538	1	BMD		False	True	True
55768	NGLY1	Ngly1	59007	0.196305	0.196305	0.0403529	1			False	False	True
5577	PRKAR2B	Prkar2b	19088	-0.280754	-0.280754	0.0454524	1			False	False	True
55771	PRR11	Prr11	270906	-0.505639	-0.505639	0.000695642	1			False	False	True
55773	TBC1D23	Tbc1d23	67581	0.436709	0.436709	0.00108955	1	osteoporosis		False	True	True
55785	FGD6	Fgd6	13998	-0.325667	-0.325667	0.0128734	1			False	False	True
55789	DEPDC1B	Depdc1b	218581	-0.335915	-0.335915	0.000247939	1			False	False	True
55796	MBNL3	Mbnl3	171170	0.273715	0.273715	0.0174974	1			False	False	True
55810	FOXJ2	Foxj2	60611	-0.54042	-0.54042	0.0360679	1			False	False	True
55819	RNF130	Rnf130	59044	0.384069	0.384069	0.000249261	1			False	False	True
55823	VPS11	Vps11	71732	-0.334946	-0.334946	0.00527671	1			False	False	True
55827	DCAF6	Dcaf6	74106	-0.295444	-0.295444	0.0422662	1			False	False	True
55829	SELENOS	Selenos	109815	0.436644	0.436644	0.00544709	1			False	False	True
55833	UBAP2	Ubap2	68926	-0.71589	-0.71589	0.000283974	1			False	False	True
55843	ARHGAP15	Arhgap15	76117	0.390843	0.390843	0.0109548	1			False	False	True
55845	BRK1	Brk1	101314	0.275747	0.275747	0.0261355	1			False	False	True
55848	PLGRKT	Plgrkt	67759	0.245612	0.245612	0.0277942	1			False	False	True
55851	PSENEN	Psenen	66340	0.268062	0.268062	0.00836888	1			False	False	True
55854	ZC3H15	Zc3h15	69082	0.25629	0.25629	0.00873289	1			False	False	True
55857	KIZ	Kiz	228730	0.382911	0.382911	0.0308481	1			False	False	True
55858	TMEM165	Tmem165	21982	0.228406	0.228406	0.02042	1	BMD		False	True	True
5588	PRKCQ	Prkcq	18761	0.423529	0.423529	0.00112849	1	BMD|fracture|osteoporosis		False	True	True
55889	GOLGA6B	Golga2	99412	-0.516335	-0.516335	0.00812759	1			False	False	True
5589	PRKCSH	Prkcsh	19089	-0.488809	-0.488809	0.01143	1			False	False	True
55890	GPRC5C	Gprc5c	70355	-1.8591	-1.8591	0.00179726	1			False	False	True
55893	ZNF395	Zfp395	380912	-0.588747	-0.588747	0.0224388	1			False	False	True
55902	ACSS2	Acss2	60525	-0.436088	-0.436088	0.00319578	1			False	False	True
55907	CMAS	Cmas	12764	-0.459998	-0.459998	0.00148297	1	osteoporosis		False	True	True
55916	NXT2	Nxt2	237082	0.421453	0.421453	0.0139613	1			False	False	True
55920	RCC2	Rcc2	108911	-0.8218	-0.8218	6.13937e-06	1			False	False	True
55958	KLHL9	Klhl9	242521	0.186554	0.186554	0.00700463	1			False	False	True
55967	NDUFA12	Ndufa12	66414	0.600464	0.600464	0.000396634	1			False	False	True
55969	RAB5IF	Rab5if	67388	0.333169	0.333169	0.00804913	1			False	False	True
55970	GNG12	Gng12	14701	0.463833	0.463833	1.64626e-06	1			False	False	True
55973	BCAP29	Bcap29	12033	0.29692	0.29692	0.0464174	1			False	False	True
55975	KLHL7	Klhl7	52323	-0.449422	-0.449422	0.000471065	1			False	False	True
56005	MYDGF	Mydgf	28106	0.351449	0.351449	0.0221386	1			False	False	False
56006	SMG9	Smg9	71997	-0.396179	-0.396179	0.0167695	1	BMD		False	True	True
5605	MAP2K2	Map2k2	26396	-0.330392	-0.330392	0.00814772	1			False	False	True
5609	MAP2K7	Map2k7	26400	-0.463677	-0.463677	0.00206568	1			False	False	True
56097	PCDHGC5	Pcdhgc5	93708	-0.959371	-0.959371	0.00840572	1			False	False	True
56098	PCDHGC4	Pcdhgc4	93707	-1.17501	-1.17501	0.000378876	1		Osteoporosis|Osteopenia	False	True	True
56101	PCDHGB5	Pcdhgb5	93702	-0.847594	-0.847594	0.0498188	1			False	False	False
56109	PCDHGA6	Pcdhga6	93714	-1.53724	-1.53724	0.0130546	1			False	False	False
5611	DNAJC3	Dnajc3	100037258	0.189436	0.189436	0.0140777	1			False	False	True
56110	PCDHGA5	Pcdhga5	93713	-1.0284	-1.0284	0.0425201	1			False	False	False
56172	ANKH	Ank	11732	-0.611269	-0.611269	5.73772e-05	1	BMD|fracture	Reduced_BMD	False	True	True
5621	PRNP	Prnp	19122	-0.677404	-0.677404	2.22013e-05	1			False	False	True
56241	SUSD2	Susd2	71733	-0.660599	-0.660599	0.0436645	1			False	False	True
56261	GPCPD1	Gpcpd1	74182	-0.346475	-0.346475	0.0261355	1	BMD		False	True	True
56262	LRRC8A	Lrrc8a	241296	-0.585562	-0.585562	0.000150183	1			False	False	True
56270	WDR45B	Wdr45b	66840	0.254687	0.254687	0.00154816	1			False	False	True
56300	IL36G	Il36g	215257	0.498974	0.498974	0.00130088	1			False	False	True
56302		Trpv5	194352	-1.16687	-1.16687	0.00930942	1			False	False	True
56478	EIF4ENIF1	Eif4enif1	74203	-0.319512	-0.319512	0.0154326	1			False	False	True
5649	RELN	Reln	19699	-0.518198	-0.518198	0.0151247	1			False	False	True
56521	DNAJC12	Dnajc12	30045	0.799231	0.799231	0.0147163	1			False	False	True
5654	HTRA1	Htra1	56213	-1.8454	-1.8454	0.0041049	1			False	False	True
5657	PRTN3	Prtn3	19152	0.394341	0.394341	0.0254041	1			False	False	True
56660	KCNK12	Kcnk12	210741	-0.601387	-0.601387	0.0425799	1			False	False	True
56681	SAR1A	Sar1a	20224	0.2072	0.2072	0.0474014	1			False	False	True
5681	PSKH1	Pskh1	244631	-0.384292	-0.384292	0.0103344	1			False	False	True
5682	PSMA1	Psma1	26440	0.286774	0.286774	0.00665455	1			False	False	True
56829	ZC3HAV1	Zc3hav1	78781	-0.310377	-0.310377	0.00180882	1			False	False	True
5683	PSMA2	Psma2	19166	0.367423	0.367423	0.00392724	1			False	False	True
56848	SPHK2	Sphk2	56632	-0.653639	-0.653639	0.000938384	1			False	False	True
5685	PSMA4	Psma4	26441	0.322091	0.322091	0.010376	1			False	False	True
56851	EMC7	Emc7	73024	0.291721	0.291721	0.0058235	1			False	False	True
5686	PSMA5	Psma5	26442	0.393757	0.393757	0.0110098	1			False	False	True
5687	PSMA6	Psma6	26443	0.426669	0.426669	0.000164606	1			False	False	True
56889	TM9SF3	Tm9sf3	107358	0.261266	0.261266	0.000195463	1			False	False	True
5689	PSMB1	Psmb1	19170	0.285101	0.285101	0.0324264	1			False	False	True
56891	LGALS14	Lgals9	16859	-0.424854	-0.424854	0.0238172	1			False	False	True
