assay,gene,symbol,organism,taxonomy,log2fc,adj_p,osd,tissue,entrez
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-99-69f6c3ba8382c8668e921659326759d7,http://www.ncbi.nlm.nih.gov/gene/13190,Dct,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.37418,0.0178311,OSD-99,EDL,13190
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/13193,Dcx,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-2.31896,0.01428,OSD-104,soleus,13193
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-666-c82351edcee1ddd508c2e56d39337eaf,http://www.ncbi.nlm.nih.gov/gene/13198,Ddit3,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.13454,8.69942e-06,OSD-666,quadriceps femoris,13198
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,http://www.ncbi.nlm.nih.gov/gene/13198,Ddit3,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.08276,2.80733e-05,OSD-576,tibialis anterior,13198
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/13199,Ddn,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.00766,0.0494386,OSD-104,soleus,13199
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/13202,Ddt,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.01753,5.01719e-07,OSD-770,soleus,13202
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/13214,Defb1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,2.95117,0.0183897,OSD-104,soleus,13214
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/13340,Slc29a2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.23014,6.85509e-07,OSD-770,soleus,13340
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-690-d89cbb20c4b7855f3f955e4adbb6515d,http://www.ncbi.nlm.nih.gov/gene/13349,Ackr1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.07245,7.47549e-11,OSD-690,bone marrow,13349
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-666-c82351edcee1ddd508c2e56d39337eaf,http://www.ncbi.nlm.nih.gov/gene/13358,Slc25a1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.56302,0.00660928,OSD-666,quadriceps femoris,13358
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,http://www.ncbi.nlm.nih.gov/gene/13363,Dhh,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.02891,0.0470364,OSD-576,tibialis anterior,13363
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-99-69f6c3ba8382c8668e921659326759d7,http://www.ncbi.nlm.nih.gov/gene/13371,Dio2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.23974,0.000292204,OSD-99,EDL,13371
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-666-c82351edcee1ddd508c2e56d39337eaf,http://www.ncbi.nlm.nih.gov/gene/13371,Dio2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.08199,0.00158497,OSD-666,quadriceps femoris,13371
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/13384,Mpp3,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.32737,2.86593e-09,OSD-770,soleus,13384
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/13384,Mpp3,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.52423,1.17037e-27,OSD-104,soleus,13384
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/13386,Dlk1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.79835,4.92516e-05,OSD-104,soleus,13386
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/13393,Dlx3,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,4.10491,0.0134982,OSD-104,soleus,13393
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,http://www.ncbi.nlm.nih.gov/gene/13406,Dmp1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,3.36769,0.000157312,OSD-576,tibialis anterior,13406
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-666-c82351edcee1ddd508c2e56d39337eaf,http://www.ncbi.nlm.nih.gov/gene/13406,Dmp1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.18238,0.0403666,OSD-666,quadriceps femoris,13406
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/13417,Dnah8,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.40515,0.0316747,OSD-770,soleus,13417
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-666-c82351edcee1ddd508c2e56d39337eaf,http://www.ncbi.nlm.nih.gov/gene/13419,Dnase1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.35099,0.0344078,OSD-666,quadriceps femoris,13419
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-690-d89cbb20c4b7855f3f955e4adbb6515d,http://www.ncbi.nlm.nih.gov/gene/13421,Dnase1l3,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.4211,2.97166e-05,OSD-690,bone marrow,13421
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-665-a4167284b0876ec8d3daba0d0e4a567f,http://www.ncbi.nlm.nih.gov/gene/13426,Dync1i1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.09334,0.0132038,OSD-665,EDL,13426
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/13426,Dync1i1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,2.3732,3.39366e-05,OSD-770,soleus,13426
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-666-c82351edcee1ddd508c2e56d39337eaf,http://www.ncbi.nlm.nih.gov/gene/13426,Dync1i1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.77732,3.70375e-05,OSD-666,quadriceps femoris,13426
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/13447,Doc2b,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.82877,1.51528e-05,OSD-770,soleus,13447
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-665-a4167284b0876ec8d3daba0d0e4a567f,http://www.ncbi.nlm.nih.gov/gene/13447,Doc2b,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,2.21366,1.0396e-08,OSD-665,EDL,13447
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,http://www.ncbi.nlm.nih.gov/gene/13447,Doc2b,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,2.00411,1.28631e-05,OSD-576,tibialis anterior,13447
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-666-c82351edcee1ddd508c2e56d39337eaf,http://www.ncbi.nlm.nih.gov/gene/13447,Doc2b,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,2.74835,3.9044e-14,OSD-666,quadriceps femoris,13447
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/13479,Dpep1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.03231,1.31357e-07,OSD-770,soleus,13479
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-690-f82a89dc82f2903149d2d11cbd6a130d,http://www.ncbi.nlm.nih.gov/gene/13497,Drp2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.24007,0.00717567,OSD-690,bone marrow,13497
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/13506,Dsc2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-2.27012,1.81795e-21,OSD-770,soleus,13506
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-666-c82351edcee1ddd508c2e56d39337eaf,http://www.ncbi.nlm.nih.gov/gene/13506,Dsc2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.41003,0.00136149,OSD-666,quadriceps femoris,13506
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/13506,Dsc2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.53273,1.53982e-15,OSD-104,soleus,13506
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/13507,Dsc3,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,6.18854,0.0414824,OSD-104,soleus,13507
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,http://www.ncbi.nlm.nih.gov/gene/13537,Dusp2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.9438,0.00337287,OSD-576,tibialis anterior,13537
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-690-f82a89dc82f2903149d2d11cbd6a130d,http://www.ncbi.nlm.nih.gov/gene/13586,Ear1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.23437,2.57911e-05,OSD-690,bone marrow,13586
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-99-69f6c3ba8382c8668e921659326759d7,http://www.ncbi.nlm.nih.gov/gene/13587,Ear2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.99607,0.000522164,OSD-99,EDL,13587
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-690-f82a89dc82f2903149d2d11cbd6a130d,http://www.ncbi.nlm.nih.gov/gene/13587,Ear2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.24805,4.61177e-08,OSD-690,bone marrow,13587
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/13603,Opn3,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.42957,6.78006e-06,OSD-104,soleus,13603
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/13603,Opn3,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.24271,0.00267415,OSD-770,soleus,13603
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-666-c82351edcee1ddd508c2e56d39337eaf,http://www.ncbi.nlm.nih.gov/gene/13608,Edar,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.1543,0.0177614,OSD-666,quadriceps femoris,13608
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/13608,Edar,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,2.61515,6.16425e-10,OSD-770,soleus,13608
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/13653,Egr1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.7492,0.00137763,OSD-104,soleus,13653
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/13653,Egr1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.753,0.000603535,OSD-770,soleus,13653
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-99-69f6c3ba8382c8668e921659326759d7,http://www.ncbi.nlm.nih.gov/gene/13653,Egr1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.86676,0.000255646,OSD-99,EDL,13653
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-105-cfde96b31f3c39139e213c293fde11e0,http://www.ncbi.nlm.nih.gov/gene/13654,Egr2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.04313,0.0117101,OSD-105,tibialis anterior,13654
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/13654,Egr2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,2.13946,9.97438e-08,OSD-770,soleus,13654
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/13655,Egr3,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.1322,0.00152904,OSD-104,soleus,13655
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/13655,Egr3,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,2.29243,8.62021e-10,OSD-770,soleus,13655
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-99-69f6c3ba8382c8668e921659326759d7,http://www.ncbi.nlm.nih.gov/gene/13655,Egr3,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.3227,1.02313e-06,OSD-99,EDL,13655
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-666-c82351edcee1ddd508c2e56d39337eaf,http://www.ncbi.nlm.nih.gov/gene/13685,Eif4ebp1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.08444,1.33153e-06,OSD-666,quadriceps femoris,13685
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/13685,Eif4ebp1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.38029,1.55823e-14,OSD-770,soleus,13685
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/13710,Elf3,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.91487,0.00217843,OSD-770,soleus,13710
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/13797,Emx2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.26498,6.58027e-06,OSD-770,soleus,13797
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/13800,Enah,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,2.76773,4.32928e-41,OSD-770,soleus,13800
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-666-c82351edcee1ddd508c2e56d39337eaf,http://www.ncbi.nlm.nih.gov/gene/13800,Enah,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.04107,0.00149207,OSD-666,quadriceps femoris,13800
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/13803,Enc1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.01136,0.0235873,OSD-104,soleus,13803
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-690-d89cbb20c4b7855f3f955e4adbb6515d,http://www.ncbi.nlm.nih.gov/gene/13805,Eng,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.00844,9.20233e-06,OSD-690,bone marrow,13805
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/13813,Eomes,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,2.24805,0.0191972,OSD-770,soleus,13813
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-690-f82a89dc82f2903149d2d11cbd6a130d,http://www.ncbi.nlm.nih.gov/gene/13829,Dmtn,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.03247,7.56438e-11,OSD-690,bone marrow,13829
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/13835,Epha1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.34942,0.0234248,OSD-104,soleus,13835
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/13835,Epha1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.44035,0.0159379,OSD-770,soleus,13835
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/13836,Epha2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.09286,0.000106022,OSD-770,soleus,13836
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-666-c82351edcee1ddd508c2e56d39337eaf,http://www.ncbi.nlm.nih.gov/gene/13837,Epha3,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.26371,0.00511276,OSD-666,quadriceps femoris,13837
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-690-d89cbb20c4b7855f3f955e4adbb6515d,http://www.ncbi.nlm.nih.gov/gene/13838,Epha4,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.37067,0.0476907,OSD-690,bone marrow,13838
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/13849,Ephx1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.34953,8.44553e-21,OSD-770,soleus,13849
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/13849,Ephx1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.09133,1.84103e-32,OSD-104,soleus,13849
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-690-d89cbb20c4b7855f3f955e4adbb6515d,http://www.ncbi.nlm.nih.gov/gene/13854,Epn1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.01866,2.31716e-10,OSD-690,bone marrow,13854
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-690-d89cbb20c4b7855f3f955e4adbb6515d,http://www.ncbi.nlm.nih.gov/gene/13855,Epn2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.08472,0.00536264,OSD-690,bone marrow,13855
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-666-c82351edcee1ddd508c2e56d39337eaf,http://www.ncbi.nlm.nih.gov/gene/13867,Erbb3,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.12134,8.60536e-07,OSD-666,quadriceps femoris,13867
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-690-d89cbb20c4b7855f3f955e4adbb6515d,http://www.ncbi.nlm.nih.gov/gene/13875,Erf,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.17074,1.94349e-08,OSD-690,bone marrow,13875
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/13884,Ces1c,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,3.79929,0.0129346,OSD-104,soleus,13884
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/13897,Ces1e,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.07965,0.0305606,OSD-104,soleus,13897
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,http://www.ncbi.nlm.nih.gov/gene/13924,Ptprv,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,3.60122,0.010728,OSD-576,tibialis anterior,13924
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/13983,Esr2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,3.85563,0.0326096,OSD-770,soleus,13983
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-422-c44d743ac966082af0d193a0b7258e3e,http://www.ncbi.nlm.nih.gov/gene/140473,Ackr2,Rattus norvegicus,http://purl.obolibrary.org/obo/NCBITaxon_10116,6.3614,0.00745207,OSD-422,gastrocnemius,140473
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-666-c82351edcee1ddd508c2e56d39337eaf,http://www.ncbi.nlm.nih.gov/gene/140474,Muc4,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.90616,0.0433654,OSD-666,quadriceps femoris,140474
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-103-f007f036b41857967d769f4df2450e35,http://www.ncbi.nlm.nih.gov/gene/140474,Muc4,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.08194,0.00458505,OSD-103,quadriceps femoris,140474
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-105-cfde96b31f3c39139e213c293fde11e0,http://www.ncbi.nlm.nih.gov/gene/140474,Muc4,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.29655,0.000125606,OSD-105,tibialis anterior,140474
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-99-69f6c3ba8382c8668e921659326759d7,http://www.ncbi.nlm.nih.gov/gene/140474,Muc4,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.92997,0.00449541,OSD-99,EDL,140474
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/140475,Bsnd,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.35349,0.0440263,OSD-104,soleus,140475
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/140486,Igf2bp1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,2.18568,0.0333799,OSD-770,soleus,140486
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/140488,Igf2bp3,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,2.00279,0.00177163,OSD-770,soleus,140488
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-665-a4167284b0876ec8d3daba0d0e4a567f,http://www.ncbi.nlm.nih.gov/gene/140488,Igf2bp3,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.01525,0.00418411,OSD-665,EDL,140488
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-690-f82a89dc82f2903149d2d11cbd6a130d,http://www.ncbi.nlm.nih.gov/gene/140488,Igf2bp3,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.74302,0.0133572,OSD-690,bone marrow,140488
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/140491,Ppp1r3a,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.0853,1.12183e-05,OSD-770,soleus,140491
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/14051,Eya4,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.07933,3.35614e-11,OSD-770,soleus,14051
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/14051,Eya4,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.37186,1.16587e-50,OSD-104,soleus,14051
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/14063,F2rl1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.32465,6.14421e-07,OSD-104,soleus,14063
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-666-c82351edcee1ddd508c2e56d39337eaf,http://www.ncbi.nlm.nih.gov/gene/14063,F2rl1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.11678,0.0433308,OSD-666,quadriceps femoris,14063
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,http://www.ncbi.nlm.nih.gov/gene/14063,F2rl1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.10022,0.0286834,OSD-576,tibialis anterior,14063
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-665-a4167284b0876ec8d3daba0d0e4a567f,http://www.ncbi.nlm.nih.gov/gene/140630,Ube4a,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.26544,6.81584e-28,OSD-665,EDL,140630
