hEntrez	humanSymbol	symbol	l2fc_WT	p_WT	digcfde_bonecat	rdkg_pheno	osteoarthritis	bone_loss_gene	l2fc_KO	p_KO	nTissues	specificity	bone_role	sig_WT	sig_KO	n_arms	direction	maxabs	both_samedir	nrf2_dependent	bone_evidence	priority	tier
338949	TMEM202	Tmem202					False	False	0.855984	0.0139331				False	True	1	↑	0.855984		False	none	15.7	C
339122	RAB43	Rab43	-0.416197	0.00531453			False	False	-0.820631	2.53958e-09				True	True	2	↓	0.820631	True	False	none	30.5	C
339229	OXLD1	Oxld1	0.460948	0.0282525			False	False						True	False	1	↑	0.460948		False	none	13.1	C
339366	ADAMTSL5	Adamtsl5					False	False	-1.31975	0.0425753				False	True	1	↓	1.31975		False	none	18.8	C
339451	KLHL17	Klhl17					False	False	-0.529474	0.0354882				False	True	1	↓	0.529474		False	none	13.5	C
339487	ZBTB8OS	Zbtb8os	0.590314	0.000168292			False	False	0.459851	0.00368614				True	True	2	↑	0.590314	True	False	none	28.9	C
339500	ZNF678	Zfp953					False	False	0.365087	0.0285466				False	True	1	↑	0.365087		False	none	12.4	C
3396	MRPL58	Mrpl58	0.493945	0.000772848			False	False	0.353005	0.0198104				True	True	2	↑	0.493945	True	False	none	28.3	C
339665	SLC35E4	Slc35e4	0.456177	0.027771			False	False						True	False	1	↑	0.456177		False	none	13.0	C
3397	ID1	Id1	0.974823	3.2921e-10			False	False						True	False	1	↑	0.974823		False	none	16.5	C
3398	ID2	Id2	0.524014	0.000865028	BMD		False	True	0.482299	0.00233952				True	True	2	↑	0.524014	True	False	gwas_bmd	36.5	C
339983	NAT8L	Nat8l					False	False	-1.13827	7.23484e-05				False	True	1	↓	1.13827		False	none	17.6	C
34	ACADM	Acadm					False	False	0.258558	0.0314109				False	True	1	↑	0.258558		False	none	11.7	C
340348	TSPAN33	Tspan33	-0.734953	1.37346e-06			False	False	-0.727259	1.9259e-06				True	True	2	↓	0.734953	True	False	none	29.9	C
340371	NRBP2	Nrbp2					False	False	-1.19637	0.0194006				False	True	1	↓	1.19637		False	none	18.0	C
340390	WDR97	Gm35339	-0.64663	0.00532577			False	False						True	False	1	↓	0.64663		False	none	14.3	C
3417	IDH1	Idh1	0.506477	1.90424e-05			False	False	0.2897	0.0264708				True	True	2	↑	0.506477	True	False	none	28.4	C
342096	GOLGA6A|LOC124907523	Golga2					False	False	-0.516335	0.00812759				False	True	1	↓	0.516335		False	none	13.4	C
342125	TMC3	Tmc3	-0.979451	0.0321055			False	False	-1.06699	0.00532827				True	True	2	↓	1.06699	True	False	none	32.1	C
342527	SMTNL2	Smtnl2	-1.18311	0.00211812			False	False			6.0	systemic		True	False	1	↓	1.18311		False	none	17.9	C
342618	SLFN14	Slfn14	-0.797657	7.58656e-07			False	False	-0.62101	0.000179863				True	True	2	↓	0.797657	True	False	none	30.3	C
343069	HNRNPCL1	Hnrnpc	0.194915	0.0302288			False	False						True	False	1	↑	0.194915		False	none	11.3	C
3434	IFIT1	Ifit1bl2	0.582044	0.00962937			False	False	-0.521239	0.0327494				True	True	2	↑	0.582044	False	False	none	3.9	C
344	APOC2	Apoc2			fracture		False	True	0.529645	0.0142694				False	True	1	↑	0.529645		True	gwas_strong	36.5	B
344807	CD200R1L	Cd200r3	0.521879	0.0010698			False	False	0.462896	0.0034154				True	True	2	↑	0.521879	True	False	none	28.5	C
344838	PAQR9	Paqr9	-0.657507	7.53754e-05			False	False	-0.786328	1.48301e-06				True	True	2	↓	0.786328	True	False	none	30.2	C
345611	IRGM	Irgm1	-0.229183	0.0401413			False	False						True	False	1	↓	0.229183		False	none	11.5	C
345757	FAM174A	Fam174a	0.342961	0.0201172	BMD		False	True						True	False	1	↑	0.342961		False	gwas_bmd	20.3	C
3459	IFNGR1	Ifngr1	0.281936	0.0052135			False	False						True	False	1	↑	0.281936		False	none	11.9	C
3460	IFNGR2	Ifngr2	0.379974	0.00339013			False	False	0.269018	0.048419				True	True	2	↑	0.379974	True	False	none	27.5	C
347240	KIF24	Kif24	-0.651408	3.308e-06			False	False	-0.513367	0.000357195				True	True	2	↓	0.651408	True	False	none	29.3	C
3476	IGBP1	Igbp1					False	False	0.281079	0.0434212				False	True	1	↑	0.281079		False	none	11.9	C
347687	GNG5P2	Gng5	0.584763	4.73603e-10			False	False	0.406579	2.54743e-05				True	True	2	↑	0.584763	True	False	none	28.9	C
348093	RBPMS2	Rbpms2					False	False	-0.831749	0.0167695				False	True	1	↓	0.831749		False	none	15.5	C
3487	IGFBP4	Igfbp4					False	False	-0.404258	0.0336				False	True	1	↓	0.404258		False	none	12.7	C
3488	IGFBP5	Igfbp5	-1.31313	0.00917241			False	False	-1.25853	0.0130157	10.0	systemic		True	True	2	↓	1.31313	True	False	none	33.8	C
3490	IGFBP7	Igfbp7					False	False	-0.751727	0.0170248				False	True	1	↓	0.751727		False	none	15.0	C
349565	NMNAT3	Nmnat3	-0.714925	1.25484e-06			False	False	-0.603484	4.27769e-05				True	True	2	↓	0.714925	True	False	none	29.8	C
352954	CASTOR3	Castor2					False	False	-1.38066	0.00127916				False	True	1	↓	1.38066		False	none	19.2	C
353	APRT	Aprt	0.648745	6.935e-07	BMD		False	True	0.370728	0.00862784				True	True	2	↑	0.648745	True	False	gwas_bmd	37.3	C
353189	SLCO4C1	Slco4c1	0.455811	0.000212547			False	False	0.41335	0.000976653				True	True	2	↑	0.455811	True	False	none	28.0	C
353267	RAMACL	Ramac	0.300314	0.0380521			False	False						True	False	1	↑	0.300314		False	none	12.0	C
353345	GPR141	Gpr141	0.479452	0.0152326			False	False	0.408668	0.0429987				True	True	2	↑	0.479452	True	False	none	28.2	C
353514	LILRA5	Pira11|Pira6|Pira7|Pira12	0.413823	4.51838e-06			False	False	0.497463	0.00760424				True	True	2	↑	0.497463	True	False	none	28.3	C
3543	IGLL1	Igll1					False	False	-0.588019	0.0237046				False	True	1	↓	0.588019		False	none	13.9	C
355	FAS	Fas	0.510645	0.00278046			False	False	0.529097	0.00181263				True	True	2	↑	0.529097	True	False	none	28.5	C
3553	IL1B	Il1b	0.810059	0.00682613			True	False						True	False	1	↑	0.810059		False	none	15.4	C
3554	IL1R1	Il1r1	-0.796103	9.3835e-05			False	False	-0.586704	0.00389228				True	True	2	↓	0.796103	True	False	none	30.3	C
3556	IL1RAP	Il1rap	0.704997	0.000224912			False	False						True	False	1	↑	0.704997		False	none	14.7	C
3557	IL1RN	Il1rn	0.702627	2.43151e-06			False	False	0.483708	0.00197606				True	True	2	↑	0.702627	True	False	none	29.7	C
3559	IL2RA	Il2ra	-0.757229	0.00298732	osteoporosis		False	True	-0.664128	0.0122346				True	True	2	↓	0.757229	True	False	gwas_strong	45.0	B
356	FASLG	Fasl					False	False	0.651384	0.0420273				False	True	1	↑	0.651384		False	none	14.3	C
3565	IL4	Il4					False	False	0.870391	0.0214347				False	True	1	↑	0.870391		False	none	15.8	C
3568	IL5RA	Il5ra	0.773322	0.000421479			False	False						True	False	1	↑	0.773322		False	none	15.2	C
357	SHROOM2	Shroom2	-1.2734	0.0228261			False	False	-1.24794	0.0189876	5.0	systemic		True	True	2	↓	1.2734	True	False	none	33.5	C
3575	IL7R	Il7r	-0.573781	0.02098			False	False						True	False	1	↓	0.573781		False	none	13.8	C
3579	CXCR2	Cxcr2	0.371015	0.00588914			False	False	0.309557	0.0250457				True	True	2	↑	0.371015	True	False	none	27.5	C
358	AQP1	Aqp1	-0.796399	1.73949e-05	BMD|fracture		False	True	-0.868479	2.4385e-06				True	True	2	↓	0.868479	True	False	gwas_strong	45.8	B
3588	IL10RB	Il10rb	0.242546	0.00821011			False	False						True	False	1	↑	0.242546		False	none	11.6	C
3590	IL11RA	Il11ra1	0.661607	0.000555276			False	False						True	False	1	↑	0.661607		False	none	14.4	C
359845	RFLNB	Rflnb	0.382856	0.0237218	BMD|fracture		False	True	0.390968	0.0201077				True	True	2	↑	0.390968	True	False	gwas_strong	42.6	B
359948	IRF2BP2	Irf2bp2			BMD|fracture		False	True	-0.42199	0.0359948				False	True	1	↓	0.42199		True	gwas_strong	35.8	B
3600	IL15	Il15					False	False	0.521897	0.017899				False	True	1	↑	0.521897		False	none	13.5	C
3603	IL16	Il16	0.273259	0.0338223			False	False						True	False	1	↑	0.273259		False	none	11.8	C
3612	IMPA1	Impa1					False	False	0.296618	0.0295356				False	True	1	↑	0.296618		False	none	12.0	C
3619	INCENP	Incenp	-0.433843	0.010473			False	False	-0.736816	3.39973e-06				True	True	2	↓	0.736816	True	False	none	29.9	C
3624	INHBA	Inhba			BMD		False	True	0.473423	0.00351651				False	True	1	↑	0.473423		True	gwas_bmd	29.2	C
3628	INPP1	Inpp1					False	False	0.51691	0.000434976				False	True	1	↑	0.51691		False	none	13.4	C
3636	INPPL1	Inppl1			BMD|fracture		False	True	-0.690531	0.0414132				False	True	1	↓	0.690531		True	gwas_strong	37.6	B
3646	EIF3E	Eif3e	0.349435	0.0473469			False	False						True	False	1	↑	0.349435		False	none	12.3	C
3652	IPP	Ipp					False	False	-0.330668	0.0231085				False	True	1	↓	0.330668		False	none	12.2	C
3662	IRF4	Irf4	-0.823082	4.88782e-05	osteoporosis		False	True	-0.72826	0.000529898				True	True	2	↓	0.823082	True	False	gwas_strong	45.5	B
3665	IRF7	Irf7					False	False	-0.620083	4.7977e-05				False	True	1	↓	0.620083		False	none	14.1	C
3667	IRS1	Irs1	-0.678039	0.0243858	BMD|fracture		False	True						True	False	1	↓	0.678039		False	gwas_strong	29.5	B
3676	ITGA4	Itga4	-0.387889	0.000553735	BMD		False	True	-0.306119	0.00845193				True	True	2	↓	0.387889	True	False	gwas_bmd	35.6	C
3680	ITGA9	Itga9	-0.813042	0.0125818			False	False	-0.767932	0.0176681				True	True	2	↓	0.813042	True	False	none	30.4	C
3683	ITGAL	Itgal					False	False	-0.603163	0.0478288				False	True	1	↓	0.603163		False	none	14.0	C
3693	ITGB5	Itgb5					False	False	-0.468435	0.0138041				False	True	1	↓	0.468435		False	none	13.1	C
3702	ITK	Itk	0.440479	0.032572			False	False	0.516859	0.0105278				True	True	2	↑	0.516859	True	False	none	28.4	C
3704	ITPA	Itpa	0.318271	0.0497049	BMD		False	True						True	False	1	↑	0.318271		False	gwas_bmd	20.1	C
3718	JAK3	Jak3					False	False	-0.773213	0.00196899				False	True	1	↓	0.773213		False	none	15.2	C
372	ARCN1	Arcn1					False	False	0.214043	0.00202874				False	True	1	↑	0.214043		False	none	11.4	C
3726	JUNB	Junb	0.70431	0.0215015	BMD|fracture		False	True						True	False	1	↑	0.70431		False	gwas_strong	29.7	B
3727	JUND	Jund					False	False	-0.639949	0.00376377				False	True	1	↓	0.639949		False	none	14.3	C
3728	JUP	Jup			BMD|fracture		False	True	-0.600768	0.0167787				False	True	1	↓	0.600768		True	gwas_strong	37.0	B
3732	CD82	Cd82			BMD|osteoporosis		False	True	-0.384745	0.000434682				False	True	1	↓	0.384745		True	gwas_strong	35.6	B
3737	KCNA2	Kcna2	-0.840376	0.0228339			False	False						True	False	1	↓	0.840376		False	none	15.6	C
373856	USP41	Usp18					False	False	-0.628696	8.56049e-05				False	True	1	↓	0.628696		False	none	14.2	C
374354	NHLRC2	Nhlrc2					False	False	-0.20749	0.0422344				False	True	1	↓	0.20749		False	none	11.4	C
374378	GALNT18	Galnt18	-1.38025	0.0468055			False	False			6.0	systemic		True	False	1	↓	1.38025		False	none	19.2	C
374403	TBC1D10C	Tbc1d10c	0.456181	0.000555215			False	False						True	False	1	↑	0.456181		False	none	13.0	C
374655	ZNF710	Zfp710					False	False	-0.799618	0.0145564				False	True	1	↓	0.799618		False	none	15.3	C
374882	TMEM205	Tmem205	0.84715	1.88119e-05			False	False						True	False	1	↑	0.84715		False	none	15.6	C
375	ARF1	Arf1	0.362087	4.88782e-05			False	False	0.314486	0.000553957				True	True	2	↑	0.362087	True	False	none	27.4	C
3750	KCND1	Kcnd1	-1.00077	0.000574773			False	False	-0.789042	0.00878672	5.0	systemic		True	True	2	↓	1.00077	True	False	none	31.7	C
375033	PEAR1	Pear1					False	False	-0.565518	0.0399788				False	True	1	↓	0.565518		False	none	13.8	C
375190	FAM228B	Fam228b	-1.52697	0.0414253			False	False			4.0	systemic		True	False	1	↓	1.52697		False	none	20.2	C
375316	RBM44	Rbm44	-1.11966	0.0190059			False	False	-1.0174	0.0288801	2.0	intermediate		True	True	2	↓	1.11966	True	False	none	37.5	C
375449	MAST4	Mast4	-0.591487	0.0227676			False	False						True	False	1	↓	0.591487		False	none	13.9	C
3755	KCNG1	Kcng1			osteoporosis		False	True	-1.41765	0.0116806				False	True	1	↓	1.41765		True	gwas_strong	42.5	B
375743	PTAR1	Ptar1	-0.321139	0.0102324			False	False						True	False	1	↓	0.321139		False	none	12.1	C
375757	SWI5	Swi5	0.350412	0.0115104			False	False	0.346489	0.0119517				True	True	2	↑	0.350412	True	False	none	27.3	C
375790	AGRN	Agrn	-0.826538	2.97599e-07			False	False	-0.804016	8.62875e-07				True	True	2	↓	0.826538	True	False	none	30.5	C
376497	SLC27A1	Slc27a1					False	False	-0.613553	0.00687188				False	True	1	↓	0.613553		False	none	14.1	C
3765	KCNJ9	Kcnj9	-2.21398	0.00247135			False	False			1.0	intermediate		True	False	1	↓	2.21398		False	none	29.8	C
3783	KCNN4	Kcnn4	-0.63295	7.18018e-07			False	False	-0.84776	1.4909e-11				True	True	2	↓	0.84776	True	False	none	30.7	C
378708	CENPS	Cenps					False	False	0.428477	0.0494028				False	True	1	↑	0.428477		False	none	12.9	C
3792	KEL	Kel	-1.11179	1.34507e-08			False	False	-0.905093	5.71265e-06	5.0	systemic		True	True	2	↓	1.11179	True	False	none	32.4	C
3795	KHK	Khk	0.377316	0.0240783			False	False						True	False	1	↑	0.377316		False	none	12.5	C
3796	KIF2A	Kif2a	-0.245077	0.0372553			False	False	-0.275135	0.0165683				True	True	2	↓	0.275135	True	False	none	26.8	C
38	ACAT1	Acat1	0.358712	0.00163503	BMD		False	True						True	False	1	↑	0.358712		False	gwas_bmd	20.4	C
3800	KIF5C	Kif5c					False	False	-2.00113	0.0182979				False	True	1	↓	2.00113		False	none	23.3	C
382	ARF6	Arf6	0.286939	0.01064			False	False						True	False	1	↑	0.286939		False	none	11.9	C
3820	KLRB1	Klrb1f	0.601178	0.000177012			False	False	0.416381	0.0122943				True	True	2	↑	0.601178	True	False	none	29.0	C
3821	KLRC1	Klri2					False	False	0.467779	0.0338824				False	True	1	↑	0.467779		False	none	13.1	C
3822	KLRC2	Klri2					False	False	0.467779	0.0338824				False	True	1	↑	0.467779		False	none	13.1	C
3823		Klri2					False	False	0.467779	0.0338824				False	True	1	↑	0.467779		False	none	13.1	C
3832	KIF11	Kif11	-0.368005	0.00373227			False	False	-0.414883	0.000833361				True	True	2	↓	0.414883	True	False	none	27.8	C
3833	KIFC1	Kifc5b	-0.637031	1.98205e-05			False	False	-0.713704	3.51241e-09				True	True	2	↓	0.713704	True	False	none	29.8	C
3835	KIF22	Kif22	-0.309787	0.0047759			False	False	-0.630634	4.90443e-10				True	True	2	↓	0.630634	True	False	none	29.2	C
3837	KPNB1	Kpnb1					False	False	-0.343245	0.000682985				False	True	1	↓	0.343245		False	none	12.3	C
384	ARG2	Arg2	0.678865	0.00656546			False	False	0.706945	0.00427473				True	True	2	↑	0.706945	True	False	none	29.7	C
387	RHOA	Rhoa	0.192186	0.0302288	BMD|fracture|osteoporosis		False	True						True	False	1	↑	0.192186		False	gwas_strong	26.3	B
387103	CENPW	Cenpw	0.425221	0.0473598	BMD|fracture		False	True						True	False	1	↑	0.425221		False	gwas_strong	27.8	B
387357	THEMIS	Themis	0.557476	0.0250456	BMD		False	True						True	False	1	↑	0.557476		False	gwas_bmd	21.7	C
3875	KRT18	Krt18	0.871277	0.00745211			False	False						True	False	1	↑	0.871277		False	none	15.8	C
387707	CC2D2B	Cc2d2b	-1.34436	0.0402073			False	False			3.0	systemic		True	False	1	↓	1.34436		False	none	19.0	C
387787	LIPT2	Lipt2	0.602507	0.0247863			False	False						True	False	1	↑	0.602507		False	none	14.0	C
387893	KMT5A	Kmt5a	-0.192299	0.0404752			True	False						True	False	1	↓	0.192299		False	none	11.3	C
388	RHOB	Rhob	0.561212	0.00626757			False	False	0.605488	0.00284188				True	True	2	↑	0.605488	True	False	none	29.0	C
388077		Ighv1-55					False	False	-1.39799	0.00187294				False	True	1	↓	1.39799		False	none	19.3	C
388228	SBK1	Sbk1			osteoporosis		False	True	-1.2043	1.51703e-05				False	True	1	↓	1.2043		True	gwas_strong	41.0	B
388389	CCDC103	Ccdc103					False	False	-1.38008	0.0356689				False	True	1	↓	1.38008		False	none	19.2	C
388403	YPEL2	Ypel2	-0.404867	0.0170262			False	False						True	False	1	↓	0.404867		False	none	12.7	C
388523	ZNF728	Zfp958	0.366215	0.0492027			False	False						True	False	1	↑	0.366215		False	none	12.4	C
388524	RPSAP58	Rpsa	0.396949	0.0168095			False	False						True	False	1	↑	0.396949		False	none	12.6	C
388536	ZNF790	Zfp790					False	False	0.297926	0.0132901				False	True	1	↑	0.297926		False	none	12.0	C
388552	BLOC1S3	Bloc1s3	0.313056	0.0358153			False	False						True	False	1	↑	0.313056		False	none	12.1	C
388610	TRNP1	Trnp1	1.50133	0.0427784	BMD		False	True			4.0	systemic		True	False	1	↑	1.50133		False	gwas_bmd	28.0	C
388753	COA6	Coa6	0.574383	0.00706569			False	False						True	False	1	↑	0.574383		False	none	13.8	C
388789	SMIM26	Smim26	0.588339	0.0283719			False	False						True	False	1	↑	0.588339		False	none	13.9	C
3889	KRT83	Krt83					False	False	1.0132	0.010499				False	True	1	↑	1.0132		False	none	16.8	C
388931	MFSD2B	Mfsd2b	-0.986964	6.82921e-09			False	False	-0.962126	1.52004e-08				True	True	2	↓	0.986964	True	False	none	31.6	C
389	RHOC	Rhoc	0.621581	0.00253829	BMD		False	True						True	False	1	↑	0.621581		False	gwas_bmd	22.1	C
389119	INKA1	Inka1					False	False	-0.474989	0.00596857				False	True	1	↓	0.474989		False	none	13.2	C
389197	C4orf50	Gm1043	0.878661	0.0091036			False	False						True	False	1	↑	0.878661		False	none	15.9	C
389289	ANXA2R	Gm21188					False	False	0.276206	0.0139379				False	True	1	↑	0.276206		False	none	11.8	C
389362	PSMG4	Psmg4					False	False	0.467774	0.0147737				False	True	1	↑	0.467774		False	none	13.1	C
389541	LAMTOR4	Lamtor4	0.660843	5.41091e-05			False	False	0.52225	0.00195759				True	True	2	↑	0.660843	True	False	none	29.4	C
389715		Fam205a1	-1.11801	0.0409577			False	False	-1.15513	0.00511442	0.0	marrow-selective		True	True	2	↓	1.15513	True	False	none	37.7	C
389840	MAP3K15	Map3k15					False	False	0.32284	0.0246604				False	True	1	↑	0.32284		False	none	12.2	C
390	RND3	Rnd3	0.325577	0.0263715	BMD		False	True	0.411733	0.0030892				True	True	2	↑	0.411733	True	False	gwas_bmd	35.7	C
3902	LAG3	Lag3			BMD		False	True	-1.27061	0.00216625				False	True	1	↓	1.27061		True	gwas_bmd	34.5	C
390205	LRRC10B	Lrrc10b					False	False	-1.68941	0.0165957				False	True	1	↓	1.68941		False	none	21.3	C
390243	IZUMO1R	Izumo1r	0.620783	0.049058			False	False						True	False	1	↑	0.620783		False	none	14.1	C
390530	IGHV1OR21-1	Ighv1-55					False	False	-1.39799	0.00187294				False	True	1	↓	1.39799		False	none	19.3	C
390531		Ighv1-55					False	False	-1.39799	0.00187294				False	True	1	↓	1.39799		False	none	19.3	C
390637	GDPGP1	Gdpgp1	-0.443273	0.00539936			False	False						True	False	1	↓	0.443273		False	none	13.0	C
390790	ARL5C	Arl5c	-0.715891	0.000511889			False	False						True	False	1	↓	0.715891		False	none	14.8	C
391356	PTRHD1	Ptrhd1	0.365995	0.0240025			False	False	0.352149	0.0246375				True	True	2	↑	0.365995	True	False	none	27.4	C
3915	LAMC1	Lamc1			BMD		False	True	-0.629404	0.0109347				False	True	1	↓	0.629404		True	gwas_bmd	30.2	C
3920	LAMP2	Lamp2	0.514018	6.83329e-09			False	False	0.348709	0.00015991				True	True	2	↑	0.514018	True	False	none	28.4	C
3921	RPSA	Rpsa	0.396949	0.0168095			False	False						True	False	1	↑	0.396949		False	none	12.6	C
392275		Smpd5	1.13757	6.36016e-05			False	False	0.633397	0.046492	2.0	intermediate		True	True	2	↑	1.13757	True	False	none	37.6	C
3930	LBR	Lbr			BMD|fracture		False	True	-0.470591	1.22458e-05				False	True	1	↓	0.470591		True	gwas_strong	36.1	B
3932	LCK	Lck	0.258533	0.0401066			False	False						True	False	1	↑	0.258533		False	none	11.7	C
3934	LCN2	Lcn2	0.497925	0.000772848			False	False						True	False	1	↑	0.497925		False	none	13.3	C
3936	LCP1	Lcp1	0.326921	0.0458605			False	False						True	False	1	↑	0.326921		False	none	12.2	C
3939	LDHA	Ldha	0.627702	2.43151e-06			False	False	0.414275	0.00328408				True	True	2	↑	0.627702	True	False	none	29.2	C
3945	LDHB	Ldhb					False	False	0.586356	0.00017007				False	True	1	↑	0.586356		False	none	13.9	C
3948	LDHC	Ldhc					False	False	0.871997	0.0100597				False	True	1	↑	0.871997		False	none	15.8	C
3955	LFNG	Lfng	0.486646	0.00184442	BMD|fracture		False	True						True	False	1	↑	0.486646		False	gwas_strong	28.2	B
3956	LGALS1	Lgals1	0.712381	2.14783e-07			False	False	0.48124	0.000792579				True	True	2	↑	0.712381	True	False	none	29.7	C
3958	LGALS3	Lgals3	0.760457	1.12658e-07	BMD|fracture		False	True						True	False	1	↑	0.760457		False	gwas_strong	30.1	B
3959	LGALS3BP	Lgals3bp					False	False	-0.649211	0.012647				False	True	1	↓	0.649211		False	none	14.3	C
396	ARHGDIA	Arhgdia					False	False	-0.51177	0.0124904				False	True	1	↓	0.51177		False	none	13.4	C
3965	LGALS9	Lgals9					False	False	-0.424854	0.0238172				False	True	1	↓	0.424854		False	none	12.8	C
397	ARHGDIB	Arhgdib	0.435101	5.95302e-07			False	False	0.432129	8.27745e-07				True	True	2	↑	0.435101	True	False	none	27.9	C
3978	LIG1	Lig1					False	False	-0.65455	1.83181e-06				False	True	1	↓	0.65455		False	none	14.4	C
398	ARHGDIG	Arhgdig	1.25711	0.0474625	BMD|osteoporosis		False	True			4.0	systemic		True	False	1	↑	1.25711		False	gwas_strong	33.4	B
3981	LIG4	Lig4	-0.495577	0.00251056			False	False						True	False	1	↓	0.495577		False	none	13.3	C
3991	LIPE	Lipe			BMD|fracture		False	True	-0.577584	0.0164118				False	True	1	↓	0.577584		True	gwas_strong	36.9	B
3992	FADS1	Fads1	-0.728743	1.07096e-06			False	False	-0.961302	6.17502e-11				True	True	2	↓	0.961302	True	False	none	31.4	C
399512	SLC25A35	Slc25a35					False	False	-1.13917	0.0237046				False	True	1	↓	1.13917		False	none	17.6	C
3996	LLGL1	Llgl1					False	False	-1.08435	2.81152e-09				False	True	1	↓	1.08435		False	none	17.2	C
399664	MEX3D	Mex3d					False	False	-0.485753	0.0357547				False	True	1	↓	0.485753		False	none	13.2	C
399687	MYO18A	Myo18a					False	False	-0.622545	0.00136321				False	True	1	↓	0.622545		False	none	14.2	C
399909	PCNX3	Pcnx3					False	False	-0.5629	0.00200909				False	True	1	↓	0.5629		False	none	13.8	C
400	ARL1	Arl1	0.309613	0.0221354			False	False	0.406829	0.00147989				True	True	2	↑	0.406829	True	False	none	27.7	C
4000	LMNA	Lmna	-0.614323	0.0034475	BMD|fracture|osteolysis_necrosis		False	True	-1.16459	2.51633e-09				True	True	2	↓	1.16459	True	False	gwas_strong	47.8	B
4004	LMO1	Lmo1	0.710173	2.70059e-05			False	False	0.365439	0.0458251				True	True	2	↑	0.710173	True	False	none	29.7	C
400569	MED11	Med11	0.483034	0.000113351			False	False	0.383898	0.0022386				True	True	2	↑	0.483034	True	False	none	28.2	C
400668	PRSS57	Prss57	0.607459	6.54959e-05			False	False						True	False	1	↑	0.607459		False	none	14.0	C
400793	C1orf226	Gm7694	-0.492903	0.0496077			False	False	-1.03226	1.30002e-05				True	True	2	↓	1.03226	True	False	none	31.9	C
400916	CHCHD10	Chchd10	-0.520268	5.65066e-05			False	False	-0.451101	0.000725688				True	True	2	↓	0.520268	True	False	none	28.5	C
400954	EML6	Eml6	-1.09151	0.00906017	BMD		False	True			6.0	systemic		True	False	1	↓	1.09151		False	gwas_bmd	25.3	C
401152	C4orf3	1810037I17Rik	0.54156	0.00036703			False	False	0.367335	0.0214347				True	True	2	↑	0.54156	True	False	none	28.6	C
4012	LNPEP	Lnpep					False	False	0.216507	0.0494485				False	True	1	↑	0.216507		False	none	11.4	C
401397	SMIM30	Smim30	0.405579	0.0230138			False	False						True	False	1	↑	0.405579		False	none	12.7	C
401466	RBIS	Rbis	0.659147	0.00111742			False	False	0.471573	0.0240173				True	True	2	↑	0.659147	True	False	none	29.4	C
401494	HACD4	Hacd4	0.374879	0.00991628			False	False	0.366053	0.0117445				True	True	2	↑	0.374879	True	False	none	27.5	C
401505	TOMM5	Tomm5	0.540921	0.00475863			False	False	0.416064	0.0346694				True	True	2	↑	0.540921	True	False	none	28.6	C
402682	UFSP1	Ufsp1	-1.01289	1.76068e-08			False	False	-0.724197	0.000165401	8.0	systemic		True	True	2	↓	1.01289	True	False	none	31.8	C
4041	LRP5	Lrp5			BMD|OI|fracture|osteoporosis	Osteopenia|Reduced_BMD|Fracture	False	True	-0.511	0.0465			Wnt co-receptor (bone mass)	False	True	1	↓	0.511		True	canonical	46.4	B
404217	CTXN1	Ctxn1					False	False	-1.04016	0.0406338				False	True	1	↓	1.04016		False	none	16.9	C
4046	LSP1	Lsp1	0.301639	0.0331597			False	False						True	False	1	↑	0.301639		False	none	12.0	C
404672	GTF2H5	Gtf2h5					False	False	0.368721	0.0258058				False	True	1	↑	0.368721		False	none	12.5	C
4048	LTA4H	Lta4h	0.301525	0.00991628			False	False						True	False	1	↑	0.301525		False	none	12.0	C
405	ARNT	Arnt	-0.2952	0.00972886			False	False						True	False	1	↓	0.2952		False	none	12.0	C
4050	LTB	Ltb	0.676717	3.07149e-05			False	False						True	False	1	↑	0.676717		False	none	14.5	C
4051	CYP4F3	Cyp4f18	0.66883	0.000695498	osteolysis_necrosis		False	True						True	False	1	↑	0.66883		False	none	14.5	C
4052	LTBP1	Ltbp1	-0.788124	0.0404365	fracture		True	True						True	False	1	↓	0.788124		False	gwas_strong	30.3	B
4055	LTBR	Ltbr	0.555011	0.000418613			False	False						True	False	1	↑	0.555011		False	none	13.7	C
405754	ERVFRD-1	Synb					False	False	-1.29893	0.0224846				False	True	1	↓	1.29893		False	none	18.7	C
406	ARNTL	Arntl	-0.430999	0.00223661	BMD|fracture		True	True	-0.455885	0.00154275				True	True	2	↓	0.455885	True	False	gwas_strong	43.0	B
4061	LY6E	Ly6e					False	False	-0.427811	0.0131943				False	True	1	↓	0.427811		False	none	12.9	C
4066	LYL1	Lyl1					False	False	-0.359024	0.00215833				False	True	1	↓	0.359024		False	none	12.4	C
4067	LYN	Lyn					False	False	0.225246	0.047201				False	True	1	↑	0.225246		False	none	11.5	C
4069	LYZ	Lyz1	0.655142	0.0313032	BMD|fracture		False	True	0.666769	0.0250485				True	True	2	↑	0.666769	True	False	gwas_strong	44.4	B
4070	TACSTD2	Tacstd2	0.514175	0.00323171	osteoporosis		False	True	0.44774	0.0100317				True	True	2	↑	0.514175	True	False	gwas_strong	43.4	B
4074	M6PR	M6pr	0.274961	0.00164622			False	False	0.230476	0.0101027				True	True	2	↑	0.274961	True	False	none	26.8	C
4077	NBR1	Nbr1	-0.322427	0.00525642	BMD|fracture		False	True	-0.333375	0.00378138				True	True	2	↓	0.333375	True	False	gwas_strong	42.2	B
