trait,traitLabel,gene,geneLabel,weight,entrez
http://purl.obolibrary.org/obo/MONDO_0005327,Hip fracture,http://www.ncbi.nlm.nih.gov/gene/7007,TECTA,1.52,7007
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7009,TMBIM6,2.07,7009
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7010,TEK,1.88,7010
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/7010,TEK,1.46,7010
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7010,TEK,1.59,7010
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7010,TEK,1.71,7010
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/7010,TEK,1.11,7010
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/7010,TEK,2.19,7010
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/7013,TERF1,1.2,7013
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/7015,TERT,1.14,7015
http://purl.obolibrary.org/obo/OBA_2045559,bone density,http://www.ncbi.nlm.nih.gov/gene/7020,TFAP2A,1.15,7020
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7020,TFAP2A,3.53,7020
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/7020,TFAP2A,2.33,7020
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7020,TFAP2A,3.49,7020
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7020,TFAP2A,2.64,7020
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/7020,TFAP2A,3.06,7020
https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7020,TFAP2A,2.58,7020
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/7020,TFAP2A,2.6,7020
https://purl.org/okn/frink/kg/digcfdekg/node/trait/eac7647078ccfdee1d15,Total body (less head) bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7020,TFAP2A,1.23,7020
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b9d2e23e2c4ab2bc7ef9,EHR-defined osteoporosis,http://www.ncbi.nlm.nih.gov/gene/7021,TFAP2B,1.3,7021
https://purl.org/okn/frink/kg/digcfdekg/node/trait/822d2a7dd4120de88ed8,EHR-defined osteoporosis (dominant model),http://www.ncbi.nlm.nih.gov/gene/7021,TFAP2B,1.14,7021
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/7023,TFAP4,1.62,7023
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7026,NR2F2,1.01,7026
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/7026,NR2F2,1.13,7026
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7040,TGFB1,4.66,7040
http://purl.obolibrary.org/obo/OBA_2045559,bone density,http://www.ncbi.nlm.nih.gov/gene/7040,TGFB1,1.32,7040
http://www.orpha.net/ORDO/Orphanet_93444,Primary bone dysplasia with increased bone density,http://www.ncbi.nlm.nih.gov/gene/7040,TGFB1,7.55,7040
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/7040,TGFB1,2.21,7040
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/7040,TGFB1,5.59,7040
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7040,TGFB1,3.07,7040
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/7040,TGFB1,1.45,7040
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7041,TGFB1I1,1.89,7041
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7041,TGFB1I1,1.3,7041
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/7041,TGFB1I1,2.13,7041
http://purl.obolibrary.org/obo/OBA_2045559,bone density,http://www.ncbi.nlm.nih.gov/gene/7042,TGFB2,2.19,7042
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7042,TGFB2,2.44,7042
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7042,TGFB2,3.01,7042
https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7042,TGFB2,1.39,7042
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/7042,TGFB2,3.71,7042
https://purl.org/okn/frink/kg/digcfdekg/node/trait/e491549d91b916e24445,Forearm bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7042,TGFB2,1.07,7042
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7043,TGFB3,1.5,7043
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7043,TGFB3,1.31,7043
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/7043,TGFB3,2.21,7043
http://purl.obolibrary.org/obo/OBA_2045559,bone density,http://www.ncbi.nlm.nih.gov/gene/7046,TGFBR1,1.02,7046
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7046,TGFBR1,2.65,7046
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7046,TGFBR1,1.87,7046
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/7046,TGFBR1,3.41,7046
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/7046,TGFBR1,1.32,7046
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7048,TGFBR2,3.03,7048
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/7048,TGFBR2,1.78,7048
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7048,TGFBR2,1.53,7048
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/7048,TGFBR2,2.83,7048
https://purl.org/okn/frink/kg/digcfdekg/node/trait/e491549d91b916e24445,Forearm bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7048,TGFBR2,1.16,7048
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/7048,TGFBR2,1.58,7048
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7049,TGFBR3,1.34,7049
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/7049,TGFBR3,1.58,7049
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7054,TH,1.27,7054
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/7054,TH,1.46,7054
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7058,THBS2,1.55,7058
https://purl.org/okn/frink/kg/digcfdekg/node/trait/eac7647078ccfdee1d15,Total body (less head) bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7058,THBS2,1.13,7058
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7059,THBS3,1.25,7059
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/7059,THBS3,1.18,7059
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/7059,THBS3,1.68,7059
http://purl.obolibrary.org/obo/OBA_2045559,bone density,http://www.ncbi.nlm.nih.gov/gene/7067,THRA,1.43,7067
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7067,THRA,1.79,7067
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7067,THRA,4.88,7067
http://www.orpha.net/ORDO/Orphanet_2781,Osteopetrosis and related disorders,http://www.ncbi.nlm.nih.gov/gene/7067,THRA,3.4,7067
http://www.orpha.net/ORDO/Orphanet_93447,Primary bone dysplasia with defective bone mineralization,http://www.ncbi.nlm.nih.gov/gene/7067,THRA,2.18,7067
http://www.orpha.net/ORDO/Orphanet_93444,Primary bone dysplasia with increased bone density,http://www.ncbi.nlm.nih.gov/gene/7067,THRA,4.62,7067
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/7067,THRA,2.22,7067
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7067,THRA,3.58,7067
https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7067,THRA,4.07,7067
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/7067,THRA,4.4,7067
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/7067,THRA,1.81,7067
https://purl.org/okn/frink/kg/digcfdekg/node/trait/eac7647078ccfdee1d15,Total body (less head) bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7067,THRA,1.04,7067
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7068,THRB,2.41,7068
http://www.orpha.net/ORDO/Orphanet_2781,Osteopetrosis and related disorders,http://www.ncbi.nlm.nih.gov/gene/7068,THRB,1.76,7068
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7068,THRB,1.87,7068
http://www.orpha.net/ORDO/Orphanet_93447,Primary bone dysplasia with defective bone mineralization,http://www.ncbi.nlm.nih.gov/gene/7068,THRB,2.03,7068
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/7068,THRB,1.36,7068
http://www.orpha.net/ORDO/Orphanet_93444,Primary bone dysplasia with increased bone density,http://www.ncbi.nlm.nih.gov/gene/7068,THRB,2.57,7068
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7068,THRB,1.29,7068
https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7068,THRB,1.39,7068
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/7068,THRB,1.29,7068
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/7068,THRB,2.19,7068
http://purl.obolibrary.org/obo/OBA_2045559,bone density,http://www.ncbi.nlm.nih.gov/gene/7071,KLF10,1.01,7071
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7071,KLF10,1.05,7071
http://www.orpha.net/ORDO/Orphanet_2781,Osteopetrosis and related disorders,http://www.ncbi.nlm.nih.gov/gene/7071,KLF10,1.22,7071
http://www.orpha.net/ORDO/Orphanet_93444,Primary bone dysplasia with increased bone density,http://www.ncbi.nlm.nih.gov/gene/7071,KLF10,1.18,7071
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7073,TIAL1,1.16,7073
http://www.orpha.net/ORDO/Orphanet_93444,Primary bone dysplasia with increased bone density,http://www.ncbi.nlm.nih.gov/gene/7073,TIAL1,1.06,7073
http://www.orpha.net/ORDO/Orphanet_2781,Osteopetrosis and related disorders,http://www.ncbi.nlm.nih.gov/gene/7073,TIAL1,1.14,7073
https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7073,TIAL1,1.04,7073
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/7073,TIAL1,1.12,7073
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/7075,TIE1,1.55,7075
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7080,NKX2-1,1.06,7080
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/7080,NKX2-1,1.28,7080
http://www.ebi.ac.uk/efo/EFO_0007621,bone mineral content measurement,http://www.ncbi.nlm.nih.gov/gene/7088,TLE1,1.55,7088
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/7089,TLE2,1.13,7089
http://www.ebi.ac.uk/efo/EFO_0007620,volumetric bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7090,TLE3,2.92,7090
http://purl.obolibrary.org/obo/OBA_2045559,bone density,http://www.ncbi.nlm.nih.gov/gene/7090,TLE3,3.4,7090
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7090,TLE3,4.23,7090
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7090,TLE3,1.04,7090
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/7090,TLE3,2.06,7090
https://purl.org/okn/frink/kg/digcfdekg/node/trait/2cf19057fbed004c20dd,bone fracture,http://www.ncbi.nlm.nih.gov/gene/7090,TLE3,3.56,7090
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7090,TLE3,1.59,7090
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/7090,TLE3,4.99,7090
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/7090,TLE3,3.76,7090
http://purl.obolibrary.org/obo/OBA_2045559,bone density,http://www.ncbi.nlm.nih.gov/gene/7091,TLE4,1.93,7091
http://www.orpha.net/ORDO/Orphanet_93447,Primary bone dysplasia with defective bone mineralization,http://www.ncbi.nlm.nih.gov/gene/7092,TLL1,1.57,7092
http://www.orpha.net/ORDO/Orphanet_93444,Primary bone dysplasia with increased bone density,http://www.ncbi.nlm.nih.gov/gene/7092,TLL1,1.32,7092
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7092,TLL1,1.22,7092
http://www.orpha.net/ORDO/Orphanet_2781,Osteopetrosis and related disorders,http://www.ncbi.nlm.nih.gov/gene/7099,TLR4,1.56,7099
http://www.orpha.net/ORDO/Orphanet_93444,Primary bone dysplasia with increased bone density,http://www.ncbi.nlm.nih.gov/gene/7099,TLR4,1.9,7099
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7099,TLR4,1.05,7099
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/7099,TLR4,1.63,7099
http://www.orpha.net/ORDO/Orphanet_2781,Osteopetrosis and related disorders,http://www.ncbi.nlm.nih.gov/gene/7104,TM4SF4,1.29,7104
http://www.orpha.net/ORDO/Orphanet_93444,Primary bone dysplasia with increased bone density,http://www.ncbi.nlm.nih.gov/gene/7104,TM4SF4,1.44,7104
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/7104,TM4SF4,1.85,7104
https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7107,GPR137B,1.19,7107
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7123,CLEC3B,1.56,7123
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/7123,CLEC3B,1.1,7123
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7123,CLEC3B,1.62,7123
https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7123,CLEC3B,1.76,7123
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/7123,CLEC3B,1.26,7123
http://purl.obolibrary.org/obo/OBA_2045559,bone density,http://www.ncbi.nlm.nih.gov/gene/7124,TNF,1.02,7124
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7124,TNF,3.66,7124
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7124,TNF,1.89,7124
http://www.orpha.net/ORDO/Orphanet_2781,Osteopetrosis and related disorders,http://www.ncbi.nlm.nih.gov/gene/7124,TNF,2.73,7124
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/7124,TNF,2.09,7124
http://www.orpha.net/ORDO/Orphanet_93444,Primary bone dysplasia with increased bone density,http://www.ncbi.nlm.nih.gov/gene/7124,TNF,3.06,7124
https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7124,TNF,3.45,7124
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7124,TNF,3.37,7124
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/7124,TNF,3.27,7124
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/7124,TNF,1.76,7124
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7132,TNFRSF1A,2.63,7132
http://www.orpha.net/ORDO/Orphanet_2781,Osteopetrosis and related disorders,http://www.ncbi.nlm.nih.gov/gene/7132,TNFRSF1A,2.57,7132
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/7132,TNFRSF1A,1.31,7132
http://www.orpha.net/ORDO/Orphanet_93444,Primary bone dysplasia with increased bone density,http://www.ncbi.nlm.nih.gov/gene/7132,TNFRSF1A,2.68,7132
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7132,TNFRSF1A,1.89,7132
https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7132,TNFRSF1A,2.51,7132
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/7132,TNFRSF1A,2.33,7132
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7133,TNFRSF1B,1.09,7133
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/7133,TNFRSF1B,1.17,7133
http://www.orpha.net/ORDO/Orphanet_2781,Osteopetrosis and related disorders,http://www.ncbi.nlm.nih.gov/gene/7133,TNFRSF1B,1.3,7133
http://www.orpha.net/ORDO/Orphanet_93444,Primary bone dysplasia with increased bone density,http://www.ncbi.nlm.nih.gov/gene/7133,TNFRSF1B,1.39,7133
https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7133,TNFRSF1B,1.22,7133
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/7139,TNNT2,1.36,7139
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7140,TNNT3,1.47,7140
http://www.orpha.net/ORDO/Orphanet_93444,Primary bone dysplasia with increased bone density,http://www.ncbi.nlm.nih.gov/gene/7140,TNNT3,1.43,7140
http://www.orpha.net/ORDO/Orphanet_93447,Primary bone dysplasia with defective bone mineralization,http://www.ncbi.nlm.nih.gov/gene/7140,TNNT3,1.31,7140
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7140,TNNT3,1.26,7140
http://purl.obolibrary.org/obo/OBA_2045559,bone density,http://www.ncbi.nlm.nih.gov/gene/7141,TNP1,2.65,7141
http://purl.obolibrary.org/obo/MONDO_0005327,Hip fracture,http://www.ncbi.nlm.nih.gov/gene/7141,TNP1,1.06,7141
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7141,TNP1,2.09,7141
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7141,TNP1,1.13,7141
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/7141,TNP1,1.35,7141
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/7141,TNP1,1.7,7141
http://www.ebi.ac.uk/efo/EFO_0007621,bone mineral content measurement,http://www.ncbi.nlm.nih.gov/gene/7145,TNS1,1.64,7145
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/7150,TOP1,1.32,7150
http://purl.obolibrary.org/obo/OBA_2045559,bone density,http://www.ncbi.nlm.nih.gov/gene/7157,TP53,3.29,7157
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7157,TP53,4.85,7157
http://www.orpha.net/ORDO/Orphanet_93444,Primary bone dysplasia with increased bone density,http://www.ncbi.nlm.nih.gov/gene/7157,TP53,2.91,7157
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7157,TP53,5.3,7157
