fips,disease,prevalence,nplaces
19111,arteriosclerosis,29.51,9
19113,arteriosclerosis,29.4,17
19115,arteriosclerosis,29.81,8
19117,arteriosclerosis,29.42,5
19119,arteriosclerosis,28.74,8
19121,arteriosclerosis,28.06,7
19123,arteriosclerosis,29.89,8
19125,arteriosclerosis,31.0,8
19127,arteriosclerosis,30.5,13
19129,arteriosclerosis,30.06,8
19131,arteriosclerosis,30.63,9
19133,arteriosclerosis,29.68,9
19135,arteriosclerosis,29.23,3
19137,arteriosclerosis,30.02,5
19139,arteriosclerosis,28.56,7
19141,arteriosclerosis,29.49,7
19143,arteriosclerosis,29.64,5
19145,arteriosclerosis,31.07,7
19147,arteriosclerosis,29.51,7
19149,arteriosclerosis,30.52,10
19151,arteriosclerosis,30.66,7
19153,arteriosclerosis,31.06,11
19155,arteriosclerosis,28.76,14
19157,arteriosclerosis,29.84,8
19159,arteriosclerosis,29.9,5
19161,arteriosclerosis,29.37,7
19163,arteriosclerosis,29.39,15
19165,arteriosclerosis,28.92,8
19167,arteriosclerosis,28.15,12
19169,arteriosclerosis,28.85,14
19171,arteriosclerosis,30.17,11
19173,arteriosclerosis,29.5,4
19175,arteriosclerosis,29.62,5
19177,arteriosclerosis,30.08,9
19179,arteriosclerosis,30.48,6
19181,arteriosclerosis,29.72,8
19183,arteriosclerosis,29.5,8
19185,arteriosclerosis,30.87,6
19187,arteriosclerosis,28.63,13
19189,arteriosclerosis,29.82,6
19191,arteriosclerosis,28.55,8
19193,arteriosclerosis,32.24,15
19195,arteriosclerosis,29.33,7
19197,arteriosclerosis,29.45,6
20001,arteriosclerosis,33.54,7
20003,arteriosclerosis,33.45,6
20005,arteriosclerosis,33.15,4
20007,arteriosclerosis,32.37,6
20009,arteriosclerosis,31.99,8
20011,arteriosclerosis,31.93,6
20013,arteriosclerosis,32.91,7
20015,arteriosclerosis,36.34,13
20017,arteriosclerosis,33.17,3
20019,arteriosclerosis,33.38,4
20021,arteriosclerosis,33.17,8
20023,arteriosclerosis,31.55,2
20025,arteriosclerosis,32.45,2
20027,arteriosclerosis,33.4,5
20029,arteriosclerosis,32.18,5
20031,arteriosclerosis,31.4,6
20033,arteriosclerosis,31.35,2
20035,arteriosclerosis,33.65,8
20037,arteriosclerosis,35.46,12
20039,arteriosclerosis,31.63,3
20041,arteriosclerosis,29.74,8
20043,arteriosclerosis,33.9,8
20045,arteriosclerosis,31.68,4
20047,arteriosclerosis,32.33,3
20049,arteriosclerosis,34.06,5
20051,arteriosclerosis,31.48,6
20053,arteriosclerosis,32.54,5
20055,arteriosclerosis,30.55,2
20057,arteriosclerosis,32.82,6
20059,arteriosclerosis,32.45,8
20061,arteriosclerosis,32.2,3
20063,arteriosclerosis,32.5,5
20065,arteriosclerosis,33.07,3
20067,arteriosclerosis,32.2,1
20069,arteriosclerosis,31.52,5
20071,arteriosclerosis,32.0,2
20073,arteriosclerosis,31.26,5
20075,arteriosclerosis,32.8,2
20077,arteriosclerosis,33.12,4
20079,arteriosclerosis,32.05,6
20081,arteriosclerosis,31.65,2
20083,arteriosclerosis,31.95,2
20085,arteriosclerosis,33.09,9
20087,arteriosclerosis,33.14,9
20089,arteriosclerosis,32.05,6
20091,arteriosclerosis,34.44,17
20093,arteriosclerosis,32.4,2
20095,arteriosclerosis,32.82,6
20097,arteriosclerosis,33.37,3
20099,arteriosclerosis,33.48,6
20101,arteriosclerosis,33.0,2
20103,arteriosclerosis,32.7,6
20105,arteriosclerosis,31.57,3
20107,arteriosclerosis,32.31,7
20109,arteriosclerosis,32.7,1
20111,arteriosclerosis,33.34,8
20113,arteriosclerosis,32.27,9
20115,arteriosclerosis,33.31,11
20117,arteriosclerosis,31.77,10
20119,arteriosclerosis,33.73,3
20121,arteriosclerosis,33.47,6
20123,arteriosclerosis,32.0,5
20125,arteriosclerosis,32.53,9
20127,arteriosclerosis,30.22,4
20129,arteriosclerosis,34.3,2
20131,arteriosclerosis,31.6,6
20133,arteriosclerosis,32.17,6
20135,arteriosclerosis,33.35,4
20137,arteriosclerosis,32.1,3
20139,arteriosclerosis,33.34,9
20141,arteriosclerosis,32.86,5
20143,arteriosclerosis,33.13,6
20145,arteriosclerosis,32.45,4
20147,arteriosclerosis,31.44,7
20149,arteriosclerosis,29.43,9
20151,arteriosclerosis,31.2,6
20153,arteriosclerosis,32.07,3
20155,arteriosclerosis,34.08,13
20157,arteriosclerosis,32.49,8
20159,arteriosclerosis,33.25,8
20161,arteriosclerosis,29.78,4
20163,arteriosclerosis,32.98,6
20165,arteriosclerosis,33.03,7
20167,arteriosclerosis,31.1,5
20169,arteriosclerosis,33.15,6
20171,arteriosclerosis,32.8,1
20173,arteriosclerosis,32.65,19
20175,arteriosclerosis,33.55,2
20177,arteriosclerosis,34.28,5
20179,arteriosclerosis,33.45,2
20181,arteriosclerosis,32.95,2
20183,arteriosclerosis,32.42,4
20185,arteriosclerosis,33.46,5
20187,arteriosclerosis,32.95,2
20189,arteriosclerosis,32.3,2
20191,arteriosclerosis,30.71,9
20193,arteriosclerosis,30.7,3
20195,arteriosclerosis,32.3,2
20197,arteriosclerosis,31.91,7
20199,arteriosclerosis,31.7,2
20201,arteriosclerosis,33.67,9
20203,arteriosclerosis,32.1,1
20205,arteriosclerosis,32.03,6
20207,arteriosclerosis,33.78,4
20209,arteriosclerosis,33.95,2
21001,arteriosclerosis,32.8,1
21003,arteriosclerosis,32.2,1
21005,arteriosclerosis,30.5,1
21007,arteriosclerosis,32.47,7
21009,arteriosclerosis,34.42,4
21011,arteriosclerosis,32.67,3
21013,arteriosclerosis,34.55,2
21015,arteriosclerosis,30.64,10
21017,arteriosclerosis,31.45,2
21019,arteriosclerosis,32.35,4
21021,arteriosclerosis,31.35,2
21023,arteriosclerosis,31.4,2
21025,arteriosclerosis,35.0,1
21027,arteriosclerosis,32.97,3
21029,arteriosclerosis,31.86,9
21031,arteriosclerosis,31.67,3
21033,arteriosclerosis,31.65,2
21035,arteriosclerosis,33.07,3
21037,arteriosclerosis,30.48,16
21039,arteriosclerosis,32.7,2
21041,arteriosclerosis,33.98,5
21043,arteriosclerosis,32.05,2
21045,arteriosclerosis,32.3,1
21047,arteriosclerosis,31.97,7
21049,arteriosclerosis,31.9,1
21051,arteriosclerosis,34.45,2
21053,arteriosclerosis,32.4,1
21055,arteriosclerosis,33.83,3
21057,arteriosclerosis,32.85,2
21059,arteriosclerosis,32.7,4
21061,arteriosclerosis,31.9,1
21063,arteriosclerosis,34.5,1
21065,arteriosclerosis,33.45,2
21067,arteriosclerosis,29.1,1
21069,arteriosclerosis,31.93,3
21071,arteriosclerosis,33.65,8
21073,arteriosclerosis,30.1,1
21075,arteriosclerosis,32.87,3
21077,arteriosclerosis,32.33,3
21079,arteriosclerosis,32.6,1
21081,arteriosclerosis,31.7,2
21083,arteriosclerosis,32.63,9
21085,arteriosclerosis,34.6,3
21087,arteriosclerosis,33.65,2
21089,arteriosclerosis,31.16,8
21091,arteriosclerosis,31.75,2
21093,arteriosclerosis,31.83,6
21095,arteriosclerosis,33.17,12
21097,arteriosclerosis,32.6,2
21099,arteriosclerosis,33.95,4
21101,arteriosclerosis,32.15,4
21103,arteriosclerosis,32.45,4
21105,arteriosclerosis,32.2,2
21107,arteriosclerosis,32.24,9
21109,arteriosclerosis,33.85,2
21111,arteriosclerosis,31.93,78
21113,arteriosclerosis,31.53,3
21115,arteriosclerosis,32.9,1
21117,arteriosclerosis,33.0,18
21119,arteriosclerosis,32.95,2
21121,arteriosclerosis,34.53,3
21123,arteriosclerosis,32.2,3
21125,arteriosclerosis,35.85,2
21127,arteriosclerosis,32.6,1
21129,arteriosclerosis,35.0,1
21131,arteriosclerosis,34.1,1
21133,arteriosclerosis,34.62,8
21135,arteriosclerosis,33.15,2
21137,arteriosclerosis,32.27,3
21139,arteriosclerosis,32.48,5
21141,arteriosclerosis,32.1,4
21143,arteriosclerosis,31.95,2
21145,arteriosclerosis,32.84,5
21147,arteriosclerosis,35.37,3
21149,arteriosclerosis,31.76,5
21151,arteriosclerosis,32.8,2
21153,arteriosclerosis,34.6,1
21155,arteriosclerosis,32.92,4
21157,arteriosclerosis,32.48,4
21159,arteriosclerosis,32.3,2
21161,arteriosclerosis,31.57,3
21163,arteriosclerosis,31.25,2
21165,arteriosclerosis,32.9,1
21167,arteriosclerosis,31.93,3
21169,arteriosclerosis,33.3,2
21171,arteriosclerosis,33.2,3
21173,arteriosclerosis,33.17,3
21175,arteriosclerosis,31.7,2
21177,arteriosclerosis,32.46,7
21179,arteriosclerosis,31.12,6
21181,arteriosclerosis,33.7,1
21183,arteriosclerosis,32.11,7
21185,arteriosclerosis,29.49,8
21187,arteriosclerosis,32.7,3
21189,arteriosclerosis,33.9,1
21191,arteriosclerosis,31.8,2
21193,arteriosclerosis,33.1,4
21195,arteriosclerosis,36.05,8
21197,arteriosclerosis,32.3,2
21199,arteriosclerosis,34.5,4
21201,arteriosclerosis,33.5,1
21203,arteriosclerosis,32.87,3
21205,arteriosclerosis,32.77,3
21207,arteriosclerosis,33.55,2
21209,arteriosclerosis,32.9,3
21211,arteriosclerosis,30.45,2
21213,arteriosclerosis,31.9,1
21215,arteriosclerosis,31.4,1
21217,arteriosclerosis,32.1,1
21219,arteriosclerosis,32.58,4
21221,arteriosclerosis,32.1,2
21223,arteriosclerosis,32.8,2
21225,arteriosclerosis,32.44,5
21227,arteriosclerosis,32.0,6
21229,arteriosclerosis,32.63,3
21231,arteriosclerosis,33.7,1
21233,arteriosclerosis,32.69,7
21235,arteriosclerosis,32.92,4
21237,arteriosclerosis,33.8,2
21239,arteriosclerosis,30.9,2
22001,arteriosclerosis,33.99,9
22003,arteriosclerosis,33.5,5
22005,arteriosclerosis,33.4,4
22007,arteriosclerosis,34.71,7
22009,arteriosclerosis,34.21,12
22011,arteriosclerosis,33.76,5
22013,arteriosclerosis,33.46,9
22015,arteriosclerosis,31.52,6
22017,arteriosclerosis,35.43,11
22019,arteriosclerosis,32.17,12
22021,arteriosclerosis,33.85,4
22023,arteriosclerosis,34.8,2
22025,arteriosclerosis,32.92,4
22027,arteriosclerosis,34.22,4
22029,arteriosclerosis,33.86,7
22031,arteriosclerosis,33.59,10
22033,arteriosclerosis,33.79,14
22035,arteriosclerosis,34.1,1
22037,arteriosclerosis,32.76,5
22039,arteriosclerosis,34.62,6
22041,arteriosclerosis,33.78,4
22043,arteriosclerosis,34.96,7
22045,arteriosclerosis,34.1,4
22047,arteriosclerosis,32.66,8
22049,arteriosclerosis,32.51,7
22051,arteriosclerosis,34.5,21
22053,arteriosclerosis,32.81,7
22055,arteriosclerosis,31.33,6
22057,arteriosclerosis,35.8,14
22059,arteriosclerosis,33.95,4
22061,arteriosclerosis,33.18,6
22063,arteriosclerosis,32.92,9
22065,arteriosclerosis,33.7,3
22067,arteriosclerosis,34.42,5
22069,arteriosclerosis,32.78,11
22071,arteriosclerosis,32.4,1
22073,arteriosclerosis,34.88,10
22075,arteriosclerosis,34.29,8
22077,arteriosclerosis,33.3,5
22079,arteriosclerosis,33.74,11
22081,arteriosclerosis,34.98,4
22083,arteriosclerosis,33.38,4
22085,arteriosclerosis,33.73,9
22087,arteriosclerosis,34.7,5
22089,arteriosclerosis,32.25,12
22091,arteriosclerosis,33.2,2
22093,arteriosclerosis,33.67,13
22095,arteriosclerosis,32.57,6
22097,arteriosclerosis,33.73,11
22099,arteriosclerosis,32.79,7
22101,arteriosclerosis,32.75,10
22103,arteriosclerosis,32.86,10
22105,arteriosclerosis,32.22,9
22107,arteriosclerosis,34.03,3
22109,arteriosclerosis,34.26,9
22111,arteriosclerosis,31.94,5
22113,arteriosclerosis,35.62,5
22115,arteriosclerosis,33.3,8
22117,arteriosclerosis,34.83,4
22119,arteriosclerosis,33.83,11
22121,arteriosclerosis,31.58,4
22123,arteriosclerosis,34.02,4
22125,arteriosclerosis,32.4,1
22127,arteriosclerosis,32.3,7
23001,arteriosclerosis,30.82,5
23003,arteriosclerosis,29.54,14
23005,arteriosclerosis,29.61,21
23007,arteriosclerosis,28.83,3
23009,arteriosclerosis,28.47,7
23011,arteriosclerosis,27.77,10
23013,arteriosclerosis,29.07,3
23015,arteriosclerosis,27.48,5
23017,arteriosclerosis,27.47,7
23019,arteriosclerosis,30.2,12
23021,arteriosclerosis,31.85,4
23023,arteriosclerosis,29.12,4
23025,arteriosclerosis,31.48,8
23027,arteriosclerosis,27.38,4
23029,arteriosclerosis,30.72,5
23031,arteriosclerosis,26.11,15
24001,arteriosclerosis,32.35,39
24003,arteriosclerosis,32.65,30
24005,arteriosclerosis,31.11,31
24009,arteriosclerosis,31.82,12
24011,arteriosclerosis,33.24,10
24013,arteriosclerosis,32.76,8
24015,arteriosclerosis,32.69,8
24017,arteriosclerosis,32.17,11
24019,arteriosclerosis,32.58,12
24021,arteriosclerosis,32.99,24
24023,arteriosclerosis,33.05,15
24025,arteriosclerosis,31.53,14
24027,arteriosclerosis,33.55,8
24029,arteriosclerosis,31.32,11
24031,arteriosclerosis,34.41,54
24033,arteriosclerosis,32.54,77
24035,arteriosclerosis,29.6,9
24037,arteriosclerosis,33.83,9
24039,arteriosclerosis,33.86,10
24041,arteriosclerosis,29.97,6
24043,arteriosclerosis,34.36,47
24045,arteriosclerosis,32.02,17
24047,arteriosclerosis,32.3,11
24510,arteriosclerosis,30.6,1
25001,arteriosclerosis,31.68,38
25003,arteriosclerosis,28.0,9
25005,arteriosclerosis,32.15,14
25007,arteriosclerosis,29.6,1
25009,arteriosclerosis,31.0,24
25011,arteriosclerosis,28.85,8
25013,arteriosclerosis,29.96,14
25015,arteriosclerosis,30.28,10
25017,arteriosclerosis,30.14,35
25019,arteriosclerosis,30.03,3
25021,arteriosclerosis,31.36,18
25023,arteriosclerosis,29.85,27
25025,arteriosclerosis,29.95,4
25027,arteriosclerosis,28.82,33
26001,arteriosclerosis,31.22,4
26003,arteriosclerosis,30.8,2
26005,arteriosclerosis,32.02,9
26007,arteriosclerosis,30.95,2
26009,arteriosclerosis,31.6,8
26011,arteriosclerosis,32.05,6
26013,arteriosclerosis,31.5,3
26015,arteriosclerosis,31.7,8
26017,arteriosclerosis,30.65,4
26019,arteriosclerosis,30.49,10
26021,arteriosclerosis,29.8,21
26023,arteriosclerosis,34.45,4
26025,arteriosclerosis,31.66,10
26027,arteriosclerosis,30.6,5
26029,arteriosclerosis,31.76,10
26031,arteriosclerosis,31.27,3
26033,arteriosclerosis,30.6,2
26035,arteriosclerosis,32.1,2
26037,arteriosclerosis,29.77,10
26039,arteriosclerosis,31.1,1
26041,arteriosclerosis,30.97,3
26043,arteriosclerosis,30.12,4
26045,arteriosclerosis,31.56,10
26047,arteriosclerosis,31.73,12
26049,arteriosclerosis,33.68,16
26051,arteriosclerosis,32.15,2
26053,arteriosclerosis,31.4,5
26055,arteriosclerosis,28.4,5
26057,arteriosclerosis,31.02,6
26059,arteriosclerosis,33.38,9
26061,arteriosclerosis,31.53,9
26063,arteriosclerosis,31.05,12
26065,arteriosclerosis,30.44,10
26067,arteriosclerosis,30.89,9
26069,arteriosclerosis,32.03,6
26071,arteriosclerosis,31.63,6
26073,arteriosclerosis,30.99,7
26075,arteriosclerosis,29.9,12
26077,arteriosclerosis,30.18,13
26079,arteriosclerosis,31.92,5
26081,arteriosclerosis,32.47,18
26083,arteriosclerosis,31.0,3
26085,arteriosclerosis,32.3,2
26087,arteriosclerosis,30.95,10
26089,arteriosclerosis,29.21,10
26091,arteriosclerosis,30.47,13
26093,arteriosclerosis,31.68,4
26095,arteriosclerosis,32.6,1
26097,arteriosclerosis,30.85,2
26099,arteriosclerosis,32.48,13
26101,arteriosclerosis,29.91,13
26103,arteriosclerosis,29.62,12
26105,arteriosclerosis,32.12,5
26107,arteriosclerosis,31.18,6
26109,arteriosclerosis,32.64,5
26111,arteriosclerosis,32.2,2
26113,arteriosclerosis,31.83,3
26115,arteriosclerosis,28.99,15
26117,arteriosclerosis,33.12,9
26119,arteriosclerosis,32.2,3
26121,arteriosclerosis,32.35,12
26123,arteriosclerosis,30.72,4
26125,arteriosclerosis,28.61,39
26127,arteriosclerosis,31.75,6
26129,arteriosclerosis,32.8,5
26131,arteriosclerosis,31.3,2
26133,arteriosclerosis,31.98,6
26135,arteriosclerosis,32.0,1
26137,arteriosclerosis,32.4,2
26139,arteriosclerosis,28.56,9
26141,arteriosclerosis,32.2,5
26143,arteriosclerosis,33.2,4
26145,arteriosclerosis,29.38,15
26147,arteriosclerosis,32.17,9
26149,arteriosclerosis,31.58,8
26151,arteriosclerosis,31.36,13
26153,arteriosclerosis,31.8,1
26155,arteriosclerosis,31.61,12
26157,arteriosclerosis,30.86,11
26159,arteriosclerosis,31.72,10
26161,arteriosclerosis,27.67,7
26163,arteriosclerosis,31.46,31
26165,arteriosclerosis,30.95,8
27001,arteriosclerosis,28.12,6
27003,arteriosclerosis,28.52,18
27005,arteriosclerosis,27.53,7
27007,arteriosclerosis,27.98,11
27009,arteriosclerosis,25.82,5
27011,arteriosclerosis,28.14,5
27013,arteriosclerosis,26.27,11
27015,arteriosclerosis,25.77,6
27017,arteriosclerosis,27.48,12
27019,arteriosclerosis,27.53,10
27021,arteriosclerosis,26.82,12
27023,arteriosclerosis,28.44,5
27025,arteriosclerosis,27.65,10
27027,arteriosclerosis,28.13,10
27029,arteriosclerosis,27.22,5
27031,arteriosclerosis,27.5,2
27033,arteriosclerosis,27.45,6
27035,arteriosclerosis,26.41,17
27037,arteriosclerosis,25.95,19
27039,arteriosclerosis,27.0,6
27041,arteriosclerosis,26.73,10
27043,arteriosclerosis,27.49,10
27045,arteriosclerosis,28.26,13
27047,arteriosclerosis,28.88,13
27049,arteriosclerosis,27.53,7
27051,arteriosclerosis,28.03,7
27053,arteriosclerosis,27.19,40
27055,arteriosclerosis,25.18,6
27057,arteriosclerosis,30.28,5
27059,arteriosclerosis,27.85,2
27061,arteriosclerosis,27.82,18
27063,arteriosclerosis,26.74,5
27065,arteriosclerosis,27.45,4
27067,arteriosclerosis,26.35,11
27069,arteriosclerosis,27.38,5
27071,arteriosclerosis,29.93,6
27073,arteriosclerosis,27.1,5
27075,arteriosclerosis,26.0,4
27077,arteriosclerosis,28.3,2
27079,arteriosclerosis,28.05,6
27081,arteriosclerosis,27.2,5
27083,arteriosclerosis,27.25,10
27085,arteriosclerosis,27.92,9
27087,arteriosclerosis,27.26,5
27089,arteriosclerosis,27.75,10
27091,arteriosclerosis,27.06,9
27093,arteriosclerosis,27.96,7
27095,arteriosclerosis,27.47,7
27097,arteriosclerosis,28.1,11
27099,arteriosclerosis,26.16,13
27101,arteriosclerosis,28.08,8
27103,arteriosclerosis,28.35,4
27105,arteriosclerosis,26.94,10
27107,arteriosclerosis,27.74,7
27109,arteriosclerosis,26.27,6
27111,arteriosclerosis,28.98,18
27113,arteriosclerosis,26.87,3
27115,arteriosclerosis,28.58,12
27117,arteriosclerosis,27.77,7
27119,arteriosclerosis,29.76,13
27121,arteriosclerosis,27.87,6
27123,arteriosclerosis,27.75,14
27125,arteriosclerosis,28.3,4
27127,arteriosclerosis,28.22,11
27129,arteriosclerosis,28.27,10
27131,arteriosclerosis,25.97,6
27133,arteriosclerosis,27.34,7
27135,arteriosclerosis,27.55,4
27137,arteriosclerosis,26.16,27
27139,arteriosclerosis,27.32,6
27141,arteriosclerosis,27.36,5
27143,arteriosclerosis,26.54,7
27145,arteriosclerosis,28.72,26
27147,arteriosclerosis,27.17,3
27149,arteriosclerosis,28.6,4
27151,arteriosclerosis,27.45,6
27153,arteriosclerosis,28.5,8
27155,arteriosclerosis,28.05,4
27157,arteriosclerosis,27.21,8
27159,arteriosclerosis,29.0,4
27161,arteriosclerosis,28.35,4
27163,arteriosclerosis,28.58,25
27165,arteriosclerosis,27.79,7
27167,arteriosclerosis,28.52,4
27169,arteriosclerosis,26.84,12
27171,arteriosclerosis,26.44,14
27173,arteriosclerosis,28.26,7
28001,arteriosclerosis,31.7,3
28003,arteriosclerosis,32.16,5
28005,arteriosclerosis,32.65,2
28007,arteriosclerosis,33.1,4
28009,arteriosclerosis,33.43,3
28011,arteriosclerosis,33.67,14
28013,arteriosclerosis,31.9,6
28015,arteriosclerosis,31.47,3
28017,arteriosclerosis,31.65,4
28019,arteriosclerosis,32.55,2
28021,arteriosclerosis,31.55,2
28023,arteriosclerosis,31.06,5
28025,arteriosclerosis,32.7,1
28027,arteriosclerosis,32.86,7
28029,arteriosclerosis,31.8,4
28031,arteriosclerosis,33.67,3
28033,arteriosclerosis,32.53,7
28035,arteriosclerosis,31.57,3
28037,arteriosclerosis,31.83,3
28039,arteriosclerosis,31.3,1
28041,arteriosclerosis,32.4,2
28043,arteriosclerosis,32.43,3
28045,arteriosclerosis,32.2,5
28047,arteriosclerosis,32.42,9
28049,arteriosclerosis,31.6,8
28051,arteriosclerosis,33.14,7
28053,arteriosclerosis,33.1,4
28055,arteriosclerosis,32.9,1
28057,arteriosclerosis,33.47,3
28059,arteriosclerosis,34.23,14
28061,arteriosclerosis,31.65,4
28063,arteriosclerosis,31.1,1
28065,arteriosclerosis,31.35,2
28067,arteriosclerosis,31.0,5
28069,arteriosclerosis,32.3,2
28071,arteriosclerosis,31.13,3
28073,arteriosclerosis,31.92,4
28075,arteriosclerosis,31.51,7
28077,arteriosclerosis,30.93,3
28079,arteriosclerosis,32.04,5
28081,arteriosclerosis,30.54,7
28083,arteriosclerosis,33.5,6
28085,arteriosclerosis,31.05,2
28087,arteriosclerosis,32.73,6
28089,arteriosclerosis,32.34,5
28091,arteriosclerosis,32.15,2
28093,arteriosclerosis,31.73,3
28095,arteriosclerosis,31.96,7
28097,arteriosclerosis,31.53,3
28099,arteriosclerosis,31.33,3
28101,arteriosclerosis,32.3,5
28103,arteriosclerosis,32.2,3
28105,arteriosclerosis,30.7,3
28107,arteriosclerosis,32.04,5
28109,arteriosclerosis,31.75,4
28111,arteriosclerosis,32.53,3
28113,arteriosclerosis,33.17,4
28115,arteriosclerosis,32.62,5
28117,arteriosclerosis,32.5,3
28119,arteriosclerosis,32.56,5
28121,arteriosclerosis,29.66,9
28123,arteriosclerosis,33.47,3
28125,arteriosclerosis,32.0,3
28127,arteriosclerosis,32.75,4
28129,arteriosclerosis,33.08,5
28131,arteriosclerosis,32.5,1
28133,arteriosclerosis,32.2,7
28135,arteriosclerosis,33.64,5
28137,arteriosclerosis,30.75,2
28139,arteriosclerosis,32.2,5
28141,arteriosclerosis,32.58,6
28143,arteriosclerosis,31.05,4
28145,arteriosclerosis,32.87,3
28147,arteriosclerosis,33.1,1
28149,arteriosclerosis,33.85,2
28151,arteriosclerosis,30.38,5
28153,arteriosclerosis,33.17,3
28155,arteriosclerosis,32.8,3
28157,arteriosclerosis,31.8,1
28159,arteriosclerosis,31.35,2
28161,arteriosclerosis,29.88,4
28163,arteriosclerosis,33.47,3
29001,arteriosclerosis,31.95,4
29003,arteriosclerosis,30.87,7
29005,arteriosclerosis,30.6,4
29007,arteriosclerosis,32.79,7
29009,arteriosclerosis,31.88,12
29011,arteriosclerosis,32.17,6
29013,arteriosclerosis,32.8,8
29015,arteriosclerosis,33.57,3
29017,arteriosclerosis,33.55,4
29019,arteriosclerosis,31.84,8
29021,arteriosclerosis,30.92,6
29023,arteriosclerosis,32.94,5
29025,arteriosclerosis,30.44,7
29027,arteriosclerosis,30.88,6
29029,arteriosclerosis,30.52,4
29031,arteriosclerosis,28.36,8
29033,arteriosclerosis,31.11,7
29035,arteriosclerosis,32.44,5
29037,arteriosclerosis,32.82,16
29039,arteriosclerosis,32.93,3
29041,arteriosclerosis,31.68,5
29043,arteriosclerosis,31.78,8
29045,arteriosclerosis,32.07,7
29047,arteriosclerosis,34.09,17
29049,arteriosclerosis,32.62,4
29051,arteriosclerosis,31.57,7
29053,arteriosclerosis,30.47,7
29055,arteriosclerosis,32.78,4
29057,arteriosclerosis,32.58,5
29059,arteriosclerosis,33.43,3
29061,arteriosclerosis,34.0,8
29063,arteriosclerosis,31.54,5
29065,arteriosclerosis,34.9,1
29067,arteriosclerosis,32.4,1
29069,arteriosclerosis,34.31,9
29071,arteriosclerosis,31.87,11
29073,arteriosclerosis,32.0,5
29075,arteriosclerosis,33.12,5
29077,arteriosclerosis,29.78,6
