DTXSID,abbr,chemLabel,assayName,entrez,ac50_uM,symbol
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_p53_BLA_p1_ratio,7157,60.0704794134438,TP53
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_p53_BLA_p2_ratio,7157,8.07307351364953,TP53
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_p53_BLA_p3_ratio,7157,14.0645058230989,TP53
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_p53_BLA_p4_ratio,7157,44.0265933182537,TP53
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_p53_BLA_p5_ratio,7157,40.7982380165183,TP53
DTXSID4047963,BPZ,Bisphenol Z,TOX21_AP1_BLA_Agonist_ratio,3725,10.3466619860343,JUN
DTXSID4047963,BPZ,Bisphenol Z,TOX21_ARE_BLA_agonist_ratio,4780,16.545168866547,NFE2L2
DTXSID4047963,BPZ,Bisphenol Z,TOX21_AR_BLA_Antagonist_ratio,367,8.67250410737757,AR
DTXSID4047963,BPZ,Bisphenol Z,TOX21_AR_LUC_MDAKB2_Antagonist_0.5nM_R1881,367,25.4679178838883,AR
DTXSID4047963,BPZ,Bisphenol Z,TOX21_AR_LUC_MDAKB2_Antagonist_10nM_R1881,367,71.8909447995498,AR
DTXSID4047963,BPZ,Bisphenol Z,TOX21_Aromatase_Inhibition,1588,59.6317512661812,CYP19A1
DTXSID4047963,BPZ,Bisphenol Z,TOX21_CAR_Antagonist,9970,1.02456903620401,NR1I3
DTXSID4047963,BPZ,Bisphenol Z,TOX21_DT40_100,8438,41.2348504681699,RAD54L
DTXSID4047963,BPZ,Bisphenol Z,TOX21_DT40_657,5980,48.2310479225748,REV3L
DTXSID4047963,BPZ,Bisphenol Z,TOX21_ERR_Antagonist,2101,53.0643943771567,ESRRA
DTXSID4047963,BPZ,Bisphenol Z,TOX21_ERa_BLA_Antagonist_ratio,2099,6.04768219962353,ESR1
DTXSID4047963,BPZ,Bisphenol Z,TOX21_ERa_LUC_VM7_Agonist,2099,0.35728590628609,ESR1
DTXSID4047963,BPZ,Bisphenol Z,TOX21_ERa_LUC_VM7_Agonist_10nM_ICI182780,2099,18.6040808153215,ESR1
DTXSID4047963,BPZ,Bisphenol Z,TOX21_ERb_BLA_Antagonist_ratio,2100,0.180064796981083,ESR2
DTXSID4047963,BPZ,Bisphenol Z,TOX21_FXR_BLA_antagonist_ratio,9971,55.3292036392989,NR1H4
DTXSID4047963,BPZ,Bisphenol Z,TOX21_GR_BLA_Agonist_ratio,2908,58.9617495771058,NR3C1
DTXSID4047963,BPZ,Bisphenol Z,TOX21_GR_BLA_Antagonist_ratio,2908,14.8445378397932,NR3C1
DTXSID4047963,BPZ,Bisphenol Z,TOX21_HRE_BLA_Agonist_ratio,3091,54.5730883032174,HIF1A
DTXSID4047963,BPZ,Bisphenol Z,TOX21_HSE_BLA_agonist_ratio,3297,63.0223171797362,HSF1
DTXSID4047963,BPZ,Bisphenol Z,TOX21_PGC_ERR_Antagonist,2101,35.8053925543926,ESRRA
DTXSID4047963,BPZ,Bisphenol Z,TOX21_PPARd_BLA_antagonist_ratio,5467,44.9332536587902,PPARD
DTXSID4047963,BPZ,Bisphenol Z,TOX21_PPARg_BLA_antagonist_ratio,5468,6.44849732178721,PPARG
DTXSID4047963,BPZ,Bisphenol Z,TOX21_PR_BLA_Antagonist_ratio,5241,13.4890878687514,PGR
DTXSID4047963,BPZ,Bisphenol Z,TOX21_PXR_Agonist,8856,19.4453929213804,NR1I2
DTXSID4047963,BPZ,Bisphenol Z,TOX21_RAR_LUC_Antagonist,5914,52.4150476203638,RARA
DTXSID4047963,BPZ,Bisphenol Z,TOX21_RORg_LUC_CHO_Antagonist,6097,71.1656321239438,RORC
DTXSID4047963,BPZ,Bisphenol Z,TOX21_SBE_BLA_Antagonist_ratio,4086,50.4791537692786,SMAD1
DTXSID4047963,BPZ,Bisphenol Z,TOX21_SHH_3T3_GLI3_Antagonist,6469,45.9566660984425,SHH
DTXSID4047963,BPZ,Bisphenol Z,TOX21_TRHR_HEK293_Antagonist,7201,36.9087129242462,TRHR
DTXSID4047963,BPZ,Bisphenol Z,TOX21_TR_LUC_GH3_Antagonist,7067,29.2238137530048,THRA
DTXSID4047963,BPZ,Bisphenol Z,TOX21_TSHR_HTRF_Agonist_ratio,7253,47.0365266227711,TSHR
DTXSID4047963,BPZ,Bisphenol Z,TOX21_VDR_BLA_antagonist_ratio,1591,53.7678236775461,CYP24A1
DTXSID4047963,BPZ,Bisphenol Z,TOX21_p53_BLA_p1_ratio,7157,83.927244792372,TP53
DTXSID4047963,BPZ,Bisphenol Z,TOX21_p53_BLA_p2_ratio,7157,73.6650278198306,TP53
DTXSID4047963,BPZ,Bisphenol Z,TOX21_p53_BLA_p3_ratio,7157,73.6287999973235,TP53
DTXSID4047963,BPZ,Bisphenol Z,TOX21_p53_BLA_p4_ratio,7157,73.6159934196123,TP53
DTXSID4047963,BPZ,Bisphenol Z,TOX21_p53_BLA_p5_ratio,7157,73.6154162671872,TP53
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",ATG_AP_1_CIS_up,2353,7.69797739037479,FOS
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",ATG_EGR_CIS_up,1958,10.9548890391852,EGR1
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",ATG_ERE_CIS_up,2099,0.291747652465333,ESR1
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",ATG_ERa_TRANS_up,2099,0.11574583667598,ESR1
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",ATG_FXR_TRANS_up,9971,11.0384823915216,NR1H4
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",ATG_HSE_CIS_up,3297,16.3553038579171,HSF1
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",ATG_MRE_CIS_up,4520,9.33431197606284,MTF1
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",ATG_NRF2_ARE_CIS_up,4780,10.4774698287572,NFE2L2
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",ATG_NURR1_TRANS_up,4929,16.3635149768003,NR4A2
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",ATG_Oct_MLP_CIS_up,5451,7.80236159829335,POU2F1
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",ATG_PXRE_CIS_up,8856,1.24823109500252,NR1I2
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",ATG_PXR_TRANS_up,8856,1.96107991478083,NR1I2
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",ATG_Pax6_CIS_up,5080,16.3085993149044,PAX6
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",ATG_SREBP_CIS_up,6720,11.4427273138643,SREBF1
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",ATG_VDRE_CIS_up,7421,1.76083377727869,VDR
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",ATG_Xbp1_CIS_up,7494,8.60184514128113,XBP1
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_AP1_BLA_Agonist_ratio,3725,5.31695840002633,JUN
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_AR_LUC_MDAKB2_Antagonist_0.5nM_R1881,367,31.5777716372203,AR
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_CAR_Antagonist,9970,5.07143621965173,NR1I3
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_ERR_Antagonist,2101,88.520131048209,ESRRA
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_ERb_BLA_Antagonist_ratio,2100,0.244340396507331,ESR2
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_HRE_BLA_Agonist_ratio,3091,74.0044623876633,HIF1A
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_PR_BLA_Antagonist_ratio,5241,6.02193532470508,PGR
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_PXR_Agonist,8856,13.8195479626496,NR1I2
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_RAR_LUC_Antagonist,5914,84.5845195680344,RARA
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_RORg_LUC_CHO_Antagonist,6097,64.2589163176436,RORC
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_SBE_BLA_Antagonist_ratio,4086,49.5937750387229,SMAD1
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_SHH_3T3_GLI3_Antagonist,6469,34.041795340181,SHH
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_TSHR_HTRF_Agonist_ratio,7253,47.7159064883352,TSHR
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,ACEA_AR_antagonist_80hr,367,16.0171342316772,AR
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,ATG_CRE_CIS_up,10488,33.1479632130076,CREB3
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,ATG_EGR_CIS_up,1958,24.9379166177133,EGR1
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,ATG_HIF1a_CIS_up,3091,28.8249563294548,HIF1A
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,ATG_HSE_CIS_up,3297,57.2338731993178,HSF1
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,ATG_MRE_CIS_up,4520,32.1520349668569,MTF1
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,ATG_Oct_MLP_CIS_up,5451,26.098706690101,POU2F1
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,ATG_PXRE_CIS_up,8856,6.95792849673151,NR1I2
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,ATG_Pax6_CIS_up,5080,34.6105083385599,PAX6
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,ATG_RORE_CIS_up,6095,26.7353119713859,RORA
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,ATG_SREBP_CIS_up,6720,16.7734878909964,SREBF1
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,ATG_Sp1_CIS_up,6667,18.2115498981614,SP1
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,ATG_VDRE_CIS_up,7421,24.7147392871477,VDR
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,ATG_Xbp1_CIS_up,7494,25.3028109574384,XBP1
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,CCTE_GLTED_hDIO1_dn,1733,1.42236461119561,DIO1
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,CCTE_GLTED_hDIO2_dn,1734,3.7587766223132,DIO2
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,CCTE_GLTED_hDIO3_dn,1735,3.61990867035765,DIO3
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,NVS_MP_hPBR,706,8.69591929097339,TSPO
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,OT_AR_ARSRC1_0480,367,87.7724339276622,AR
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,OT_AR_ARSRC1_0960,367,86.9134811519294,AR
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,OT_FXR_FXRSRC1_0480,6714,54.4182491124357,SRC
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_ARE_BLA_agonist_ratio,4780,77.438171750979,NFE2L2
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_AR_BLA_Antagonist_ratio,367,36.7995673980468,AR
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_Aromatase_Inhibition,1588,81.0559408710452,CYP19A1
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_DT40_100,8438,30.607148940524,RAD54L
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_DT40_657,5980,2.99015571443488,REV3L
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_ERR_Antagonist,2101,60.8131650131661,ESRRA
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_ERa_BLA_Antagonist_ratio,2099,67.9165138340451,ESR1
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_ERa_LUC_VM7_Antagonist_0.1nM_E2,2099,77.592359840198,ESR1
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_ERb_BLA_Antagonist_ratio,2100,43.3405479941022,ESR2
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_FXR_BLA_antagonist_ratio,9971,72.84213337928,NR1H4
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_GR_BLA_Antagonist_ratio,2908,31.4734774420844,NR3C1
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_HRE_BLA_Agonist_ratio,3091,36.5882573237953,HIF1A
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_PPARg_BLA_antagonist_ratio,5468,27.0791168938194,PPARG
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_PR_BLA_Antagonist_ratio,5241,48.9760133461303,PGR
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_RAR_LUC_Antagonist,5914,63.4444178265856,RARA
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_SBE_BLA_Antagonist_ratio,4086,79.5874143508783,SMAD1
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_SHH_3T3_GLI3_Antagonist,6469,25.7574029414031,SHH
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_TR_LUC_GH3_Antagonist,7067,47.6928125511653,THRA
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_TSHR_HTRF_Agonist_ratio,7253,80.0296208175231,TSHR
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_VDR_BLA_antagonist_ratio,1591,62.4146921256798,CYP24A1
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_p53_BLA_p3_ratio,7157,67.9806097882588,TP53
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_p53_BLA_p4_ratio,7157,68.3243563798514,TP53
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_p53_BLA_p5_ratio,7157,73.6425375560648,TP53
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,UPITT_HCI_U2OS_AR_TIF2_Nucleoli_Antagonist,367,33.9605002634457,AR
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,UPITT_HCI_U2OS_AR_TIF2_Nucleoli_Cytoplasm_Ratio_Antagonist,367,25.5781561601394,AR
DTXSID7020182,BPA,Bisphenol A,ACEA_AR_antagonist_80hr,367,40.9923487574511,AR
DTXSID7020182,BPA,Bisphenol A,ACEA_ER_80hr,2099,0.372881048573852,ESR1
DTXSID7020182,BPA,Bisphenol A,APR_HepG2_MitoticArrest_72h_up,3020,84.7399071097488,H3-3A
DTXSID7020182,BPA,Bisphenol A,APR_HepG2_P-H2AX_24h_up,3014,109.837661455628,H2AX
DTXSID7020182,BPA,Bisphenol A,APR_HepG2_P-H2AX_72h_up,3014,105.626148505381,H2AX
DTXSID7020182,BPA,Bisphenol A,ATG_AP_1_CIS_up,2353,33.6883213709689,FOS
DTXSID7020182,BPA,Bisphenol A,ATG_Ahr_CIS_up,196,23.4064170758331,AHR
DTXSID7020182,BPA,Bisphenol A,ATG_CRE_CIS_up,10488,21.6577882218224,CREB3
DTXSID7020182,BPA,Bisphenol A,ATG_DR5_CIS_up,5914,11.8521777206051,RARA
DTXSID7020182,BPA,Bisphenol A,ATG_ERE_CIS_up,2099,0.0981414036479591,ESR1
DTXSID7020182,BPA,Bisphenol A,ATG_ERa_TRANS_up,2099,0.119446298164367,ESR1
DTXSID7020182,BPA,Bisphenol A,ATG_HSE_CIS_up,3297,101.614092594898,HSF1
DTXSID7020182,BPA,Bisphenol A,ATG_MRE_CIS_up,4520,23.0597812145206,MTF1
DTXSID7020182,BPA,Bisphenol A,ATG_NRF2_ARE_CIS_up,4780,24.5368709401518,NFE2L2
DTXSID7020182,BPA,Bisphenol A,ATG_Oct_MLP_CIS_up,5451,25.8513333988559,POU2F1
DTXSID7020182,BPA,Bisphenol A,ATG_PBREM_CIS_up,9970,20.2552911116205,NR1I3
DTXSID7020182,BPA,Bisphenol A,ATG_PPRE_CIS_up,5465,24.4322741737844,PPARA
DTXSID7020182,BPA,Bisphenol A,ATG_PXRE_CIS_up,8856,1.48240705162396,NR1I2
DTXSID7020182,BPA,Bisphenol A,ATG_PXR_TRANS_up,8856,0.722066500772863,NR1I2
DTXSID7020182,BPA,Bisphenol A,ATG_Pax6_CIS_up,5080,73.4619278023532,PAX6
DTXSID7020182,BPA,Bisphenol A,ATG_SREBP_CIS_up,6720,31.8735220854215,SREBF1
DTXSID7020182,BPA,Bisphenol A,ATG_VDRE_CIS_up,7421,8.83838185567995,VDR
DTXSID7020182,BPA,Bisphenol A,ATG_Xbp1_CIS_up,7494,93.8080383529721,XBP1
DTXSID7020182,BPA,Bisphenol A,ATG_hERa_XSP1_up,2099,0.186542779460429,ESR1
DTXSID7020182,BPA,Bisphenol A,ATG_hERa_XSP2_up,2099,0.710491919967323,ESR1
DTXSID7020182,BPA,Bisphenol A,ATG_hERb_XSP1_up,2100,0.306968040969015,ESR2
DTXSID7020182,BPA,Bisphenol A,ATG_hERb_XSP2_up,2100,0.3908866796364,ESR2
DTXSID7020182,BPA,Bisphenol A,BSK_BE3C_tPA_down,5327,39.9999999974246,PLAT
DTXSID7020182,BPA,Bisphenol A,BSK_LPS_PGE2_down,5732,39.9999999974246,PTGER2
DTXSID7020182,BPA,Bisphenol A,BSK_LPS_VCAM1_down,7412,39.9999999974246,VCAM1
DTXSID7020182,BPA,Bisphenol A,BSK_SAg_CD40_down,958,39.9999999974246,CD40
DTXSID7020182,BPA,Bisphenol A,BSK_SAg_CD69_down,969,39.9999999974246,CD69
DTXSID7020182,BPA,Bisphenol A,BSK_hDFCGF_CollagenIII_down,1281,39.9999999974246,COL3A1
DTXSID7020182,BPA,Bisphenol A,BSK_hDFCGF_VCAM1_down,7412,39.9999999974246,VCAM1
DTXSID7020182,BPA,Bisphenol A,CCTE_Deisenroth_AIME_96WELL_LUC_Active_up,2099,0.515361526669613,ESR1
DTXSID7020182,BPA,Bisphenol A,CCTE_Deisenroth_AIME_96WELL_LUC_Inactive_up,2099,0.502671271749225,ESR1
DTXSID7020182,BPA,Bisphenol A,CEETOX_H295R_ANDR_dn,367,2.04002052518828,AR
DTXSID7020182,BPA,Bisphenol A,CEETOX_H295R_TESTO_dn,367,1.29953609840391,AR
DTXSID7020182,BPA,Bisphenol A,CLD_CYP1A1_6hr,1543,0.0046646730364282,CYP1A1
DTXSID7020182,BPA,Bisphenol A,CLD_CYP2B6_6hr,1555,19.0426984583512,CYP2B6
DTXSID7020182,BPA,Bisphenol A,CPHEA_Stoker_NIS_Inhibition_RAIU,6528,38.6889017489464,SLC5A5
DTXSID7020182,BPA,Bisphenol A,LTEA_HepaRG_CYP1A2_dn,1544,53.6413833645057,CYP1A2
DTXSID7020182,BPA,Bisphenol A,LTEA_HepaRG_CYP2B6_up,1555,29.2665718042524,CYP2B6
DTXSID7020182,BPA,Bisphenol A,LTEA_HepaRG_CYP2C19_up,1557,58.3438690495945,CYP2C19
DTXSID7020182,BPA,Bisphenol A,LTEA_HepaRG_CYP3A4_up,1576,52.1371766971086,CYP3A4
DTXSID7020182,BPA,Bisphenol A,LTEA_HepaRG_CYP3A7_up,1551,53.1168145845317,CYP3A7
DTXSID7020182,BPA,Bisphenol A,NVS_ADME_hCYP1A1,1543,5.84873489784826,CYP1A1
DTXSID7020182,BPA,Bisphenol A,NVS_ADME_hCYP2B6,1555,11.5396175414934,CYP2B6
DTXSID7020182,BPA,Bisphenol A,NVS_ADME_hCYP2C18,1562,6.35293099805886,CYP2C18
DTXSID7020182,BPA,Bisphenol A,NVS_ADME_hCYP2C9,1559,2.49168077766639,CYP2C9
DTXSID7020182,BPA,Bisphenol A,NVS_ADME_hCYP2J2,1573,5.29863606779121,CYP2J2
DTXSID7020182,BPA,Bisphenol A,NVS_ENZ_hPI3Ka,5290,25.950031974287,PIK3CA
DTXSID7020182,BPA,Bisphenol A,NVS_GPCR_h5HT6,3362,2.86587239485391,HTR6
DTXSID7020182,BPA,Bisphenol A,NVS_GPCR_hAdoRA1,134,2.04470031126256,ADORA1
DTXSID7020182,BPA,Bisphenol A,NVS_GPCR_hOpiate_D1,4985,15.6829437472471,OPRD1
DTXSID7020182,BPA,Bisphenol A,NVS_GPCR_hOpiate_mu,4988,9.33952749764762,OPRM1
DTXSID7020182,BPA,Bisphenol A,NVS_NR_hAR,367,7.53954795555767,AR
DTXSID7020182,BPA,Bisphenol A,NVS_NR_hCAR_Antagonist,9970,0.089411282423817,NR1I3
DTXSID7020182,BPA,Bisphenol A,NVS_NR_hER,2099,0.229819009423228,ESR1
DTXSID7020182,BPA,Bisphenol A,NVS_NR_hGR,2908,5.0367748836707,NR3C1
DTXSID7020182,BPA,Bisphenol A,NVS_NR_hPXR,8856,12.2772693981127,NR1I2
DTXSID7020182,BPA,Bisphenol A,NVS_TR_hDAT,6531,7.64016070803267,SLC6A3
DTXSID7020182,BPA,Bisphenol A,OT_AR_ARSRC1_0960,367,53.9677089022779,AR
DTXSID7020182,BPA,Bisphenol A,OT_ER_ERaERa_0480,2099,5.72822185863805,ESR1
DTXSID7020182,BPA,Bisphenol A,OT_ER_ERaERa_1440,2099,4.31307344028,ESR1
DTXSID7020182,BPA,Bisphenol A,OT_ER_ERaERb_0480,2099,0.3205379897291,ESR1
DTXSID7020182,BPA,Bisphenol A,OT_ER_ERaERb_1440,2099,1.91982411691806,ESR1
DTXSID7020182,BPA,Bisphenol A,OT_ER_ERbERb_0480,2100,0.380762462180836,ESR2
DTXSID7020182,BPA,Bisphenol A,OT_ER_ERbERb_1440,2100,0.350044148676454,ESR2
DTXSID7020182,BPA,Bisphenol A,OT_ERa_EREGFP_0120,2099,0.424256413319089,ESR1
DTXSID7020182,BPA,Bisphenol A,OT_ERa_EREGFP_0480,2099,0.631308896044007,ESR1
DTXSID7020182,BPA,Bisphenol A,OT_FXR_FXRSRC1_0480,6714,31.0835764529084,SRC
DTXSID7020182,BPA,Bisphenol A,OT_FXR_FXRSRC1_1440,6714,32.5922507174465,SRC
DTXSID7020182,BPA,Bisphenol A,TOX21_ARE_BLA_agonist_ratio,4780,43.3890779251933,NFE2L2
DTXSID7020182,BPA,Bisphenol A,TOX21_AR_BLA_Antagonist_ratio,367,29.1455464150177,AR
DTXSID7020182,BPA,Bisphenol A,TOX21_AR_LUC_MDAKB2_Antagonist_0.5nM_R1881,367,10.802228375833,AR
DTXSID7020182,BPA,Bisphenol A,TOX21_AR_LUC_MDAKB2_Antagonist_10nM_R1881,367,80.0658072669729,AR
DTXSID7020182,BPA,Bisphenol A,TOX21_CAR_Agonist,9970,46.3596765667341,NR1I3
DTXSID7020182,BPA,Bisphenol A,TOX21_DT40_100,8438,50.113178642557,RAD54L
DTXSID7020182,BPA,Bisphenol A,TOX21_DT40_657,5980,51.6362073995058,REV3L
DTXSID7020182,BPA,Bisphenol A,TOX21_ERR_Antagonist,2101,51.5936993390364,ESRRA
DTXSID7020182,BPA,Bisphenol A,TOX21_ERa_BLA_Agonist_ratio,2099,0.96240161983269,ESR1
DTXSID7020182,BPA,Bisphenol A,TOX21_ERa_BLA_Antagonist_ratio,2099,43.4778363868311,ESR1
DTXSID7020182,BPA,Bisphenol A,TOX21_ERa_LUC_VM7_Agonist,2099,0.444990889434068,ESR1
DTXSID7020182,BPA,Bisphenol A,TOX21_ERa_LUC_VM7_Agonist_10nM_ICI182780,2099,19.5796879778489,ESR1
DTXSID7020182,BPA,Bisphenol A,TOX21_ERa_LUC_VM7_Antagonist_0.1nM_E2,2099,75.1232814272515,ESR1
DTXSID7020182,BPA,Bisphenol A,TOX21_ERb_BLA_Antagonist_ratio,2100,3.96889112168351,ESR2
DTXSID7020182,BPA,Bisphenol A,TOX21_GR_BLA_Antagonist_ratio,2908,48.0898756960844,NR3C1
DTXSID7020182,BPA,Bisphenol A,TOX21_PPARd_BLA_antagonist_ratio,5467,37.1926282801958,PPARD
DTXSID7020182,BPA,Bisphenol A,TOX21_PPARg_BLA_antagonist_ratio,5468,38.6494576372657,PPARG
DTXSID7020182,BPA,Bisphenol A,TOX21_PR_BLA_Antagonist_ratio,5241,11.1918650847633,PGR
DTXSID7020182,BPA,Bisphenol A,TOX21_PR_BLA_Followup_Antagonist_ratio,5241,31.7062295245409,PGR
DTXSID7020182,BPA,Bisphenol A,TOX21_PR_LUC_Followup_Antagonist,5241,32.6645648883002,PGR
DTXSID7020182,BPA,Bisphenol A,TOX21_PXR_Agonist,8856,25.4931969929156,NR1I2
DTXSID7020182,BPA,Bisphenol A,TOX21_SBE_BLA_Antagonist_ratio,4086,52.1215118642969,SMAD1
DTXSID7020182,BPA,Bisphenol A,TOX21_SHH_3T3_GLI3_Antagonist,6469,35.3242491595378,SHH
DTXSID7020182,BPA,Bisphenol A,TOX21_TR_LUC_GH3_Antagonist,7067,61.2252452424026,THRA
DTXSID7020182,BPA,Bisphenol A,TOX21_TSHR_HTRF_Agonist_ratio,7253,57.3388610247519,TSHR
DTXSID7020182,BPA,Bisphenol A,TOX21_p53_BLA_p2_ratio,7157,73.7043965016048,TP53
DTXSID7020182,BPA,Bisphenol A,TOX21_p53_BLA_p4_ratio,7157,73.840285754977,TP53
DTXSID7020182,BPA,Bisphenol A,UPITT_HCI_U2OS_AR_TIF2_Nucleoli_Agonist,367,39.5042944349034,AR
DTXSID7020182,BPA,Bisphenol A,UPITT_HCI_U2OS_AR_TIF2_Nucleoli_Antagonist,367,35.2441508080586,AR
DTXSID7020182,BPA,Bisphenol A,UPITT_HCI_U2OS_AR_TIF2_Nucleoli_Cytoplasm_Ratio_Antagonist,367,25.4600231905584,AR
DTXSID7037717,BPAF,Bisphenol AF,ACEA_ER_80hr,2099,0.102395532062081,ESR1
DTXSID7037717,BPAF,Bisphenol AF,ATG_AP_1_CIS_up,2353,5.21447811286849,FOS
DTXSID7037717,BPAF,Bisphenol AF,ATG_Ahr_CIS_up,196,5.09771640930315,AHR
DTXSID7037717,BPAF,Bisphenol AF,ATG_BRE_CIS_up,4086,9.02208371386054,SMAD1
DTXSID7037717,BPAF,Bisphenol AF,ATG_CRE_CIS_up,10488,11.5607001198653,CREB3
DTXSID7037717,BPAF,Bisphenol AF,ATG_EGR_CIS_up,1958,9.44859915543225,EGR1
DTXSID7037717,BPAF,Bisphenol AF,ATG_ERE_CIS_up,2099,0.0944909021876079,ESR1
DTXSID7037717,BPAF,Bisphenol AF,ATG_ERa_TRANS_up,2099,0.356772480526305,ESR1
DTXSID7037717,BPAF,Bisphenol AF,ATG_HSE_CIS_up,3297,8.87478890383301,HSF1
