DTXSID,abbr,chemLabel,assayName,entrez,ac50_uM
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_TSHR_HTRF_Agonist_ratio,7253,30.3182369267936
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_VDR_BLA_Agonist_viability,None,41.5392243482089
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_VDR_BLA_antagonist_ratio,1591,45.9989383889242
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_VDR_BLA_antagonist_viability,None,28.8551049342842
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_p53_BLA_p1_ratio,7157,60.0704794134438
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_p53_BLA_p1_viability,None,45.5657229687976
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_p53_BLA_p2_ratio,7157,8.07307351364953
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_p53_BLA_p2_viability,None,34.5107524286141
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_p53_BLA_p3_ratio,7157,14.0645058230989
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_p53_BLA_p3_viability,None,47.9705298593613
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_p53_BLA_p4_ratio,7157,44.0265933182537
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_p53_BLA_p4_viability,None,46.2204609796925
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_p53_BLA_p5_ratio,7157,40.7982380165183
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_p53_BLA_p5_viability,None,49.9441258423258
DTXSID4047963,BPZ,Bisphenol Z,TOX21_AP1_BLA_Agonist_ratio,3725,10.3466619860343
DTXSID4047963,BPZ,Bisphenol Z,TOX21_AP1_BLA_Agonist_viability,None,32.9151351234049
DTXSID4047963,BPZ,Bisphenol Z,TOX21_ARE_BLA_agonist_ratio,4780,16.545168866547
DTXSID4047963,BPZ,Bisphenol Z,TOX21_ARE_BLA_agonist_viability,None,67.0373092163271
DTXSID4047963,BPZ,Bisphenol Z,TOX21_AR_BLA_Antagonist_ratio,367,8.67250410737757
DTXSID4047963,BPZ,Bisphenol Z,TOX21_AR_BLA_Antagonist_viability,None,39.0922590844445
DTXSID4047963,BPZ,Bisphenol Z,TOX21_AR_LUC_MDAKB2_Antagonist_0.5nM_R1881,367,25.4679178838883
DTXSID4047963,BPZ,Bisphenol Z,TOX21_AR_LUC_MDAKB2_Antagonist_10nM_R1881,367,71.8909447995498
DTXSID4047963,BPZ,Bisphenol Z,TOX21_AR_LUC_MDAKB2_Antagonist_10nM_R1881_viability,None,76.3941951759675
DTXSID4047963,BPZ,Bisphenol Z,TOX21_Aromatase_Inhibition,1588,59.6317512661812
DTXSID4047963,BPZ,Bisphenol Z,TOX21_Aromatase_Inhibition_viability,None,48.5505835562074
DTXSID4047963,BPZ,Bisphenol Z,TOX21_CAR_Agonist_viabillity,None,56.2911832891274
DTXSID4047963,BPZ,Bisphenol Z,TOX21_CAR_Antagonist,9970,1.02456903620401
DTXSID4047963,BPZ,Bisphenol Z,TOX21_CAR_Antagonist_viability,None,43.0023703845981
DTXSID4047963,BPZ,Bisphenol Z,TOX21_CASP3_CHO_viability,None,66.2365399517613
DTXSID4047963,BPZ,Bisphenol Z,TOX21_CASP3_HEPG2_viability,None,65.2308314208776
DTXSID4047963,BPZ,Bisphenol Z,TOX21_DT40,None,36.4073486943658
DTXSID4047963,BPZ,Bisphenol Z,TOX21_DT40_100,8438,41.2348504681699
DTXSID4047963,BPZ,Bisphenol Z,TOX21_DT40_657,5980,48.2310479225748
DTXSID4047963,BPZ,Bisphenol Z,TOX21_ERR_Antagonist,2101,53.0643943771567
DTXSID4047963,BPZ,Bisphenol Z,TOX21_ERR_viability,None,46.5308684220091
DTXSID4047963,BPZ,Bisphenol Z,TOX21_ERa_BLA_Antagonist_ratio,2099,6.04768219962353
DTXSID4047963,BPZ,Bisphenol Z,TOX21_ERa_BLA_Antagonist_viability,None,58.4060677512475
DTXSID4047963,BPZ,Bisphenol Z,TOX21_ERa_LUC_VM7_Agonist,2099,0.35728590628609
DTXSID4047963,BPZ,Bisphenol Z,TOX21_ERa_LUC_VM7_Agonist_10nM_ICI182780,2099,18.6040808153215
DTXSID4047963,BPZ,Bisphenol Z,TOX21_ERb_BLA_Agonist_viability,None,57.9012649205895
DTXSID4047963,BPZ,Bisphenol Z,TOX21_ERb_BLA_Antagonist_ratio,2100,0.180064796981083
DTXSID4047963,BPZ,Bisphenol Z,TOX21_ERb_BLA_Antagonist_viability,None,56.8213749934697
DTXSID4047963,BPZ,Bisphenol Z,TOX21_ESRE_BLA_viability,None,66.5524304281331
DTXSID4047963,BPZ,Bisphenol Z,TOX21_FXR_BLA_agonist_viability,None,37.182922327392
DTXSID4047963,BPZ,Bisphenol Z,TOX21_FXR_BLA_antagonist_ratio,9971,55.3292036392989
DTXSID4047963,BPZ,Bisphenol Z,TOX21_FXR_BLA_antagonist_viability,None,57.5935188136987
DTXSID4047963,BPZ,Bisphenol Z,TOX21_GR_BLA_Agonist_ratio,2908,58.9617495771058
DTXSID4047963,BPZ,Bisphenol Z,TOX21_GR_BLA_Antagonist_ratio,2908,14.8445378397932
DTXSID4047963,BPZ,Bisphenol Z,TOX21_GR_BLA_Antagonist_viability,None,61.5106166938219
DTXSID4047963,BPZ,Bisphenol Z,TOX21_HRE_BLA_Agonist_ratio,3091,54.5730883032174
DTXSID4047963,BPZ,Bisphenol Z,TOX21_HSE_BLA_agonist_ratio,3297,63.0223171797362
DTXSID4047963,BPZ,Bisphenol Z,TOX21_MMP_ratio_down,None,26.4387851536127
DTXSID4047963,BPZ,Bisphenol Z,TOX21_MMP_rhodamine,None,31.2023233616684
DTXSID4047963,BPZ,Bisphenol Z,TOX21_NFkB_BLA_agonist_viability,None,57.6390556922186
DTXSID4047963,BPZ,Bisphenol Z,TOX21_PGC_ERR_Antagonist,2101,35.8053925543926
DTXSID4047963,BPZ,Bisphenol Z,TOX21_PGC_ERR_viability,None,59.625190348544
DTXSID4047963,BPZ,Bisphenol Z,TOX21_PPARd_BLA_Agonist_viability,None,42.5440095818298
DTXSID4047963,BPZ,Bisphenol Z,TOX21_PPARd_BLA_antagonist_ratio,5467,44.9332536587902
DTXSID4047963,BPZ,Bisphenol Z,TOX21_PPARd_BLA_antagonist_viability,None,33.4978799879151
DTXSID4047963,BPZ,Bisphenol Z,TOX21_PPARg_BLA_antagonist_ratio,5468,6.44849732178721
DTXSID4047963,BPZ,Bisphenol Z,TOX21_PPARg_BLA_antagonist_viability,None,35.4235715324375
DTXSID4047963,BPZ,Bisphenol Z,TOX21_PR_BLA_Agonist_viability,None,83.6639068404431
DTXSID4047963,BPZ,Bisphenol Z,TOX21_PR_BLA_Antagonist_ratio,5241,13.4890878687514
DTXSID4047963,BPZ,Bisphenol Z,TOX21_PR_BLA_Antagonist_viability,None,65.170888508842
DTXSID4047963,BPZ,Bisphenol Z,TOX21_PXR_Agonist,8856,19.4453929213804
DTXSID4047963,BPZ,Bisphenol Z,TOX21_PXR_viability,None,60.68186250564
DTXSID4047963,BPZ,Bisphenol Z,TOX21_RAR_LUC_Antagonist,5914,52.4150476203638
DTXSID4047963,BPZ,Bisphenol Z,TOX21_RORg_LUC_CHO_Antagonist,6097,71.1656321239438
DTXSID4047963,BPZ,Bisphenol Z,TOX21_RORg_LUC_CHO_Antagonist_viability,None,49.9924236603875
DTXSID4047963,BPZ,Bisphenol Z,TOX21_RT_HEK293_FLO_08hr_viability,None,39.5254093905583
DTXSID4047963,BPZ,Bisphenol Z,TOX21_RT_HEK293_FLO_16hr_viability,None,34.3572181230609
DTXSID4047963,BPZ,Bisphenol Z,TOX21_RT_HEK293_FLO_24hr_viability,None,38.8839874421577
DTXSID4047963,BPZ,Bisphenol Z,TOX21_RT_HEK293_FLO_32hr_viability,None,40.9528386496131
DTXSID4047963,BPZ,Bisphenol Z,TOX21_RT_HEK293_FLO_40hr_viability,None,38.7335214880834
DTXSID4047963,BPZ,Bisphenol Z,TOX21_RT_HEK293_GLO_08hr_viability,None,57.3071205140372
DTXSID4047963,BPZ,Bisphenol Z,TOX21_RT_HEK293_GLO_16hr_viability,None,57.2908239938615
DTXSID4047963,BPZ,Bisphenol Z,TOX21_RT_HEK293_GLO_24hr_viability,None,47.397720004657
DTXSID4047963,BPZ,Bisphenol Z,TOX21_RT_HEK293_GLO_32hr_viability,None,46.5593153357875
DTXSID4047963,BPZ,Bisphenol Z,TOX21_RT_HEK293_GLO_40hr_viability,None,43.8918629936137
DTXSID4047963,BPZ,Bisphenol Z,TOX21_RT_HEPG2_FLO_32hr_ctrl_viability,None,44.7727820279962
DTXSID4047963,BPZ,Bisphenol Z,TOX21_RT_HEPG2_FLO_40hr_ctrl_viability,None,36.3270629675656
DTXSID4047963,BPZ,Bisphenol Z,TOX21_RXR_BLA_Agonist_viability,None,37.5083707652223
DTXSID4047963,BPZ,Bisphenol Z,TOX21_SBE_BLA_Antagonist_ratio,4086,50.4791537692786
DTXSID4047963,BPZ,Bisphenol Z,TOX21_SHH_3T3_GLI3_Agonist_viability,None,81.4185488431193
DTXSID4047963,BPZ,Bisphenol Z,TOX21_SHH_3T3_GLI3_Antagonist,6469,45.9566660984425
DTXSID4047963,BPZ,Bisphenol Z,TOX21_SHH_3T3_GLI3_Antagonist_viability,None,51.4756440138776
DTXSID4047963,BPZ,Bisphenol Z,TOX21_TRHR_HEK293_Antagonist,7201,36.9087129242462
DTXSID4047963,BPZ,Bisphenol Z,TOX21_TR_LUC_GH3_Antagonist,7067,29.2238137530048
DTXSID4047963,BPZ,Bisphenol Z,TOX21_TR_LUC_GH3_Antagonist_viability,None,39.8483043908708
DTXSID4047963,BPZ,Bisphenol Z,TOX21_TSHR_HTRF_Agonist_ratio,7253,47.0365266227711
DTXSID4047963,BPZ,Bisphenol Z,TOX21_VDR_BLA_Agonist_viability,None,54.2853932553255
DTXSID4047963,BPZ,Bisphenol Z,TOX21_VDR_BLA_antagonist_ratio,1591,53.7678236775461
DTXSID4047963,BPZ,Bisphenol Z,TOX21_VDR_BLA_antagonist_viability,None,44.9362096836464
DTXSID4047963,BPZ,Bisphenol Z,TOX21_p53_BLA_p1_ratio,7157,83.927244792372
DTXSID4047963,BPZ,Bisphenol Z,TOX21_p53_BLA_p2_ratio,7157,73.6650278198306
DTXSID4047963,BPZ,Bisphenol Z,TOX21_p53_BLA_p2_viability,None,56.4298909756429
DTXSID4047963,BPZ,Bisphenol Z,TOX21_p53_BLA_p3_ratio,7157,73.6287999973235
DTXSID4047963,BPZ,Bisphenol Z,TOX21_p53_BLA_p3_viability,None,61.3350922212286
DTXSID4047963,BPZ,Bisphenol Z,TOX21_p53_BLA_p4_ratio,7157,73.6159934196123
DTXSID4047963,BPZ,Bisphenol Z,TOX21_p53_BLA_p4_viability,None,46.545701207184
DTXSID4047963,BPZ,Bisphenol Z,TOX21_p53_BLA_p5_ratio,7157,73.6154162671872
DTXSID4047963,BPZ,Bisphenol Z,TOX21_p53_BLA_p5_viability,None,53.950999703299
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",ATG_AP_1_CIS_up,2353,7.69797739037479
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",ATG_EGR_CIS_up,1958,10.9548890391852
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",ATG_ERE_CIS_up,2099,0.291747652465333
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",ATG_ERa_TRANS_up,2099,0.11574583667598
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",ATG_FXR_TRANS_up,9971,11.0384823915216
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",ATG_HSE_CIS_up,3297,16.3553038579171
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",ATG_MRE_CIS_up,4520,9.33431197606284
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",ATG_NRF2_ARE_CIS_up,4780,10.4774698287572
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",ATG_NURR1_TRANS_up,4929,16.3635149768003
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",ATG_Oct_MLP_CIS_up,5451,7.80236159829335
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",ATG_PXRE_CIS_up,8856,1.24823109500252
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",ATG_PXR_TRANS_up,8856,1.96107991478083
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",ATG_Pax6_CIS_up,5080,16.3085993149044
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",ATG_SREBP_CIS_up,6720,11.4427273138643
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",ATG_VDRE_CIS_up,7421,1.76083377727869
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",ATG_XTT_Cytotoxicity_up,None,29.0320139718727
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",ATG_Xbp1_CIS_up,7494,8.60184514128113
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_AP1_BLA_Agonist_ratio,3725,5.31695840002633
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_AP1_BLA_Agonist_viability,None,43.0393686813367
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_AR_LUC_MDAKB2_Antagonist_0.5nM_R1881,367,31.5777716372203
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_CAR_Antagonist,9970,5.07143621965173
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_CASP3_CHO_viability,None,66.2775917206856
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_CASP3_HEPG2_viability,None,74.03894565618
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_ERR_Antagonist,2101,88.520131048209
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_ERR_viability,None,48.2579549320339
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_ERb_BLA_Agonist_viability,None,56.6649087577415
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_ERb_BLA_Antagonist_ratio,2100,0.244340396507331
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_ERb_BLA_Antagonist_viability,None,60.0256629228949
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_HRE_BLA_Agonist_ratio,3091,74.0044623876633
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_HRE_BLA_Agonist_viability,None,56.7936939121728
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_PGC_ERR_viability,None,80.8946243654208
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_PR_BLA_Agonist_viability,None,83.1950159422174
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_PR_BLA_Antagonist_ratio,5241,6.02193532470508
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_PR_BLA_Antagonist_viability,None,77.161241928349
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_PXR_Agonist,8856,13.8195479626496
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_PXR_viability,None,56.8323834929448
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_RAR_LUC_Antagonist,5914,84.5845195680344
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_RORg_LUC_CHO_Antagonist,6097,64.2589163176436
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_RORg_LUC_CHO_Antagonist_viability,None,56.4259250034932
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_RT_HEK293_FLO_16hr_viability,None,36.1456475710546
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_RT_HEK293_FLO_24hr_viability,None,37.6159763733545
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_RT_HEK293_FLO_32hr_viability,None,35.9950971124386
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_RT_HEK293_FLO_40hr_viability,None,34.924231480924
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_RT_HEK293_GLO_08hr_viability,None,32.3990562011232
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_RT_HEK293_GLO_16hr_viability,None,35.7539573706037
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_RT_HEK293_GLO_24hr_viability,None,33.3247086446935
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_RT_HEK293_GLO_32hr_viability,None,34.6328561802332
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_RT_HEK293_GLO_40hr_viability,None,34.6063127784878
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_RT_HEPG2_FLO_16hr_ctrl_viability,None,35.8320298972476
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_RT_HEPG2_FLO_24hr_viability,None,30.2255649385992
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_RT_HEPG2_FLO_32hr_ctrl_viability,None,29.6685618436501
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_RT_HEPG2_FLO_40hr_ctrl_viability,None,29.3880828686754
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_RXR_BLA_Agonist_viability,None,73.8891305388318
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_SBE_BLA_Antagonist_ratio,4086,49.5937750387229
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_SHH_3T3_GLI3_Agonist_viability,None,65.9089588597868
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_SHH_3T3_GLI3_Antagonist,6469,34.041795340181
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_SHH_3T3_GLI3_Antagonist_viability,None,56.9742075598534
DTXSID5051444,BPAP,"4,4'-(1-Phenylethylidene)bisphenol",TOX21_TSHR_HTRF_Agonist_ratio,7253,47.7159064883352
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,ACEA_AR_antagonist_80hr,367,16.0171342316772
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,ACEA_ER_AUC_viability,None,83.2609771008463
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,ATG_CRE_CIS_up,10488,33.1479632130076
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,ATG_EGR_CIS_up,1958,24.9379166177133
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,ATG_HIF1a_CIS_up,3091,28.8249563294548
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,ATG_HSE_CIS_up,3297,57.2338731993178
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,ATG_MRE_CIS_up,4520,32.1520349668569
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,ATG_Oct_MLP_CIS_up,5451,26.098706690101
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,ATG_PXRE_CIS_up,8856,6.95792849673151
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,ATG_Pax6_CIS_up,5080,34.6105083385599
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,ATG_RORE_CIS_up,6095,26.7353119713859
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,ATG_SREBP_CIS_up,6720,16.7734878909964
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,ATG_Sp1_CIS_up,6667,18.2115498981614
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,ATG_VDRE_CIS_up,7421,24.7147392871477
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,ATG_XTT_Cytotoxicity_up,None,29.8492852376597
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,ATG_Xbp1_CIS_up,7494,25.3028109574384
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,CCTE_GLTED_hDIO1_dn,1733,1.42236461119561
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,CCTE_GLTED_hDIO2_dn,1734,3.7587766223132
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,CCTE_GLTED_hDIO3_dn,1735,3.61990867035765
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,CCTE_Simmons_AUR_TPO_dn,54314,41.076654819126
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,CCTE_Simmons_CellTiterGLO_HEK293T,None,82.0122392367514
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,CCTE_Simmons_QuantiLum_inhib_2_dn,None,94.1813192167967
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,NVS_MP_hPBR,706,8.69591929097339
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,NVS_MP_rPBR,24230,4.54515298612096
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,OT_AR_ARSRC1_0480,367,87.7724339276622
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,OT_AR_ARSRC1_0960,367,86.9134811519294
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,OT_FXR_FXRSRC1_0480,6714,54.4182491124357
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,STM_H9_OrnCyssISnorm_ratio_dn,None,90.4742355745047
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_ARE_BLA_agonist_ratio,4780,77.438171750979
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_AR_BLA_Antagonist_ratio,367,36.7995673980468
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_Aromatase_Inhibition,1588,81.0559408710452
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_CASP3_CHO_viability,None,73.3193528962226
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_DT40,None,35.3524274754591
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_DT40_100,8438,30.607148940524
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_DT40_657,5980,2.99015571443488
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_ERR_Antagonist,2101,60.8131650131661
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_ERR_viability,None,57.5980607960843
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_ERa_BLA_Antagonist_ratio,2099,67.9165138340451
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_ERa_LUC_VM7_Antagonist_0.1nM_E2,2099,77.592359840198
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_ERb_BLA_Agonist_viability,None,44.5055313776404
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_ERb_BLA_Antagonist_ratio,2100,43.3405479941022
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_ERb_BLA_Antagonist_viability,None,59.5952524199156
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_FXR_BLA_antagonist_ratio,9971,72.84213337928
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_GR_BLA_Antagonist_ratio,2908,31.4734774420844
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_GR_BLA_Antagonist_viability,None,60.2382398256934
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_HRE_BLA_Agonist_ratio,3091,36.5882573237953
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_HRE_BLA_Agonist_viability,None,32.1868416639199
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_HSE_BLA_agonist_viability,None,70.6521035207383
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_PGC_ERR_viability,None,65.6410935976386
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_PPARd_BLA_Agonist_viability,None,52.3882231206743
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_PPARg_BLA_antagonist_ratio,5468,27.0791168938194
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_PPARg_BLA_antagonist_viability,None,56.8574509535821
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_PR_BLA_Agonist_viability,None,74.1784589222841
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_PR_BLA_Antagonist_ratio,5241,48.9760133461303
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_PR_BLA_Antagonist_viability,None,81.3271134081399
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_PXR_viability,None,78.7347731246498
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_RAR_LUC_Antagonist,5914,63.4444178265856
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_RT_HEK293_FLO_40hr_viability,None,33.8069303527553
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_RT_HEK293_GLO_32hr_viability,None,65.4804441584716
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_RT_HEK293_GLO_40hr_viability,None,46.6676739662586
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_RXR_BLA_Agonist_viability,None,36.8288592691923
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_SBE_BLA_Antagonist_ratio,4086,79.5874143508783
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_SHH_3T3_GLI3_Agonist_viability,None,79.2503526084979
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_SHH_3T3_GLI3_Antagonist,6469,25.7574029414031
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_SHH_3T3_GLI3_Antagonist_viability,None,48.422334167867
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_TR_LUC_GH3_Antagonist,7067,47.6928125511653
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_TR_LUC_GH3_Antagonist_viability,None,61.9395375465382
DTXSID6024624,BADGE,Bisphenol A diglycidyl ether,TOX21_TSHR_HTRF_Agonist_ratio,7253,80.0296208175231
